Time,IST Cap (pF),New IST Cap (pF),New IST Heated Cap (pF),E+E Cap (pF),E+E Humidity,Vaisala Cap(pF)
11:29:23,NaN,Infinity,Infinity,NaN,58.62,
11:29:24,NaN,NaN,NaN,NaN,58.52,
11:29:25,Infinity,Infinity,Infinity,Infinity,58.52,
11:29:25,Infinity,Infinity,Infinity,Infinity,58.7,
11:29:26,Infinity,Infinity,Infinity,Infinity,59.1,
