Time,IST Cap (pF),New IST Cap (pF),New IST Heated Cap (pF),E+E Cap (pF),E+E Humidity,Vaisala Cap(pF)
15:00:54,186.6431937075972,167.3550244613844,215.41076981447918,223.1000893240417,43.49,
15:00:55,186.6293859066515,167.35347727143252,215.41031793882254,223.0852722648872,43.46,
15:00:56,186.6285356229555,167.3546462574148,215.4112719002097,223.0699275811118,43.48,
15:00:57,186.61513429989276,167.35540266663602,215.41428445145672,223.0540554362825,43.51,
15:00:58,186.62371745843657,167.3577063081278,215.4163932749316,223.0438981526029,43.51,
15:00:59,186.62416282716208,167.35309907270758,215.40830961977397,223.0300917076726,43.49,
15:01:00,186.63841546820217,167.34862954851732,215.4003770341016,223.02289805281393,43.49,
15:01:01,186.64278876493898,167.3509330501624,215.40283709290972,223.01930135589822,43.48,
15:01:02,186.63926581941837,167.34515719562373,215.39525623052816,223.012690007652,43.45,
15:01:03,186.64578537181703,167.34783880518685,215.3987202835508,223.01009843934847,43.43,
15:01:04,186.64404409146923,167.34825136622527,215.40183298218355,223.00549719468674,43.43,
15:01:05,186.64234332953708,167.34553536742732,215.39078822757034,223.0029057517603,43.38,
15:01:07,186.63797004845588,167.34168495080186,215.39028621345383,222.99423267953202,43.35,
15:01:07,188.77772526487675,167.80858646410195,216.21696398671784,224.1699032578854,43.3,
15:01:08,188.42784190166412,168.0235893836315,216.6030771648327,224.99740584295242,43.65,
15:01:10,187.66274719612434,168.00861357605032,216.5762479195555,225.2407199981307,44.31,
15:01:11,187.31514333306288,167.93646033245213,216.44854833544534,225.15919585873684,44.87,
15:01:12,187.14060573533445,167.83071732215072,216.26781700300856,225.05701779473853,45.26,
15:01:13,187.0799612518423,167.75771245175414,216.1141008330908,224.94092500871162,45.48,
15:01:14,187.13934539583664,167.7223834718045,216.0085380702205,224.90053336115102,45.54,
15:01:15,186.92649019155448,167.6816172148821,215.9441691537785,224.7488672403963,45.49,
15:01:16,187.27215758425191,167.63931466347594,215.88229728226358,224.7204034556839,45.38,
15:01:17,187.30651243104742,167.60037048177574,215.82045199803852,224.7504189931131,45.28,
15:01:18,187.11373480309206,167.564918955933,215.75500956030785,224.69606371903666,45.13,
15:01:19,187.06431715851448,167.52307376252767,215.67762455397224,224.63092757416908,44.95,
15:01:20,187.172769028285,167.4891613850904,215.62547103439357,224.52707852827876,44.8,
15:01:21,187.55562328215726,167.49497912204254,215.6314549036028,224.58543464361404,44.64,
15:01:22,187.5709210818037,167.6445886800882,215.9209388918139,224.8430716943396,44.45,
15:01:23,187.20705585041256,167.6639978254724,215.94910795729024,224.84408899737346,44.3,
15:01:24,187.0751662302631,167.63700520514467,215.8947400579815,224.76748933372653,44.23,
15:01:25,187.10511781759627,167.61684255899112,215.83550797034948,224.7033384787107,44.24,
15:01:26,187.07386591720353,167.61143200641234,215.81828688744523,224.6469683304208,44.21,
15:01:27,187.01796527824246,167.57456451560083,215.750027086718,224.57565359799355,44.18,
15:01:28,186.999283152786,167.5433916927316,215.691709751449,224.48621073085243,44.14,
15:01:29,186.97853303013855,167.51897618721986,215.64105978586628,224.437184100757,44.07,
15:01:30,186.88623482388144,167.46940399702987,215.56227848171923,224.3328824040064,44.01,
15:01:31,186.75861556453347,167.43647131569887,215.51463851020338,224.18951961129602,43.92,
15:01:32,187.26304129737088,167.41362717998987,215.4764073011551,224.25654380566982,43.86,
15:01:33,187.01841205899476,167.39605001175462,215.44848133776114,224.22769359116828,43.77,
15:01:34,187.10511781759627,167.38580080793687,215.43291346357182,224.17560666038506,43.66,
15:01:35,187.55085075170456,167.37785660293582,215.42533101339254,224.348891245448,43.58,
15:01:36,187.1563000612262,167.37146038135575,215.42533101339254,224.35198648580337,43.49,
15:01:37,187.34645571590664,167.38053899852414,215.4709824085621,224.37627033516503,43.43,
15:01:38,187.28864184647577,167.44810160235093,215.59434887481223,224.49913763790443,43.37,
15:01:39,187.20355759362937,167.49418734120627,215.6637419238317,224.5316735144185,43.37,
15:01:40,187.44255921705357,167.56391999913276,215.74403828121808,224.72917742930716,43.37,
15:01:41,187.1957885600884,167.603092686877,215.800715450912,224.7462453499092,43.38,
15:01:42,187.08126162845366,167.63955595292083,215.87267627821083,224.71312786728421,43.43,
15:01:43,187.0951196088045,167.64689829513287,215.8983673044079,224.6836546502169,43.5,
15:01:44,186.97504117683013,167.62556202619294,215.86406325478796,224.58131904381895,43.56,
15:01:45,186.86457048359512,167.5687770798623,215.7631127394789,224.44487349040222,43.62,
15:01:46,186.8062091104815,167.51394911532205,215.6677154382868,224.30609810832783,43.6,
15:01:47,186.75561624001466,167.46572138618706,215.58690871036944,224.17251506939843,43.55,
15:01:48,186.73482561194467,167.43454452130854,215.53513985305275,224.0493831816747,43.51,
15:01:49,186.7153755365092,167.40592177915613,215.48549947870015,223.93555918904818,43.44,
15:01:50,186.7033018102488,167.3813299736362,215.45244890454396,223.8285756356865,43.4,
15:01:51,186.66955831034875,167.36410174128375,215.4238246140037,223.7262921574945,43.33,
15:01:52,186.68811002679428,167.35347727143252,215.40730547078192,223.63995868905147,43.26,
15:01:53,186.67952242562433,167.3517238154242,215.3942521728093,223.56604384398025,43.17,
15:01:54,186.6626325050954,167.34553536742732,215.38732436589075,223.49779013183635,43.13,
15:01:55,186.6634830218216,167.34398830906264,215.3887801816348,223.43831919489133,43.07,
15:01:56,186.67688955338818,167.33838469946303,215.37974432241705,223.39361226157433,43.05,
15:01:57,186.66826222390878,167.33876284830978,215.38019610187345,223.3480175900018,43.03,
15:01:58,186.68896071765664,167.3511737172575,215.40283709290972,223.3111809310658,43.01,
15:01:59,186.69463213867033,167.3470824472454,215.39987498646164,223.28240697605503,43.05,
15:02:00,187.18102466174483,167.3850098011337,215.43688060032787,223.4428807989345,43.14,
15:02:01,187.2817629638065,167.50523835529864,215.59485160251702,223.73963181502293,43.21,
15:02:02,187.10897912900018,167.57225639516707,215.71092821055115,223.88314841400768,43.31,
15:02:03,186.86501671477603,167.54242736843022,215.67863059375034,223.88000967247604,43.42,
15:02:04,186.72570801069196,167.4846864090741,215.60033144854248,223.79672414481283,43.62,
15:02:05,187.03181622607485,167.4471036899963,215.53016499372106,223.74478730110215,43.79,
15:02:06,187.19619530377355,167.53719261034828,215.6847675888314,223.94279704655145,43.91,
15:02:07,187.10028118562911,167.54439046596355,215.69784730478085,224.02568488204244,44.02,
15:02:08,187.00411586898497,167.52885883067782,215.6731477623156,224.03085025833903,44.13,
15:02:09,187.6814471716615,167.63314472465015,215.85655875989553,224.40669742456785,44.27,
15:02:10,187.31685329954487,167.66358409627682,215.93902894638956,224.57565359799355,44.38,
15:02:11,187.03011016114192,167.59999144581928,215.82840780049145,224.52862798458645,44.49,
15:02:12,186.9360689885961,167.55734088612735,215.74554804060946,224.4356355909231,44.52,
15:02:13,186.9143959826236,167.52462330497082,215.6731477623156,224.33133497349337,44.5,
15:02:14,186.9832837318213,167.53564289350996,215.67666882270282,224.27254447614916,44.5,
15:02:15,186.87110184493676,167.49573648287858,215.63608125892986,224.17715247986146,44.5,
15:02:16,186.74220122686154,167.44056586421203,215.5457434108523,224.03138278151724,44.43,
15:02:17,186.69033803899998,167.4026196273615,215.48454502418934,223.8934162838764,44.28,
15:02:18,186.67344665066122,167.38384049699974,215.45691882625542,223.77099268074264,44.1,
15:02:19,186.67599844001708,167.372044967029,215.4403958763618,223.6738485775284,43.91,
15:02:20,186.6742972412995,167.37066947620204,215.43888931895495,223.58658976719752,43.82,
15:02:21,186.66911277911248,167.3755181568282,215.44185223021,223.51004802111459,43.76,
15:02:22,187.54954547595463,167.51432785943214,215.7233561732358,223.736070913219,43.72,
15:02:23,188.27845334318252,167.96466612803528,216.46715994108152,224.7985312996032,43.89,
15:02:24,187.59262677147794,167.92457178278553,216.43438893906642,224.96787668148582,44.84,
15:02:25,187.38514895558026,167.87385227424835,216.33500886393028,225.0010504982116,45.68,
15:02:26,187.12633618374636,167.74449727860414,216.0935168320613,224.85758230121243,46.22,
15:02:27,187.08601624585103,167.67582423247057,215.9721915506806,224.72864241620454,46.4,
15:02:28,186.941711082241,167.61336185498243,215.85560183901538,224.59473524684725,46.36,
15:02:29,186.85467267561827,167.57263533704102,215.77468950163538,224.45523343182703,46.2,
15:02:30,186.81788730785397,167.534506448161,215.71490302916501,224.3298409178456,46.06,
15:02:31,186.80535761809057,167.49728564604285,215.6455355784654,224.20652608807902,45.88,
15:02:32,186.7919372451494,167.47673516338477,215.60842591525162,224.0853904909059,45.69,
15:02:33,186.81480545496547,167.46300252715798,215.5859033122817,223.99379130953292,45.53,
15:02:34,186.81225081893226,167.46069671126332,215.574844397484,223.9170935982297,45.37,
15:02:35,186.80706060869426,167.46647854858983,215.59238825356505,223.84607292030918,45.39,
15:02:36,186.79108585033663,167.46840589424104,215.59585706320178,223.78949336773746,45.41,
15:02:37,186.7707351926611,167.46417266090248,215.59238825356505,223.7247509990435,45.44,
15:02:38,186.7745861575945,167.4645512362103,215.59585706320178,223.67135172416377,45.45,
15:02:39,186.74135017206984,167.46186682084033,215.59635979618182,223.62349459572326,45.41,
15:02:40,186.71926530848117,167.4649298128019,215.60083419717282,223.5696537752642,45.33,
15:02:41,186.74649711603885,167.47250161422585,215.6149118728074,223.53626524672305,45.2,
15:02:42,186.76250668779574,167.45391720009795,215.57982080383735,223.51057868844453,45.06,
15:02:43,186.76250668779574,167.42236519781227,215.52865749459542,223.47927254929544,44.91,
15:02:44,186.76639793266693,167.40554340263998,215.50057065366266,223.45057219184167,44.75,
15:02:45,186.77718055901198,167.39567166870674,215.48549947870015,223.42590809564683,44.63,
15:02:46,186.7758833515462,167.39567166870674,215.4795719164463,223.40702823558567,44.52,
15:02:47,186.7685868113502,167.3933328492474,215.47806494808913,223.38751449106283,44.52,
15:02:48,186.76599258898534,167.38463149551427,215.46997782130478,223.3694877601638,44.3,
15:02:49,186.72878765909562,167.37359241447737,215.44848133776114,223.34542017439605,44.2,
15:02:50,186.69418651766415,167.36681819209127,215.43888931895495,223.3049805480141,44.07,
15:02:51,186.73223209296202,167.36372350654332,215.4258331500334,223.28346669158694,43.96,
15:02:52,186.7296386280101,167.36719643732252,215.42533101339254,223.2727109292529,43.88,
15:02:53,186.71448414755145,167.36643994814216,215.42533101339254,223.2532147798507,43.85,
15:02:54,186.70500340546903,167.34783880518685,215.39776640554072,223.23372118393962,43.74,
15:02:55,186.6410475265254,167.33529080249951,215.37823840116144,223.19230576898116,43.66,
15:02:56,186.62501308097447,167.33453452962576,215.37176311973116,223.1487314039866,43.56,
15:02:57,186.63282759049648,167.33938164009672,215.38120006131052,223.1170249135924,43.49,
15:02:58,186.6496729693612,167.34285381322985,215.3957582620203,223.09395064900963,43.43,
15:02:59,186.6444895329596,167.342441272151,215.39324812211098,223.07765263780453,43.35,
15:03:01,186.6444895329596,167.34147868223292,215.38832837516912,223.06024537125475,43.32,
15:03:02,186.6928901747178,167.33951914984874,215.37974432241705,223.05458448048373,43.3,
15:03:03,186.77243770983827,167.3507611454124,215.38335859787077,223.08072160731516,43.27,
15:03:04,187.765590800381,167.50368908180278,215.61953769574785,223.59168686875407,43.23,
15:03:05,187.55913141215683,167.61143200641234,215.81184209991116,223.97627670242736,43.35,
15:03:06,187.85199898040943,167.69523880273468,215.97319965219995,224.34424850501583,43.51,
15:03:07,187.7992232256424,167.8126601466584,216.15250189072674,224.72505787769938,43.63,
15:03:08,187.40861511537722,167.80934595298976,216.15048318344435,224.82235234020126,43.72,
15:03:09,187.81835237759879,167.81925430314539,216.1343850048934,225.0430240130668,43.75,
15:03:10,187.8406325311261,167.95125366272384,216.38297167494318,225.38611343675694,43.82,
15:03:11,187.70848133414748,167.96466612803528,216.42371974049192,225.46878240516307,43.87,
15:03:12,187.79002755820716,168.00747231485815,216.46918308633647,225.67689224328745,43.84,
15:03:13,187.4338380033959,167.90204229761966,216.2295871927922,225.64927475734416,43.75,
15:03:14,187.73070109082556,167.8680493272043,216.18571368487667,225.71076153893725,43.69,
15:03:15,187.6069496936522,167.8870827368288,216.28963829473943,225.78520385099858,43.63,
15:03:16,187.29303801732112,167.86570060084694,216.25635204589474,225.69616826851475,43.61,
15:03:17,187.07471924611974,167.81538752550702,216.16047606097263,225.52755984878635,43.61,
15:03:18,187.20489993638225,167.75633220398163,216.05266024958533,225.36639355543815,43.65,
15:03:19,187.3016679880108,167.76354418661947,216.0618393612622,225.33211828657926,43.71,
15:03:20,187.2704482297552,167.70472316674807,215.9813151265452,225.2708398461175,43.71,
15:03:21,187.131986893598,167.65062135717483,215.92340787393408,225.17373707922542,43.7,
15:03:22,187.01841205899476,167.65448244140148,215.91942729100802,225.02956762269943,43.63,
15:03:23,187.0122791176127,167.65217266962924,215.9078388788284,224.90053336115102,43.56,
15:03:24,187.9785715043311,167.843942685635,216.1973749598405,225.13119053990997,43.5,
15:03:25,187.76604026289573,168.022793851581,216.5444642469946,225.49685074195145,44.35,
15:03:26,187.50643824378128,167.97420793183198,216.46569317850725,225.47915955122357,45.35,
15:03:27,187.52821430653634,167.94444434035182,216.38843104577379,225.4963129851091,46.1,
15:03:28,187.26259363971585,167.92343137781268,216.35365636540973,225.4567931232533,46.51,
15:03:29,187.09125872641258,167.81732089762062,216.18970163379143,225.30923664537937,46.64,
15:03:30,186.9594508391918,167.71772667526764,216.0085380702205,225.12807916034987,46.55,
15:03:31,186.80965568677547,167.59806182815817,215.79477487757924,224.87825297111917,46.31,
15:03:32,186.78800466061952,167.53643496831864,215.6948288031924,224.6634921057094,46.04,
15:03:33,186.7642496261912,167.498043022523,215.64105978586628,224.47851921683215,45.72,
15:03:34,186.72570801069196,167.4554657831191,215.58575250317517,224.29729555260477,45.39,
15:03:35,186.6820743395636,167.41579441982785,215.52418534024784,224.13025197216797,45.1,
15:03:36,186.6643335443607,167.39718504859437,215.4899704289907,223.9808547904705,44.82,
15:03:37,186.67170498320806,167.37940413098275,215.46947553031066,223.85378514091707,44.55,
15:03:38,186.66870775209998,167.37104773448914,215.45691882625542,223.7463286665924,44.31,
15:03:39,186.65315571197027,167.36080082678242,215.43989368880366,223.6451107304406,44.04,
15:03:40,186.64922750931467,167.3493859169474,215.41689538032324,223.55675398167992,43.83,
15:03:41,186.6496729693612,167.34206311083554,215.4153890694148,223.47672589848693,43.69,
15:03:42,186.65052339751486,167.34030983421255,215.41076981447918,223.40909641813866,43.57,
15:03:43,186.6276448557921,167.34106614623911,215.40384121065705,223.3480175900018,43.46,
15:03:44,186.62157161328653,167.33529080249951,215.39129024344192,223.2901430729209,43.38,
15:03:45,186.6410475265254,167.3184821285169,215.3641838976968,223.2455865469386,43.26,
15:03:46,186.6431937075972,167.31941014875056,215.35971686151183,223.21179394020422,43.13,
15:03:47,186.6016939394176,167.30222584115998,215.32915401695925,223.16561958856315,43.05,
15:03:48,186.58270988033217,167.2968305147142,215.31660957679773,223.11347886492493,42.94,
15:03:49,186.58270988033217,167.30184781615486,215.31660957679773,223.06939848232318,42.86,
15:03:50,186.58700026715303,167.2991329469421,215.31811485173677,223.029033795424,42.8,
15:03:51,186.58922646957066,167.29311923147867,215.3066751580742,222.99629513256028,42.74,
