Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
18:37:23,189.21796031636055,247.68327246155104,46.724733740497264
18:37:24,NaN,NaN,NaN
18:37:24,189.156179397662,247.6989969096254,46.72436347219722
18:37:25,189.12974062777357,247.6989969096254,46.724196092081456
18:37:26,189.1178449897285,247.6924345563265,46.72490112350209
18:37:27,189.11829931640062,247.68729629192114,46.72446998728466
18:37:28,189.11916667186625,247.68122963135215,46.724576502736305
18:37:29,189.11697764335523,247.67782497051607,46.72408450583727
18:37:30,189.1099977873836,247.67039686327107,46.724688090742966
18:37:31,189.10508320939556,247.6635261615763,46.72387147866292
18:37:32,189.1059504739429,247.6615454718374,46.72365338092231
18:37:33,189.10508320939556,247.65294212654553,46.72425695747403
18:37:34,189.10508320939556,247.65127102514063,46.72365338092231
18:37:35,189.1059504739429,247.64297766103624,46.72387147866292
18:37:36,189.11739066469357,247.64266821521403,46.724196092081456
18:37:36,189.28059861856613,247.6415542150566,46.72354686862723
18:37:38,189.2356943428848,247.65294212654553,46.72397799206799
18:37:39,189.16898766987933,247.6675495107602,46.72440912147581
18:37:40,189.1390348759563,247.66983976869875,46.72408450583727
18:37:41,189.12408179888254,247.6675495107602,46.724302606596524
18:37:42,189.11697764335523,247.66241202067448,46.72408450583727
18:37:43,189.11524296850908,247.66012186576404,46.72376496562209
18:37:44,189.1121866947077,247.65238509086447,46.72436347219722
18:37:45,189.10867620136133,247.648424002444,46.72397799206799
18:37:46,189.10289442540054,247.64266821521403,46.72397799206799
18:37:47,189.10202718187614,247.63895491058798,46.72414537101182
18:37:48,189.09851697141156,247.63208551720422,46.724794606940385
18:37:49,189.10376167489073,247.62583523645114,46.72397799206799
18:37:50,189.10376167489073,247.6229886523603,46.724196092081456
18:37:51,189.10417465293534,247.6212559730325,46.724196092081456
18:37:52,189.1033074006042,247.6152536174157,46.72446998728466
18:37:53,189.09723680132956,247.6117884393152,46.72425695747403
18:37:54,189.09678255055425,247.60609580462886,46.724794606940385
18:37:55,189.09723680132956,247.6043633026029,46.72490112350209
18:37:56,189.09678255055425,247.59662914033916,46.72387147866292
18:37:57,189.0989712284365,247.59495860888032,46.724196092081456
18:37:58,189.095915349074,247.59149385678822,46.72440912147581
18:37:59,189.09418096400992,247.58697741414724,46.724576502736305
18:38:00,189.0914142562772,247.5846883054798,46.72490112350209
18:38:01,189.0870372009035,247.58382216453296,46.72408450583727
18:38:02,189.08530293798302,247.5763982857131,46.72484025685081
18:38:03,189.08530293798302,247.57577964421722,46.72446998728466
18:38:04,189.08402290208417,247.57410932376052,46.724196092081456
18:38:05,189.0790680469504,247.56897474079923,46.724302606596524
18:38:06,189.0786551511472,247.56581983531686,46.724794606940385
18:38:07,189.0799351325395,247.5612422365574,46.72365338092231
18:38:08,189.0844358154701,247.55548948842988,46.724196092081456
18:38:09,189.08530293798302,247.55208741991814,46.724302606596524
18:38:10,189.0866242789964,247.54695352202558,46.724794606940385
18:38:11,189.0866242789964,247.54522164069002,46.724196092081456
18:38:12,189.0866242789964,247.54584016765207,46.724196092081456
18:38:13,189.08617006646088,247.53977870338412,46.724196092081456
18:38:14,189.09054709172534,247.5386653974138,46.72446998728466
18:38:15,189.08922570959277,247.5374902492599,46.72462722450795
18:38:16,189.21184286225323,247.5386653974138,46.724794606940385
18:38:17,189.2356943428848,247.5486854215362,46.724196092081456
18:38:18,189.23656250609207,247.56724262836258,46.72451563671932
18:38:19,189.27666989025874,247.58697741414724,46.724196092081456
18:38:20,189.36048171017117,247.6072714413596,46.72446998728466
18:38:21,189.3146389327381,247.63437528323954,46.72376496562209
