Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
19:05:43,NaN,247.5100931142784,46.721442057510835
19:05:44,NaN,247.50378561453192,46.72008795301629
19:05:45,189.14965181098896,247.50922736474323,46.721117472792045
19:05:46,189.14878424579453,247.50984575680485,46.721163117313736
19:05:47,189.1483298092653,247.50984575680485,46.721442057510835
19:05:48,189.1448596206811,247.5100931142784,46.721442057510835
19:05:49,NaN,NaN,NaN
19:05:50,189.1412242874482,247.50984575680485,46.72051902858412
19:05:51,189.14295931978106,247.50984575680485,46.720732032831705
19:05:52,189.1505193821523,247.50984575680485,46.720950110118125
19:05:53,189.1491973713332,247.50922736474323,46.72122397678007
19:05:54,189.14878424579453,247.51095886835597,46.72159420776214
19:05:55,189.15225454238583,247.50984575680485,46.720732032831705
19:05:56,189.15444418342216,247.5104023116418,46.72083853550176
19:05:57,189.15576624924873,247.51151542694734,46.72062553052584
19:05:58,189.156179397662,247.51151542694734,46.72083853550176
