Time,IST Cap (pF),Vaisala Cap(pF),E+E Humidity,Open (Reference) (pF)
15:37:51,NaN,246.83144386090677,59.8,45.8206403038446
15:37:53,NaN,NaN,59.84,NaN
15:37:53,188.81772806278028,246.82288373347524,59.84,45.820221622432264
15:37:54,188.81682157642993,246.82177526033075,59.84,45.82032506083569
15:37:55,188.81900539553575,246.8194967556504,59.84,45.82074866938029
15:37:56,188.81814010418842,246.81352352829208,59.83,45.82032506083569
15:37:57,188.8242384747279,246.8129693223135,59.82,45.82042849958938
15:37:58,188.83655973282467,246.81352352829208,59.82,45.819901458165404
15:37:59,188.84059840090384,246.8129693223135,59.8,45.820113258766284
15:38:00,188.83482891473767,246.81469352482154,59.81,45.82042849958938
15:38:01,188.82827674753733,246.8152477366076,59.8,45.819798021196405
15:38:02,188.8304607653792,246.8194967556504,59.8,45.819798021196405
15:38:03,188.83132614142025,246.81894252955277,59.78,45.82000982108007
15:38:04,188.82827674753733,246.82066679465336,59.8,45.820113258766284
15:38:05,188.83091405684925,246.8212210265587,59.81,45.82000982108007
15:38:06,188.8304607653792,246.82066679465336,59.81,45.820280730048495
15:38:07,188.8274113924582,246.82005098361472,59.81,45.819901458165404
15:38:08,188.82378520729483,246.8212210265587,59.76,45.820221622432264
15:38:09,188.8233731474083,246.8212210265587,59.74,45.819901458165404
15:38:10,188.82555708017674,246.82066679465336,59.74,45.82042849958938
15:38:11,188.83000747554135,246.8212210265587,59.75,45.82059597259988
15:38:12,188.82827674753733,246.82177526033075,59.75,45.82053686437369
15:38:13,188.83000747554135,246.8212210265587,59.74,45.82006892828644
15:38:14,188.82914210856492,246.82349955511543,59.78,45.82032506083569
15:38:15,188.8233731474083,246.82374588441687,59.79,45.82032506083569
15:38:16,188.8259691472121,246.82288373347524,59.78,45.820113258766284
15:38:17,188.82555708017674,246.82319164400727,59.77,45.82000982108007
15:38:18,188.82510380799582,246.82288373347524,59.75,45.820221622432264
15:38:19,188.82510380799582,246.82349955511543,59.73,45.82038416865207
15:38:20,188.82555708017674,246.82263740546446,59.74,45.820113258766284
15:38:21,188.82378520729483,246.82349955511543,59.76,45.82042849958938
15:38:22,188.82827674753733,246.82232949596957,59.75,45.820221622432264
15:38:23,188.82959539528687,246.82405379656214,59.8,45.82053686437369
15:38:24,188.83132614142025,246.82232949596957,59.79,45.81996056516211
15:38:25,188.8304607653792,246.82460803987564,59.78,45.82059597259988
15:38:26,188.83132614142025,246.825162285056,59.76,45.82042849958938
15:38:27,188.8304607653792,246.82405379656214,59.76,45.82038416865207
15:38:28,188.8278646729483,246.82405379656214,59.76,45.820221622432264
15:38:29,188.82510380799582,246.8254701998517,59.81,45.82032506083569
15:38:30,188.82469174379307,246.82349955511543,59.81,45.820113258766284
15:38:31,188.82510380799582,246.8243617092836,59.79,45.820221622432264
15:38:32,188.93162642083846,246.82405379656214,59.76,45.82053686437369
15:38:33,188.8739429680016,246.82861096368035,59.8,45.8201723661728
15:38:34,188.85551786953533,246.83119752008145,59.82,45.8206403038446
15:38:35,188.84888219695057,246.83316825700973,59.81,45.82042849958938
15:38:36,188.8427826325212,246.83316825700973,59.81,45.819901458165404
15:38:37,188.83482891473767,246.83427680690392,59.8,45.82042849958938
15:38:38,188.83177943600643,246.83914219753078,59.82,45.82085210956841
15:38:39,188.83132614142025,246.84025078766945,59.81,45.82000982108007
15:38:40,188.83000747554135,246.84025078766945,59.81,45.820221622432264
15:38:41,188.82827674753733,246.8396964916666,59.8,45.82096047585548
15:38:42,188.8274113924582,246.838587905262,59.79,45.82000982108007
15:38:43,188.8287300311432,246.83914219753078,59.79,45.82032506083569
15:38:44,188.82959539528687,246.8379720271531,59.79,45.820113258766284
15:38:45,188.83569432080665,246.83914219753078,59.81,45.82032506083569
15:38:46,188.8378784673394,246.8408050855394,59.8,45.8206403038446
15:38:47,188.8378784673394,246.8408050855394,59.82,45.82032506083569
15:38:48,188.8378784673394,246.8396964916666,59.83,45.82096047585548
15:38:49,188.83524101212373,246.84197527606295,59.83,45.82053686437369
15:38:50,188.83569432080665,246.84142097425138,59.84,45.82038416865207
15:38:51,188.8361064210257,246.84308388528734,59.83,45.820280730048495
15:38:52,188.8361064210257,246.84142097425138,59.82,45.82000982108007
15:38:53,188.83742515079186,246.84425409201546,59.81,45.82042849958938
15:38:54,188.83524101212373,246.8425295797416,59.82,45.82074866938029
15:38:55,188.83569432080665,246.8425295797416,59.82,45.820221622432264
15:38:56,188.8369718358766,246.8425295797416,59.79,45.8204925332791
15:38:57,188.83569432080665,246.84369978252803,59.78,45.82006892828644
15:38:58,188.83524101212373,246.84308388528734,59.74,45.820221622432264
15:38:59,188.83569432080665,246.84283752703655,59.74,45.81996056516211
15:39:00,188.8304607653792,246.84308388528734,59.75,45.82000982108007
15:39:01,188.83000747554135,246.84197527606295,59.75,45.81968965903311
15:39:02,188.82914210856492,246.84025078766945,59.74,45.81943353181159
