Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
17:15:13,189.20035277069374,247.2506953217735,46.73128771054148
17:15:14,NaN,NaN,NaN
17:15:14,189.04116984820135,247.29002981230067,46.73025785459098
17:15:15,189.095915349074,247.29175901625382,46.730470925442766
17:15:15,189.15849305379066,247.29231483566213,46.731120293217444
17:15:15,189.177830268428,247.29886129414584,46.730643412437765
17:15:16,189.16287259054215,247.30059059073267,46.73042526728042
17:15:16,189.11916667186625,247.3025669519,46.73003971213337
17:15:17,189.06498906329878,247.3074461949751,46.73036438983471
17:15:17,189.02189485371306,247.30973145973917,46.73036438983471
17:15:17,188.9941638459103,247.30973145973917,46.73036438983471
17:15:18,188.97836155222424,247.3085579414443,46.73074994899999
17:15:18,188.96862535549334,247.30689032455174,46.73036438983471
17:15:18,188.96326251766087,247.30516096188646,46.73015131971156
