Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
18:43:38,189.10417465293534,247.5763982857131,46.72344035669637
18:43:39,NaN,NaN,NaN
18:43:39,189.1059504739429,247.57751184624905,46.723115751153436
18:43:40,189.10462893034693,247.57862541429807,46.72279622087597
18:43:41,189.1033074006042,247.58035764619635,46.722948377742156
18:43:42,189.10289442540054,247.5852451127743,46.72300924069673
18:43:43,189.18886372572464,247.58697741414724,46.72408450583727
18:43:44,189.16634327485895,247.58809104605896,46.72322226197432
18:43:45,189.12234702629144,247.59607229464103,46.72354686862723
18:43:46,189.11045208577843,247.59607229464103,46.72387147866292
18:43:47,189.10462893034693,247.59724785998478,46.72333384512972
18:43:48,189.1033074006042,247.5995371428387,46.72365338092231
18:43:49,189.09851697141156,247.60324956090238,46.72408450583727
18:43:50,189.09723680132956,247.60498205123912,46.724196092081456
18:43:51,189.09723680132956,247.6043633026029,46.72354686862723
18:43:52,189.09186848770898,247.60498205123912,46.72322226197432
18:43:53,189.09810401190015,247.60207395281537,46.72354686862723
18:43:54,189.0989712284365,247.60324956090238,46.72300924069673
18:43:55,189.09938419078864,247.60269269287016,46.72322226197432
18:43:56,189.09810401190015,247.60207395281537,46.72229918029277
18:43:57,189.0989712284365,247.60151708874906,46.72290273060425
