Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
17:07:46,188.9011939729408,247.09961962088994,46.73128771054148
17:07:47,NaN,NaN,NaN
17:07:47,188.9020598352644,247.10874934944783,46.73036438983471
17:07:48,188.90700773417737,247.11584374462063,46.73025785459098
17:07:48,188.90742006786178,247.11812635411576,46.72993317799993
17:07:48,188.90742006786178,247.11868158823452,46.730643412437765
17:07:49,188.90828597299327,247.1198537552971,46.73042526728042
17:07:49,188.90700773417737,247.12639336670244,46.73025785459098
17:07:49,188.90787363647382,247.1281208545666,46.730470925442766
17:07:50,188.9117908879169,247.12867612236974,46.73068907091981
17:07:50,188.9117908879169,247.12923139204437,46.730470925442766
17:07:50,188.91265682310086,247.13607987190755,46.73085648592653
17:07:51,188.91220323726193,247.1378074613403,46.730643412437765
17:07:51,188.91005903541063,247.13663516653543,46.73015131971156
17:07:51,188.91005903541063,247.1372521627614,46.73074994899999
17:07:52,188.90700773417737,247.1454584322951,46.73090214472087
17:07:52,188.9061418378344,247.1483584899479,46.73074994899999
17:07:52,188.9056882754594,247.14774145212985,46.731120293217444
17:07:53,188.90436883056546,247.14891382595982,46.73068907091981
17:07:53,188.90482238818853,247.14891382595982,46.73058253456578
17:07:53,188.91715153471105,247.15175223925257,46.73085648592653
17:07:54,189.02796182525984,247.1568738478187,46.730643412437765
17:07:54,189.1786980334677,247.15804628663022,46.73074994899999
17:07:54,189.2166375984424,247.16545135607214,46.73074994899999
17:07:55,189.1408111880306,247.1753870136926,46.73128771054148
17:07:55,189.08489002175673,247.1848295292333,46.73036438983471
17:07:55,189.02494893893453,247.1945194704203,46.731120293217444
17:07:56,188.98879992089388,247.20507413107478,46.73074994899999
17:07:56,188.97559738598872,247.20618518730922,46.731074634103386
17:07:56,188.96862535549334,247.21303686627516,46.731120293217444
17:07:57,188.96499510184296,247.21303686627516,46.730643412437765
17:07:57,188.96194246951598,247.2147652627167,46.73074994899999
17:07:57,188.95674491440218,247.2218642239248,46.73068907091981
17:07:58,188.9509288569812,247.22303712520988,46.730643412437765
17:07:58,188.9457317562655,247.22303712520988,46.73074994899999
17:07:58,188.93731785732297,247.22019748382561,46.73128771054148
17:07:59,188.9359980810322,247.22303712520988,46.73096302321742
17:07:59,188.93339981187114,247.22359271294246,46.73096302321742
17:07:59,188.93294615132325,247.22303712520988,46.73100868216788
17:08:00,188.93381223196891,247.2218642239248,46.73085648592653
17:08:00,188.93294615132325,247.22248153935013,46.73074994899999
17:08:00,188.93294615132325,247.2207530619858,46.730470925442766
17:08:01,188.93253373406134,247.2218642239248,46.73036438983471
17:08:01,188.93208007663293,247.2213086420189,46.73074994899999
17:08:01,188.92989429556172,247.2213086420189,46.73058253456578
17:08:02,188.9258527625489,247.2213086420189,46.73079560763818
17:08:02,188.92061545860682,247.2207530619858,46.730531803096675
17:08:02,188.91888348475027,247.22248153935013,46.73074994899999
17:08:03,188.91888348475027,247.22248153935013,46.731074634103386
17:08:03,188.91583196971473,247.22161729840207,46.73085648592653
17:08:03,188.91220323726193,247.2213086420189,46.73085648592653
17:08:04,188.91092495868688,247.21988883010138,46.73025785459098
17:08:04,188.90873954472403,247.22019748382561,46.730531803096675
17:08:04,188.90742006786178,247.21871595122096,46.73074994899999
17:08:05,188.90700773417737,247.21816037992767,46.730643412437765
17:08:05,188.90700773417737,247.21359242029743,46.73096302321742
17:08:05,188.90787363647382,247.21303686627516,46.73085648592653
17:08:06,188.90828597299327,247.21359242029743,46.73085648592653
17:08:06,188.90655416868375,247.21248131412557,46.73096302321742
17:08:06,188.9056882754594,247.21192576384865,46.73096302321742
