Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
18:55:17,NaN,247.61463483027723,46.72083853550176
18:55:18,NaN,NaN,NaN
18:55:19,189.10508320939556,247.61296411658915,46.72241076014146
18:55:20,189.09810401190015,247.61240721578406,46.721117472792045
18:55:21,189.0914142562772,247.61123154247628,46.720732032831705
18:55:22,189.08575714739416,247.60609580462886,46.72051902858412
18:55:23,189.08530293798302,247.60380643081328,46.72083853550176
18:55:24,189.09186848770898,247.60269269287016,46.721163117313736
18:55:25,189.10549619176928,247.59724785998478,46.72051902858412
18:55:26,189.10549619176928,247.59495860888032,46.7215485626087
18:55:27,189.0940157857245,247.59551545082144,46.720950110118125
18:55:28,189.08489002175673,247.59266938952496,46.720950110118125
18:55:29,189.08356869892182,247.5875342291639,46.72133048113224
18:55:30,189.07646682596948,247.5852451127743,46.72062553052584
18:55:31,189.07427853878167,247.57806862933447,46.72083853550176
18:55:32,189.07820096732573,247.57410932376052,46.721163117313736
18:55:33,189.0786551511472,247.57126363154387,46.721163117313736
18:55:34,189.0799351325395,247.5677993768062,46.72105661353385
18:55:35,189.08270158833838,247.56495379338116,46.72148770250819
18:55:36,189.09054709172534,247.56551053410385,46.720950110118125
18:55:37,189.08489002175673,247.56439705453658,46.72083853550176
18:55:38,189.0799351325395,247.56439705453658,46.72062553052584
18:55:39,189.08402290208417,247.56235569484045,46.72083853550176
18:55:40,189.08038932260945,247.55777819216033,46.72051902858412
18:55:41,189.07820096732573,247.55777819216033,46.7215485626087
18:55:42,189.0786551511472,247.55722147752093,46.72062553052584
18:55:43,189.07952223389606,247.55777819216033,46.72062553052584
18:55:44,189.0720902895832,247.55548948842988,46.72019445348401
18:55:45,189.07295732717446,247.55666476475938,46.720732032831705
18:55:46,189.0738243707297,247.55722147752093,46.720732032831705
18:55:47,189.35783329880346,247.55666476475938,46.72062553052584
18:55:48,194.466056780262,247.6827153235358,46.7225172685517
18:55:49,195.20151937655865,248.35704882988415,46.72284186785777
18:55:50,195.26541916509476,249.05954337691614,46.72387147866292
18:55:51,195.04971539571562,249.6507845934743,46.72387147866292
18:55:52,194.02957965217212,250.0829579981307,46.724196092081456
18:55:53,192.92891955096215,250.3489027248671,46.72365338092231
18:55:54,192.31281052792102,250.45826979461341,46.72354686862723
18:55:55,191.25736560397232,250.5294157181313,46.72376496562209
18:55:56,191.54609994658313,250.52998248875858,46.72279622087597
18:55:57,193.01018671478937,250.51455441921695,46.72241076014146
18:55:58,194.8730720677593,250.70255908354466,46.72484025685081
18:55:59,195.40090377279623,251.13228502702367,46.72555037518265
18:56:00,195.41877658368406,251.5976540427021,46.72640761102059
18:56:01,195.0590167882797,251.94811768938052,46.72679312121738
18:56:02,193.83451850812514,252.15522464601506,46.72614891606346
18:56:03,193.77701708981922,252.25712415067517,46.72593080237672
18:56:04,193.6265291547358,252.32426399075828,46.725225747650846
18:56:05,192.93364347551392,252.3201902889266,46.72555037518265
18:56:06,192.83320171307722,252.23860972508433,46.725225747650846
18:56:07,192.75604122080526,252.1402184513723,46.72511922997912
18:56:08,192.22753913937123,252.02733343731313,46.725007640428
18:56:09,192.0294409668894,251.869510605811,46.72494677356857
18:56:10,194.24015355178173,251.776537622173,46.72604239523497
18:56:11,195.35211307440608,252.04817586226963,46.72733081445939
18:56:12,195.0197824066869,252.38805575050407,46.72847217521302
18:56:13,193.82080496699922,252.56893049987158,46.727716336081436
18:56:14,192.96709893292083,252.58167997557376,46.72787358969197
18:56:15,192.28858666941784,252.4598981785553,46.72776199027367
18:56:16,193.71521661171076,252.36016775401004,46.72701124094203
18:56:17,195.99775576401754,252.7738038823797,46.733286641422225
18:56:18,196.34434312737196,253.2916245250981,46.73399695231415
18:56:19,196.25375692884344,253.6444800463036,46.730085369730666
18:56:20,196.15830311328946,253.91445697283748,46.72836564643998
18:56:21,196.01985093286598,254.06243670608583,46.72658007551888
18:56:22,195.5741824453592,254.0478386902552,46.72701124094203
18:56:23,195.18406611035732,253.93958255484003,46.72847217521302
18:56:24,194.4322107636286,253.83023958150338,46.72868523385198
18:56:25,194.01241207196014,253.67072048713985,46.72836564643998
18:56:26,193.34430803194897,253.47468930740658,46.727609809893046
18:56:27,193.3456315717648,253.25078549660054,46.727655463929175
18:56:28,193.59080601126868,253.09827060850813,46.72750328406896
18:56:29,193.7567562948158,252.99701138184906,46.72814751723184
18:56:30,193.09534027603,252.91676316413898,46.728086644237024
18:56:31,193.0492421593387,252.72447627828782,46.72701124094203
18:56:32,192.8265253938597,252.54107625420457,46.72847217521302
18:56:33,192.48505037269882,252.3740475032263,46.72750328406896
18:56:34,192.9086214173582,252.25076157522935,46.72814751723184
18:56:35,193.0624478806051,252.1720128241743,46.727609809893046
18:56:36,192.78796261650365,252.07245292122917,46.727609809893046
18:56:37,192.06646592955107,251.9429734514682,46.72733081445939
18:56:38,192.39525675204132,251.824572523409,46.72836564643998
18:56:39,192.0853206523095,251.79100375495008,46.72879683657773
18:56:40,190.68013760148267,251.7217299045552,46.72814751723184
18:56:41,190.42252458375003,251.47715312400365,46.72804098956899
18:56:42,190.46847816823058,251.2029596141502,46.72787358969197
18:56:43,190.83419445832243,250.9621057706858,46.727396758609125
18:56:44,190.79032657352684,250.76844855698653,46.728086644237024
18:56:45,190.4910645443599,250.58440142516105,46.728254045258964
18:56:46,190.28097027191447,250.39709595164362,46.728254045258964
18:56:47,190.4910645443599,250.2190516319031,46.72814751723184
18:56:48,190.56553200867216,250.07717993279513,46.72804098956899
18:56:49,190.30502420078022,249.97892068543516,46.728086644237024
18:56:50,190.2116687717019,249.8641594475559,46.72754893794897
18:56:51,190.23204273314911,249.74715805441002,46.72793446227043
18:56:52,190.05574352233305,249.63869485410675,46.72793446227043
18:56:53,190.15926981558496,249.53336962919929,46.72733081445939
18:56:54,190.09290668294653,249.45476358056172,46.72814751723184
18:56:55,191.56795191105869,249.29878806441332,46.72679312121738
18:56:56,195.61089047933143,249.81398801216528,46.734367335131424
18:56:57,195.90113875479443,250.50989479272786,46.73389040464798
18:56:58,195.854467592268,251.1288089611042,46.73171894112535
18:56:59,195.7409069548927,251.62769772188193,46.730470925442766
18:57:00,195.4209891652993,251.93890897984733,46.73015131971156
18:57:01,194.6028657323274,252.04874779452064,46.730470925442766
18:57:02,193.4840805452092,252.09444511720923,46.72950197213374
18:57:03,193.79248254108282,252.130935628764,46.72982664423081
