Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
18:44:44,NaN,247.6349322581583,46.723115751153436
18:44:45,NaN,NaN,NaN
18:44:45,189.14704913331207,247.66296909018564,46.72229918029277
18:44:46,189.13688681106123,247.66928267600608,46.72279622087597
18:44:47,189.13556494316046,247.6675495107602,46.723486004622146
18:44:48,189.1293275659772,247.6635261615763,46.72322226197432
18:44:49,189.12366875562444,247.66241202067448,46.722623777326135
18:44:50,189.11611030294884,247.66067892754833,46.723115751153436
18:44:51,189.11916667186625,247.65900774783395,46.72268463964647
18:44:52,189.12759272120923,247.65356105728415,46.72290273060425
18:44:53,189.12408179888254,247.65182805706291,46.72290273060425
18:44:54,189.1178449897285,247.65238509086447,46.72290273060425
18:44:55,189.11697764335523,247.65127102514063,46.723115751153436
18:44:56,189.11611030294884,247.6495380489568,46.722623777326135
18:44:57,189.11739066469357,247.6495380489568,46.7225172685517
18:44:58,189.11697764335523,247.648424002444,46.722623777326135
18:44:59,189.11739066469357,247.6478050909629,46.72241076014146
18:45:00,189.11173239006226,247.6495380489568,46.72219267262826
18:45:01,189.10739592811325,247.64353466497778,46.723115751153436
18:45:02,189.10289442540054,247.64328710743843,46.72279622087597
18:45:03,189.09938419078864,247.64235876997185,46.7225172685517
18:45:04,189.09810401190015,247.64211121419575,46.722578130663926
18:45:05,189.09851697141156,247.63722206367797,46.72333384512972
18:45:06,189.09723680132956,247.63437528323954,46.72344035669637
18:45:07,189.09764975800013,247.63208551720422,46.72290273060425
18:45:08,189.10115994431771,247.63041462689753,46.72300924069673
18:45:09,189.10508320939556,247.62527829222327,46.72300924069673
18:45:10,189.10289442540054,247.6232361794632,46.723115751153436
18:45:11,189.10607436936525,247.62267924400368,46.72322226197432
18:45:12,189.10462893034693,247.62181290369028,46.72279622087597
18:45:13,189.1059504739429,247.6152536174157,46.72290273060425
18:45:14,189.10417465293534,247.61463483027723,46.72279622087597
18:45:15,189.10376167489073,247.61463483027723,46.72300924069673
18:45:16,189.10289442540054,247.61352101927307,46.72300924069673
18:45:17,189.09938419078864,247.61296411658915,46.72344035669637
18:45:18,189.09418096400992,247.61352101927307,46.72354686862723
18:45:19,189.09186848770898,247.60782832483858,46.72316139860351
18:45:20,189.08922570959277,247.60553892699468,46.72333384512972
18:45:21,189.0909600264823,247.60380643081328,46.72333384512972
18:45:22,189.0909600264823,247.59662914033916,46.72333384512972
18:45:23,189.08749141656352,247.59495860888032,46.72354686862723
18:45:24,189.0870372009035,247.59378305984032,46.72354686862723
18:45:25,189.0866242789964,247.59093702841395,46.72284186785777
18:45:26,189.08749141656352,247.58580192194717,46.72290273060425
18:45:27,189.10549619176928,247.5840696329111,46.722623777326135
18:45:28,189.15489864198662,247.58295602813126,46.72300924069673
18:45:29,189.14254621467927,247.58580192194717,46.72305488799073
