Time,IST Cap (pF),Vaisala Cap(pF),E+E Humidity,Open (Reference) (pF)
15:32:18,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:19,NaN,NaN,59.47,45.81964532916801
15:32:19,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:19,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:19,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:19,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:19,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:19,NaN,NaN,59.47,45.81964532916801
15:32:19,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:20,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:20,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:20,NaN,NaN,59.47,45.81964532916801
15:32:20,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:20,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:20,NaN,NaN,59.47,45.81964532916801
15:32:20,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:20,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:20,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:20,NaN,NaN,59.47,45.81964532916801
15:32:21,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:21,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:21,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:21,188.94965018533,246.89913997491828,59.48,45.8195418930663
15:32:21,188.9351319853565,246.9071495464594,59.48,45.819901458165404
15:32:21,188.91397635482988,246.91109286331294,59.48,45.82032506083569
15:32:21,NaN,NaN,59.48,45.81964532916801
15:32:21,188.94965018533,246.89913997491828,59.48,45.8195418930663
15:32:21,188.9351319853565,246.9071495464594,59.48,45.819901458165404
15:32:22,188.91397635482988,246.91109286331294,59.48,45.82032506083569
15:32:22,NaN,NaN,59.48,45.81964532916801
15:32:22,188.94965018533,246.89913997491828,59.48,45.8195418930663
15:32:22,188.91397635482988,246.91109286331294,59.46,45.82032506083569
15:32:22,NaN,NaN,59.46,45.81964532916801
15:32:22,188.94965018533,246.89913997491828,59.46,45.8195418930663
15:32:22,188.9351319853565,246.9071495464594,59.46,45.819901458165404
15:32:22,188.91397635482988,246.91109286331294,59.46,45.82032506083569
15:32:22,NaN,NaN,59.46,45.81964532916801
15:32:23,188.94965018533,246.89913997491828,59.46,45.8195418930663
15:32:23,188.9351319853565,246.9071495464594,59.46,45.819901458165404
15:32:23,188.91397635482988,246.91109286331294,59.46,45.82032506083569
15:32:23,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:23,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:23,NaN,NaN,59.47,45.81964532916801
15:32:23,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:23,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:23,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:24,NaN,NaN,59.47,45.81964532916801
15:32:24,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:24,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:24,NaN,NaN,59.46,45.81964532916801
15:32:24,188.94965018533,246.89913997491828,59.46,45.8195418930663
15:32:24,188.9351319853565,246.9071495464594,59.46,45.819901458165404
15:32:24,188.91397635482988,246.91109286331294,59.46,45.82032506083569
15:32:24,NaN,NaN,59.46,45.81964532916801
15:32:24,188.94965018533,246.89913997491828,59.46,45.8195418930663
15:32:25,188.9351319853565,246.9071495464594,59.46,45.819901458165404
15:32:25,188.91397635482988,246.91109286331294,59.46,45.82032506083569
15:32:25,NaN,NaN,59.46,45.81964532916801
15:32:25,188.94965018533,246.89913997491828,59.46,45.8195418930663
15:32:25,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:25,NaN,NaN,59.49,45.81964532916801
15:32:25,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:25,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:25,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:26,NaN,NaN,59.49,45.81964532916801
15:32:26,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:26,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:26,NaN,NaN,59.47,45.81964532916801
15:32:26,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:26,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:26,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:26,NaN,NaN,59.47,45.81964532916801
15:32:27,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:27,188.91397635482988,246.91109286331294,59.48,45.82032506083569
15:32:27,188.94965018533,246.89913997491828,59.48,45.8195418930663
15:32:27,188.9351319853565,246.9071495464594,59.48,45.819901458165404
15:32:28,188.91397635482988,246.91109286331294,59.48,45.82032506083569
15:32:28,NaN,NaN,59.48,45.81964532916801
15:32:28,188.94965018533,246.89913997491828,59.48,45.8195418930663
15:32:28,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:28,NaN,NaN,59.47,45.81964532916801
15:32:28,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:28,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:28,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:28,NaN,NaN,59.47,45.81964532916801
15:32:29,188.94965018533,246.89913997491828,59.47,45.8195418930663
15:32:29,188.9351319853565,246.9071495464594,59.47,45.819901458165404
15:32:29,188.91397635482988,246.91109286331294,59.47,45.82032506083569
15:32:29,NaN,NaN,59.47,45.81964532916801
15:32:29,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:29,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:29,NaN,NaN,59.49,45.81964532916801
15:32:29,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:29,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:29,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:30,NaN,NaN,59.49,45.81964532916801
15:32:30,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:30,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:30,NaN,NaN,59.51,45.81964532916801
15:32:30,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:30,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:30,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:30,NaN,NaN,59.51,45.81964532916801
15:32:30,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:31,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:31,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:31,NaN,NaN,59.51,45.81964532916801
15:32:31,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:31,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:31,NaN,NaN,59.49,45.81964532916801
15:32:31,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:31,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:31,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:31,NaN,NaN,59.49,45.81964532916801
15:32:32,188.94965018533,246.89913997491828,59.49,45.8195418930663
15:32:32,188.9351319853565,246.9071495464594,59.49,45.819901458165404
15:32:32,188.91397635482988,246.91109286331294,59.49,45.82032506083569
15:32:32,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:32,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:32,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:32,NaN,NaN,59.51,45.81964532916801
15:32:32,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:33,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:33,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:33,NaN,NaN,59.51,45.81964532916801
15:32:33,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:33,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:33,NaN,NaN,59.51,45.81964532916801
15:32:33,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:33,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:33,188.91397635482988,246.91109286331294,59.51,45.82032506083569
15:32:34,NaN,NaN,59.51,45.81964532916801
15:32:34,188.94965018533,246.89913997491828,59.51,45.8195418930663
15:32:34,188.9351319853565,246.9071495464594,59.51,45.819901458165404
15:32:34,NaN,NaN,59.52,45.81964532916801
15:32:34,188.94965018533,246.89913997491828,59.52,45.8195418930663
15:32:34,188.9351319853565,246.9071495464594,59.52,45.819901458165404
15:32:34,188.91397635482988,246.91109286331294,59.52,45.82032506083569
15:32:34,NaN,NaN,59.52,45.81964532916801
15:32:35,188.94965018533,246.89913997491828,59.52,45.8195418930663
15:32:35,188.9351319853565,246.9071495464594,59.52,45.819901458165404
15:32:35,188.91397635482988,246.91109286331294,59.52,45.82032506083569
15:32:35,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:35,188.9351319853565,246.9071495464594,59.53,45.819901458165404
15:32:35,188.91397635482988,246.91109286331294,59.53,45.82032506083569
15:32:35,NaN,NaN,59.53,45.81964532916801
15:32:35,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:35,188.9351319853565,246.9071495464594,59.53,45.819901458165404
15:32:36,188.91397635482988,246.91109286331294,59.53,45.82032506083569
15:32:36,NaN,NaN,59.53,45.81964532916801
15:32:36,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:36,188.9351319853565,246.9071495464594,59.53,45.819901458165404
15:32:36,NaN,NaN,59.53,45.81964532916801
15:32:36,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:36,188.9351319853565,246.9071495464594,59.53,45.819901458165404
15:32:36,188.91397635482988,246.91109286331294,59.53,45.82032506083569
15:32:36,NaN,NaN,59.53,45.81964532916801
15:32:36,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:37,188.9351319853565,246.9071495464594,59.53,45.819901458165404
15:32:37,188.91397635482988,246.91109286331294,59.53,45.82032506083569
15:32:37,NaN,NaN,59.53,45.81964532916801
15:32:37,188.94965018533,246.89913997491828,59.53,45.8195418930663
15:32:37,188.91397635482988,246.91109286331294,59.57,45.82032506083569
15:32:37,NaN,NaN,59.57,45.81964532916801
15:32:37,188.94965018533,246.89913997491828,59.57,45.8195418930663
15:32:37,188.9351319853565,246.9071495464594,59.57,45.819901458165404
15:32:37,188.91397635482988,246.91109286331294,59.57,45.82032506083569
15:32:38,NaN,NaN,59.57,45.81964532916801
15:32:38,188.94965018533,246.89913997491828,59.57,45.8195418930663
15:32:38,188.91397635482988,246.91109286331294,59.55,45.82032506083569
15:32:38,NaN,NaN,59.55,45.81964532916801
15:32:38,188.94965018533,246.89913997491828,59.55,45.8195418930663
15:32:38,188.9351319853565,246.9071495464594,59.55,45.819901458165404
15:32:39,188.91397635482988,246.91109286331294,59.55,45.82032506083569
15:32:39,NaN,NaN,59.55,45.81964532916801
15:32:39,188.94965018533,246.89913997491828,59.55,45.8195418930663
15:32:39,188.9351319853565,246.9071495464594,59.55,45.819901458165404
15:32:39,NaN,NaN,59.57,45.81964532916801
15:32:39,188.94965018533,246.89913997491828,59.57,45.8195418930663
15:32:39,188.9351319853565,246.9071495464594,59.57,45.819901458165404
15:32:39,188.91397635482988,246.91109286331294,59.57,45.82032506083569
15:32:39,NaN,NaN,59.57,45.81964532916801
15:32:40,188.94965018533,246.89913997491828,59.57,45.8195418930663
15:32:40,188.9351319853565,246.9071495464594,59.57,45.819901458165404
15:32:40,188.91397635482988,246.91109286331294,59.57,45.82032506083569
15:32:40,NaN,NaN,59.57,45.81964532916801
15:32:40,188.9351319853565,246.9071495464594,59.58,45.819901458165404
15:32:40,188.91397635482988,246.91109286331294,59.58,45.82032506083569
15:32:40,NaN,NaN,59.58,45.81964532916801
15:32:40,188.94965018533,246.89913997491828,59.58,45.8195418930663
15:32:40,188.9351319853565,246.9071495464594,59.58,45.819901458165404
15:32:40,188.91397635482988,246.91109286331294,59.58,45.82032506083569
15:32:41,NaN,NaN,59.58,45.81964532916801
15:32:41,188.94965018533,246.89913997491828,59.58,45.8195418930663
15:32:41,188.9351319853565,246.9071495464594,59.58,45.819901458165404
15:32:41,188.91397635482988,246.91109286331294,59.58,45.82032506083569
15:32:41,188.94965018533,246.89913997491828,59.59,45.8195418930663
