Time,IST Cap (pF),Vaisala Cap(pF),E+E Humidity,Open (Reference) (pF)
15:27:40,NaN,NaN,59.05,NaN
15:27:40,188.98925378262842,246.8741279760053,59.05,45.81922173592371
15:27:41,NaN,246.86956954827204,59.05,45.81943353181159
15:27:41,188.85683680264577,246.86901515351042,59.05,45.81900994150431
15:27:41,188.86207145466187,246.87012394490105,59.05,45.81943353181159
15:27:41,188.98925378262842,246.8741279760053,59.05,45.81922173592371
15:27:41,NaN,246.86956954827204,59.05,45.81943353181159
15:27:41,188.85729018909356,246.86901515351042,59.05,45.81922173592371
15:27:41,188.85683680264577,246.86901515351042,59.05,45.81900994150431
15:27:41,188.86207145466187,246.87012394490105,59.05,45.81943353181159
15:27:41,188.98925378262842,246.8741279760053,59.05,45.81922173592371
15:27:42,NaN,NaN,59.03,NaN
15:27:42,189.12408179888254,246.94128701359858,59.03,45.818862178825576
15:27:43,189.02494893893453,246.97487680961322,59.04,45.819118301256346
15:27:44,188.94135975823812,246.9845544077043,59.04,45.81943353181159
15:27:45,188.89509187395657,246.98282842496738,59.04,45.81933009642707
15:27:46,188.8836718480993,246.9745686151981,59.05,45.819118301256346
15:27:47,188.88148690703397,246.9694526721775,59.04,45.81943353181159
15:27:48,188.88103343345045,246.96094699829,59.06,45.81922173592371
15:27:49,188.8871348512225,246.95348948634893,59.07,45.81933009642707
15:27:50,188.87757059811761,246.94467649863947,59.07,45.819118301256346
15:27:51,188.8739429680016,246.94128701359858,59.05,45.81933009642707
15:27:52,188.867842189398,246.93555586129,59.04,45.81943353181159
15:27:53,188.85729018909356,246.92791463523417,59.05,45.81943353181159
15:27:54,188.85424016626033,246.91824036589472,59.03,45.819118301256346
15:27:55,188.8559712512336,246.90856666507938,59.03,45.819118301256346
15:27:56,188.84801670022298,246.90425373330427,59.05,45.819118301256346
15:27:57,188.84842884077977,246.89630591218764,59.06,45.81890650755414
15:27:58,188.84842884077977,246.88860490122542,59.26,45.819118301256346
15:27:59,188.84929434034066,246.88238274754428,59.76,45.81943353181159
15:28:00,188.85510570577182,246.87837851561406,62.08,45.81900994150431
15:28:01,188.85815574957306,246.87554481034448,65.54,45.8195418930663
15:28:02,188.86248364122906,246.87067834339769,69.52,45.81943353181159
15:28:03,188.8656575229942,246.86901515351042,73.25,45.81943353181159
15:28:04,188.87048032765472,246.86901515351042,76.33,45.819118301256346
15:28:05,188.86742998528845,246.86846076061641,78.78,45.81880307395422
15:28:06,188.87567432388374,246.86901515351042,80.53,45.819118301256346
15:28:07,188.88235263386463,246.87012394490105,81.49,45.81922173592371
15:28:08,188.88062118615534,246.87129434391753,81.52,45.81890650755414
15:28:09,188.87567432388374,246.87240315066344,81.44,45.819118301256346
15:28:10,188.8748086429669,246.87468238798976,82.67,45.819118301256346
15:28:11,188.8752620941335,246.88121226967303,84.36,45.81975369117404
15:28:12,188.88016771568948,246.87954897333293,85.69,45.81943353181159
15:28:13,188.88321836664727,246.88182830962035,87.41,45.81975369117404
15:28:14,188.88581560070787,246.8826907694202,87.76,45.8195418930663
15:28:15,188.87930200388038,246.88694153017596,87.77,45.81964532916801
15:28:16,188.87975547122855,246.88805044234113,87.47,45.81964532916801
15:28:17,188.88062118615534,246.88805044234113,86.95,45.81968965903311
15:28:18,188.87975547122855,246.88977543167044,86.35,45.819586222781275
15:28:19,188.87439641605064,246.88860490122542,85.72,45.81975369117404
15:28:20,188.86957346139445,246.88860490122542,85.03,45.81968965903311
15:28:21,188.867842189398,246.88805044234113,84.37,45.81964532916801
15:28:22,188.867842189398,246.88780401676993,83.76,45.81975369117404
15:28:23,188.87002689370817,246.88694153017596,83.15,45.81943353181159
15:28:24,188.8739429680016,246.88694153017596,82.58,45.8195418930663
15:28:25,188.87002689370817,246.88694153017596,82.07,45.81975369117404
15:28:26,188.8682956154772,246.88632547109023,81.55,45.81975369117404
15:28:27,188.86293704801145,246.88632547109023,81.02,45.81964532916801
15:28:28,188.85551786953533,246.8801034035786,80.51,45.8195418930663
15:28:29,188.85638341783067,246.878932941917,79.96,45.81922173592371
15:28:30,188.85638341783067,246.87665364572655,79.32,45.81875381998212
15:28:31,188.86120586726298,246.87554481034448,78.58,45.819118301256346
15:28:32,188.86120586726298,246.87129434391753,77.82,45.819118301256346
15:28:33,188.86075246671473,246.87012394490105,77.08,45.8195418930663
15:28:34,188.86207145466187,246.87012394490105,76.36,45.81964532916801
15:28:35,188.86380264731187,246.86956954827204,75.7,45.81922173592371
15:28:36,188.86870782242062,246.87012394490105,75.07,45.819118301256346
15:28:37,188.86207145466187,246.87012394490105,74.53,45.81922173592371
15:28:38,188.8559712512336,246.87067834339769,74.01,45.819118301256346
15:28:39,188.8633492374123,246.87067834339769,73.5,45.81933009642707
15:28:40,188.86957346139445,246.87067834339769,73.02,45.81922173592371
15:28:41,188.8748086429669,246.87184874635673,72.61,45.81848292455517
15:28:42,188.88062118615534,246.8709863433694,72.15,45.819118301256346
15:28:43,188.88189915716336,246.878932941917,71.69,45.81922173592371
15:28:44,188.88148690703397,246.87837851561406,71.22,45.81890650755414
15:28:45,188.87757059811761,246.880657835692,70.74,45.81900994150431
15:28:46,188.88016771568948,246.88121226967303,70.29,45.81933009642707
15:28:47,188.8827648868283,246.88521657054673,69.84,45.81933009642707
15:28:48,188.87699346815384,246.88922096884303,69.35,45.81943353181159
15:28:49,188.8717581957441,246.88749598532465,68.83,45.81933009642707
15:28:51,188.86742998528845,246.88805044234113,68.32,45.81964532916801
15:28:51,188.86293704801145,246.88749598532465,67.85,45.81943353181159
15:28:53,188.85729018909356,246.88632547109023,67.36,45.81922173592371
15:28:54,188.85902131600304,246.8801034035786,66.78,45.81933009642707
15:28:55,188.8546523271904,246.878932941917,66.27,45.8195418930663
15:28:56,188.85510570577182,246.878932941917,65.8,45.819118301256346
15:28:57,188.86075246671473,246.87726966861123,65.36,45.8195418930663
15:28:58,188.86075246671473,246.87782409117887,64.89,45.81964532916801
15:28:59,188.86161805099647,246.87782409117887,64.44,45.81975369117404
15:29:00,188.85683680264577,246.87726966861123,64,45.81922173592371
15:29:01,188.85551786953533,246.87782409117887,63.59,45.81922173592371
15:29:02,188.85061320825554,246.87726966861123,63.21,45.81933009642707
15:29:03,188.85061320825554,246.87468238798976,62.87,45.819118301256346
15:29:04,188.85061320825554,246.87067834339769,62.55,45.81933009642707
15:29:05,188.85729018909356,246.86901515351042,62.26,45.81964532916801
15:29:06,188.86380264731187,246.86815276537112,62.02,45.819118301256346
15:29:07,188.86293704801145,246.86901515351042,61.82,45.81922173592371
15:29:08,188.85638341783067,246.86729038175056,61.63,45.81890650755414
15:29:09,188.86293704801145,246.8678447707022,61.48,45.81933009642707
15:29:10,188.87002689370817,246.86846076061641,61.33,45.81933009642707
15:29:11,188.87221163592537,246.86846076061641,61.17,45.81933009642707
15:29:12,188.87221163592537,246.86846076061641,61.07,45.81890650755414
15:29:13,188.87353074391945,246.86956954827204,60.96,45.8195418930663
15:29:14,188.86742998528845,246.86956954827204,59.87,45.81933009642707
15:29:15,188.86380264731187,246.86901515351042,59.81,45.81933009642707
15:29:16,188.86697656232647,246.86901515351042,59.74,45.81922173592371
15:29:17,188.86870782242062,246.86956954827204,59.68,45.81933009642707
15:29:18,188.86957346139445,246.87067834339769,59.64,45.81890650755414
15:29:19,188.87307729898782,246.8704319438353,59.59,45.81900994150431
15:29:20,188.8682956154772,246.87067834339769,59.58,45.81922173592371
15:29:21,188.8682956154772,246.87067834339769,59.55,45.81900994150431
15:29:22,188.86870782242062,246.87012394490105,59.51,45.819118301256346
15:29:23,188.8682956154772,246.87154074477112,59.47,45.81943353181159
15:29:24,188.86957346139445,246.87295755683772,59.44,45.8195418930663
15:29:25,188.87307729898782,246.87837851561406,59.4,45.81922173592371
15:29:26,188.86656436105076,246.87837851561406,59.37,45.819118301256346
15:29:27,188.86870782242062,246.87979538654486,59.35,45.81943353181159
15:29:28,188.86957346139445,246.880657835692,59.33,45.81943353181159
15:29:29,188.86380264731187,246.8801034035786,59.31,45.81964532916801
15:29:30,188.86697656232647,246.87837851561406,59.3,45.81943353181159
15:29:31,188.86380264731187,246.8801034035786,59.28,45.819118301256346
15:29:32,188.87048032765472,246.878932941917,59.3,45.81933009642707
15:29:33,188.8682956154772,246.878932941917,59.3,45.819118301256346
15:29:34,188.86697656232647,246.88041142118882,59.28,45.81922173592371
15:29:35,188.86870782242062,246.87837851561406,59.28,45.81943353181159
15:29:36,188.86697656232647,246.8801034035786,59.26,45.81933009642707
15:29:37,188.86207145466187,246.880657835692,59.24,45.8195418930663
15:29:38,188.86248364122906,246.87726966861123,59.2,45.8195418930663
15:29:39,188.86248364122906,246.87665364572655,59.21,45.81900994150431
15:29:40,188.86380264731187,246.87837851561406,59.18,45.81933009642707
15:29:41,188.86524532603667,246.8775160784107,59.18,45.81880307395422
15:29:42,188.86870782242062,246.87726966861123,59.16,45.819118301256346
15:29:43,188.86380264731187,246.8801034035786,59.11,45.8195418930663
15:29:44,188.86161805099647,246.878932941917,59.09,45.81922173592371
15:29:45,188.86120586726298,246.87837851561406,59.06,45.81943353181159
15:29:46,188.86161805099647,246.87782409117887,59.07,45.819118301256346
15:29:47,188.86697656232647,246.878932941917,59.06,45.81943353181159
15:29:48,188.8682956154772,246.8801034035786,59.04,45.8195418930663
15:29:49,188.87002689370817,246.878932941917,59.01,45.81943353181159
15:29:50,188.87134597881445,246.87837851561406,59.01,45.81922173592371
15:29:51,188.87353074391945,246.8801034035786,59.03,45.81943353181159
15:29:52,188.87048032765472,246.8801034035786,59.05,45.819901458165404
15:29:53,188.86870782242062,246.87954897333293,59.03,45.81964532916801
15:29:54,188.867842189398,246.87954897333293,59.03,45.819118301256346
