Time,Board Cap (pF),EVM Cap (pF)
17:04:10,154.56795244579163,NaN
17:04:11,154.56795244579163,NaN
17:04:12,154.56813555358016,NaN
17:04:13,154.56813555358016,NaN
17:04:14,154.56813555358016,NaN
17:04:15,154.56813555358016,NaN
17:04:16,154.56831866169398,NaN
17:04:17,154.56795244579163,NaN
17:04:18,154.56761674902447,NaN
17:04:19,154.56688432351027,NaN
17:04:20,154.5659993162931,NaN
17:04:21,154.558156653444,NaN
17:04:22,154.55370155442202,NaN
17:04:23,154.563161240972,NaN
17:04:24,154.5667012179452,NaN
17:04:25,154.57686406891258,NaN
17:04:26,155.05929990331367,NaN
17:04:27,154.99345553060593,NaN
17:04:28,154.88506315289527,NaN
17:04:29,154.75825474066676,NaN
17:04:30,154.6503227486841,NaN
17:04:31,154.57365945816173,NaN
17:04:32,154.56813555358016,NaN
17:04:33,154.56813555358016,NaN
17:04:34,154.56813555358016,NaN
17:04:35,154.56813555358016,NaN
17:04:36,154.56813555358016,NaN
17:04:37,154.56813555358016,NaN
17:04:38,154.56813555358016,NaN
17:04:39,154.56813555358016,NaN
17:04:40,154.56529741942208,NaN
17:04:41,154.55443388623698,NaN
17:04:42,154.5464090340954,NaN
17:04:43,154.53801869741812,NaN
17:04:44,154.53072728702895,NaN
17:04:45,154.52538871546247,NaN
17:04:46,154.54265618086583,NaN
17:04:48,154.55336590407975,NaN
17:04:49,154.55476954005832,NaN
17:04:50,154.54979587264876,NaN
17:04:51,154.54106964987957,NaN
17:04:52,154.54033741304897,NaN
17:04:53,154.53267974800602,NaN
17:04:54,154.52395497479745,NaN
17:04:55,154.51504792667004,NaN
17:04:56,154.5049216705312,NaN
17:04:57,154.4984865250972,NaN
17:04:58,154.49528435135124,NaN
17:04:59,154.49815105460775,NaN
17:05:00,154.50330522178203,NaN
17:05:01,154.51950135446492,NaN
17:05:02,154.53661528962456,NaN
17:05:03,154.5421375045862,NaN
17:05:04,154.54265618086583,NaN
17:05:05,154.53908652050248,NaN
17:05:06,154.53161199132444,NaN
17:05:07,154.52965955058332,NaN
17:05:08,154.5291409397312,NaN
17:05:09,154.53234416614214,NaN
17:05:10,154.5358830844518,NaN
17:05:11,154.54195444299327,NaN
17:05:12,154.54427324720396,NaN
17:05:13,154.55476954005832,NaN
17:05:14,154.55583753676453,NaN
17:05:15,154.55336590407975,NaN
17:05:16,154.54570727066164,NaN
17:05:17,154.54570727066164,NaN
17:05:18,154.558339743826,NaN
17:05:19,154.56422932466143,NaN
17:05:20,154.56636552525418,NaN
17:05:21,154.56529741942208,NaN
17:05:22,154.56010963429154,NaN
17:05:23,154.55476954005832,NaN
17:05:24,154.5487279385646,NaN
17:05:25,154.54979587264876,NaN
17:05:26,154.547110802309,NaN
17:05:27,154.53908652050248,NaN
17:05:28,154.53466275406126,NaN
17:05:29,154.5257547801066,NaN
17:05:30,154.52413800440962,NaN
17:05:31,154.52056898562867,NaN
17:05:32,154.52236873178094,NaN
17:05:33,154.51577998376928,NaN
17:05:34,154.51504792667004,NaN
17:05:35,154.51416336461614,NaN
17:05:36,154.5125772723683,NaN
17:05:37,154.50934415995582,NaN
17:05:38,154.50827664512357,NaN
17:05:39,154.4917163321601,NaN
17:05:40,154.47640879791842,NaN
17:05:41,154.47018885642817,NaN
17:05:42,154.45701845565037,NaN
17:05:43,154.45201902237793,NaN
17:05:44,154.44436792074413,NaN
17:05:45,154.447751405532,NaN
17:05:46,154.44546525497952,NaN
17:05:47,154.44668452895738,NaN
17:05:48,154.4426000179636,NaN
17:05:49,154.4426000179636,NaN
17:05:50,154.43763176405417,NaN
17:05:52,154.43601637117968,NaN
17:05:53,154.4345838741738,NaN
17:05:54,154.43281613938504,NaN
17:05:55,154.43424861179537,NaN
17:05:56,154.4324504049423,NaN
17:05:57,154.43351713403177,NaN
17:05:58,154.4361992445725,NaN
17:05:59,154.43653451330297,NaN
17:06:00,154.43494961619544,NaN
17:06:01,154.4356506253685,NaN
17:06:02,154.4356506253685,NaN
17:06:03,154.43318187512702,NaN
17:06:04,154.43049984319,NaN
17:06:05,154.42995125435556,NaN
17:06:06,154.43424861179537,NaN
17:06:07,154.43318187512702,NaN
17:06:08,154.43796703744943,NaN
17:06:09,154.46842051027753,NaN
17:06:10,154.48211074098234,NaN
17:06:11,154.4831779846509,NaN
17:06:12,154.51166223025749,NaN
17:06:13,154.50418969059638,NaN
17:06:14,154.50062136290356,NaN
17:06:15,154.4961687512921,NaN
17:06:16,154.49083197045013,NaN
17:06:17,154.48354389931177,NaN
17:06:18,154.47464034495988,NaN
17:06:19,154.47640879791842,NaN
17:06:20,154.47659174306116,NaN
17:06:21,154.5198673981889,NaN
17:06:22,154.6440617599769,NaN
17:06:23,154.76415575220943,NaN
17:06:24,154.76754975110455,NaN
17:06:25,154.7336147854836,NaN
17:06:26,154.69651310466423,NaN
17:06:27,154.66816101576538,NaN
17:06:28,154.6248230522127,NaN
17:06:29,154.6027182403632,NaN
17:06:30,154.58632588211836,NaN
17:06:31,154.57152310635786,NaN
17:06:32,154.5686848788979,NaN
17:06:33,154.56850177013322,NaN
17:06:34,154.56813555358016,NaN
17:06:35,154.56813555358016,NaN
17:06:36,154.56831866169398,NaN
17:06:37,154.61395324294637,NaN
17:06:38,154.62570856469424,NaN
17:06:39,154.6405191250519,NaN
17:06:40,154.70348011257215,NaN
17:06:41,154.65939422145496,NaN
17:06:42,154.63282347554645,NaN
17:06:43,154.62589177512288,NaN
17:06:44,154.611449685245,NaN
17:06:45,154.6481848073516,NaN
17:06:46,154.66956621587195,NaN
17:06:47,154.6706354026946,NaN
17:06:48,154.63694607348157,NaN
17:06:49,154.62161694996118,NaN
17:06:50,154.6144722808116,NaN
17:06:51,154.59185076185722,NaN
17:06:52,154.57668094561365,NaN
17:06:54,154.57008872356985,NaN
17:06:55,154.56956990918053,NaN
17:06:56,154.57741344076192,NaN
17:06:57,154.57759656536254,NaN
17:06:58,154.59185076185722,NaN
17:06:59,154.5971927780383,NaN
17:07:00,154.60787764111885,NaN
17:07:01,154.60699228180425,NaN
17:07:02,154.6003981206576,NaN
17:07:03,154.5791836588658,NaN
17:07:04,154.56975301984323,NaN
17:07:05,154.56813555358016,NaN
17:07:06,154.56795244579163,NaN
17:07:07,154.56813555358016,NaN
17:07:08,154.56850177013322,NaN
17:07:09,154.56956990918053,NaN
17:07:10,154.56795244579163,NaN
17:07:11,154.56850177013322,NaN
17:07:12,154.56850177013322,NaN
17:07:13,154.56850177013322,NaN
17:07:14,154.56795244579163,NaN
17:07:15,154.56850177013322,NaN
17:07:16,154.56813555358016,NaN
17:07:17,154.56795244579163,NaN
17:07:18,154.56795244579163,NaN
17:07:19,154.56813555358016,NaN
17:07:20,154.56795244579163,NaN
17:07:21,154.5686848788979,NaN
17:07:22,154.56938679884323,NaN
17:07:23,154.56920368883132,NaN
17:07:24,154.5688679879879,NaN
17:07:25,154.56850177013322,NaN
17:07:26,154.56795244579163,NaN
17:07:27,154.56850177013322,NaN
17:07:28,154.56850177013322,NaN
17:07:29,154.56813555358016,NaN
17:07:30,154.56813555358016,NaN
17:07:31,154.56850177013322,NaN
17:07:32,154.56850177013322,NaN
17:07:33,154.5688679879879,NaN
17:07:34,154.56920368883132,NaN
17:07:35,154.57115687906708,NaN
17:07:36,154.57045494706446,NaN
17:07:37,154.56902057914476,NaN
17:07:38,154.56993613083125,NaN
17:07:39,154.56795244579163,NaN
17:07:40,154.56831866169398,NaN
17:07:41,154.56795244579163,NaN
17:07:42,154.56795244579163,NaN
17:07:43,154.56831866169398,NaN
17:07:44,154.56813555358016,NaN
17:07:45,154.56795244579163,NaN
17:07:46,154.56813555358016,NaN
17:07:47,154.56813555358016,NaN
17:07:48,154.56850177013322,NaN
17:07:49,154.56813555358016,NaN
17:07:50,154.56831866169398,NaN
17:07:51,154.6405191250519,NaN
17:07:52,154.6811751232122,NaN
17:07:53,154.6859718164773,NaN
17:07:55,154.66886361342495,NaN
17:07:56,154.68258050067772,NaN
17:07:57,154.68349706151753,NaN
17:07:58,154.6829471240361,NaN
17:07:59,154.64372581523352,NaN
17:08:00,154.61535770437857,NaN
17:08:01,154.5939875351029,NaN
17:08:02,154.58043503828497,NaN
17:08:03,154.5802519086403,NaN
17:08:04,154.65459876435344,NaN
17:08:05,154.64424500302562,NaN
17:08:06,154.69079928718807,NaN
17:08:07,154.63783169010532,NaN
17:08:08,154.7157651941098,NaN
17:08:09,154.78947583940356,NaN
17:08:10,154.74147080706067,NaN
17:08:11,154.7862646147717,NaN
17:08:12,154.78271709230975,NaN
17:08:13,154.718974225089,NaN
17:08:14,154.70809448653344,NaN
17:08:15,154.6736902832773,NaN
17:08:16,154.64833751597658,NaN
17:08:17,154.74379410316234,NaN
17:08:18,154.863973706745,NaN
17:08:19,154.90545269212654,NaN
17:08:20,155.03081737049408,NaN
17:08:21,155.06055711736462,NaN
17:08:22,155.09082686095263,NaN
17:08:23,155.12000092622768,NaN
17:08:24,155.11966342941565,NaN
17:08:25,155.161582823051,NaN
17:08:26,155.22971505265934,NaN
17:08:27,155.20262873074086,NaN
17:08:28,155.27598087966825,NaN
17:08:29,155.3841995073937,NaN
17:08:30,155.34864705343267,NaN
17:08:31,155.205637971951,NaN
17:08:32,155.0804292628179,NaN
17:08:33,154.97641884815658,NaN
17:08:34,155.03225817129282,NaN
17:08:35,155.16050854156455,NaN
17:08:36,155.1644373966389,NaN
17:08:37,155.10067333813393,NaN
17:08:38,155.06662875654092,NaN
17:08:39,155.01080151389837,NaN
17:08:40,154.9292149519929,NaN
17:08:41,154.9306543366358,NaN
17:08:42,154.94477361956837,NaN
17:08:43,154.945845661311,NaN
17:08:44,154.92296764261283,NaN
17:08:45,154.8632697792092,NaN
17:08:46,154.82397987103155,NaN
17:08:47,154.86577945584932,NaN
17:08:48,154.82734524325787,NaN
17:08:49,154.79002634508862,NaN
17:08:50,154.76806956259603,NaN
17:08:51,154.75253750217902,NaN
17:08:52,154.71273962777198,NaN
17:08:54,154.68349706151753,NaN
17:08:55,154.68028913421875,NaN
17:08:56,154.69330477245623,NaN
17:08:57,154.71310635835877,NaN
17:08:58,154.70668876134116,NaN
17:08:59,154.7059553471075,NaN
17:09:00,154.70632205357242,NaN
17:09:01,154.688477184462,NaN
17:09:02,154.72096081810957,NaN
17:09:03,154.73022190279426,NaN
17:09:04,154.7623517802208,NaN
17:09:05,154.83664647900096,NaN
17:09:06,154.8278959509781,NaN
17:09:07,154.77360418850122,NaN
17:09:08,154.73505144511773,NaN
17:09:09,154.74095112956718,NaN
17:09:10,154.7129229929024,NaN
17:09:11,154.70525249669413,NaN
17:09:12,154.69168536648448,NaN
17:09:13,154.67616480289442,NaN
17:09:14,154.65386572050085,NaN
17:09:15,154.6169759119291,NaN
17:09:16,154.6093125499518,NaN
17:09:17,154.59111816408563,NaN
17:09:18,154.5866616398374,NaN
17:09:19,154.58312097712815,NaN
17:09:20,154.5800687793211,NaN
17:09:21,154.5782985460128,NaN
17:09:22,154.5782985460128,NaN
17:09:23,154.58418926771736,NaN
17:09:24,154.58043503828497,NaN
17:09:25,154.58809625332265,NaN
17:09:26,154.62338792744848,NaN
17:09:27,154.65493474452774,NaN
17:09:28,154.66012730461483,NaN
17:09:29,154.6677944449739,NaN
17:09:30,154.68276381219397,NaN
17:09:31,154.67546215548484,NaN
17:09:32,154.66956621587195,NaN
17:09:33,154.65441550290168,NaN
17:09:34,154.6463828626593,NaN
17:09:35,154.6296171244632,NaN
17:09:36,154.63621315513265,NaN
17:09:37,154.62854836293027,NaN
17:09:38,154.6253421448138,NaN
17:09:39,154.62231923049677,NaN
17:09:40,154.61856361195143,NaN
17:09:41,154.61767816084588,NaN
17:09:42,154.82165476886018,NaN
17:09:43,155.02064037091338,NaN
17:09:44,155.01956755284223,NaN
17:09:45,154.929582452548,NaN
17:09:46,154.8598726311839,NaN
17:09:47,154.81859550369515,NaN
17:09:48,154.78718209732676,NaN
17:09:49,154.76485900407172,NaN
17:09:50,154.75198719647344,NaN
17:09:51,154.74416094417197,NaN
17:09:53,154.73682437182157,NaN
17:09:54,154.7489605675618,NaN
17:09:55,154.7714636902382,NaN
17:09:56,154.7773654573002,NaN
17:09:57,154.7739711355192,NaN
17:09:58,154.75629800306365,NaN
17:09:59,154.73434839641385,NaN
17:10:00,154.70381625204791,NaN
17:10:01,154.6758287535359,NaN
17:10:02,154.65065871492428,NaN
17:10:03,154.66046330280497,NaN
17:10:04,154.6463828626593,NaN
17:10:05,154.6540489809754,NaN
17:10:06,154.68080850615377,NaN
17:10:07,154.74254073955532,NaN
17:10:08,154.73505144511773,NaN
17:10:09,154.69651310466423,NaN
17:10:10,154.675095558737,NaN
17:10:11,154.6765314034436,NaN
17:10:12,154.68545241853678,NaN
17:10:13,154.6801058271015,NaN
17:10:14,154.65725609200948,NaN
17:10:15,154.64763505817479,NaN
17:10:16,154.64726856035205,NaN
17:10:17,154.64726856035205,NaN
17:10:18,154.66082984753396,NaN
17:10:19,154.66403716949702,NaN
17:10:20,154.66153239524007,NaN
17:10:21,154.67207118529623,NaN
17:10:22,154.66886361342495,NaN
17:10:23,154.68419976367838,NaN
17:10:24,154.7186380362094,NaN
17:10:25,154.70470244318986,NaN
17:10:26,154.66565614133003,NaN
17:10:27,154.63175468077114,NaN
17:10:28,154.6310523359523,NaN
17:10:29,154.63606046446577,NaN
17:10:30,154.62125054462464,NaN
17:10:31,154.6105642952474,NaN
17:10:32,154.59468962741036,NaN
17:10:33,154.58132016948835,NaN
17:10:34,154.5765283431131,NaN
17:10:35,154.57704719253692,NaN
17:10:36,154.58739420593045,NaN
17:10:37,154.58757734826733,NaN
17:10:38,154.59862753812484,NaN
17:10:39,154.60235190220064,NaN
17:10:40,154.60680910496444,NaN
17:10:41,154.61679271734624,NaN
17:10:42,154.6294644435658,NaN
17:10:43,154.62589177512288,NaN
17:10:44,154.615724088769,NaN
17:10:45,154.62054827136987,NaN
17:10:46,154.61786135700228,NaN
17:10:47,154.6248230522127,NaN
17:10:48,154.617494965015,NaN
17:10:49,154.62873157840616,NaN
17:10:50,154.62338792744848,NaN
17:10:51,154.63175468077114,NaN
17:10:53,154.63587723596405,NaN
17:10:54,154.64424500302562,NaN
17:10:55,154.62747961247783,NaN
17:10:56,154.61251826950857,NaN
17:10:57,154.6107474787608,NaN
17:10:58,154.60342039214757,NaN
17:10:59,154.5968264595149,NaN
17:11:00,154.60021495553679,NaN
17:11:01,154.59575803792472,NaN
17:11:02,154.60058128610396,NaN
17:11:03,154.59078239184728,NaN
17:11:04,154.60198556534016,NaN
17:11:05,154.59914649881958,NaN
17:11:06,154.59148446232047,NaN
17:11:07,154.5961243526507,NaN
17:11:08,154.60769446270567,NaN
17:11:09,154.59594119512496,NaN
17:11:10,154.60342039214757,NaN
17:11:11,154.58971403291244,NaN
17:11:12,154.59969598946216,NaN
17:11:13,154.58275470861824,NaN
17:11:14,154.58986665493936,NaN
17:11:15,154.59575803792472,NaN
17:11:16,154.59255283960843,NaN
17:11:17,154.58827939690718,NaN
17:11:18,154.58739420593045,NaN
17:11:19,154.59023294872614,NaN
17:11:20,154.6000317907415,NaN
17:11:21,154.60146659035004,NaN
17:11:22,154.60235190220064,NaN
17:11:23,154.61535770437857,NaN
17:11:24,154.61535770437857,NaN
17:11:25,154.60592375482827,NaN
17:11:26,154.60342039214757,NaN
17:11:27,154.6184109474251,NaN
17:11:28,154.60415307737034,NaN
17:11:29,154.60699228180425,NaN
17:11:30,154.6089461883507,NaN
17:11:31,154.59200338704844,NaN
17:11:32,154.58721106391903,NaN
17:11:33,154.58113703827084,NaN
17:11:34,154.58559332361924,NaN
17:11:35,154.5820526976129,NaN
17:11:36,154.58098442917145,NaN
17:11:37,154.58986665493936,NaN
17:11:38,154.63801492208077,NaN
17:11:39,154.66654200460243,NaN
17:11:40,154.65939422145496,NaN
17:11:41,154.64122153437,NaN
17:11:42,154.6310523359523,NaN
17:11:43,154.62054827136987,NaN
17:11:44,154.61395324294637,NaN
17:11:45,154.59807805317865,NaN
17:11:46,154.5968264595149,NaN
17:11:47,154.59111816408563,NaN
17:11:48,154.59362122797165,NaN
17:11:49,154.59255283960843,NaN
17:11:50,154.58739420593045,NaN
17:11:51,154.59111816408563,NaN
17:11:53,154.587027922233,NaN
17:11:54,154.59255283960843,NaN
17:11:55,154.59984862627167,NaN
17:11:56,154.6144722808116,NaN
17:11:57,154.62445663547987,NaN
17:11:58,154.63248756742303,NaN
17:11:59,154.62873157840616,NaN
17:12:00,154.62515893536198,NaN
17:12:01,154.61786135700228,NaN
17:12:02,154.61038111205943,NaN
17:12:03,154.60787764111885,NaN
17:12:04,154.60235190220064,NaN
17:12:05,154.5939875351029,NaN
17:12:06,154.5939875351029,NaN
17:12:07,154.59505593833896,NaN
17:12:08,154.5921865375763,NaN
17:12:09,154.59255283960843,NaN
17:12:10,154.59185076185722,NaN
17:12:11,154.59291914294238,NaN
17:12:12,154.58739420593045,NaN
17:12:13,154.58757734826733,NaN
17:12:14,154.58721106391903,NaN
17:12:15,154.58757734826733,NaN
17:12:16,154.58525756938076,NaN
17:12:17,154.5866616398374,NaN
17:12:18,154.58525756938076,NaN
17:12:19,154.71613193545443,NaN
17:12:20,154.77183062964394,NaN
17:12:21,154.7787721458986,NaN
17:12:22,154.74682058050362,NaN
17:12:23,154.71167000434158,NaN
17:12:24,154.6856357351583,NaN
17:12:25,154.66458700613686,NaN
17:12:26,154.645863664101,NaN
17:12:27,154.63248756742303,NaN
17:12:28,154.62088414059045,NaN
17:12:29,154.75183433429842,NaN
17:12:30,154.75611456081597,NaN
17:12:31,154.76895630589019,NaN
17:12:32,154.74862428094144,NaN
17:12:33,154.7205940595952,NaN
17:12:34,154.69794924760959,NaN
17:12:35,154.68224443041092,NaN
17:12:36,154.66672528760898,NaN
17:12:37,154.65548453262903,NaN
17:12:38,154.6397861813005,NaN
17:12:39,154.6265940847826,NaN
17:12:40,154.60876300803855,NaN
17:12:41,154.60091709026764,NaN
17:12:42,154.59594119512496,NaN
17:12:43,154.60235190220064,NaN
17:12:44,154.60235190220064,NaN
17:12:45,154.60164975769524,NaN
17:12:46,154.60592375482827,NaN
17:12:47,154.60555740527224,NaN
17:12:48,154.60342039214757,NaN
17:12:49,154.60378673410787,NaN
17:12:50,154.60537423098256,NaN
17:12:51,154.60824399892186,NaN
17:12:52,154.60485523892953,NaN
17:12:54,154.60610693009457,NaN
17:12:55,154.60610693009457,NaN
17:12:56,154.60058128610396,NaN
17:12:57,154.59951282558916,NaN
17:12:58,154.59914649881958,NaN
17:12:59,154.59807805317865,NaN
17:13:00,154.6052215859898,NaN
17:13:01,154.62125054462464,NaN
17:13:02,154.63141877613032,NaN
17:13:03,154.637129303883,NaN
17:13:04,154.62854836293027,NaN
17:13:05,154.6321211234458,NaN
17:13:06,154.63746522713137,NaN
17:13:07,154.62729639922713,NaN
17:13:08,154.6253421448138,NaN
17:13:09,154.6191132061186,NaN
17:13:10,154.62088414059045,NaN
17:13:11,154.62445663547987,NaN
17:13:12,154.6253421448138,NaN
17:13:13,154.6152050446003,NaN
17:13:14,154.62302151581682,NaN
17:13:15,154.62302151581682,NaN
17:13:16,154.61609047446174,NaN
17:13:17,154.6084271783117,NaN
17:13:18,154.60967891285506,NaN
17:13:19,154.6007644518758,NaN
17:13:20,154.5961243526507,NaN
17:13:21,154.59539172450064,NaN
17:13:22,154.59325492214228,NaN
17:13:23,154.59432331778368,NaN
17:13:24,154.59111816408563,NaN
17:13:25,154.59523909429157,NaN
17:13:26,154.5939875351029,NaN
17:13:27,154.5886456850525,NaN
17:13:28,154.5921865375763,NaN
17:13:29,154.5884625408171,NaN
17:13:30,154.59041609610776,NaN
17:13:31,154.59093501545635,NaN
17:13:32,154.5887983054973,NaN
17:13:33,154.58772996713003,NaN
17:13:34,154.58971403291244,NaN
17:13:35,154.59362122797165,NaN
17:13:36,154.59575803792472,NaN
17:13:37,154.5939875351029,NaN
17:13:38,154.59291914294238,NaN
17:13:39,154.59059924381478,NaN
17:13:40,154.59575803792472,NaN
17:13:41,154.59844437615064,NaN
17:13:42,154.62570856469424,NaN
17:13:43,154.6299835595396,NaN
17:13:44,154.63248756742303,NaN
17:13:45,154.6390837817618,NaN
17:13:46,154.6520942193737,NaN
17:13:47,154.6390837817618,NaN
17:13:48,154.63587723596405,NaN
17:13:49,154.64745180910057,NaN
17:13:50,154.6524607343509,NaN
17:13:51,154.6465661098335,NaN
17:13:52,154.63728199613294,NaN
17:13:53,154.6488872688992,NaN
17:13:54,154.64958973523292,NaN
17:13:56,154.65316322503267,NaN
17:13:57,154.65172770569927,NaN
17:13:58,154.64925377247613,NaN
17:13:59,154.6463828626593,NaN
17:14:00,154.64925377247613,NaN
17:14:01,154.66153239524007,NaN
17:14:02,154.66137966707066,NaN
17:14:03,154.6677944449739,NaN
17:14:04,154.67207118529623,NaN
17:14:05,154.66672528760898,NaN
17:14:06,154.65798915996734,NaN
17:14:07,154.65832515118987,NaN
17:14:08,154.6637011596605,NaN
17:14:09,154.67527885694798,NaN
17:14:10,154.67170460060373,NaN
17:14:11,154.6731403980932,NaN
17:14:12,154.67723405813913,NaN
17:14:13,154.7004243494059,NaN
17:14:14,154.703296764229,NaN
17:14:15,154.69471031523383,NaN
17:14:16,154.67973921384464,NaN
17:14:17,154.66993279296221,NaN
17:14:18,154.6567368386928,NaN
17:14:19,154.65493474452774,NaN
17:14:20,154.6551180069024,NaN
17:14:21,154.67277380959956,NaN
17:14:22,154.6857884992584,NaN
17:14:23,154.67350698789014,NaN
17:14:24,154.66440372693114,NaN
17:14:25,154.65939422145496,NaN
17:14:26,154.6563703085144,NaN
17:14:27,154.65102522479853,NaN
17:14:28,154.64015265252482,NaN
17:14:29,154.63282347554645,NaN
17:14:30,154.63392281887587,NaN
17:14:31,154.6296171244632,NaN
17:14:32,154.62854836293027,NaN
17:14:33,154.62409022004948,NaN
17:14:34,154.62054827136987,NaN
17:14:35,154.62515893536198,NaN
17:14:36,154.62231923049677,NaN
17:14:37,154.62161694996118,NaN
17:14:38,154.62088414059045,NaN
17:14:39,154.62088414059045,NaN
17:14:40,154.62125054462464,NaN
17:14:41,154.61999866955136,NaN
17:14:42,154.62839568361582,NaN
17:14:43,154.63819815438194,NaN
17:14:44,154.64085505934605,NaN
17:14:45,154.6463828626593,NaN
17:14:46,154.64299284868406,NaN
17:14:47,154.63425873167597,NaN
17:14:48,154.62714372176694,NaN
17:14:49,154.62088414059045,NaN
17:14:50,154.61929640482546,NaN
17:14:51,154.61929640482546,NaN
17:14:52,154.6182277502919,NaN
17:14:53,154.61535770437857,NaN
17:14:54,154.61395324294637,NaN
17:14:55,154.6219528226639,NaN
17:14:56,154.6351443252139,NaN
17:14:57,154.63657961365575,NaN
17:14:59,154.6383813870087,NaN
17:15:00,154.63639638423138,NaN
17:15:01,154.6461996158107,NaN
17:15:02,154.65939422145496,NaN
17:15:03,154.6670918545995,NaN
17:15:04,154.66403716949702,NaN
17:15:05,154.6567368386928,NaN
17:15:06,154.65548453262903,NaN
17:15:07,154.64852076662507,NaN
17:15:08,154.64833751597658,NaN
17:15:09,154.6551180069024,NaN
17:15:10,154.66458700613686,NaN
17:15:11,154.65869168831773,NaN
17:15:12,154.65905822674864,NaN
17:15:13,154.6478183075747,NaN
17:15:14,154.64229042729747,NaN
17:15:15,154.6397861813005,NaN
17:15:16,154.63871731433701,NaN
17:15:17,154.63639638423138,NaN
17:15:18,154.63569400778803,NaN
17:15:19,154.6299835595396,NaN
17:15:20,154.62445663547987,NaN
17:15:21,154.62463984368347,NaN
17:15:22,154.6253421448138,NaN
17:15:23,154.62338792744848,NaN
17:15:24,154.62839568361582,NaN
17:15:25,154.62802925418373,NaN
17:15:26,154.64158801069667,NaN
17:15:27,154.64299284868406,NaN
17:15:28,154.6524607343509,NaN
17:15:29,154.65386572050085,NaN
17:15:30,154.65102522479853,NaN
17:15:31,154.65065871492428,NaN
17:15:32,154.64958973523292,NaN
17:15:33,154.6481848073516,NaN
17:15:34,154.64265690742386,NaN
17:15:35,154.64192394847387,NaN
17:15:36,154.63945025048926,NaN
17:15:37,154.63499163613014,NaN
17:15:38,154.63587723596405,NaN
17:15:39,154.63355636979676,NaN
17:15:40,154.6340755063766,NaN
17:15:41,154.6321211234458,NaN
17:15:42,154.6321211234458,NaN
17:15:43,154.63034999591852,NaN
17:15:44,154.62747961247783,NaN
17:15:45,154.62729639922713,NaN
17:15:46,154.62747961247783,NaN
17:15:47,154.62409022004948,NaN
17:15:48,154.6265940847826,NaN
17:15:49,154.62607498587718,NaN
17:15:50,154.62500626106757,NaN
17:15:51,154.62338792744848,NaN
17:15:52,154.62696050911316,NaN
17:15:53,154.62427342760188,NaN
17:15:54,154.62375434038242,NaN
17:15:55,154.62445663547987,NaN
17:15:56,154.6248230522127,NaN
17:15:57,154.62445663547987,NaN
17:15:58,154.62463984368347,NaN
17:15:59,154.63248756742303,NaN
17:16:00,154.63141877613032,NaN
17:16:01,154.63499163613014,NaN
17:16:03,154.63746522713137,NaN
17:16:04,154.63462518325176,NaN
17:16:05,154.637129303883,NaN
17:16:06,154.63355636979676,NaN
17:16:07,154.63587723596405,NaN
