Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
17:08:57,188.93686418266324,247.20507413107478,46.731074634103386
17:08:59,NaN,NaN,NaN
17:08:59,188.8633492374123,247.18995216600678,46.73025785459098
17:08:59,188.8598868883836,247.1848295292333,46.730470925442766
17:09:00,188.86161805099647,247.18199054610918,46.730470925442766
17:09:00,188.8633492374123,247.1799539144319,46.73025785459098
17:09:00,188.86870782242062,247.1739675973536,46.73003971213337
17:09:00,188.86916125161707,247.1708819518403,46.73079560763818
17:09:01,188.867842189398,247.1674260974618,46.73085648592653
17:09:01,188.86697656232647,247.16427886456933,46.73036438983471
17:09:01,188.86161805099647,247.16174877975263,46.73058253456578
17:09:02,188.85902131600304,247.15742921253164,46.730531803096675
17:09:03,188.8559712512336,247.15576312400853,46.730531803096675
17:09:03,188.85510570577182,247.15292464162118,46.73074994899999
17:09:03,188.8516023682583,247.14749463764954,46.730643412437765
17:09:03,188.84801670022298,247.14607546156333,46.73015131971156
17:09:04,188.8427826325212,247.14490310792934,46.730643412437765
17:09:04,188.84232929831438,247.1432371460621,46.73161240124946
17:09:04,188.84105172887791,247.13607987190755,46.73036438983471
17:09:05,188.84146384663444,247.1352160839842,46.72982664423081
17:09:05,188.8369718358766,247.13206946627474,46.73003971213337
17:09:05,188.83742515079186,247.12725710837037,46.73096302321742
17:09:06,188.8361064210257,247.12694862868344,46.73025785459098
17:09:06,188.8361064210257,247.12528284835471,46.730470925442766
17:09:06,188.83351021216723,247.11812635411576,46.73036438983471
17:09:06,188.83132614142025,247.11701589149206,46.73085648592653
17:09:07,188.83000747554135,247.11473329738283,46.73015131971156
17:09:07,188.82959539528687,247.1101682040416,46.73139424930704
17:09:07,188.82827674753733,247.10899610589064,46.73015131971156
17:09:08,188.82510380799582,247.10702206469696,46.730531803096675
17:09:09,188.8233731474083,247.10387598543548,46.73015131971156
17:09:09,188.8233731474083,247.09961962088994,46.73058253456578
17:09:09,188.82291988309106,247.09789243186285,46.73074994899999
17:09:09,188.82378520729483,247.09678210562248,46.73042526728042
17:09:10,188.82522742751965,247.0936362219157,46.730470925442766
17:09:10,188.83091405684925,247.0904903982857,46.73079560763818
17:09:10,188.83655973282467,247.08876330497546,46.73074994899999
17:09:11,188.84059840090384,247.08709791071837,46.73096302321742
17:09:11,188.84624451120257,247.08537085297672,46.730470925442766
17:09:11,188.85061320825554,247.08537085297672,46.73074994899999
17:09:12,188.85510570577182,247.07938797153255,46.73085648592653
17:09:12,188.8577023600083,247.0799430750981,46.73139424930704
