Time,IST Cap (pF),Vaisala Cap(pF),Open (Reference) (pF)
16:05:30,189.00287039495103,247.4238496755285,46.73713773528683


16:05:32,NaN,NaN,NaN
16:05:32,188.9963507424073,247.411303312174,46.73810692610229
16:05:32,188.9963507424073,247.411303312174,46.73691954465335
16:05:33,189.0037369564475,247.4107470915562,46.73675209706391
16:05:33,189.12276006521958,247.4058647910701,46.73675209706391
16:05:33,189.15097382657237,247.40499958833712,46.736858654516716
16:05:34,189.15489864198662,247.4053085887922,46.73642735278874
16:05:34,189.14746225316617,247.411303312174,46.737031176879604
16:05:34,189.1325081767154,247.41612396943424,46.73653898325154
16:05:35,189.10549619176928,247.4176072769363,46.73632079681095
16:05:35,189.07687971460464,247.42440594033212,46.736645539975534
16:05:36,189.059333140222,247.4250240145363,46.73735085319456
16:05:36,189.0430686153006,247.4238496755285,46.736858654516716
16:05:36,189.02841582807437,247.4238496755285,46.73632079681095
16:05:37,189.0209868967046,247.4250240145363,46.73588950252821
16:05:37,189.01347586691244,247.4238496755285,46.73556476724341
16:05:37,189.0117426159227,247.42273715154903,46.73621424119758
16:05:38,189.0077809888985,247.42100657360652,46.73632079681095
16:05:38,189.00518123885195,247.42045032026658,46.735996057031
16:05:38,189.0020038394143,247.41989406880262,46.73632079681095
16:05:39,189.0020038394143,247.41532051677345,46.73653898325154
16:05:39,189.00154993174962,247.4135900166428,46.736858654516716
16:05:39,189.00068338529402,247.41247756186024,46.73610768594859
16:05:40,188.99981684479795,247.4118595346675,46.73653898325154
16:05:40,188.99721725906608,247.40932564738793,46.735996057031
16:05:40,188.99548423170782,247.40703900203852,46.73610768594859
16:05:41,188.9941638459103,247.4035781937001,46.735996057031
16:05:41,188.9928434739497,247.40129162803,46.73632079681095
16:05:41,188.99370996648815,247.40190961562567,46.735996057031
16:05:42,188.99012025048003,247.39962307308767,46.73632079681095
16:05:42,188.99012025048003,247.39678038872938,46.73621424119758
16:05:42,188.9883460607942,247.39560625079227,46.736645539975534
16:05:43,188.98793346212233,247.39449391729895,46.73604172335804
16:05:43,188.98879992089388,247.3933197956391,46.735676394615794
16:05:43,188.98793346212233,247.3922074775662,46.73588950252821
16:05:44,188.98793346212233,247.39158952632275,46.735996057031
16:05:44,188.9896663856241,247.39103337218324,46.73632079681095
16:05:44,188.98925378262842,247.38788186748357,46.73621424119758
16:05:45,188.9883460607942,247.38448325343452,46.73593516869908
16:05:45,188.9883460607942,247.38448325343452,46.73610768594859
16:05:45,188.98925378262842,247.383927123258,46.735996057031
16:05:46,188.98401384212852,247.38275307682136,46.73610768594859
16:05:46,188.98314741627084,247.38219695247906,46.73621424119758
16:05:46,188.98182715975466,247.381640830012,46.73621424119758
16:05:47,188.9796405153329,247.378798455578,46.735996057031
16:05:47,188.98096074893476,247.3765122334294,46.73610768594859
16:05:47,188.98228099637163,247.3753382397772,46.73610768594859
16:05:48,188.98314741627084,247.3765122334294,46.736645539975534
16:05:48,188.98137332477262,247.3742260429737,46.73642735278874
16:05:48,188.9826935765329,247.3742260429737,46.73610768594859
16:05:49,188.98314741627084,247.37305206559614,46.73621424119758
16:05:49,188.98488027394453,247.37360815910165,46.73556476724341
16:05:49,188.98314741627084,247.3710748594294,46.735184222388625
16:05:50,188.98442642796448,247.37249597396578,46.73642735278874
16:05:50,188.99589685510722,247.3704569873637,46.735996057031
16:05:50,189.18088813368922,247.36990090448387,46.73642735278874
16:05:51,189.32440188344526,247.37249597396578,46.73578294838981
16:05:51,189.41039810187414,247.37818055457464,46.73642735278874
16:05:51,189.4197130461657,247.38676958608502,46.73578294838981
16:05:52,189.383906016897,247.4053085887922,46.735996057031
16:05:52,189.31596267840783,247.41643299073044,46.73621424119758
16:05:52,189.23482618565197,247.43386272901543,46.73621424119758
16:05:53,189.16634327485895,247.4430109882096,46.73610768594859
16:05:53,189.11392132750296,247.45240702576763,46.73578294838981
16:05:53,189.082247389937,247.4541379331653,46.73588950252821
16:05:54,189.06238813284506,247.45815618106954,46.73632079681095
16:05:54,189.04249072663328,247.45926894394768,46.73610768594859
16:05:54,189.03204790947393,247.45871256157045,46.735996057031
16:05:55,189.0236282443501,247.45525066893987,46.736645539975534
16:05:55,189.01652974809315,247.45209793707204,46.735676394615794
16:05:55,189.01347586691244,247.45073795369112,46.73578294838981
16:05:56,189.00910151740075,247.44956343161198,46.735996057031
16:05:56,189.00823491901014,247.44752349208613,46.73556476724341
16:05:56,189.0086888507572,247.4430109882096,46.735351661552116
16:05:57,189.00691439958982,247.44128019755757,46.73632079681095
16:05:57,189.0073683265796,247.43954942506508,46.735996057031
16:05:57,189.00650174010897,247.4367060525351,46.73572206047431
16:05:58,189.00287039495103,247.43330643232014,46.735996057031
16:05:58,189.00287039495103,247.43275013750085,46.73632079681095
16:05:58,189.00287039495103,247.4315757434876,46.73572206047431
16:05:59,189.00068338529402,247.4304631673982,46.73625990784439
16:05:59,189.00113728983706,247.42786718570505,46.73621424119758
16:05:59,188.99981684479795,247.42440594033212,46.73561550690856
16:06:00,188.99762988814092,247.4221808923731,46.73545821421557
16:06:00,188.99589685510722,247.42156282882218,46.73524510925304
16:06:00,188.99721725906608,247.42045032026658,46.73610768594859
16:06:01,188.99676336864437,247.42045032026658,46.73588950252821
16:06:01,188.99676336864437,247.41587675281409,46.73572206047431
16:06:01,188.99589685510722,247.41476428260862,46.73621424119758
16:06:02,188.99503034752917,247.4135900166428,46.735996057031
16:06:02,188.99721725906608,247.41414624684765,46.73610768594859
16:06:02,188.99503034752917,247.4130337883136,46.73632079681095
16:06:03,188.99503034752917,247.4130337883136,46.735996057031
16:06:03,188.99503034752917,247.4130337883136,46.73621424119758
16:06:03,188.99548423170782,247.41247756186024,46.73632079681095
16:06:04,188.99370996648815,247.411303312174,46.73632079681095
16:06:04,188.99370996648815,247.4107470915562,46.73621424119758
16:06:04,188.9945764649856,247.40988186321232,46.73632079681095
16:06:05,188.9945764649856,247.4053085887922,46.73691954465335
16:06:05,188.99370996648815,247.4035781937001,46.73621424119758
16:06:05,188.9941638459103,247.40419618986326,46.735996057031
16:06:06,188.99548423170782,247.4035781937001,46.73625990784439
16:06:06,188.9928434739497,247.40190961562567,46.73632079681095
16:06:06,188.99185320405965,247.4035781937001,46.73681298699231
16:06:07,188.98793346212233,247.40073544117368,46.73545821421557
16:06:07,188.9883460607942,247.4001792561929,46.7358286144045
16:06:07,188.98793346212233,247.39678038872938,46.735996057031
16:06:08,188.9883460607942,247.3961624203521,46.735996057031
16:06:08,188.98488027394453,247.39560625079227,46.73696521233392
16:06:08,188.98355999926943,247.3933197956391,46.73621424119758
16:06:09,188.98182715975466,247.3933197956391,46.736366463613955
16:06:09,188.98401384212852,247.39276363566495,46.73632079681095
16:06:09,188.98355999926943,247.3922074775662,46.73621424119758
16:06:10,190.4505288305874,247.37706833860258,46.73610768594859
16:06:10,192.73844746306628,247.3299914081598,46.73642735278874
16:06:10,194.03133945789423,247.43899310919184,46.73778216770626
16:06:11,194.70119872198768,247.63326133903914,46.73881734689455
16:06:11,195.1041488019507,247.89927403116863,46.73886301735673
16:06:11,195.22248371358032,248.17459402190028,46.73913704153555
16:06:12,195.28817072930383,248.43973841410806,46.739674947857665
16:06:12,195.28951427932833,248.6843805368293,46.739674947857665
16:06:12,195.2372560699557,248.9197791685829,46.739568380773235
16:06:13,195.14210989595395,249.1146078354417,46.739568380773235
16:06:13,195.23859909458696,249.29878806441332,46.73903047629078
16:06:13,195.400469997186,249.5067044971893,46.739400918948334
16:06:14,195.52888724879907,249.7020347937764,46.740060622257126
16:06:14,195.56210797829135,249.90066866489474,46.740598544523166
16:06:14,195.64760884907142,250.1218395359391,46.74038540440132
16:06:15,195.7346444155737,250.34720426185703,46.7406442175961
16:06:15,195.73242650496906,250.55914228351676,46.740816760920225
16:06:15,195.72346826930863,250.75299845481425,46.740816760920225
16:06:16,195.6745132455632,250.94941558982788,46.740816760920225
16:06:16,195.54864496313056,251.10517362672,46.74016719102504
16:06:16,195.39053693097262,251.24792113811637,46.7406442175961
16:06:17,195.226555691351,251.37857405547402,46.74071018993075
16:06:17,194.9453258804858,251.47829310545464,46.74043107716185
16:06:17,194.72881436171747,251.57515649881677,46.74016719102504
16:06:18,194.99885071150976,251.66231166793585,46.73999972598197
16:06:18,195.22473628128324,251.7753956121556,46.74038540440132
16:06:18,195.28591706362346,251.87243072787538,46.7406442175961
16:06:19,195.24128518542338,251.97650909558845,46.740060622257126
16:06:19,195.1858849519108,252.0875166293487,46.741029903992604
