Time,Board Cap (pF),EVM Cap (pF)
14:41:11,177.78565213557192,NaN
14:41:12,177.78264047839778,NaN
14:41:13,177.76261490456827,NaN
14:41:14,177.75870052611342,NaN
14:41:15,177.7544099136522,NaN
14:41:16,177.7566304743911,NaN
14:41:17,177.7558024638268,NaN
14:41:18,177.7531679232483,NaN
14:41:19,177.73152927059243,NaN
14:41:20,177.71234003282703,NaN
14:41:21,178.20577384788947,NaN
14:42:57,50.53315364040575,NaN
14:42:58,50.52822505170937,NaN
14:42:59,50.52339984057609,NaN
14:43:00,50.517389256026355,NaN
14:43:01,50.51139684734998,NaN
14:43:02,50.50575321299687,NaN
14:43:03,50.499164469230486,NaN
14:43:04,50.49436051482461,NaN
14:43:05,50.49130070198674,NaN
14:43:06,50.48717580797684,NaN
14:43:07,50.48072170508082,NaN
14:43:08,50.47541921580474,NaN
14:43:09,50.473306426558835,NaN
14:43:10,50.45828154523841,NaN
14:43:11,50.432574336425034,NaN
14:43:12,50.44712113324878,NaN
14:43:13,156.78527840117047,NaN
14:43:14,156.53799497096585,NaN
14:43:16,156.7075207927341,NaN
14:43:17,156.02351269021133,NaN
14:43:18,156.86537153675036,NaN
14:43:19,157.5110003207455,NaN
14:43:20,156.4991542519574,NaN
14:43:21,156.4225725046251,NaN
14:43:22,156.40008108516125,NaN
14:43:23,156.4075362667948,NaN
14:43:24,156.3385961698656,NaN
14:43:25,156.40368435639473,NaN
14:43:26,156.27354860505218,NaN
14:43:27,156.22159559428982,NaN
14:43:28,156.24677793726346,NaN
14:43:29,156.98418948267857,NaN
14:43:30,157.21136762450791,NaN
14:43:31,156.84886758197004,NaN
14:43:32,156.61248270369202,NaN
14:43:33,156.8143393777135,NaN
14:43:34,158.45686134098784,NaN
14:43:35,159.3635571087074,NaN
14:43:36,160.4681256775294,NaN
14:43:37,161.0554234891699,NaN
14:43:38,161.35713387196887,NaN
14:43:39,160.3911932868533,NaN
14:43:40,158.5753042479387,NaN
14:43:41,157.86238019816375,NaN
14:43:42,157.85882089426934,NaN
14:43:43,160.43113700888745,NaN
14:43:44,161.21361667817706,NaN
14:43:45,161.47245712988288,NaN
14:43:46,161.49116280144548,NaN
14:43:47,161.3884846139716,NaN
14:43:48,161.11717881494633,NaN
14:43:49,160.45963587310771,NaN
14:43:50,159.15873695565506,NaN
14:43:51,158.77165941750613,NaN
14:43:52,158.2117451965775,NaN
14:43:53,157.83066568875765,NaN
14:43:54,157.11777871747623,NaN
14:43:55,156.66534708786838,NaN
14:43:56,156.51224466446936,NaN
14:43:57,156.41151258162762,NaN
14:43:58,156.9448078933855,NaN
14:43:59,160.27222493027804,NaN
14:44:00,161.0989602233115,NaN
14:44:01,161.34222675560085,NaN
14:44:02,161.358631207434,NaN
14:44:03,161.19050659613077,NaN
14:44:04,160.360519669335,NaN
14:44:05,158.4836633918416,NaN
14:44:06,157.48158855494194,NaN
14:44:07,156.7310133845381,NaN
14:44:08,156.36598042585987,NaN
14:44:09,156.15479265559034,NaN
14:44:10,156.02029393687184,NaN
14:44:11,155.9606721676047,NaN
14:44:12,156.21127011289474,NaN
14:44:13,155.96212595045674,NaN
14:44:14,155.82747442887288,NaN
14:44:15,155.8444353659805,NaN
14:44:16,155.76740741038708,NaN
14:44:17,155.79068890800517,NaN
14:44:18,155.77410725346894,NaN
14:44:20,155.74937864308225,NaN
14:44:21,155.7663268310156,NaN
14:44:22,155.74255692933633,NaN
14:44:23,155.917717419954,NaN
14:44:24,156.03691491665833,NaN
14:44:25,156.07285874041253,NaN
14:44:26,156.19245122328428,NaN
14:44:27,156.41222709177038,NaN
14:44:28,156.19316423289564,NaN
14:44:29,155.92600392324715,NaN
14:44:30,155.74471760464976,NaN
14:44:31,155.7139167967493,NaN
14:44:32,155.6966069272125,NaN
14:44:33,155.65554995908118,NaN
14:44:34,155.57259106127782,NaN
14:44:35,155.52240401684284,NaN
14:44:36,155.48966767571457,NaN
14:44:37,155.49884389512545,NaN
14:44:38,155.4929008147062,NaN
14:44:39,155.46596107067188,NaN
14:44:40,155.46128196601862,NaN
14:44:41,155.50820570765597,NaN
14:44:42,155.47368821252033,NaN
14:44:43,155.4508470921995,NaN
14:44:44,155.4542637051085,NaN
14:44:45,155.44059792926575,NaN
14:44:46,155.43395036554864,NaN
14:44:47,155.43428888858074,NaN
14:44:48,155.4285649206034,NaN
14:44:49,155.42893419931852,NaN
14:44:50,155.42964198720097,NaN
14:44:51,155.43108835138622,NaN
14:44:52,155.42262586872616,NaN
14:44:53,155.4136717760144,NaN
14:44:54,155.4440449820474,NaN
14:44:55,155.44724591944413,NaN
14:44:56,155.4436756494791,NaN
14:44:57,155.43395036554864,NaN
14:44:58,155.42121039364324,NaN
14:44:59,155.40736437456448,NaN
14:45:00,155.40557991115782,NaN
14:45:01,155.40736437456448,NaN
14:45:02,155.4057337429995,NaN
14:45:03,155.40416466893097,NaN
14:45:04,155.40001135227772,NaN
14:45:05,155.39748867825872,NaN
14:45:06,155.39121302402452,NaN
14:45:07,155.39499682886498,NaN
14:45:08,155.40201107654858,NaN
14:45:09,155.40308786714388,NaN
14:45:10,155.4045030946613,NaN
14:45:11,155.41868720340926,NaN
14:45:12,155.40773357772736,NaN
14:45:13,155.40702593948757,NaN
14:45:14,155.40001135227772,NaN
14:45:15,155.3939201223628,NaN
14:45:16,155.38976721639213,NaN
14:45:17,155.38598360255736,NaN
14:45:18,155.38383038809266,NaN
14:45:19,155.38026230265814,NaN
14:45:21,155.3788166478561,NaN
14:45:22,155.37503343396784,NaN
14:45:23,155.3741722338532,NaN
14:45:24,155.37595615632196,NaN
14:45:25,155.37632524756512,NaN
14:45:26,155.37503343396784,NaN
14:45:27,155.375587066394,NaN
14:45:28,155.3745105616158,NaN
14:45:29,155.37358785213894,NaN
14:45:30,155.37109657760698,NaN
14:45:31,155.37002011949627,NaN
14:45:32,155.37324952739013,NaN
14:45:33,155.36679081228542,NaN
14:45:34,155.3687283845302,NaN
14:45:35,155.37038918958828,NaN
14:45:36,155.36623722687267,NaN
14:45:37,155.36051701751887,NaN
14:45:38,155.35907163827193,NaN
14:45:39,155.35670372011805,NaN
14:45:40,155.35547365413132,NaN
14:45:41,155.353843839201,NaN
14:45:42,155.36408442283766,NaN
14:45:43,155.36300803759949,NaN
14:45:44,155.36337708270673,NaN
14:45:45,155.36393065283306,NaN
14:45:46,155.36230070481935,NaN
14:45:47,155.35206029753581,NaN
14:45:48,155.3502767865843,NaN
14:45:49,155.3493542929713,NaN
14:45:50,155.34634087109728,NaN
14:45:51,155.34990778815313,NaN
14:45:52,155.35276756038328,NaN
14:45:53,155.34741708312973,NaN
14:45:54,155.34504943142065,NaN
14:45:55,155.34541841254213,NaN
14:45:56,155.34541841254213,NaN
14:45:57,155.34434222127902,NaN
14:45:58,155.34148268168826,NaN
14:45:59,155.34003756805834,NaN
14:46:00,155.3369629253031,NaN
14:46:01,155.3364709909335,NaN
14:46:02,155.33302751577693,NaN
14:46:03,155.3276473150674,NaN
14:46:04,155.3273091403602,NaN
14:46:05,155.32515714537166,NaN
14:46:06,155.3235278074869,NaN
14:46:07,155.31974661269274,NaN
14:46:08,155.32601793800035,NaN
14:46:09,155.34040653132342,NaN
14:46:10,155.35421285165614,NaN
14:46:11,155.36156262359012,NaN
14:46:12,155.36322331375226,NaN
14:46:13,155.35977894900023,NaN
14:46:14,155.35276756038328,NaN
14:46:15,155.3506150363012,NaN
14:46:16,155.35098403725232,NaN
14:46:17,155.3495387910366,NaN
14:46:18,155.3457566463917,NaN
14:46:19,155.32979936180743,NaN
14:46:20,155.3220829443956,NaN
14:46:21,155.31651887272074,NaN
14:46:23,155.31636517332697,NaN
14:46:24,155.30880344489046,NaN
14:46:25,155.30914155916417,NaN
14:46:26,155.30127300403657,NaN
14:46:27,155.29678573645205,NaN
14:46:28,155.29534124648723,NaN
14:46:29,155.28996300362564,NaN
14:46:30,155.2840318940392,NaN
14:46:31,155.2861830344098,NaN
14:46:32,155.29156108090018,NaN
14:46:33,155.29282112075973,NaN
14:46:34,155.28781178471047,NaN
14:46:35,155.28314072040922,NaN
14:46:36,155.2781011242435,NaN
14:46:37,155.26823774664805,NaN
14:46:38,155.26196992031336,NaN
14:46:39,155.26322960003412,NaN
14:46:40,155.26645567897816,NaN
14:46:41,155.27561214591415,NaN
14:46:42,155.28369386175925,NaN
14:46:43,155.2931899158149,NaN
14:46:44,155.30305567116451,NaN
14:46:45,155.31528928395883,NaN
14:46:46,155.32623313727558,NaN
14:46:47,155.33447253158698,NaN
14:46:48,155.3380390398837,NaN
14:46:49,155.33087540194919,NaN
14:46:50,155.32460378246034,NaN
14:46:51,155.33016828859647,NaN
14:46:52,155.34289706774635,NaN
14:46:53,155.3341035894633,NaN
14:46:54,155.32924597408837,NaN
14:46:55,155.3227900025383,NaN
14:46:56,155.32675576594877,NaN
14:46:57,155.3238659698453,NaN
14:46:58,155.32245184369376,NaN
14:46:59,155.31885513159585,NaN
14:47:00,155.32638685131744,NaN
14:47:01,155.33087540194919,NaN
14:47:02,155.32780103120848,NaN
14:47:03,155.31937772303206,NaN
14:47:04,155.31974661269274,NaN
14:47:05,155.31759477486523,NaN
14:47:06,155.3210069956158,NaN
14:47:07,155.31399823147345,NaN
14:47:08,155.31329123336246,NaN
14:47:09,155.3041314334192,NaN
14:47:10,155.29841465356887,NaN
14:47:11,155.30035094687642,NaN
14:47:12,155.30164182919995,NaN
14:47:13,155.3034245026784,NaN
14:47:14,155.29641692858766,NaN
14:47:15,155.29426557556303,NaN
14:47:16,155.28870299855186,NaN
14:47:17,155.28547622621457,NaN
14:47:18,155.28818056192117,NaN
14:47:19,155.2974926218645,NaN
14:47:20,155.307358787249,NaN
14:47:21,155.31184651310363,NaN
14:47:22,155.31399823147345,NaN
14:47:23,155.3210069956158,NaN
14:47:24,155.32887705058528,NaN
14:47:26,155.32853887186204,NaN
14:47:27,155.33733187761388,NaN
14:47:28,155.3421898723027,NaN
14:47:29,155.34003756805834,NaN
14:47:30,155.3227900025383,NaN
14:47:31,155.31830180236156,NaN
14:47:32,155.31292236669915,NaN
14:47:33,155.31507410742668,NaN
14:47:34,155.31507410742668,NaN
14:47:35,155.31744107387442,NaN
14:47:36,155.30914155916417,NaN
14:47:37,155.2869205785411,NaN
14:47:38,155.27324613557886,NaN
14:47:39,155.26322960003412,NaN
14:47:40,155.25137078352262,NaN
14:47:41,155.23401512091468,NaN
14:47:42,155.2291621997036,NaN
14:47:43,155.22142256842997,NaN
14:47:44,155.2244937814058,NaN
14:47:45,155.24117205923014,NaN
14:47:46,155.25444288537935,NaN
14:47:47,155.2671623573143,NaN
14:47:48,155.26608697915276,NaN
14:47:49,155.25622474623773,NaN
14:47:50,155.25173943093085,NaN
14:47:51,155.25874398117315,NaN
14:47:52,155.26753106097016,NaN
14:47:53,155.27023492790892,NaN
14:47:54,155.27524341347353,NaN
14:47:55,155.27939172916007,NaN
14:47:56,155.28762739659763,NaN
14:47:57,155.28925616962263,NaN
14:47:58,155.2896249519786,NaN
14:47:59,155.2935587121838,NaN
14:48:00,155.3001972714814,NaN
14:48:01,155.37251136813768,NaN
14:48:02,155.57293003733403,NaN
14:48:03,156.93940618267393,NaN
14:48:04,158.57127684781815,NaN
14:48:05,159.49037508837924,NaN
14:48:06,160.11058878986222,NaN
14:48:07,159.4760457391252,NaN
14:48:08,158.33054610902067,NaN
14:48:09,160.22090632259864,NaN
14:48:10,160.73856975025146,NaN
14:48:11,160.94868550527775,NaN
14:48:12,161.0527943187766,NaN
14:48:13,161.03309381905794,NaN
14:48:14,160.60806235252593,NaN
14:48:15,159.04693421972024,NaN
14:48:16,157.94440351716796,NaN
14:48:17,157.18094440678203,NaN
14:48:18,157.48912119997033,NaN
14:48:19,157.15941561471615,NaN
14:48:20,156.7553839614195,NaN
14:48:21,156.34533289892906,NaN
14:48:22,156.0428892137132,NaN
14:48:23,155.83634073000374,NaN
14:48:24,155.7200268516825,NaN
14:48:25,155.56269961150775,NaN
14:48:26,155.47310326927857,NaN
14:48:27,155.4274878652013,NaN
14:48:28,155.41222565492677,NaN
14:48:29,155.3982270155157,NaN
14:48:30,155.3781092071137,NaN
14:48:32,155.4670385260072,NaN
14:48:33,155.44869252935936,NaN
14:48:34,155.41025650122012,NaN
14:48:35,155.37740177120287,NaN
14:48:36,155.35922540106287,NaN
14:48:37,155.3587026085051,NaN
14:48:38,155.34541841254213,NaN
14:48:39,155.35707274276285,NaN
14:48:40,155.37540252192315,NaN
14:48:41,155.36230070481935,NaN
14:48:42,155.36193166354727,NaN
14:48:43,155.34504943142065,NaN
14:48:44,155.333734648654,NaN
14:48:45,155.32137589108078,NaN
14:48:46,155.31399823147345,NaN
14:48:47,155.31329123336246,NaN
14:48:48,155.31636517332697,NaN
14:48:49,155.31744107387442,NaN
14:48:50,155.31759477486523,NaN
14:48:51,155.32623313727558,NaN
14:48:52,155.33517967433144,NaN
14:48:53,155.35744176672245,NaN
14:48:54,155.37380315028165,NaN
14:48:55,155.38527611286776,NaN
14:48:56,155.38241544295647,NaN
14:48:57,155.3788166478561,NaN
14:48:58,155.3689436725725,NaN
14:48:59,155.369312738829,NaN
14:49:00,155.36660628348577,NaN
14:49:01,155.35098403725232,NaN
14:49:02,155.3502767865843,NaN
14:49:03,155.33788530854474,NaN
14:49:04,155.33195145327232,NaN
14:49:05,155.3287233328469,NaN
14:49:06,155.33232038772857,NaN
14:49:07,155.3436350159668,NaN
14:49:08,155.32924597408837,NaN
14:49:09,155.31900883468566,NaN
14:49:10,155.30791205800662,NaN
14:49:11,155.30969483944835,NaN
14:49:12,155.30056609281263,NaN
14:49:13,155.2869205785411,NaN
14:49:14,155.2840318940392,NaN
14:49:15,155.2844006577853,NaN
14:49:16,155.29156108090018,NaN
14:49:17,155.2931899158149,NaN
14:49:18,155.30969483944835,NaN
14:49:19,155.31129322132168,NaN
14:49:20,155.3034245026784,NaN
14:49:21,155.2974926218645,NaN
14:49:22,155.28655180581862,NaN
14:49:23,155.29119229164738,NaN
14:49:24,155.30628299146127,NaN
14:49:25,155.29389677667606,NaN
14:49:26,155.28476942284507,NaN
14:49:27,155.28369386175925,NaN
14:49:28,155.27883861079704,NaN
14:49:29,155.27416795135716,NaN
14:49:30,155.26107893659653,NaN
14:49:31,155.2601879605491,NaN
14:49:32,155.2558868047522,NaN
14:49:33,155.25444288537935,NaN
14:49:34,155.2478072596027,NaN
14:49:35,155.24224717855927,NaN
14:49:36,155.23131220001108,NaN
14:49:38,155.23005290869742,NaN
14:49:39,155.21463551105433,NaN
14:49:40,155.2090772119308,NaN
14:49:41,155.20622140639617,NaN
14:49:42,155.2067127221648,NaN
14:49:43,155.21230160323555,NaN
14:49:44,155.22093118281248,NaN
14:49:45,155.22378739435007,NaN
14:49:46,155.22556872748171,NaN
14:49:47,155.21822860362477,NaN
14:49:48,155.21426699579374,NaN
14:49:49,155.21641668664867,NaN
14:49:50,155.2196413066682,NaN
14:49:51,155.2210847405673,NaN
14:49:52,155.2203783767819,NaN
14:49:53,155.22538445021857,NaN
14:49:54,155.23472157778764,NaN
14:49:55,155.24258507551224,NaN
14:49:56,155.25029556941493,NaN
14:49:57,155.24673208251423,NaN
14:49:58,155.2291621997036,NaN
14:49:59,155.22520017328353,NaN
14:50:00,155.22142256842997,NaN
14:50:01,155.23201863843298,NaN
14:50:02,155.26538030815829,NaN
14:50:03,155.3007197687551,NaN
14:50:04,155.3019799200872,NaN
14:50:05,155.3027175767644,NaN
14:50:06,155.29497244376847,NaN
14:50:07,155.28833421948002,NaN
14:50:08,155.29156108090018,NaN
14:50:09,155.3010578566314,NaN
14:50:10,155.2879961731516,NaN
14:50:11,155.2820651762448,NaN
14:50:12,155.27702563243756,NaN
14:50:13,155.27490540989012,NaN
14:50:14,155.27005057110122,NaN
14:50:15,155.262676568025,NaN
14:50:16,155.25837530881603,NaN
14:50:17,155.2594506068615,NaN
14:50:18,155.25444288537935,NaN
14:50:19,155.2418785649597,NaN
14:50:20,155.2304214801786,NaN
14:50:21,155.21607887512823,NaN
14:50:22,155.21048979004016,NaN
14:50:23,155.20351921136944,NaN
14:50:24,155.20207602248124,NaN
14:50:25,155.20207602248124,NaN
14:50:26,155.19614994723742,NaN
14:50:27,155.1877373456533,NaN
14:50:28,155.1843295156039,NaN
14:50:29,155.19114528795734,NaN
14:50:30,155.19400067739775,NaN
14:50:31,155.19707107655069,NaN
14:50:32,155.21500402762737,NaN
14:50:33,155.22323457306115,NaN
14:50:34,155.21500402762737,NaN
14:50:35,155.21085829184887,NaN
14:50:36,155.21263940242483,NaN
14:50:37,155.2189349527357,NaN
14:50:38,155.2210847405673,NaN
14:50:39,155.21015199786837,NaN
14:50:40,155.20170755194837,NaN
14:50:42,155.19777728124456,NaN
14:50:43,155.1943691204851,NaN
14:50:44,155.19421560237257,NaN
14:50:45,155.1949217875763,NaN
14:50:46,155.1950753067367,NaN
14:50:47,155.19400067739775,NaN
14:50:48,155.20530019561795,NaN
14:50:49,155.22000984106882,NaN
14:50:50,155.2463634529408,NaN
14:50:51,155.25121718082335,NaN
14:50:52,155.25425855669653,NaN
14:50:53,155.25425855669653,NaN
14:50:54,155.2594506068615,NaN
14:50:55,155.26501161216328,NaN
14:50:56,155.26682438011682,NaN
14:50:57,155.2781011242435,NaN
14:50:58,155.27183270066217,NaN
14:50:59,155.34541841254213,NaN
14:51:00,155.36463799674448,NaN
14:51:01,155.49776610913585,NaN
14:51:02,155.5022620905288,NaN
14:51:03,155.46796206806687,NaN
14:51:04,155.4084412208004,NaN
14:51:05,155.3834612701069,NaN
14:51:06,155.34683285235303,NaN
14:51:07,155.31021738465373,NaN
14:51:08,155.28098964325477,NaN
14:51:09,155.26160123646582,NaN
14:51:10,155.23401512091468,NaN
14:51:11,155.2185664221632,NaN
14:51:12,155.2044096996618,NaN
14:51:13,155.19544375365095,NaN
14:51:14,155.19151372087634,NaN
14:51:15,155.1868470008439,NaN
14:51:16,155.18162789227287,NaN
14:51:17,155.17736069914514,NaN
14:51:18,155.17465925779274,NaN
14:51:19,155.1748434447349,NaN
14:51:20,155.17573368624528,NaN
14:51:21,155.17554949771804,NaN
14:51:22,155.1771458091823,NaN
14:51:23,155.1805534026031,NaN
14:51:24,155.18414531177203,NaN
14:51:25,155.18291729460762,NaN
14:51:26,155.1868470008439,NaN
14:51:27,155.19151372087634,NaN
14:51:28,155.19955816665936,NaN
14:51:29,155.22971505265934,NaN
14:51:30,155.241509952673,NaN
14:51:31,155.24602554365197,NaN
14:51:32,155.243322309057,NaN
14:51:33,155.23865325196505,NaN
14:51:34,155.23487515600686,NaN
14:51:35,155.2413563646077,NaN
14:51:36,155.25336763935718,NaN
14:51:37,155.25407422834192,NaN
14:51:38,155.2524460088002,NaN
14:51:39,155.25066421299354,NaN
14:51:40,155.2471007134006,NaN
14:51:41,155.2478072596027,NaN
14:51:42,155.24906676696915,NaN
14:51:43,155.25014196831134,NaN
14:51:45,155.25837530881603,NaN
14:51:46,155.26538030815829,NaN
14:51:47,155.26682438011682,NaN
14:51:48,155.26538030815829,NaN
14:51:49,155.26160123646582,NaN
14:51:50,155.2565934109349,NaN
14:51:51,155.25551814257184,NaN
14:51:52,155.25158582768452,NaN
14:51:53,155.24888244786055,NaN
14:51:54,155.24224717855927,NaN
14:51:55,155.24028125453248,NaN
14:51:56,155.23865325196505,NaN
14:51:57,155.23902185407715,NaN
14:51:58,155.2382846511657,NaN
14:51:59,155.24117205923014,NaN
14:52:00,155.24421313993034,NaN
14:52:01,155.243875237662,NaN
14:52:02,155.243875237662,NaN
14:52:03,155.2413563646077,NaN
14:52:04,155.24080344945983,NaN
14:52:05,155.24224717855927,NaN
14:52:06,155.2420628715954,NaN
14:52:07,155.24224717855927,NaN
14:52:08,155.24280010142033,NaN
14:52:09,155.2429536916282,NaN
14:52:10,155.24064986244295,NaN
14:52:11,155.2393597404999,NaN
14:52:12,155.23720957299957,NaN
14:52:13,155.23650309914268,NaN
14:52:14,155.23472157778764,NaN
14:52:15,155.23542803948322,NaN
14:52:16,155.23201863843298,NaN
14:52:17,155.2311279125202,NaN
14:52:18,155.233431529744,NaN
14:52:19,155.2420628715954,NaN
14:52:20,155.24888244786055,NaN
14:52:21,155.2413563646077,NaN
14:52:22,155.25407422834192,NaN
14:52:23,155.26037229979173,NaN
14:52:24,155.25266105519614,NaN
14:52:25,155.23902185407715,NaN
14:52:26,155.23509016589668,NaN
14:52:27,155.22627512669717,NaN
14:52:28,155.2277186531323,NaN
14:52:29,155.2295000539367,NaN
14:52:30,155.22842506702364,NaN
14:52:31,155.22735009127715,NaN
14:52:32,155.22538445021857,NaN
14:52:33,155.22071620233854,NaN
14:52:34,155.2189349527357,NaN
14:52:35,155.21822860362477,NaN
14:52:36,155.21500402762737,NaN
14:52:37,155.21445125325994,NaN
14:52:38,155.21392919129116,NaN
14:52:39,155.20870871646508,NaN
14:52:40,155.19578149780833,NaN
14:52:41,155.1868470008439,NaN
14:52:42,155.1843295156039,NaN
14:52:43,155.1879215558809,NaN
14:52:44,155.18092179780413,NaN
14:52:46,155.1771458091823,NaN
14:52:47,155.17069931785326,NaN
14:52:48,155.1692872829104,NaN
