Time,IST Cap (pF),New IST Cap (pF),New IST Heated Cap (pF),E+E Cap (pF),E+E Humidity,Vaisala Cap(pF)
12:43:23,189.42406025532617,169.47158917166465,210.52538263639985,231.23746477792005,55.33,
12:43:24,189.39102521856805,169.4824159847958,210.52101678999168,231.15076607298155,54.92,
12:43:25,189.48816790970375,169.55181631110773,210.53406622348825,231.1035014924112,54.84,
12:43:26,189.52939124057002,169.6886386547449,210.5345513559309,231.09552318839388,55.11,
12:43:27,189.57133269016947,169.86570066752788,210.50651345305002,231.12102173556795,55.47,
12:43:28,189.59264029937293,169.84548613867915,210.49729806454133,231.1723105853246,55.87,
12:43:29,189.51613201855878,169.77674859333374,210.49390307394728,231.17923225960976,56.11,
12:43:30,189.46791333230388,169.6126291908862,210.5040882921395,231.14306436160064,56.32,
12:43:31,189.40779004060258,169.45340666468286,210.49923809604365,231.07504929183554,56.47,
12:43:32,189.31422526506358,169.40577466704445,210.4851734752695,230.97260911717092,56.51,
12:43:33,189.32117506194743,169.3717090977296,210.47794771828458,230.86488904544535,56.45,
12:43:34,189.2131655298953,169.31599396031163,210.4735833473338,230.75863603041202,56.41,
12:43:35,189.12974062777357,169.27698873415125,210.43532817268883,230.62636785018273,56.37,
12:43:36,189.08051319291255,169.2105185196724,210.43877022648866,230.44959449335727,56.01,
12:43:37,189.07601265003277,169.1664830326467,210.44405467061446,230.2991638741102,55.48,
12:43:38,189.03902345027552,169.14328394589205,210.41986421245716,230.1768845172322,54.72,
12:43:39,189.06990207837302,169.2874121294319,210.4711587554612,230.0776458019898,54.26,
12:43:40,189.01475518650705,169.17036165885582,210.43193468119378,229.9346665012108,53.82,
12:43:41,189.00287039495103,169.09627152087128,210.40827947829985,229.8409519867121,53.25,
12:43:42,189.0416238986008,169.1051416072714,210.4058560147575,229.78479502949574,52.71,
12:43:43,189.01665355564802,169.13870758126032,210.40731008785846,229.72484323014734,52.26,
12:43:44,189.01475518650705,169.18926750335854,210.42374216146567,229.67790474415614,51.92,
12:43:45,188.99676336864437,169.22212438317385,210.41792527815332,229.628162338336,51.78,
12:43:46,189.01434250134773,169.23838159101933,210.4421154019438,229.59186058524233,51.7,
12:43:47,189.02404095992088,169.25614483144264,210.42902603953092,229.56562038695674,51.61,
12:43:48,189.0571451504732,169.2785626750833,210.42805650571128,229.5480005471415,51.57,
12:43:49,189.0422017832934,169.27971691238506,210.42660221754537,229.54109677437552,51.51,
12:43:50,188.96470633615783,169.29056032400663,210.4343585953141,229.50641693252504,51.52,
12:43:51,188.9026370801207,169.29979553472876,210.43048035282408,229.45021693994295,51.63,
12:43:52,188.89204093534212,169.3039936076059,210.42180317356105,229.38526487597105,51.39,
12:43:53,188.903956506871,169.27349116622673,210.40871570618407,229.33456956478946,51.34,
12:43:54,188.8836718480993,169.25418654180532,210.4058560147575,229.28549001389757,51.16,
12:43:55,188.82827674753733,169.266951005085,210.40488664106417,229.21989140667134,50.94,
12:43:56,188.8269581136004,169.24219275932936,210.39611411378064,229.15382514323866,50.87,
12:43:57,188.79527384568024,169.2197821398548,210.39562945975808,229.0930187422384,50.69,
12:43:58,188.80277187270872,169.21743994516487,210.39180075185072,229.0505127025365,50.56,
12:43:59,188.83132614142025,169.21401413603533,210.37968527623192,229.0303099643126,50.46,
12:44:00,188.86306070469,169.21754481851397,210.3980527466171,229.0270073185446,50.36,
12:44:01,188.84319475594393,169.24219275932936,210.39562945975808,229.01170599207092,50.3,
12:44:02,188.81945864575812,169.24296200157497,210.39083147528788,228.98980244548088,50.34,
12:44:03,188.82032394616917,169.24296200157497,210.3927700351117,228.9674618642266,50.33,
12:44:04,188.82654604332774,169.24607398963815,210.3932546792541,228.9520014551471,50.36,
12:44:05,188.8133605067733,169.24922103114574,210.3970834268496,228.93131666671346,50.39,
12:44:06,188.78382167755242,169.25925718311743,210.40391727406993,228.89408011173663,50.4,
12:44:07,188.7883117919467,169.25729883946534,210.39950673882842,228.8669147100466,50.45,
12:44:08,188.8101879431861,169.25222828615392,210.40197856017832,228.84937524904308,50.47,
12:44:09,188.8062738515407,169.25572519508788,210.4261174581736,228.83607079595993,50.48,
12:44:10,188.79136021778393,169.26422313545464,210.4106545131941,228.81325800885583,50.52,
12:44:11,188.78295662804558,169.24649359010104,210.40731008785846,228.78770074554282,50.56,
12:44:12,188.7768602572722,169.24883638803078,210.40827947829985,228.76170818018323,50.53,
12:44:13,188.77904338313527,169.24453546795786,210.4024632361391,228.74049977057817,50.54,
12:44:14,188.7833685556406,169.23838159101933,210.4058560147575,228.72874301118026,50.51,
12:44:15,188.79527384568024,169.24296200157497,210.40634070411642,228.71704208995135,50.47,
12:44:17,188.77422408028977,169.24296200157497,210.4034325930849,228.7016070368858,50.47,
12:44:18,188.7732355281576,169.2553405298002,210.40440195672969,228.68359229637971,50.49,
12:44:18,188.77990840574512,169.24999032130938,210.41986421245716,228.67041212743013,50.52,
12:44:20,188.77282363372763,169.25299759682096,210.41404748994404,228.6548719754671,50.54,
12:44:21,188.76367992453493,169.25261294083177,210.40537132707345,228.63642353386297,50.57,
12:44:22,188.76149706517052,169.25495586582394,210.40731008785846,228.61457380407782,50.6,
12:44:23,188.77859027842678,169.2653772260966,210.41889474195526,228.6034854409517,50.62,
12:44:24,188.78600492417584,169.26345374825064,210.42563270047697,228.59492270268115,50.63,
12:44:25,188.78468673300512,169.26890951625649,210.42660221754537,228.58482368102946,50.61,
12:44:26,188.78917687826188,169.27387589339224,210.42660221754537,228.57214596544634,50.62,
12:44:27,188.79222532505253,169.2692942278023,210.43629775676456,228.56254233760575,50.64,
12:44:28,188.7855517944037,169.26579689834742,210.43678255131536,228.55398189960258,50.65,
12:44:29,188.77904338313527,169.2630340847141,210.43290424181623,228.5418554356592,50.68,
12:44:30,188.79045392130902,169.2600265417083,210.44163058896459,228.5418554356592,50.67,
12:44:31,188.7965509505914,169.266951005085,210.4522968615283,228.53658813207798,50.68,
12:44:32,188.8110531798707,169.2704483703089,210.48085737433502,228.54503785315126,50.71,
12:44:33,188.82481536291218,169.2614953317664,210.49778306990254,228.53977043955047,50.72,
12:44:34,188.85856792332143,169.2704483703089,210.4968130608564,228.54240412358794,50.69,
12:44:35,188.86479191094188,169.28587304404545,210.50602841751518,228.56045705840023,50.64,
12:44:36,188.83927963789748,169.29825628046302,210.50311823950977,228.56254233760575,50.67,
12:44:37,188.85073685283086,169.28090613892226,210.50360326498645,228.56951176728373,50.74,
12:44:38,188.84801670022298,169.27310644037277,210.5055433836567,228.56901786019785,50.74,
12:44:39,188.83713667747512,169.24568935725134,210.5089386558702,228.55096391112866,50.76,
12:44:40,188.853374632699,169.22562035918241,210.5099087487332,228.54662908682442,50.79,
12:44:41,188.84842884077977,169.21716028337698,210.5137891872435,228.5455865525407,50.81,
12:44:42,188.84146384663444,169.19968279728417,210.52877838861156,228.54344663609626,50.81,
12:44:43,188.86161805099647,169.22055122931363,210.53212571048556,228.5530490604187,50.83,
12:44:44,188.86697656232647,169.23603901016355,210.53552162584685,228.55990830545764,50.83,
12:44:45,188.87048032765472,169.22132032401566,210.53018522431168,228.5614996944358,50.82,
12:44:46,188.87134597881445,169.2032130312308,210.53552162584685,228.5684690764244,50.76,
12:44:47,188.8441014322227,169.18315158766939,210.53945128759844,228.5609509377383,50.73,
12:44:48,188.82469174379307,169.1548828927034,210.5364919024702,228.5445440253903,50.76,
12:44:49,188.7974160935388,169.14524031110614,210.54187705964773,228.5324183125517,50.79,
12:44:50,188.79482068253637,169.1371705233567,210.53552162584685,228.50109344940304,50.81,
12:44:51,188.80759226881685,169.13832331482013,210.54522469392313,228.48249907309454,50.81,
12:44:52,188.82164251061397,169.13364235605104,210.52683794871604,228.47295593838527,50.72,
