Time,V Hum,V Temp,SGS Hum,SGS Temp
13:32:40,41.3,20.5,33.7,20.5
13:32:41,41.3,20.5,33.7,20.5
13:32:42,41.3,20.5,33.6,20.5
13:32:43,41.3,20.5,33.6,20.5
13:32:43,41.2,20.5,33.6,20.5
13:32:45,41.2,20.5,33.4,20.5
13:32:46,41.2,20.5,33.4,20.5
13:32:46,41.2,20.5,33.3,20.5
13:32:48,41.2,20.5,33.3,20.5
13:32:48,41.2,20.5,33.3,20.5
13:32:50,41.1,20.5,33.2,20.6
13:32:51,41.1,20.5,33.2,20.5
13:32:51,41.1,20.5,33.2,20.5
13:32:52,41,20.5,33.1,20.5
13:32:53,41,20.5,33.1,20.5
13:32:55,41,20.6,33,20.5
13:32:55,41,20.6,33,20.5
13:32:56,40.9,20.5,33,20.5
13:32:57,40.9,20.6,33,20.5
13:32:59,40.9,20.5,32.8,20.5
13:32:59,40.9,20.5,32.8,20.5
13:33:01,40.9,20.5,32.7,20.5
13:33:02,40.8,20.5,32.7,20.5
13:33:03,40.8,20.5,32.7,20.5
13:33:04,40.8,20.5,32.7,20.5
13:33:04,40.8,20.5,32.6,20.5
13:33:06,40.8,20.5,32.6,20.5
13:33:06,40.7,20.5,32.6,20.5
13:33:07,40.7,20.6,32.6,20.5
13:33:08,40.7,20.6,32.5,20.5
13:33:10,40.7,20.6,32.5,20.5
13:33:11,40.7,20.6,32.5,20.5
13:33:11,40.7,20.6,32.5,20.5
13:33:13,40.6,20.6,32.5,20.5
13:33:14,40.6,20.6,32.5,20.5
13:33:14,40.6,20.6,32.5,20.5
13:33:16,40.6,20.6,32.4,20.5
13:33:17,40.6,20.6,32.4,20.5
13:33:17,40.6,20.6,32.4,20.5
13:33:19,40.6,20.6,32.2,20.5
13:33:20,40.6,20.6,32.2,20.5
13:33:21,40.5,20.6,32.2,20.5
13:33:22,40.5,20.6,32.1,20.5
13:33:23,40.5,20.6,32.1,20.5
13:33:24,40.5,20.6,32.1,20.5
13:33:25,40.5,20.6,32,20.5
13:33:25,40.5,20.6,32,20.5
13:33:26,40.4,20.6,32,20.5
13:33:28,40.4,20.6,32,20.5
13:33:29,40.4,20.6,32,20.5
13:33:30,40.4,20.6,31.9,20.6
13:33:31,40.4,20.6,31.9,20.6
13:33:32,40.4,20.6,31.9,20.5
13:33:33,40.4,20.6,31.9,20.5
13:33:34,40.3,20.6,31.9,20.5
13:33:35,40.3,20.6,31.8,20.5
13:33:35,40.3,20.6,31.8,20.5
13:33:37,40.3,20.6,31.8,20.5
13:33:38,40.3,20.6,31.8,20.6
13:33:39,40.3,20.6,31.6,20.5
13:33:40,40.3,20.6,31.6,20.5
13:33:40,40.3,20.6,31.6,20.5
13:33:42,40.3,20.6,31.5,20.5
13:33:43,40.2,20.6,31.5,20.5
13:33:44,40.2,20.6,31.5,20.5
13:33:45,40.2,20.6,31.4,20.5
13:33:46,40.2,20.6,31.4,20.5
13:33:47,40.1,20.6,31.4,20.5
13:33:47,40.1,20.6,31.3,20.5
13:33:49,40.1,20.6,31.3,20.5
13:33:50,40.1,20.6,31.3,20.5
13:33:51,40.1,20.6,31.2,20.5
13:33:51,40,20.6,31.2,20.5
13:33:52,40,20.6,31.2,20.5
13:33:54,40,20.6,31.2,20.5
13:33:55,40,20.6,31.2,20.5
13:33:55,40,20.6,31.2,20.5
13:33:56,40,20.6,31,20.5
13:33:58,40,20.6,31,20.5
13:33:59,39.9,20.6,31,20.5
13:33:59,39.9,20.6,31,20.5
13:34:01,39.9,20.6,30.9,20.6
13:34:01,39.9,20.6,30.9,20.6
13:34:03,39.9,20.6,30.9,20.5
13:34:03,39.9,20.6,30.9,20.5
13:34:05,39.9,20.6,30.8,20.5
13:34:06,39.8,20.6,30.8,20.5
13:34:07,39.8,20.6,30.8,20.5
13:34:08,39.8,20.6,30.7,20.5
13:34:08,39.8,20.6,30.7,20.5
13:34:10,39.8,20.6,30.7,20.5
13:34:10,39.8,20.6,30.7,20.5
13:34:12,39.7,20.6,30.6,20.5
13:34:13,39.7,20.6,30.6,20.5
13:34:14,39.7,20.6,30.6,20.5
13:34:15,39.7,20.6,30.6,20.5
13:34:15,39.7,20.6,30.6,20.5
13:34:16,39.7,20.6,30.4,20.5
13:34:18,39.7,20.6,30.4,20.5
13:34:18,39.6,20.6,30.4,20.5
13:34:19,39.6,20.6,30.3,20.5
13:34:21,39.6,20.6,30.3,20.5
13:34:22,39.6,20.6,30.3,20.5
13:34:23,39.6,20.6,30.3,20.5
13:34:24,39.6,20.6,30.2,20.5
13:34:25,39.5,20.6,30.2,20.5
13:34:26,39.5,20.6,30.2,20.5
13:34:27,39.5,20.6,30.2,20.5
13:34:27,39.5,20.6,30.2,20.5
13:34:29,39.5,20.6,30.2,20.5
13:34:30,39.5,20.6,30.2,20.5
13:34:31,39.5,20.6,30.1,20.5
13:34:32,39.5,20.6,30.1,20.5
13:34:33,39.5,20.6,30.1,20.5
13:34:34,39.5,20.6,30.1,20.5
13:34:35,39.5,20.6,30.1,20.5
13:34:36,39.4,20.6,30.1,20.5
13:34:37,39.4,20.6,30.1,20.5
13:34:38,39.4,20.6,30.1,20.5
13:34:38,39.4,20.6,30.1,20.5
13:34:40,39.4,20.6,30.1,20.6
13:34:41,39.4,20.6,30.1,20.6
13:34:41,39.4,20.6,30.1,20.6
13:34:42,39.4,20.6,30.1,20.6
13:34:44,39.4,20.6,30.1,20.5
13:34:45,39.4,20.6,30.1,20.5
13:34:46,39.4,20.6,30.1,20.6
13:34:47,39.4,20.6,30,20.5
13:34:47,39.4,20.6,30,20.5
13:34:48,39.4,20.6,30,20.5
13:34:50,39.4,20.6,30,20.5
13:34:51,39.4,20.6,30,20.5
13:34:52,39.4,20.6,30,20.5
13:34:53,39.4,20.6,30,20.5
13:34:54,39.4,20.6,30,20.5
13:34:55,39.4,20.6,30,20.5
13:34:56,39.4,20.6,29.8,20.5
13:34:57,39.4,20.6,29.8,20.6
13:34:57,39.4,20.6,29.8,20.6
13:34:59,39.4,20.6,29.8,20.6
13:35:00,39.4,20.6,29.8,20.6
13:35:01,39.4,20.6,29.8,20.6
13:35:02,39.4,20.6,29.8,20.5
13:35:03,39.4,20.6,29.8,20.5
13:35:04,39.4,20.6,29.7,20.5
13:35:04,39.3,20.6,29.7,20.5
13:35:06,39.3,20.6,29.7,20.5
13:35:06,39.3,20.6,29.7,20.5
13:35:08,39.3,20.6,29.6,20.5
13:35:08,39.3,20.6,29.6,20.5
13:35:09,39.3,20.6,29.6,20.5
13:35:11,39.3,20.6,29.6,20.5
13:35:12,39.3,20.6,29.6,20.5
13:35:13,39.3,20.6,29.6,20.5
13:35:14,39.3,20.6,29.5,20.5
13:35:15,39.3,20.6,29.5,20.5
13:35:16,39.2,20.6,29.5,20.5
13:35:16,39.2,20.6,29.5,20.5
13:35:17,39.2,20.6,29.4,20.5
13:35:18,39.2,20.6,29.4,20.5
13:35:19,39.2,20.6,29.4,20.5
13:35:21,39.2,20.6,29.4,20.5
13:35:22,39.2,20.6,29.4,20.5
13:35:23,39.2,20.6,29.4,20.5
13:35:24,39.1,20.6,29.4,20.5
13:35:25,39.1,20.6,29.4,20.5
13:35:25,39.1,20.6,29.4,20.5
13:35:27,39.1,20.6,29.4,20.5
13:35:28,39.1,20.6,29.2,20.6
13:35:29,39.1,20.6,29.2,20.6
13:35:30,39.1,20.6,29.2,20.6
13:35:30,39.1,20.6,29.2,20.5
13:35:31,39.1,20.6,29.2,20.5
13:35:33,39.1,20.6,29.2,20.5
13:35:34,39.1,20.6,29.2,20.5
13:35:35,39.1,20.6,29.2,20.5
13:35:36,39,20.6,29.2,20.5
13:35:37,39,20.6,29.1,20.5
13:35:38,39,20.6,29.1,20.5
13:35:39,39,20.6,29.1,20.5
13:35:40,39,20.6,29.1,20.5
13:35:41,39,20.6,29,20.5
13:35:42,39,20.6,29,20.5
13:35:43,39,20.6,29,20.5
13:35:43,39,20.6,29,20.5
13:35:45,39,20.6,28.9,20.5
13:35:46,39,20.6,28.9,20.5
13:35:47,38.9,20.6,28.9,20.5
13:35:48,38.9,20.6,28.9,20.5
13:35:48,38.9,20.6,28.8,20.5
13:35:50,38.9,20.6,28.8,20.5
13:35:51,38.9,20.6,28.8,20.5
13:35:51,38.9,20.6,28.6,20.5
13:35:53,38.9,20.6,28.6,20.6
13:35:53,38.8,20.6,28.6,20.5
13:35:54,38.8,20.6,28.6,20.5
13:35:56,38.8,20.6,28.5,20.5
13:35:56,38.8,20.6,28.5,20.5
13:35:57,38.8,20.6,28.5,20.5
13:35:58,38.8,20.6,28.5,20.5
13:35:59,38.8,20.6,28.5,20.5
13:36:01,38.7,20.6,28.4,20.5
13:36:01,38.7,20.6,28.4,20.5
13:36:02,38.7,20.6,28.4,20.5
13:36:03,38.7,20.6,28.4,20.5
13:36:05,38.7,20.6,28.3,20.6
13:36:06,38.7,20.6,28.3,20.6
13:36:07,38.7,20.6,28.3,20.6
13:36:08,38.6,20.6,28.3,20.6
13:36:09,38.6,20.6,28.2,20.5
13:36:10,38.6,20.6,28.2,20.5
13:36:11,38.6,20.6,28.2,20.5
13:36:12,38.6,20.6,28.2,20.5
13:36:13,38.6,20.6,28.2,20.5
13:36:14,38.6,20.6,28.2,20.5
13:36:14,38.5,20.6,28,20.5
13:36:16,38.5,20.6,28,20.5
13:36:16,38.5,20.6,28,20.5
13:36:17,38.5,20.6,28,20.5
13:36:19,38.5,20.6,28,20.6
13:36:20,38.5,20.6,28,20.6
13:36:20,38.5,20.6,28,20.6
13:36:22,38.5,20.6,27.9,20.6
13:36:23,38.5,20.6,27.9,20.6
13:36:24,38.5,20.6,27.9,20.6
13:36:25,38.5,20.6,27.9,20.6
13:36:26,38.4,20.6,27.9,20.6
13:36:27,38.4,20.6,27.9,20.6
13:36:27,38.4,20.6,27.9,20.6
13:36:29,38.4,20.6,27.9,20.6
13:36:30,38.4,20.6,27.9,20.6
13:36:31,38.4,20.6,27.9,20.6
13:36:32,38.4,20.6,27.8,20.6
13:36:33,38.4,20.6,27.8,20.5
13:36:33,38.4,20.6,27.8,20.5
13:36:35,38.4,20.6,27.8,20.5
13:36:36,38.4,20.6,27.8,20.5
13:36:37,38.4,20.6,27.8,20.5
13:36:38,38.4,20.6,27.8,20.5
13:36:39,38.4,20.6,27.8,20.5
13:36:40,38.4,20.6,27.8,20.5
13:36:40,38.4,20.6,27.8,20.5
13:36:42,38.3,20.6,27.7,20.5
13:36:43,38.3,20.6,27.7,20.5
13:36:44,38.3,20.6,27.7,20.5
13:36:45,38.3,20.6,27.7,20.5
13:36:46,38.3,20.6,27.6,20.5
13:36:46,38.3,20.6,27.6,20.5
13:36:48,38.3,20.6,27.6,20.5
13:36:49,38.3,20.6,27.6,20.5
13:36:50,38.3,20.6,27.4,20.5
13:36:51,38.3,20.6,27.4,20.5
13:36:52,38.3,20.6,27.4,20.6
13:36:53,38.2,20.6,27.4,20.6
13:36:54,38.2,20.6,27.3,20.6
13:36:55,38.2,20.6,27.3,20.5
13:36:56,38.2,20.6,27.3,20.5
13:36:57,38.2,20.6,27.3,20.5
13:36:58,38.2,20.6,27.3,20.5
13:36:59,38.2,20.6,27.3,20.5
13:37:00,38.2,20.6,27.3,20.5
13:37:01,38.2,20.6,27.3,20.6
13:37:02,38.1,20.6,27.3,20.6
13:37:03,38.1,20.6,27.2,20.6
13:37:04,38.1,20.6,27.2,20.5
13:37:05,38.1,20.6,27.2,20.5
13:37:06,38.1,20.6,27.2,20.5
13:37:07,38.1,20.6,27.2,20.5
13:37:08,38.1,20.6,27.2,20.5
13:37:09,38.1,20.6,27.2,20.5
13:37:10,38.1,20.6,27.2,20.5
13:37:11,38.1,20.6,27.2,20.5
13:37:12,38.1,20.6,27.2,20.5
13:37:13,38.1,20.6,27.2,20.5
13:37:13,38.1,20.6,27.2,20.5
13:37:15,38.1,20.6,27.2,20.5
13:37:15,38.1,20.6,27.2,20.6
13:37:17,38.1,20.6,27.2,20.5
13:37:18,38.1,20.6,27.2,20.5
13:37:19,38.1,20.6,27.2,20.5
13:37:20,38.1,20.6,27.2,20.5
13:37:20,38.1,20.6,27.2,20.5
13:37:22,38.1,20.6,27.1,20.5
13:37:23,38.1,20.6,27.1,20.5
13:37:23,38.1,20.6,27.1,20.6
13:37:25,38.1,20.6,27.1,20.5
13:37:26,38.1,20.6,27.1,20.5
13:37:27,38.1,20.6,27.1,20.6
13:37:28,38.1,20.6,27.1,20.5
13:37:29,38,20.6,27.1,20.5
13:37:30,38,20.6,27.1,20.5
13:37:31,38,20.6,27.1,20.5
13:37:32,38,20.6,27,20.5
13:37:33,38,20.6,27,20.5
13:37:33,38,20.6,27,20.5
13:37:34,38,20.6,27,20.5
13:37:36,38,20.6,27,20.5
13:37:36,38,20.6,27,20.5
13:37:37,38,20.6,27,20.5
13:37:39,38,20.6,27,20.5
13:37:40,38,20.6,27,20.6
13:37:41,38,20.6,27,20.6
13:37:42,38,20.6,27,20.6
13:37:43,38,20.6,27,20.6
13:37:44,38,20.6,27,20.6
13:37:44,38,20.6,27,20.5
13:37:46,38,20.6,27,20.6
13:37:46,38,20.6,27,20.5
13:37:47,38,20.6,27,20.5
13:37:49,38,20.6,27,20.5
13:37:50,38,20.6,27,20.5
13:37:51,38,20.6,27,20.5
13:37:52,38,20.6,27,20.5
13:37:53,38,20.6,27,20.5
13:37:54,38,20.6,27,20.5
13:37:54,38,20.6,27,20.5
13:37:56,38,20.6,27,20.6
13:37:57,38,20.6,27,20.6
13:37:57,38,20.6,27,20.6
13:37:59,38,20.6,27,20.5
13:38:00,38,20.6,27,20.5
13:38:00,38,20.6,27,20.5
13:38:02,38,20.6,27,20.5
13:38:03,38,20.6,27,20.6
13:38:04,38,20.6,27,20.6
13:38:04,38,20.6,27,20.6
13:38:06,38,20.6,27,20.6
13:38:07,38,20.6,27,20.5
13:38:08,38,20.6,27,20.5
13:38:09,38,20.6,27,20.5
13:38:10,38,20.6,27,20.5
13:38:11,38,20.6,27,20.5
13:38:12,38,20.6,26.8,20.5
13:38:13,38,20.6,26.8,20.6
13:38:14,38,20.6,26.8,20.5
13:38:14,38,20.6,26.8,20.6
13:38:16,38,20.6,26.7,20.5
13:38:17,38,20.6,26.7,20.5
13:38:17,38,20.6,26.7,20.5
13:38:19,37.9,20.6,26.7,20.5
13:38:20,37.9,20.6,26.7,20.5
13:38:20,37.9,20.6,26.7,20.5
13:38:22,37.9,20.6,26.7,20.5
13:38:23,37.9,20.6,26.6,20.5
13:38:24,37.9,20.6,26.6,20.5
13:38:25,37.9,20.6,26.6,20.5
13:38:26,37.9,20.6,26.6,20.5
13:38:27,37.9,20.6,26.6,20.5
13:38:27,37.9,20.6,26.6,20.5
13:38:29,37.9,20.6,26.6,20.5
13:38:30,37.9,20.6,26.6,20.5
13:38:31,37.8,20.6,26.5,20.5
13:38:32,37.8,20.6,26.5,20.5
13:38:32,37.8,20.6,26.5,20.5
13:38:34,37.8,20.6,26.5,20.5
13:38:35,37.8,20.6,26.5,20.5
13:38:36,37.8,20.6,26.5,20.5
13:38:37,37.8,20.6,26.5,20.5
13:38:38,37.8,20.6,26.5,20.5
13:38:39,37.8,20.6,26.5,20.5
13:38:40,37.8,20.6,26.5,20.5
13:38:40,37.8,20.6,26.5,20.5
13:38:42,37.8,20.6,26.5,20.5
13:38:43,37.8,20.6,26.5,20.5
13:38:44,37.8,20.6,26.5,20.5
13:38:45,37.8,20.6,26.5,20.5
13:38:45,37.8,20.6,26.5,20.5
13:38:47,37.8,20.6,26.5,20.5
13:38:48,37.8,20.6,26.4,20.5
13:38:48,37.8,20.6,26.4,20.5
13:38:50,37.8,20.6,26.4,20.6
13:38:51,37.8,20.6,26.4,20.6
13:38:52,37.7,20.6,26.4,20.6
13:38:53,37.7,20.6,26.4,20.6
13:38:54,37.7,20.6,26.4,20.5
13:38:55,37.7,20.6,26.4,20.5
13:38:56,37.7,20.6,26.4,20.5
13:38:57,37.7,20.6,26.4,20.5
13:38:58,37.7,20.6,26.4,20.5
13:38:59,37.7,20.6,26.4,20.5
13:39:00,37.7,20.6,26.4,20.5
13:39:01,37.7,20.6,26.4,20.5
13:39:02,37.7,20.6,26.4,20.5
13:39:03,37.7,20.6,26.4,20.5
13:39:04,37.7,20.6,26.4,20.5
