Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
12:30:52,76.92,25.6,75.1,25.9,92.2,26.6,57061,91.7,96.6,25.3,60683,98.02
12:30:53,76.79,25.6,74.9,25.9,92,26.6,57059,91.59,96.5,25.3,60677,97.86
12:30:54,76.66,25.59,74.9,25.9,91.9,26.6,57056,91.42,96.3,25.3,60670,97.67
12:30:55,76.52,25.59,74.7,25.9,91.8,26.5,57053,91.25,96.1,25.3,60664,97.51
12:30:56,76.41,25.59,74.6,25.9,91.6,26.5,57050,91.08,96,25.3,60658,97.35
12:30:57,76.29,25.58,74.5,25.9,91.5,26.5,57048,90.97,95.8,25.3,60652,97.19
12:30:58,76.14,25.58,74.4,25.9,91.3,26.6,57046,90.86,95.6,25.3,60646,97.03
12:30:59,76.05,25.58,74.3,25.9,91.2,26.6,57043,90.69,95.5,25.2,60639,96.84
12:31:00,75.93,25.58,74,25.9,91,26.6,57040,90.52,95.3,25.2,60634,96.71
12:31:01,75.79,25.58,73.9,25.9,90.9,26.6,57037,90.35,95.1,25.2,60628,96.54
12:31:02,75.65,25.58,73.8,25.9,90.7,26.6,57035,90.24,95,25.2,60622,96.38
12:31:03,75.56,25.57,73.6,25.9,90.6,26.6,57032,90.07,94.8,25.2,60615,96.2
12:31:04,75.46,25.57,73.5,25.9,90.4,26.6,57029,89.9,94.7,25.2,60610,96.06
12:31:05,75.35,25.57,73.5,25.9,90.3,26.6,57027,89.79,94.5,25.2,60604,95.9
12:31:06,75.26,25.57,73.2,25.9,90.1,26.6,57024,89.62,94.4,25.2,60598,95.74
12:31:07,75.18,25.57,73.1,25.9,90,26.6,57021,89.45,94.2,25.2,60592,95.58
12:31:08,75.09,25.56,73,25.9,89.8,26.6,57019,89.34,94,25.1,60587,95.45
12:31:09,74.98,25.56,73,25.9,89.7,26.6,57017,89.23,93.9,25.1,60585,95.39
12:31:10,74.89,25.56,72.8,25.9,89.5,26.6,57015,89.12,93.7,25.1,60578,95.2
12:31:11,74.81,25.55,72.8,25.9,89.4,26.6,57013,89,93.6,25.1,60572,95.04
12:31:12,74.7,25.55,72.6,25.9,89.3,26.6,57008,88.72,93.5,25.1,60566,94.88
12:31:13,74.61,25.55,72.5,25.9,89.1,26.6,57007,88.67,93.3,25.1,60559,94.7
12:31:14,74.51,25.55,72.4,25.9,89,26.5,57004,88.5,93.2,25.1,60556,94.62
12:31:15,74.42,25.54,72.3,25.9,88.8,26.6,57003,88.44,93,25,60550,94.45
12:31:16,74.3,25.54,72.3,25.9,88.7,26.6,57000,88.27,92.9,25.1,60544,94.29
12:31:17,74.19,25.54,72.2,25.9,88.6,26.5,56997,88.1,92.8,25.1,60539,94.16
12:31:18,74.09,25.53,72.1,25.9,88.4,26.5,56995,87.99,92.6,25,60533,94
12:31:19,74.03,25.53,72,25.9,88.3,26.5,56992,87.82,92.5,25,60527,93.84
12:31:20,73.94,25.53,71.8,25.8,88.2,26.6,56990,87.71,92.3,25,60522,93.7
12:31:21,73.81,25.52,71.7,25.8,88,26.6,56988,87.6,92.2,25,60516,93.54
12:31:22,73.7,25.52,71.6,25.8,87.9,26.6,56986,87.49,92,25,60511,93.41
12:31:23,73.64,25.52,71.6,25.8,87.8,26.6,56983,87.32,91.9,25,60505,93.25
12:31:24,73.59,25.52,71.4,25.8,87.6,26.6,56982,87.26,91.7,25,60499,93.09
12:31:25,73.5,25.51,71.4,25.8,87.5,26.6,56978,87.04,91.6,25,60494,92.95
12:31:26,73.4,25.51,71.3,25.8,87.4,26.5,56977,86.98,91.4,25,60489,92.82
12:31:27,73.33,25.51,71.2,25.8,87.3,26.5,56976,86.92,91.3,25,60482,92.63
12:31:28,73.26,25.5,71.1,25.8,87.1,26.5,56973,86.76,91.1,25,60476,92.47
12:31:29,73.18,25.5,71,25.8,87,26.5,56970,86.59,91,25,60471,92.34
12:31:30,73.1,25.5,70.9,25.8,86.9,26.5,56967,86.42,90.8,25,60466,92.2
