Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW
16:21:59,NaN,NaN,70.9,24.8,3145.5,682.1,29236,76.3,25,59767
16:22:00,NaN,NaN,70.7,24.8,3148.7,656.9,29094,76.1,25,59751
16:22:01,NaN,NaN,70,24.8,3151.1,640.1,29172,75.9,25,59742
16:22:02,NaN,NaN,70,24.8,3154,624.9,29173,75.7,25,59733
16:22:03,NaN,NaN,69.4,24.8,3156.9,609.9,29171,75.6,24.9,59724
16:22:04,NaN,NaN,69.1,24.8,3160.8,574.6,29164,75.4,24.9,59715
16:22:05,NaN,NaN,68.5,24.8,3162.2,542,29214,75.3,24.9,59706
16:22:06,NaN,NaN,68.2,24.8,3163.5,499.5,29214,75.1,24.9,59697
16:22:07,NaN,NaN,67.8,24.8,3164.8,457,29219,74.9,24.9,59691
16:22:08,NaN,NaN,67.6,24.8,3166.1,413.9,29218,74.7,24.9,59681
16:22:09,NaN,NaN,67.3,24.8,3167.3,371.1,29222,74.5,24.9,59671
16:22:10,NaN,NaN,66.8,24.8,3168.5,327.5,29229,74.3,24.9,59667
16:22:11,NaN,NaN,66.6,24.8,3169.7,282.6,29234,74.2,24.9,59657
16:22:13,NaN,NaN,66.5,24.8,3170.9,238.6,29267,73.9,24.8,59646
16:22:14,NaN,NaN,66.4,24.8,3193,180.8,29384,73.8,24.9,59638
16:22:15,NaN,NaN,66.2,24.8,3193.8,178.5,53863,73.6,24.9,59630
16:22:16,NaN,NaN,66.1,24.8,3324.3,169.1,55426,73.4,24.9,59623
16:22:17,NaN,NaN,66,24.8,3462.7,156.7,55157,73.3,24.9,59615
16:22:18,NaN,NaN,65.8,24.8,3599.6,143.8,55381,73.1,24.9,59609
16:22:19,NaN,NaN,65.6,24.8,3737.7,130,55531,73,24.9,59604
16:22:20,NaN,NaN,65.4,24.8,3876.7,113.4,54131,72.8,24.9,59597
16:22:21,NaN,NaN,65.4,24.8,4008,106.8,54566,72.7,24.9,59594
16:22:22,NaN,NaN,65.3,24.8,4141.6,100.1,54350,72.6,24.9,59587
16:22:23,NaN,NaN,65.1,24.8,4274.1,93.9,54360,72.4,24.9,59581
16:22:24,NaN,NaN,64.8,24.8,4406.6,87.6,54545,72.2,24.9,59571
16:22:25,NaN,NaN,64.7,24.8,4540,82,54764,72.1,24.9,59565
16:22:26,NaN,NaN,64.6,24.8,4674.6,77.8,54891,72,24.9,59559
16:22:27,NaN,NaN,64.4,24.8,4809.8,72.6,55030,71.9,24.9,59553
16:22:28,NaN,NaN,64.4,24.8,4945.6,36,55049,71.8,24.8,59546
16:22:29,NaN,NaN,64.3,24.8,5062.1,32.1,55035,71.6,24.8,59534
16:22:30,NaN,NaN,64.3,24.8,5197.3,30.9,55062,71.5,24.8,59525
16:22:31,NaN,NaN,64.2,24.8,5203.6,30.5,54998,71.3,24.8,59519
16:22:32,NaN,NaN,64.1,24.8,5201.3,30.4,54862,71.2,24.8,59518
16:22:34,NaN,NaN,64.1,24.8,5199.8,30.3,54750,71.1,24.8,59518
16:22:35,NaN,NaN,63.9,24.8,5192.7,30.4,54905,70.9,24.8,59518
16:22:36,NaN,NaN,63.8,24.8,5196.8,30.4,55140,70.8,24.8,59518
16:22:37,NaN,NaN,63.7,24.8,5199.8,30.5,55387,70.7,24.8,59518
16:22:38,NaN,NaN,63.6,24.8,5205.3,30.5,55372,70.7,24.8,59518
16:22:39,NaN,NaN,63.4,24.8,5210.6,30.6,55450,70.7,24.8,59518
16:22:40,NaN,NaN,63.2,24.8,5215.4,30.6,55419,70.7,24.8,59516
16:22:41,NaN,NaN,63,24.8,5218.8,30.7,55425,70.6,24.8,59506
16:22:42,NaN,NaN,63,24.8,5221.7,30.8,55557,70.6,24.8,59497
16:22:43,NaN,NaN,62.9,24.8,5224.4,30.8,55483,70.6,24.8,59489
16:22:44,NaN,NaN,62.9,24.8,5226.7,30.8,55491,70.5,24.8,59483
16:22:45,NaN,NaN,62.8,24.8,5229.1,30.7,55502,70.4,24.8,59477
16:22:46,NaN,NaN,62.8,24.8,5231.4,30.7,55461,70.3,24.8,59474
16:22:47,NaN,NaN,62.8,24.8,5233.9,30.7,55458,70.1,24.8,59468
16:22:48,NaN,NaN,62.8,24.8,5237,30.7,55412,69.9,24.8,59465
16:22:49,NaN,NaN,62.8,24.8,5240.5,30.7,55402,69.8,24.8,59461
16:22:50,NaN,NaN,62.8,24.8,5243.6,30.8,55333,69.7,24.8,59459
16:22:51,NaN,NaN,62.9,24.8,5245.8,30.8,55315,69.6,24.8,59458
16:22:52,NaN,NaN,63,24.8,5246.7,30.7,55289,69.6,24.8,59457
16:22:54,NaN,NaN,63.1,24.8,5246.2,30.7,55296,69.5,24.8,59455
16:22:55,NaN,NaN,63.2,24.8,5244.9,30.6,55249,69.5,24.8,59454
16:22:56,NaN,NaN,63.2,24.8,5244,30.5,55209,69.5,24.8,59451
16:22:57,NaN,NaN,63.3,24.8,5242.9,30.4,55165,69.4,24.8,59449
16:22:58,NaN,NaN,63.3,24.8,5240.8,30.4,55140,69.4,24.8,59445
16:22:59,NaN,NaN,63.3,24.8,5239,30.5,55127,69.3,24.8,59441
16:23:00,NaN,NaN,63.3,24.8,5237.1,30.5,55105,69.3,24.8,59437
16:23:01,NaN,NaN,63.4,24.8,5235,30.5,55083,69.2,24.8,59428
16:23:02,NaN,NaN,63.4,24.8,5233,30.5,55030,69.1,24.8,59420
16:23:03,NaN,NaN,63.4,24.9,5230.8,30.4,54997,69,24.8,59413
16:23:04,NaN,NaN,63.6,24.9,5228.6,30.4,54995,68.9,24.8,59409
16:23:05,NaN,NaN,63.7,24.9,5226.4,30.4,54997,68.8,24.8,59404
16:23:06,NaN,NaN,63.7,24.9,5224.7,30.4,55003,68.7,24.8,59402
16:23:07,NaN,NaN,63.8,24.9,5223,30.4,54962,68.6,24.8,59398
