Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
13:10:29,65.95,23.65,66.1,23.8,,,56583,,84.6,23.3,60064,81.91
13:10:30,65.89,23.65,66.1,23.8,25.6,12.8,56582,,84.6,23.3,60062,81.87
13:10:31,65.83,23.65,66.1,23.8,28.8,14.4,56581,,84.5,23.2,60062,81.87
13:10:32,65.74,23.65,66.1,23.8,32,16,56579,,84.5,23.2,60061,81.85
13:10:33,65.68,23.65,66,23.8,35.2,17.6,56579,,84.5,23.2,60061,81.85
13:10:34,65.61,23.66,66.1,23.8,38.4,19.2,56579,,84.5,23.2,60060,81.83
13:10:35,65.57,23.66,66.1,23.8,41.6,20.9,56578,,84.5,23.2,60060,81.83
13:10:36,65.53,23.66,66.1,23.8,44.8,22.5,56578,,84.5,23.2,60060,81.83
13:10:37,65.51,23.66,66.1,23.8,48,24.1,56577,,84.5,23.3,60060,81.83
13:10:38,65.5,23.66,66.2,23.8,48.3,24.2,56577,,84.5,23.3,60060,81.83
13:10:39,65.47,23.66,66.2,23.8,48.2,24.2,56577,,84.5,23.4,60061,81.85
13:10:40,65.48,23.66,66.2,23.8,48.1,24.2,56577,,84.5,23.4,60061,81.85
13:10:41,65.52,23.67,66.2,23.8,48.1,24.3,56577,,84.5,23.4,60062,81.87
13:10:42,65.55,23.67,66.3,23.8,48,24.3,56577,,84.5,23.4,60062,81.87
13:10:43,65.59,23.67,66.3,23.8,48,24.3,56577,,84.5,23.4,60062,81.87
13:10:44,65.66,23.67,66.3,23.8,47.9,24.4,56578,,84.5,23.4,60061,81.85
13:10:45,65.73,23.67,66.3,23.8,47.9,24.4,56578,,84.5,23.3,60061,81.85
13:10:46,65.76,23.67,66.3,23.8,47.9,24.4,56578,,84.5,23.3,60061,81.85
13:10:47,65.83,23.67,66.2,23.8,47.9,24.4,56579,,84.5,23.3,60061,81.85
13:10:48,65.87,23.67,66.2,23.8,47.9,24.4,56579,,84.5,23.3,60061,81.85
13:10:49,65.93,23.67,66.2,23.8,47.9,24.4,56579,,84.5,23.3,60060,81.83
13:10:50,65.99,23.67,66.2,23.8,47.9,24.5,56579,,84.5,23.3,60058,81.79
