Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
16:16:30,67.8,20.62,66.6,20.6,52.5,22.6,56631
16:16:30,67.81,20.6,66.6,20.6,52.4,22.6,56630
16:16:30,67.77,20.58,66.5,20.6,52.4,22.7,56629
16:16:30,67.77,20.58,66.5,20.5,52.3,22.7,56628
16:16:30,67.71,20.55,66.5,20.5,52.3,22.6,56628
16:16:30,67.71,20.55,66.4,20.5,52.2,22.6,56627
16:16:30,67.64,20.51,66.3,20.5,52.2,22.6,56626
16:16:30,67.64,20.51,66.3,20.5,52.1,22.6,56626
16:16:30,67.63,20.49,66.3,20.5,52,22.5,56626
16:16:30,67.62,20.48,66.2,20.4,52,22.5,56625
16:16:30,67.6,20.45,66.2,20.4,51.9,22.4,56624
16:16:30,67.58,20.44,66.1,20.4,51.9,22.5,56624
16:16:30,67.58,20.41,66.1,20.4,51.8,22.4,56623
16:16:30,67.56,20.39,66.1,20.4,51.8,22.3,56623
16:16:30,67.53,20.37,66.1,20.4,51.7,22.3,56622
16:16:30,67.5,20.31,66.1,20.4,51.7,22.3,56621
16:16:30,67.5,20.31,66,20.3,51.6,22.3,56621
16:16:30,67.52,20.29,66,20.3,51.6,22.2,56620
16:16:30,67.51,20.26,66,20.3,51.5,22.1,56619
16:16:30,67.49,20.25,65.9,20.3,51.5,22.1,56618
16:16:30,67.48,20.23,65.9,20.2,51.4,22.1,56619
16:16:30,67.47,20.21,65.9,20.2,51.4,22.1,56618
16:16:30,67.46,20.2,65.9,20.2,51.4,22,56617
16:16:30,67.47,20.17,65.9,20.2,51.3,22,56616
16:16:30,67.43,20.15,65.8,20.2,51.3,22,56615
16:16:30,67.41,20.13,65.8,20.2,51.2,22,56615
16:16:30,67.36,20.11,65.8,20.2,51.2,21.9,56615
16:16:30,67.37,20.09,65.8,20.1,51.1,21.9,56613
16:16:30,67.39,20.07,65.7,20.1,51.1,21.9,56613
16:16:30,67.41,20.04,65.7,20.1,51,21.9,56612
16:16:30,67.38,20.02,65.7,20.1,51,21.9,56612
16:16:30,67.38,20,65.7,20.1,50.9,21.9,56611
16:16:30,67.37,19.98,65.7,20.1,50.9,21.9,56611
16:16:30,67.35,19.96,65.7,20,50.8,21.9,56610
16:16:30,67.34,19.94,65.7,20,50.8,21.8,56609
16:16:30,67.32,19.92,65.6,20,50.7,21.8,56608
16:16:30,67.32,19.9,65.6,20,50.7,21.8,56608
16:16:30,67.31,19.88,65.6,20,50.6,21.8,56607
16:16:30,67.28,19.86,65.6,20,50.5,21.8,56607
16:16:30,67.28,19.84,65.6,19.9,50.5,21.8,56606
16:16:30,67.27,19.82,65.5,19.9,50.4,21.8,56605
16:16:30,67.26,19.8,65.5,19.9,50.4,21.8,56604
16:16:30,67.25,19.78,65.5,19.9,50.3,21.8,56604
16:16:30,67.23,19.76,65.5,19.9,50.3,21.8,56603
16:16:30,67.17,19.74,65.4,19.9,50.2,21.7,56603
16:16:30,67.15,19.72,65.4,19.9,50.2,21.7,56602
16:16:30,67.13,19.7,65.4,19.8,50.1,21.7,56601
16:16:30,67.13,19.68,65.3,19.8,50.1,21.6,56600
16:16:30,67.05,19.66,65.3,19.8,50,21.6,56600
16:16:30,67,19.64,65.3,19.8,50,21.6,56599
16:16:30,66.97,19.62,65.2,19.8,49.9,21.6,56598
16:16:30,66.95,19.6,65.2,19.8,49.9,21.5,56597
16:16:30,66.92,19.58,65.2,19.7,49.8,21.5,56596
16:16:30,66.91,19.56,65.1,19.7,49.8,21.4,56596
16:16:30,66.9,19.54,65.1,19.7,49.7,21.4,56596
16:16:30,66.89,19.51,65.1,19.7,49.7,21.3,56595
16:16:30,66.87,19.5,65,19.7,49.6,21.3,56595
16:16:30,66.86,19.48,65,19.7,49.6,21.3,56593
16:16:30,66.82,19.46,65,19.7,49.5,21.2,56593
16:16:30,66.8,19.44,64.9,19.6,49.4,21.2,56591
16:16:30,66.78,19.42,64.9,19.6,49.4,21.2,56591
16:16:30,66.74,19.39,64.8,19.6,49.3,21.2,56590
16:16:30,66.69,19.37,64.8,19.6,49.3,21.2,56589
16:16:30,66.66,19.35,64.7,19.6,49.2,21.2,56588
16:16:30,66.64,19.33,64.7,19.6,49.1,21.2,56587
16:16:30,66.59,19.31,64.7,19.6,49.1,21.2,56586
16:16:30,66.55,19.3,64.6,19.5,49,21.1,56586
16:16:30,66.51,19.28,64.5,19.5,49,21.2,56585
16:16:30,66.46,19.26,64.5,19.5,48.9,21.2,56584
16:16:30,66.42,19.24,64.4,19.5,48.8,21.2,56583
16:16:30,66.37,19.22,64.4,19.5,48.8,21.2,56582
16:16:30,66.35,19.2,64.4,19.5,48.7,21.1,56582
16:16:30,66.33,19.18,64.3,19.5,48.6,21.1,56581
16:16:30,66.32,19.16,64.3,19.4,48.6,21.1,56580
16:16:30,66.29,19.14,64.2,19.4,48.5,21.1,56580
16:16:30,66.27,19.12,64.1,19.4,48.4,21,56579
16:16:30,66.25,19.1,64.1,19.4,48.4,21,56577
16:16:30,66.2,19.08,64.1,19.4,48.3,21,56577
16:16:30,66.16,19.06,64,19.4,48.3,21,56576
16:16:30,66.15,19.04,64,19.4,48.2,21,56575
16:16:30,66.11,19.02,63.9,19.3,48.1,20.9,56574
16:16:30,66.08,19,63.8,19.3,48.1,20.9,56573
16:16:30,66.05,18.98,63.8,19.3,48,20.9,56573
16:16:30,66.04,18.96,63.7,19.3,47.9,20.8,56572
16:16:30,65.97,18.93,63.7,19.3,47.9,20.8,56571
16:16:30,65.92,18.91,63.7,19.3,47.8,20.8,56571
16:16:30,65.87,18.89,63.6,19.3,47.7,20.8,56570
16:16:30,65.87,18.87,63.6,19.2,47.7,20.8,56569
16:16:30,65.82,18.85,63.5,19.2,47.6,20.8,56568
16:16:30,65.77,18.83,63.5,19.2,47.5,20.8,56568
16:16:30,65.76,18.81,63.4,19.2,47.5,20.8,56566
16:16:30,65.72,18.79,63.3,19.2,47.4,20.7,56565
16:16:30,65.66,18.77,63.3,19.2,47.3,20.7,56564
16:16:30,65.66,18.75,63.3,19.2,47.3,20.7,56563
16:16:30,65.66,18.73,63.2,19.1,47.2,20.7,56563
16:16:30,65.61,18.71,63.2,19.1,47.1,20.7,56562
16:16:30,65.6,18.69,63.1,19.1,47.1,20.7,56561
16:16:30,65.57,18.67,63.1,19.1,47,20.6,56561
16:16:30,65.56,18.65,63,19.1,47,20.6,56560
16:16:30,65.56,18.63,63,19.1,46.9,20.6,56559
16:16:30,65.55,18.61,62.9,19,46.8,20.5,56557
16:16:30,65.52,18.59,62.9,19,46.7,20.5,56557
16:16:30,65.48,18.57,62.8,19,46.7,20.5,56556
16:16:30,65.45,18.56,62.8,19,46.6,20.4,56555
16:16:30,65.42,18.53,62.7,19,46.5,20.3,56554
16:16:30,65.39,18.51,62.7,19,46.5,20.3,56554
16:16:30,65.36,18.49,62.7,19,46.4,20.3,56552
16:16:30,65.33,18.47,62.6,18.9,46.3,20.3,56551
16:16:30,65.29,18.45,62.6,18.9,46.3,20.3,56550
16:16:30,65.27,18.44,62.5,18.9,46.2,20.3,56550
16:16:30,65.25,18.42,62.5,18.9,46.1,20.2,56549
16:16:30,65.19,18.4,62.4,18.9,46.1,20.2,56548
16:16:30,65.16,18.38,62.4,18.9,46,20.2,56547
16:16:30,65.13,18.35,62.3,18.9,45.9,20.2,56546
16:16:30,65.1,18.33,62.3,18.8,45.9,20.2,56545
16:16:30,65.06,18.31,62.2,18.8,45.8,20.2,56544
16:16:30,65.05,18.29,62.2,18.8,45.7,20.2,56544
16:16:30,65.03,18.27,62.1,18.8,45.6,20.1,56544
16:16:30,64.98,18.25,62.1,18.8,45.6,20.2,56543
16:16:30,64.95,18.23,62,18.8,45.5,20.2,56543
16:16:30,64.92,18.21,62,18.8,45.5,20.1,56543
16:16:30,64.88,18.2,62,18.7,45.4,20.1,56543
16:16:30,64.85,18.17,61.9,18.7,45.4,20.1,56543
16:16:30,64.86,18.16,61.9,18.7,45.3,20.1,56543
16:16:30,64.86,18.13,61.9,18.7,45.3,20.1,56543
16:16:30,64.81,18.12,61.8,18.7,45.2,20.1,56543
16:16:30,64.78,18.1,61.7,18.7,45.2,20,56543
16:16:30,64.75,18.08,61.7,18.7,45.2,20,56543
16:16:30,64.74,18.06,61.6,18.6,45.2,20,56543
16:16:30,64.7,18.04,61.6,18.6,45.2,20,56542
16:16:30,64.68,18.02,61.6,18.6,45.1,19.9,56540
16:16:30,64.65,18,61.5,18.6,45.1,19.9,56539
16:16:30,64.65,17.98,61.5,18.6,45.1,19.9,56537
16:16:30,64.64,17.96,61.4,18.6,45.1,19.9,56535
16:16:30,64.6,17.94,61.4,18.6,45,19.8,56535
16:16:30,64.56,17.92,61.3,18.5,45,19.9,56534
16:16:30,64.53,17.9,61.3,18.5,44.9,19.8,56533
16:16:30,64.49,17.88,61.2,18.5,44.9,19.8,56532
16:16:30,64.48,17.86,61.2,18.5,44.8,19.7,56531
16:16:30,64.45,17.84,61.2,18.5,44.8,19.7,56530
16:16:30,64.43,17.82,61.1,18.4,44.7,19.7,56529
16:16:30,64.37,17.8,61.1,18.4,44.6,19.7,56529
16:16:30,64.33,17.78,61.1,18.4,44.5,19.6,56527
16:16:30,64.29,17.76,61,18.4,44.4,19.6,56527
16:16:30,64.21,17.74,60.9,18.4,44.4,19.5,56526
16:16:30,64.2,17.72,60.9,18.4,44.3,19.5,56526
16:16:30,64.18,17.7,60.8,18.4,44.2,19.5,56524
16:16:30,64.15,17.68,60.8,18.3,44.1,19.5,56523
16:16:30,64.13,17.66,60.8,18.3,44,19.5,56522
16:16:30,64.11,17.64,60.7,18.3,44,19.4,56521
16:16:30,64.08,17.63,60.7,18.3,43.9,19.4,56521
16:16:30,64.05,17.61,60.6,18.3,43.8,19.4,56520
16:16:30,64.01,17.59,60.6,18.2,43.8,19.4,56520
16:16:30,63.97,17.57,60.6,18.2,43.7,19.4,56520
16:16:30,63.95,17.55,60.5,18.2,43.6,19.4,56518
16:16:30,63.93,17.53,60.4,18.2,43.6,19.3,56517
16:16:30,63.93,17.51,60.4,18.2,43.5,19.3,56515
16:16:30,63.9,17.5,60.4,18.2,43.4,19.3,56514
16:16:30,63.88,17.48,60.3,18.2,43.4,19.3,56514
16:16:30,63.84,17.46,60.3,18.1,43.3,19.3,56513
16:16:30,63.79,17.44,60.2,18.1,43.2,19.3,56512
16:16:30,63.74,17.42,60.2,18.1,43.2,19.3,56510
16:16:30,63.71,17.39,60.1,18.1,43.1,19.2,56510
16:16:30,63.68,17.38,60.1,18.1,43,19.2,56510
16:16:30,63.66,17.36,60,18,43,19.2,56509
16:16:30,63.63,17.33,60,18,42.9,19.2,56509
16:16:30,63.62,17.32,60,18,42.8,19.2,56508
16:16:30,63.61,17.3,60,18,42.8,19.2,56507
16:16:30,63.59,17.28,59.9,18,42.7,19.1,56506
16:16:30,63.57,17.26,59.9,18,42.6,19.1,56505
16:16:30,63.55,17.24,59.9,18,42.6,19.1,56505
16:16:30,63.52,17.22,59.8,17.9,42.5,19.1,56504
16:16:30,63.44,17.2,59.8,17.9,42.5,19.1,56503
16:16:30,63.44,17.18,59.7,17.9,42.4,19,56502
16:16:30,63.4,17.17,59.7,17.9,42.3,19,56501
16:16:30,63.36,17.15,59.7,17.9,42.3,19,56501
16:16:30,63.33,17.13,59.6,17.8,42.2,19,56500
16:16:30,63.31,17.11,59.6,17.8,42.1,19,56499
16:16:30,63.25,17.1,59.5,17.8,42.1,18.9,56498
16:16:30,63.22,17.08,59.5,17.8,42,18.9,56498
16:16:30,63.19,17.06,59.5,17.8,42,18.9,56496
16:16:30,63.13,17.04,59.4,17.7,41.9,18.9,56495
16:16:30,63.09,17.02,59.4,17.7,41.8,18.9,56493
16:16:30,63.07,17.01,59.4,17.7,41.8,18.8,56493
16:16:30,63.01,16.99,59.3,17.7,41.7,18.8,56492
16:16:30,62.96,16.97,59.3,17.7,41.6,18.8,56492
16:16:30,62.98,16.95,59.2,17.7,41.5,18.8,56491
16:16:30,62.96,16.93,59.2,17.7,41.5,18.7,56490
16:16:30,62.93,16.92,59.1,17.6,41.4,18.7,56489
16:16:30,62.89,16.9,59.1,17.6,41.3,18.7,56489
16:16:30,62.87,16.89,59.1,17.6,41.3,18.7,56486
16:16:30,62.8,16.87,59.1,17.6,41.2,18.7,56486
16:16:30,62.75,16.85,59,17.6,41.1,18.6,56485
16:16:30,62.75,16.83,59,17.5,41.1,18.7,56485
16:16:30,62.7,16.82,58.9,17.5,41,18.6,56483
16:16:30,62.67,16.8,58.9,17.5,40.9,18.6,56482
16:16:30,62.65,16.78,58.9,17.5,40.8,18.6,56482
16:16:30,62.63,16.76,58.8,17.5,40.8,18.6,56481
16:16:30,62.58,16.75,58.8,17.5,40.7,18.5,56480
16:16:30,62.55,16.73,58.8,17.4,40.6,18.5,56479
16:16:30,62.5,16.71,58.7,17.4,40.6,18.5,56478
16:16:30,62.48,16.7,58.7,17.4,40.5,18.5,56477
16:16:30,62.46,16.68,58.6,17.4,40.4,18.5,56476
16:16:30,62.43,16.67,58.6,17.4,40.3,18.5,56476
16:16:30,62.32,16.65,58.6,17.3,40.3,18.5,56475
16:16:30,62.27,16.63,58.5,17.3,40.2,18.4,56475
16:16:30,62.22,16.61,58.5,17.3,40.1,18.4,56474
