Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 RevC Hum,SGS 2 RevC Temp,SGS 2 RevC RAW,SGS 2 Calc
13:32:55,,,,,5060.2,767.9,832993,43718.4,,,,
13:32:56,,,73,19.5,5060.2,767.9,832995,43718.51,,,,
13:32:57,,,73,19.5,5060.2,767.9,832990,43718.23,,,,
13:32:58,,,73,19.5,5060.2,767.9,832990,43718.23,,,,
