Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
13:38:47,61.39,25.28,60.9,25.6,71.9,26.3,56713,72.14,62.1,25.6,531419,12453.98
13:38:48,61.74,25.28,61.4,25.6,71.9,26.4,56716,72.31,62.2,25.6,531402,12453.53
13:38:49,62.09,25.28,61.8,25.6,71.9,26.4,56715,72.25,62.3,25.6,531376,12452.85
13:38:50,62.43,25.29,62.2,25.6,72,26.5,56718,72.42,62.4,25.6,531347,12452.09
13:38:51,62.76,25.29,62.2,25.6,72.1,26.6,56719,72.47,62.5,25.6,531312,12451.17
13:38:52,63.08,25.3,63.3,25.6,72.1,26.6,56719,72.47,62.6,25.6,531302,12450.91
13:38:53,63.36,25.3,63.8,25.6,72.2,26.6,56723,72.7,62.8,25.6,531270,12450.07
13:38:54,63.66,25.3,64,25.6,72.3,26.7,56726,72.87,62.9,25.6,531242,12449.33
13:38:55,63.96,25.31,64.5,25.6,72.4,26.7,56727,72.92,63.1,25.6,531204,12448.34
13:38:56,64.22,25.31,64.8,25.6,72.5,26.7,56729,73.04,63.2,25.7,531161,12447.21
13:38:57,64.45,25.32,64.8,25.6,72.6,26.7,56732,73.2,63.4,25.7,531123,12446.21
13:38:58,64.72,25.32,65.6,25.6,72.7,26.6,56735,73.37,63.6,25.7,531080,12445.08
13:38:59,64.94,25.32,65.9,25.6,72.8,26.5,56738,73.54,63.8,25.7,531040,12444.03
13:39:00,65.18,25.32,67,25.6,73,26.5,56742,73.77,64,25.7,530969,12442.17
13:39:01,65.4,25.33,67.6,25.6,73.1,26.5,56746,73.99,64.3,25.7,530927,12441.06
13:39:02,65.63,25.33,68,25.6,73.3,26.5,56750,74.22,64.5,25.7,530924,12440.99
13:39:03,65.87,25.34,68,25.6,73.5,26.5,56752,74.33,64.7,25.7,530924,12440.99
13:39:04,66.15,25.34,68.5,25.6,73.7,26.6,56753,74.39,64.9,25.7,530924,12440.99
13:39:05,66.42,25.35,69,25.6,73.8,26.6,56753,74.39,65.1,25.7,530924,12440.99
13:39:06,66.69,25.35,70.1,25.6,74,26.5,56753,74.39,65.2,25.7,530924,12440.99
13:39:07,66.99,25.35,70.1,25.6,74.1,26.5,56753,74.39,65.3,25.7,530914,12440.72
13:39:08,67.28,25.36,71.7,25.6,74.2,26.5,56756,74.55,65.4,25.7,530844,12438.89
