Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW
16:23:47,NaN,NaN,64.4,24.9,4981.9,30.4,51036,66.7,24.8,59317
16:23:48,NaN,NaN,64.6,24.9,4965,30.4,50946,66.6,24.8,59316
16:23:49,NaN,NaN,64.6,24.9,4948.1,30.5,50854,66.6,24.8,59315
16:23:50,NaN,NaN,64.8,24.9,4931.1,30.5,50744,66.6,24.9,59315
16:23:51,NaN,NaN,64.8,24.9,4914.3,30.5,50622,66.6,24.9,59314
16:23:52,NaN,NaN,64.9,24.9,4898.7,30.5,50518,66.6,24.8,59312
16:23:53,NaN,NaN,64.9,24.9,4898,30.5,50365,66.5,24.8,59319
16:23:54,NaN,NaN,65,24.9,4894.3,30.5,50196,66.6,24.9,59350
16:23:55,NaN,NaN,65.6,24.9,4889.4,30.5,49500,66.7,24.8,59357
16:23:56,NaN,NaN,66.3,24.9,4880.5,30.5,35973,66.8,24.8,59400
16:23:57,NaN,NaN,68.8,24.9,4800.4,30.5,36095,67.1,24.8,59438
16:23:58,NaN,NaN,70.4,24.9,4720.6,30.5,35501,67.4,24.8,59470
16:23:59,NaN,NaN,72,24.9,4637.7,30.5,34825,67.9,24.8,59514
16:24:00,NaN,NaN,73.7,24.9,4551.1,30.5,41438,68.7,24.8,59518
16:24:01,NaN,NaN,76.3,24.9,4499.7,30.5,41627,69.2,24.8,59538
16:24:02,NaN,NaN,77.2,24.9,4449.7,30.5,42519,69.7,24.8,59565
16:24:03,NaN,NaN,79.2,24.9,4404.9,30.5,42097,70.3,24.8,59587
16:24:04,NaN,NaN,80.1,24.9,4358.2,30.5,42288,70.8,24.8,59605
16:24:06,NaN,NaN,81.1,24.9,4313.1,30.5,42469,71.2,24.8,59624
16:24:07,NaN,NaN,81.9,24.9,4269.5,30.5,42847,71.6,24.9,59642
16:24:08,NaN,NaN,82.7,24.9,4188.2,30.5,42761,72,24.9,59659
16:24:09,NaN,NaN,83.4,24.9,4148.1,30.5,41928,72.4,24.9,59671
16:24:10,NaN,NaN,84.1,24.9,4104.5,30.5,41961,72.8,24.9,59691
16:24:11,NaN,NaN,84.7,24.9,4064.8,30.6,43026,73.2,24.9,59706
16:24:12,NaN,NaN,85.3,25,4101.9,30.6,43937,73.7,25,59732
16:24:13,NaN,NaN,86.4,25,4143.3,30.6,43819,74,25,59749
16:24:14,NaN,NaN,86.8,25,4187.1,30.6,49518,74.4,25,59769
16:24:15,NaN,NaN,86.8,25,4264.5,30.6,44127,74.7,25,59773
16:24:16,NaN,NaN,88,25,4278.7,30.6,44328,75,25,59793
16:24:17,NaN,NaN,88.5,25,4293,30.6,43515,75.3,25,59809
16:24:18,NaN,NaN,88.9,25,4298.2,30.6,44278,75.7,25,59826
16:24:19,NaN,NaN,89.2,25,4309.7,30.6,44369,76,25.1,59842
16:24:20,NaN,NaN,89.9,25,4320.7,30.6,43988,76.3,25.1,59858
16:24:21,NaN,NaN,90.3,25,4328.7,30.6,42838,76.6,25.1,59874
16:24:22,NaN,NaN,90.6,25.1,4328.6,30.5,44150,76.9,25.2,59890
16:24:23,NaN,NaN,91,25.1,4335.4,30.5,43006,77.4,25.2,59913
16:24:24,NaN,NaN,91.2,25.1,4336.7,30.5,43411,77.8,25.3,59928
16:24:25,NaN,NaN,91.5,25.1,4344.5,30.5,35699,78.1,25.3,59941
16:24:27,NaN,NaN,91.9,25.2,4311.5,30.5,34868,78.4,25.3,59950
16:24:28,NaN,NaN,92.5,25.2,4268.5,30.5,42536,78.7,25.3,59960
16:24:29,NaN,NaN,92.8,25.2,4254.2,30.5,44198,78.9,25.3,59969
16:24:30,NaN,NaN,93,25.3,4226.2,30.6,42653,79.2,25.3,59980
16:24:31,NaN,NaN,93.2,25.3,4218.4,30.6,42857,79.4,25.4,59991
16:24:32,NaN,NaN,93.5,25.3,4210.6,30.6,35770,79.7,25.4,60002
16:24:33,NaN,NaN,94,25.4,4169.8,30.6,35085,79.9,25.4,60011
16:24:34,NaN,NaN,94,25.4,4121.4,30.6,35518,80.1,25.4,60021
16:24:35,NaN,NaN,94.5,25.5,4074.7,30.6,35823,80.3,25.5,60031
16:24:36,NaN,NaN,94.8,25.5,4031.7,30.6,50951,80.6,25.5,60046
16:24:37,NaN,NaN,94.8,25.5,4074.4,30.7,52117,80.8,25.5,60052
16:24:38,NaN,NaN,95.2,25.6,4116.4,30.7,52201,81,25.6,60061
16:24:39,NaN,NaN,95.4,25.7,4164.9,30.7,52241,81.2,25.6,60071
16:24:40,NaN,NaN,95.6,25.7,4211.4,30.7,52264,81.4,25.6,60077
16:24:41,NaN,NaN,95.8,25.8,4298.7,30.8,52283,81.6,25.7,60084
16:24:42,NaN,NaN,95.8,25.8,4390.5,30.8,52295,81.7,25.7,60089
16:24:43,NaN,NaN,96,25.8,4441.9,30.8,52308,81.9,25.7,60098
16:24:44,NaN,NaN,96.1,25.9,4493.6,30.8,52326,82.1,25.8,60105
16:24:45,NaN,NaN,96.2,25.9,4536.5,30.8,52341,82.2,25.8,60113
16:24:47,NaN,NaN,96.3,25.9,4587.5,30.9,52345,82.4,25.8,60121
16:24:48,NaN,NaN,96.5,26,4637.5,30.9,52357,82.6,25.8,60132
16:24:49,NaN,NaN,96.5,26,4816,31,52379,82.7,25.9,60139
16:24:50,NaN,NaN,96.6,26.1,4904.9,31,52377,82.9,25.9,60146
16:24:51,NaN,NaN,96.7,26.1,4992.1,31,52384,83,25.9,60153
16:24:52,NaN,NaN,96.7,26.1,4999.7,31.1,52390,83.2,26,60160
16:24:53,NaN,NaN,96.8,26.2,5001.1,31.1,52394,83.3,26,60168
16:24:54,NaN,NaN,96.9,26.3,5002.2,31.1,52394,83.5,26,60176
16:24:55,NaN,NaN,96.9,26.3,5003,31.2,52403,83.6,26.1,60183
16:24:56,NaN,NaN,97.1,26.4,5003.7,31.2,52402,83.8,26.1,60188
16:24:57,NaN,NaN,97.1,26.4,5004.3,31.2,52409,83.9,26.2,60193
16:24:58,NaN,NaN,97.2,26.4,5004.9,31.2,52413,84.1,26.2,60201
16:24:59,NaN,NaN,97.3,26.5,5005.5,31.3,52416,84.2,26.3,60208
16:25:00,NaN,NaN,97.4,26.5,5005.9,31.3,52435,84.4,26.3,60219
16:25:01,NaN,NaN,97.4,26.6,5006.4,31.3,52437,84.6,26.3,60226
16:25:02,NaN,NaN,97.4,26.6,5006.9,31.4,52451,84.7,26.4,60233
16:25:03,NaN,NaN,97.5,26.6,5007.4,31.4,52469,84.8,26.4,60240
16:25:04,NaN,NaN,97.5,26.7,5007.9,31.4,52490,85,26.5,60246
16:25:05,NaN,NaN,97.5,26.7,5008.5,31.5,52516,85.1,26.5,60251
16:25:06,NaN,NaN,97.6,26.8,5009.2,31.5,52520,85.2,26.5,60257
16:25:08,NaN,NaN,97.6,26.8,5010,31.5,52511,85.4,26.6,60268
16:25:09,NaN,NaN,97.7,26.9,5010.6,31.5,52518,85.5,26.6,60272
16:25:10,NaN,NaN,97.7,26.9,5011.9,31.5,52531,85.7,26.6,60274
16:25:11,NaN,NaN,97.7,27,5012.6,31.6,52541,85.8,26.7,60274
16:25:12,NaN,NaN,97.8,27,5013.3,31.6,52545,85.9,26.7,60274
16:25:13,NaN,NaN,97.8,27,5014,31.6,52543,86,26.8,60274
16:25:14,NaN,NaN,97.8,27.1,5014.7,31.7,52545,86,26.8,60274
16:25:15,NaN,NaN,97.8,27.2,5015.4,31.7,52543,86.1,26.9,60277
16:25:16,NaN,NaN,97.9,27.2,5016,31.7,52549,86.1,26.9,60283
16:25:17,NaN,NaN,97.9,27.2,5016.6,31.7,52553,86.1,26.9,60285
16:25:18,NaN,NaN,97.9,27.3,5017.1,31.7,52553,86.1,26.9,60294
16:25:19,NaN,NaN,97.9,27.3,5017.6,31.7,52555,86.2,27,60299
16:25:20,NaN,NaN,97.9,27.4,5017.9,31.8,52559,86.3,27,60304
16:25:21,NaN,NaN,97.9,27.4,5018.1,31.8,52557,86.4,27,60308
16:25:22,NaN,NaN,97.9,27.4,5018.3,31.8,52560,86.5,27,60312
16:25:23,NaN,NaN,97.9,27.5,5018.6,31.9,52558,86.6,27.1,60316
16:25:24,NaN,NaN,97.9,27.5,5018.8,31.9,52569,86.7,27.1,60322
16:25:25,NaN,NaN,97.9,27.6,5019,31.9,52563,86.8,27.2,60328
16:25:26,NaN,NaN,97.9,27.6,5019.2,31.9,52572,86.9,27.2,60332
16:25:27,NaN,NaN,97.9,27.6,5019.4,31.9,52606,87,27.2,60337
16:25:29,NaN,NaN,97.9,27.7,5019.7,32,52625,87.1,27.3,60340
16:25:30,NaN,NaN,97.9,27.7,5020.1,32,52623,87.2,27.3,60342
16:25:31,NaN,NaN,97.9,27.8,5021,32.1,52640,87.3,27.3,60345
16:25:32,NaN,NaN,97.9,27.8,5021.5,32.1,52644,87.3,27.4,60348
16:25:33,NaN,NaN,97.9,27.8,5021.9,32.1,52653,87.4,27.4,60353
16:25:34,NaN,NaN,97.9,27.9,5022.5,32.2,52651,87.5,27.4,60356
16:25:35,NaN,NaN,97.9,27.9,5023,32.2,52657,87.6,27.4,60359
16:25:36,NaN,NaN,97.9,28,5023.5,32.2,52666,87.7,27.5,60363
16:25:37,NaN,NaN,97.8,28,5024.1,32.2,52681,87.7,27.5,60366
16:25:38,NaN,NaN,97.8,28,5024.7,32.2,52683,87.8,27.6,60368
16:25:39,NaN,NaN,97.7,28.1,5025.4,32.3,52692,87.9,27.6,60369
16:25:40,NaN,NaN,97.6,28.1,5026,32.4,52691,87.9,27.6,60369
16:25:41,NaN,NaN,97.5,28.1,5026.7,32.4,52706,88,27.7,60370
16:25:42,NaN,NaN,97.1,28.2,5027.4,32.4,52702,88,27.7,60369
16:25:43,NaN,NaN,96.9,28.2,5027.9,32.4,52698,88,27.8,60368
16:25:44,NaN,NaN,96.6,28.2,5028.3,32.4,52702,88,27.8,60365
16:25:45,NaN,NaN,96.3,28.3,5028.7,32.5,52702,88,27.9,60362
16:25:46,NaN,NaN,96,28.3,5029.1,32.5,52701,88,27.9,60358
16:25:47,NaN,NaN,95.6,28.3,5029.4,32.5,52700,88,27.9,60350
16:25:49,NaN,NaN,95.2,28.3,5029.7,32.5,52696,87.9,28,60345
16:25:50,NaN,NaN,94.8,28.4,5029.9,32.6,52703,87.8,28,60339
16:25:51,NaN,NaN,93.8,28.4,5030.2,32.6,52703,87.7,28,60329
16:25:52,NaN,NaN,93.3,28.4,5030.6,32.7,52696,87.6,28,60318
16:25:53,NaN,NaN,92.7,28.5,5030.7,32.7,52700,87.5,28,60308
16:25:54,NaN,NaN,92.3,28.5,5030.8,32.7,52708,87.3,28,60295
16:25:55,NaN,NaN,91.7,28.5,5030.9,32.7,52694,87.2,28,60279
16:25:56,NaN,NaN,91,28.5,5030.9,32.7,52678,86.9,28,60274
16:25:57,NaN,NaN,90.3,28.6,5030.7,32.7,52667,86.7,28,60274
16:25:58,NaN,NaN,88.2,28.6,5030.6,32.7,52651,86.6,28.1,60261
16:25:59,NaN,NaN,88.2,28.6,5030.3,32.7,52651,86.3,28.1,60242
16:26:00,NaN,NaN,86.8,28.7,5030,32.7,52657,86,28.1,60214
16:26:01,NaN,NaN,86.8,28.7,5029.8,32.8,52654,85.7,28.1,60193
16:26:02,NaN,NaN,83.9,28.8,5029.6,32.8,52660,85.5,28.2,60176
16:26:03,NaN,NaN,83.9,28.8,5029.3,32.8,52681,85.2,28.1,60155
16:26:04,NaN,NaN,82.3,28.8,5029.3,32.8,52667,84.8,28.1,60133
16:26:05,NaN,NaN,81.1,28.8,5029.1,32.8,52634,84.5,28.1,60112
16:26:06,NaN,NaN,80.1,28.9,5028.7,32.8,52651,84,28.1,60093
16:26:07,NaN,NaN,79,28.9,5028.5,32.8,52649,83.6,28.2,60075
16:26:08,NaN,NaN,78,28.9,5028.2,32.8,52639,83.2,28.2,60055
16:26:10,NaN,NaN,76.2,29,5027.9,32.8,52618,82.8,28.2,60033
16:26:11,NaN,NaN,75.2,29,5027.4,32.8,52603,82.4,28.2,60015
16:26:12,NaN,NaN,74.4,29,5026.9,32.9,52572,81.8,28.3,59989
16:26:13,NaN,NaN,73.7,29,5025.7,32.9,52542,81.4,28.3,59971
16:26:14,NaN,NaN,73,29.1,5025.2,33,52519,81.1,28.3,59957
16:26:15,NaN,NaN,72.4,29.1,5024.5,33,52503,80.7,28.3,59948
16:26:16,NaN,NaN,71.8,29.1,5023.7,33,52466,80.3,28.3,59937
16:26:17,NaN,NaN,71.3,29.2,5022.7,33,52454,80,28.3,59926
16:26:18,NaN,NaN,70.5,29.2,5021.6,33,52457,79.8,28.4,59913
16:26:19,NaN,NaN,70,29.2,5020.4,33,52464,79.5,28.4,59900
16:26:20,NaN,NaN,69.4,29.3,5019.3,33,52447,79.2,28.4,59890
16:26:21,NaN,NaN,69.1,29.3,5018.3,33.1,52467,79,28.4,59880
16:26:22,NaN,NaN,68.8,29.3,5017.4,33.1,52452,78.7,28.4,59869
16:26:23,NaN,NaN,68.3,29.4,5016.3,33.1,52445,78.5,28.4,59859
16:26:24,NaN,NaN,68.2,29.4,5015.3,33.1,52478,78.2,28.5,59843
16:26:25,NaN,NaN,67.9,29.4,5014.6,33.1,52451,78,28.4,59833
16:26:26,NaN,NaN,67.8,29.4,5013.8,33.2,52461,77.7,28.5,59825
16:26:27,NaN,NaN,67.4,29.5,5013.2,33.2,52528,77.5,28.5,59815
16:26:28,NaN,NaN,67.2,29.5,5013.1,33.2,52523,77.3,28.4,59806
16:26:29,NaN,NaN,67,29.5,5013,33.3,52505,77.1,28.4,59796
16:26:31,NaN,NaN,66.8,29.6,5012.9,33.3,52525,76.9,28.5,59787
16:26:32,NaN,NaN,66.7,29.6,5013,33.3,52551,76.7,28.5,59776
16:26:33,NaN,NaN,66.5,29.6,5013.5,33.3,52537,76.5,28.6,59770
16:26:34,NaN,NaN,66.2,29.6,5014.3,33.3,52549,76.4,28.6,59768
16:26:35,NaN,NaN,66,29.7,5014.8,33.3,52535,76.2,28.6,59754
16:26:36,NaN,NaN,65.8,29.7,5015.2,33.3,52534,75.9,28.6,59738
16:26:37,NaN,NaN,65.6,29.7,5015.6,33.4,52563,75.7,28.6,59730
16:26:38,NaN,NaN,65.4,29.7,5016.1,33.4,52555,75.5,28.7,59720
16:26:39,NaN,NaN,65.4,29.7,5016.7,33.4,52572,75.4,28.7,59711
16:26:40,NaN,NaN,65,29.8,5017.2,33.4,52599,75.2,28.7,59702
16:26:41,NaN,NaN,64.7,29.8,5018,33.4,52592,75,28.7,59695
16:26:42,NaN,NaN,64.7,29.8,5018.7,33.4,52599,74.8,28.7,59685
16:26:43,NaN,NaN,64.5,29.8,5019.1,33.4,52606,74.6,28.7,59683
16:26:44,NaN,NaN,64.2,29.9,5019.5,33.4,52603,74.5,28.8,59672
16:26:45,NaN,NaN,64.1,29.9,5020,33.4,52610,74.3,28.8,59663
16:26:46,NaN,NaN,63.9,29.9,5020.5,33.4,52607,74.1,28.8,59655
16:26:47,NaN,NaN,63.8,29.9,5020.8,33.4,52602,73.9,28.9,59643
16:26:48,NaN,NaN,63.6,30,5021.1,33.4,52607,73.7,28.9,59636
16:26:49,NaN,NaN,63.4,30,5021.5,33.5,52603,73.6,28.9,59628
16:26:51,NaN,NaN,63.3,30,5021.8,33.5,52602,73.4,28.9,59620
16:26:52,NaN,NaN,63.1,30,5022.1,33.5,52608,73.2,28.9,59613
16:26:53,NaN,NaN,63,30.1,5022.5,33.5,52594,73.1,28.9,59605
16:26:54,NaN,NaN,62.8,30.1,5022.7,33.5,52605,72.9,29,59601
16:26:55,NaN,NaN,62.8,30.1,5023.2,33.6,52611,72.8,29,59592
16:26:56,NaN,NaN,62.6,30.1,5023.2,33.6,52600,72.6,29,59585
16:26:57,NaN,NaN,62.5,30.1,5023.3,33.6,52603,72.5,29,59578
16:26:58,NaN,NaN,62.4,30.2,5023.3,33.7,52612,72.3,29.1,59571
16:26:59,NaN,NaN,62.3,30.2,5023.3,33.7,52605,72.2,29.1,59566
16:27:00,NaN,NaN,62.2,30.2,5023.3,33.7,52624,72,29.2,59555
16:27:01,NaN,NaN,62,30.2,5023.4,33.7,52632,71.8,29.2,59549
16:27:02,NaN,NaN,62,30.2,5023.5,33.8,52625,71.7,29.2,59541
16:27:03,NaN,NaN,61.8,30.3,5023.7,33.8,52633,71.6,29.2,59529
16:27:04,NaN,NaN,61.7,30.3,5023.8,33.8,52634,71.4,29.2,59519
16:27:05,NaN,NaN,61.6,30.3,5024,33.8,52627,71.3,29.2,59518
16:27:06,NaN,NaN,61.5,30.3,5024.1,33.8,52650,71.1,29.2,59518
16:27:07,NaN,NaN,61.4,30.4,5024.3,33.9,52657,71,29.2,59518
16:27:08,NaN,NaN,61.3,30.4,5024.7,33.9,52646,70.9,29.2,59518
16:27:09,NaN,NaN,61.2,30.4,5024.9,33.9,52659,70.8,29.3,59518
16:27:10,NaN,NaN,61.1,30.4,5025.1,33.9,52662,70.7,29.3,59518
16:27:12,NaN,NaN,61.1,30.4,5025.4,33.9,52689,70.7,29.4,59518
16:27:13,NaN,NaN,61,30.4,5025.9,33.9,52682,70.7,29.4,59518
16:27:14,NaN,NaN,61,30.5,5026.3,33.9,52714,70.7,29.4,59518
16:27:15,NaN,NaN,60.9,30.5,5027.6,33.9,52753,70.7,29.4,59516
16:27:16,NaN,NaN,60.8,30.5,5028.3,33.9,52765,70.6,29.4,59506
16:27:17,NaN,NaN,60.8,30.5,5029,34,52786,70.6,29.5,59498
16:27:18,NaN,NaN,60.6,30.5,5029.8,34,52803,70.6,29.5,59492
16:27:19,NaN,NaN,60.6,30.6,5030.7,34,52845,70.5,29.5,59485
16:27:20,NaN,NaN,60.5,30.6,5031.8,34,52849,70.4,29.5,59480
16:27:21,NaN,NaN,60.4,30.6,5033,34,52877,70.3,29.5,59475
16:27:22,NaN,NaN,60.4,30.6,5034.2,34,52911,70.2,29.5,59473
16:27:23,NaN,NaN,60.3,30.6,5035.6,34,52917,70,29.6,59467
16:27:24,NaN,NaN,60.3,30.6,5037,34,52938,69.9,29.6,59460
16:27:25,NaN,NaN,60.1,30.7,5038.5,34,52969,69.8,29.6,59454
16:27:26,NaN,NaN,60,30.7,5040.1,34,52988,69.7,29.7,59449
16:27:27,NaN,NaN,59.9,30.7,5041.6,34,53003,69.6,29.7,59446
16:27:28,NaN,NaN,59.9,30.7,5043.3,34,52534,69.5,29.7,59440
16:27:29,NaN,NaN,59.8,30.7,5042.4,34.1,51953,69.4,29.7,59435
16:27:30,NaN,NaN,59.7,30.8,5038.2,34.1,51993,69.3,29.8,59430
16:27:31,NaN,NaN,59.6,30.8,5034.2,34.1,52073,69.2,29.8,59429
16:27:33,NaN,NaN,59.4,30.8,5030.5,34.1,52099,69.1,29.9,59425
16:27:34,NaN,NaN,59.4,30.8,5026.9,34.1,52122,69,29.9,59420
16:27:35,NaN,NaN,59.3,30.9,5023.3,34,52128,68.9,29.9,59415
16:27:36,NaN,NaN,59.1,30.9,5015.9,34,52151,68.8,29.9,59409
16:27:37,NaN,NaN,59.1,30.9,5012.1,34,52166,68.7,29.9,59404
16:27:38,NaN,NaN,59,30.9,5008.2,34,52217,68.6,29.9,59400
16:27:39,NaN,NaN,58.9,30.9,5004.5,34,52227,68.5,29.9,59395
16:27:40,NaN,NaN,58.8,30.9,5000.7,34,52244,68.4,29.9,59389
16:27:41,NaN,NaN,58.7,30.9,4996.9,34.1,52258,68.4,29.9,59385
16:27:42,NaN,NaN,58.6,30.9,4993.1,34.1,52276,68.3,30,59381
16:27:43,NaN,NaN,58.4,31,4989.2,34.1,52318,68.2,30,59375
16:27:44,NaN,NaN,58.4,31,4988.1,34.1,52352,68.1,30,59370
16:27:45,NaN,NaN,58.2,31,4990.2,34.1,52374,68,30,59367
16:27:46,NaN,NaN,58.1,31,4992.2,34.1,52380,67.9,30,59359
16:27:47,NaN,NaN,58,31,4993.8,34.2,52405,67.7,30.1,59351
16:27:48,NaN,NaN,57.9,31.1,4995.4,34.2,52431,67.6,30.1,59351
16:27:49,NaN,NaN,57.7,31.1,4997.1,34.2,52459,67.5,30.1,59351
16:27:50,NaN,NaN,57.7,31.1,4998.8,34.2,52464,67.4,30.2,59351
16:27:51,NaN,NaN,57.6,31.1,5000.4,34.2,52508,67.4,30.2,59351
16:27:52,NaN,NaN,57.5,31.1,5002.3,34.2,52532,67.3,30.2,59351
16:27:54,NaN,NaN,57.4,31.2,5004.2,34.2,52541,67.3,30.2,59351
16:27:55,NaN,NaN,57.3,31.2,5005.9,34.2,52556,67.3,30.2,59348
16:27:56,NaN,NaN,57.2,31.2,5009.4,34.2,52624,67.2,30.3,59341
16:27:57,NaN,NaN,57.1,31.2,5011.4,34.2,52643,67.2,30.3,59337
16:27:58,NaN,NaN,57,31.2,5013.3,34.2,52646,67.2,30.3,59335
16:27:59,NaN,NaN,56.9,31.2,5015,34.2,52675,67.1,30.3,59333
16:28:00,NaN,NaN,56.9,31.2,5016.7,34.3,52696,67.1,30.3,59326
16:28:01,NaN,NaN,56.7,31.3,5018.4,34.3,52717,67,30.3,59322
16:28:02,NaN,NaN,56.7,31.3,5020.2,34.3,52731,66.9,30.4,59318
16:28:03,NaN,NaN,56.5,31.3,5021.9,34.3,52753,66.8,30.4,59315
16:28:04,NaN,NaN,56.4,31.3,5023.6,34.3,52763,66.7,30.4,59311
16:28:05,NaN,NaN,56.4,31.3,5025.2,34.4,52770,66.7,30.4,59308
16:28:06,NaN,NaN,56.4,31.3,5026.8,34.4,52788,66.6,30.4,59305
16:28:07,NaN,NaN,56.3,31.3,5028.3,34.4,52811,66.5,30.4,59303
16:28:08,NaN,NaN,56.2,31.4,5029.8,34.5,52808,66.5,30.5,59300
16:28:09,NaN,NaN,56.1,31.4,5031.2,34.5,52849,66.4,30.5,59297
16:28:10,NaN,NaN,56.1,31.4,5032.7,34.5,52834,66.3,30.5,59295
16:28:11,NaN,NaN,56,31.4,5034,34.5,52842,66.3,30.5,59291
16:28:12,NaN,NaN,56,31.4,5035.2,34.5,52868,66.2,30.5,59289
16:28:14,NaN,NaN,55.9,31.4,5036.4,34.5,52871,66.2,30.6,59287
16:28:15,NaN,NaN,55.9,31.5,5037.6,34.5,52890,66.1,30.6,59287
16:28:16,NaN,NaN,55.9,31.5,5038.7,34.5,52898,66.1,30.6,59286
16:28:17,NaN,NaN,55.8,31.5,5040.8,34.5,52927,66,30.6,59284
16:28:18,NaN,NaN,55.8,31.5,5041.8,34.6,52943,66,30.6,59282
16:28:19,NaN,NaN,55.8,31.5,5042.8,34.5,52946,66,30.6,59281
16:28:20,NaN,NaN,55.7,31.5,5043.8,34.6,52967,65.9,30.6,59279
16:28:21,NaN,NaN,55.7,31.6,5044.8,34.6,52982,65.9,30.6,59277
16:28:22,NaN,NaN,55.7,31.6,5045.8,34.6,52992,65.9,30.6,59276
16:28:23,NaN,NaN,55.7,31.6,5046.8,34.6,52996,65.8,30.7,59275
16:28:24,NaN,NaN,55.6,31.6,5047.8,34.6,52999,65.8,30.7,59274
16:28:25,NaN,NaN,55.6,31.6,5048.6,34.6,53012,65.8,30.7,59273
16:28:26,NaN,NaN,55.6,31.6,5049.5,34.6,53020,65.7,30.7,59272
16:28:27,NaN,NaN,55.6,31.7,5050.4,34.7,53039,65.7,30.8,59270
16:28:28,NaN,NaN,55.6,31.7,5051.3,34.6,53049,65.7,30.8,59270
16:28:29,NaN,NaN,55.6,31.7,5052.3,34.7,53052,65.7,30.8,59269
16:28:30,NaN,NaN,55.6,31.7,5053.1,34.7,53050,65.6,30.8,59267
16:28:31,NaN,NaN,55.6,31.7,5053.9,34.7,53054,65.6,30.8,59267
16:28:32,NaN,NaN,55.5,31.7,5054.7,34.7,53057,65.6,30.8,59266
16:28:33,NaN,NaN,55.5,31.7,5055.4,34.7,53077,65.6,30.9,59265
16:28:35,NaN,NaN,55.5,31.8,5056.1,34.7,53082,65.6,30.9,59263
16:28:36,NaN,NaN,55.5,31.8,5056.8,34.7,53077,65.5,30.9,59262
16:28:37,NaN,NaN,55.5,31.8,5057.9,34.8,53086,65.5,30.9,59261
16:28:38,NaN,NaN,55.5,31.8,5058.4,34.8,53087,65.5,30.9,59260
16:28:39,NaN,NaN,55.5,31.8,5058.9,34.8,53095,65.5,30.9,59260
16:28:40,NaN,NaN,55.5,31.8,5059.4,34.8,53088,65.5,30.9,59259
16:28:41,NaN,NaN,55.5,31.8,5059.8,34.8,53082,65.4,30.9,59257
16:28:42,NaN,NaN,55.4,31.8,5060.1,34.8,53080,65.4,30.9,59255
