Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
17:18:27,70.41,20.21,50.2,20,5062.2,767.9,832626,43697.77,60.6,20.8,545866,12833.25
17:18:28,70.43,20.21,50.2,20,5062.2,767.9,832629,43697.94,60.6,20.7,545863,12833.17
17:18:29,70.44,20.21,50.2,20,5062.2,767.9,832632,43698.1,60.6,20.8,545865,12833.22
17:18:30,70.43,20.21,50.2,20,5062.1,767.9,832628,43697.88,60.6,20.7,545863,12833.17
17:18:31,70.44,20.21,50.2,20,5062.1,767.9,832631,43698.05,60.6,20.7,545863,12833.17
17:18:32,70.45,20.21,50.2,20,5062.1,767.9,832630,43697.99,60.6,20.7,545862,12833.14
17:18:33,70.44,20.21,50.2,20,5062.1,767.9,832627,43697.82,60.6,20.7,545863,12833.17
17:18:34,70.43,20.21,50.2,20,5062.1,767.9,832629,43697.94,60.6,20.7,545864,12833.2
17:18:35,70.41,20.21,50.2,20,5062.1,767.9,832625,43697.71,60.6,20.7,545864,12833.2
17:18:36,70.41,20.21,50.2,20,5062.1,767.9,832624,43697.65,60.6,20.7,545864,12833.2
17:18:37,70.43,20.21,50.2,20,5062.2,767.9,832625,43697.71,60.7,20.7,545862,12833.14
17:18:38,70.4,20.21,50.2,20,5062.2,767.9,832630,43697.99,60.7,20.7,545864,12833.2
17:18:39,70.42,20.21,50.2,20,5062.2,767.9,832631,43698.05,60.7,20.7,545862,12833.14
17:18:40,70.4,20.21,50.2,20,5062.2,767.9,832627,43697.82,60.7,20.7,545865,12833.22
17:18:41,70.4,20.21,50.2,20,5062.2,767.9,832628,43697.88,60.7,20.8,545864,12833.2
17:18:42,70.37,20.21,50.2,20,5062.2,767.9,832629,43697.94,60.6,20.7,545865,12833.22
17:18:43,70.33,20.21,50.2,20,5062.2,767.9,832628,43697.88,60.6,20.7,545863,12833.17
17:18:44,70.3,20.21,50.2,20,5062.1,767.9,832626,43697.77,60.6,20.7,545863,12833.17
17:18:45,70.28,20.21,50.2,20,5062.1,767.9,832632,43698.1,60.6,20.8,545862,12833.14
17:18:46,70.26,20.21,50.2,20,5062.1,767.9,832626,43697.77,60.6,20.8,545861,12833.12
17:18:47,70.25,20.21,50.2,20,5062.1,767.9,832625,43697.71,60.6,20.8,545862,12833.14
17:18:48,70.24,20.21,50.2,20,5062.1,767.9,832627,43697.82,60.6,20.8,545860,12833.09
17:18:49,70.25,20.21,50.2,20,5062.1,767.9,832625,43697.71,60.6,20.8,545860,12833.09
17:18:50,70.23,20.21,50.2,20,5062.1,767.9,832626,43697.77,60.5,20.8,545859,12833.06
17:18:51,70.22,20.21,50.2,20,5062.1,767.9,832630,43697.99,60.5,20.8,545863,12833.17
17:18:52,70.21,20.21,50.2,20,5062.1,767.9,832628,43697.88,60.5,20.8,545859,12833.06
17:18:53,70.21,20.21,50.2,20,5062.2,767.9,832627,43697.82,60.5,20.7,545859,12833.06
17:18:54,70.2,20.21,50.2,20,5062.2,767.9,832627,43697.82,60.5,20.7,545861,12833.12
17:18:55,70.2,20.2,50.2,20,5062.2,767.9,832628,43697.88,60.6,20.7,545861,12833.12
17:18:56,70.22,20.21,50.2,20,5062.2,767.9,832627,43697.82,60.6,20.7,545861,12833.12
17:18:57,70.22,20.21,50.2,20,5062.2,767.9,832629,43697.94,60.6,20.7,545861,12833.12
17:18:58,70.22,20.21,50.2,20,5062.2,767.9,832629,43697.94,60.6,20.6,545861,12833.12
17:18:59,70.23,20.21,50.2,20,5062.1,767.9,832627,43697.82,60.7,20.7,545860,12833.09
17:19:00,70.28,20.21,50.2,20,5062.1,767.9,832624,43697.65,60.7,20.6,545859,12833.06
17:19:01,70.29,20.21,50.2,20,5062.1,767.9,832625,43697.71,60.8,20.7,545859,12833.06
17:19:02,70.29,20.21,50.2,20,5062.1,767.9,832630,43697.99,60.8,20.7,545861,12833.12
17:19:03,70.32,20.21,50.2,20,5062.1,767.9,832628,43697.88,60.8,20.7,545860,12833.09
17:19:04,70.32,20.21,50.2,20,5062.1,767.9,832627,43697.82,60.8,20.7,545859,12833.06
17:19:05,70.31,20.21,50.2,20,5062.1,767.9,832629,43697.94,60.8,20.7,545859,12833.06
17:19:06,70.31,20.21,50.2,20,5062.1,767.9,832630,43697.99,60.8,20.7,545861,12833.12
17:19:07,70.33,20.21,50.2,20,5062.2,767.9,832628,43697.88,60.8,20.7,545860,12833.09
17:19:08,70.35,20.21,50.2,20,5062.2,767.9,832628,43697.88,60.7,20.8,545861,12833.12
