Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
10:50:52,61.94,22.43,60.1,22.5,41,23.2,56491
10:50:53,61.95,22.44,60,22.5,41,23.2,56491
10:50:54,61.97,22.43,60,22.5,41,23.2,56492
10:50:55,62.01,22.43,60,22.5,41,23.2,56491
10:50:56,62.03,22.43,60,22.5,41,23.2,56491
10:50:57,62.06,22.43,60,22.5,41,23.2,56492
10:50:58,62.06,22.43,60,22.5,41,23.2,56491
10:50:59,62.07,22.44,60,22.5,41,23.2,56491
10:51:00,62.07,22.44,60,22.5,41,23.2,56491
10:51:01,62.07,22.44,60,22.5,41,23.2,56490
10:51:02,62.08,22.44,60,22.5,41,23.2,56491
10:51:03,62.06,22.44,60,22.5,41,23.2,56490
10:51:04,62.07,22.44,60,22.5,41,23.2,56491
10:51:05,62.07,22.44,60,22.5,41,23.2,56491
10:51:06,62.07,22.44,60,22.5,41,23.2,56492
10:51:07,62.1,22.44,60,22.5,41,23.2,56490
10:51:08,62.11,22.44,60,22.5,41,23.2,56490
10:51:09,62.11,22.44,60.1,22.5,41,23.2,56491
10:51:10,62.09,22.44,60.1,22.5,41,23.2,56491
10:51:11,62.07,22.44,60.1,22.5,41,23.2,56492
10:51:12,62.05,22.44,60.1,22.5,41,23.2,56492
10:51:13,62.04,22.44,60.1,22.5,41,23.2,56492
10:51:14,62.04,22.44,60.1,22.5,41,23.2,56492
10:51:15,62.03,22.44,60.1,22.5,41,23.2,56492
10:51:16,62,22.43,60.1,22.5,41,23.2,56491
10:51:17,61.99,22.44,60.1,22.5,41,23.2,56491
10:51:18,61.99,22.44,60.1,22.5,41,23.2,56492
10:51:19,62.02,22.44,60.2,22.5,41,23.1,56493
10:51:20,61.99,22.44,60.2,22.5,41,23.2,56491
10:51:21,62.01,22.44,60.2,22.5,41,23.1,56494
10:51:22,62,22.44,60.2,22.5,41.1,23.2,56494
10:51:23,62,22.44,60.2,22.5,41.1,23.2,56493
10:51:24,61.97,22.44,60.2,22.5,41.1,23.2,56493
10:51:25,61.94,22.44,60.2,22.5,41.1,23.2,56492
10:51:26,61.94,22.44,60.2,22.5,41.1,23.2,56492
10:51:27,61.95,22.44,60.2,22.5,41.1,23.2,56493
10:51:28,61.95,22.44,60.2,22.5,41.1,23.2,56494
10:51:29,61.9,22.44,60.2,22.5,41.1,23.2,56491
10:51:30,61.91,22.44,60.2,22.5,41.1,23.2,56492
10:51:31,61.89,22.44,60.2,22.5,41.1,23.2,56492
10:51:32,61.89,22.44,60.2,22.5,41.1,23.3,56492
10:51:33,61.87,22.44,60.2,22.5,41.1,23.3,56493
10:51:34,61.83,22.44,60.2,22.5,41.1,23.3,56491
10:51:35,61.85,22.44,60.2,22.5,41.1,23.3,56493
10:51:36,61.84,22.44,60.2,22.5,41.1,23.3,56492
10:51:37,61.84,22.44,60.2,22.5,41.1,23.3,56492
10:51:38,61.81,22.44,60.2,22.5,41.1,23.3,56492
10:51:39,61.81,22.44,60.2,22.5,41.1,23.3,56491
10:51:40,61.8,22.44,60.1,22.5,41.1,23.3,56492
10:51:41,61.79,22.44,60.1,22.5,41.1,23.2,56493
10:51:42,61.78,22.44,60.1,22.5,41.1,23.2,56491
10:51:43,61.76,22.44,60.1,22.5,41.1,23.2,56492
10:51:44,61.78,22.44,60.1,22.5,41.1,23.2,56491
10:51:45,61.76,22.44,60.1,22.5,41.1,23.2,56493
10:51:46,61.76,22.44,60.1,22.5,41.1,23.2,56492
10:51:47,61.78,22.44,60.1,22.5,41.1,23.2,56492
10:51:48,61.82,22.44,60.1,22.5,41.1,23.2,56493
10:51:49,61.81,22.44,60.1,22.5,41.1,23.1,56492
10:51:50,61.79,22.44,60.1,22.5,41.1,23.1,56493
10:51:51,61.83,22.44,60,22.5,41.1,23.1,56492
10:51:52,61.81,22.44,60,22.5,41.1,23.1,56492
10:51:53,61.85,22.44,60,22.5,41.1,23.1,56492
10:51:54,61.89,22.44,60,22.5,41.1,23.1,56493
10:51:55,61.9,22.44,60,22.5,41.1,23.2,56493
10:51:56,61.91,22.44,60,22.5,41.1,23.2,56493
10:51:57,61.89,22.44,60,22.5,41.1,23.2,56493
10:51:58,61.91,22.44,60.1,22.5,41.1,23.2,56493
10:51:59,61.96,22.44,60.1,22.5,41.1,23.2,56493
10:52:00,61.99,22.44,60.1,22.5,41.1,23.2,56493
10:52:01,61.98,22.45,60.1,22.5,41.1,23.2,56493
10:52:02,61.99,22.45,60.2,22.5,41.1,23.3,56492
10:52:03,61.98,22.45,60.2,22.5,41.1,23.2,56492
10:52:04,61.97,22.44,60.2,22.5,41.1,23.3,56492
10:52:05,61.97,22.44,60.2,22.5,41.1,23.3,56493
10:52:06,61.97,22.44,60.2,22.5,41.1,23.3,56493
10:52:07,61.98,22.44,60.3,22.5,41.1,23.3,56493
10:52:08,61.97,22.44,60.3,22.5,41.1,23.3,56493
10:52:09,61.97,22.44,60.3,22.5,41.1,23.3,56494
10:52:10,61.97,22.44,60.3,22.5,41.1,23.3,56494
10:52:11,61.96,22.44,60.3,22.5,41.1,23.3,56492
10:52:12,61.95,22.44,60.3,22.5,41.1,23.2,56493
10:52:13,61.91,22.45,60.3,22.5,41.1,23.2,56494
10:52:14,61.89,22.45,60.3,22.5,41.1,23.2,56494
10:52:15,61.9,22.45,60.3,22.5,41.2,23.2,56495
10:52:16,61.94,22.44,60.3,22.5,41.2,23.2,56494
10:52:17,61.92,22.44,60.3,22.5,41.2,23.2,56495
10:52:18,61.9,22.44,60.3,22.5,41.2,23.2,56494
10:52:19,61.89,22.45,60.3,22.5,41.2,23.2,56493
10:52:20,61.91,22.45,60.3,22.5,41.2,23.2,56495
10:52:21,61.92,22.45,60.3,22.5,41.2,23.2,56493
10:52:22,61.89,22.45,60.2,22.5,41.2,23.2,56494
10:52:23,61.89,22.45,60.2,22.5,41.2,23.2,56495
10:52:24,61.89,22.45,60.2,22.5,41.2,23.2,56495
10:52:25,61.88,22.45,60.2,22.5,41.3,23.2,56495
10:52:26,61.88,22.45,60.2,22.5,41.3,23.2,56494
10:52:27,61.88,22.45,60.2,22.5,41.3,23.2,56493
10:52:28,61.88,22.45,60.2,22.5,41.3,23.2,56494
10:52:29,61.88,22.45,60.2,22.5,41.3,23.2,56494
10:52:30,61.87,22.45,60.1,22.5,41.3,23.2,56492
10:52:31,61.87,22.45,60.1,22.5,41.3,23.2,56494
10:52:32,61.89,22.45,60.1,22.5,41.3,23.2,56494
10:52:33,61.89,22.45,60.1,22.5,41.2,23.2,56494
10:52:34,61.88,22.45,60.1,22.5,41.2,23.2,56494
10:52:35,61.86,22.45,60.1,22.5,41.3,23.2,56494
10:52:36,61.87,22.45,60.1,22.5,41.2,23.2,56493
10:52:37,61.87,22.45,60.1,22.5,41.2,23.3,56495
10:52:38,61.86,22.45,60.1,22.5,41.3,23.3,56493
10:52:39,61.88,22.45,60.1,22.5,41.2,23.3,56494
10:52:40,61.87,22.45,60.1,22.5,41.2,23.3,56493
10:52:41,61.84,22.45,60.1,22.5,41.2,23.3,56493
10:52:42,61.87,22.45,60.1,22.5,41.2,23.3,56493
10:52:43,61.87,22.45,60.1,22.5,41.2,23.3,56493
10:52:44,61.85,22.45,60.1,22.5,41.2,23.3,56494
10:52:45,61.87,22.45,60.1,22.5,41.2,23.3,56494
10:52:46,61.86,22.45,60.1,22.5,41.2,23.3,56496
10:52:47,61.87,22.45,60.1,22.5,41.2,23.3,56496
10:52:48,61.87,22.45,60.1,22.5,41.2,23.3,56495
10:52:49,61.84,22.45,60.1,22.5,41.3,23.3,56496
10:52:50,61.81,22.45,60.1,22.5,41.3,23.3,56495
10:52:51,61.81,22.45,60.1,22.5,41.3,23.2,56494
10:52:52,61.83,22.45,60.1,22.5,41.3,23.2,56496
10:52:53,61.83,22.45,60.1,22.5,41.3,23.2,56496
10:52:54,61.8,22.45,60.1,22.5,41.3,23.2,56496
10:52:55,61.81,22.45,60.1,22.5,41.3,23.2,56496
10:52:56,61.81,22.45,60.1,22.5,41.3,23.2,56496
10:52:57,61.83,22.45,60.1,22.5,41.4,23.2,56496
10:52:58,61.81,22.45,60.1,22.5,41.4,23.2,56496
10:52:59,61.85,22.45,60.1,22.5,41.4,23.2,56495
10:53:00,61.86,22.45,60.1,22.5,41.4,23.2,56497
10:53:01,61.86,22.45,60.1,22.5,41.4,23.3,56497
10:53:02,61.84,22.45,60.1,22.5,41.4,23.3,56497
10:53:03,61.85,22.45,60.1,22.5,41.4,23.3,56496
10:53:04,61.86,22.45,60.1,22.5,41.4,23.3,56495
10:53:05,61.85,22.45,60.1,22.5,41.4,23.3,56498
10:53:06,61.83,22.45,60.1,22.5,41.4,23.3,56497
10:53:07,61.83,22.45,60.1,22.5,41.4,23.3,56495
10:53:08,61.83,22.45,60.1,22.5,41.4,23.3,56496
10:53:09,61.83,22.45,60.1,22.5,41.4,23.3,56497
10:53:10,61.8,22.45,60.1,22.5,41.4,23.3,56497
10:53:11,61.82,22.45,60.1,22.5,41.4,23.3,56497
10:53:12,61.82,22.45,60.1,22.5,41.4,23.3,56497
10:53:13,61.82,22.45,60.1,22.5,41.4,23.3,56497
10:53:14,61.83,22.45,60.1,22.5,41.4,23.3,56497
10:53:15,61.81,22.45,60.1,22.5,41.4,23.3,56497
10:53:16,61.81,22.45,60.1,22.5,41.4,23.3,56497
10:53:17,61.85,22.45,60.1,22.5,41.4,23.3,56498
10:53:18,61.84,22.45,60.1,22.5,41.5,23.3,56497
10:53:19,61.84,22.45,60.1,22.5,41.5,23.3,56498
10:53:20,61.84,22.45,60.1,22.5,41.5,23.3,56499
10:53:21,61.82,22.46,60.1,22.5,41.5,23.3,56498
10:53:22,61.82,22.45,60.1,22.5,41.5,23.2,56497
10:53:23,61.81,22.45,60.1,22.5,41.5,23.3,56498
10:53:24,61.84,22.45,60.1,22.5,41.5,23.3,56498
10:53:25,61.85,22.45,60.1,22.5,41.5,23.3,56498
10:53:26,61.85,22.46,60.1,22.5,41.5,23.3,56497
10:53:27,61.86,22.46,60.1,22.5,41.5,23.3,56498
10:53:28,61.88,22.45,60.1,22.5,41.5,23.2,56498
10:53:29,61.88,22.45,60.1,22.5,41.5,23.2,56498
10:53:30,61.88,22.45,60,22.5,41.5,23.2,56499
10:53:31,61.87,22.45,60,22.5,41.5,23.2,56499
10:53:32,61.9,22.45,60,22.5,41.6,23.2,56498
10:53:33,61.9,22.46,60,22.5,41.6,23.2,56498
10:53:34,61.9,22.46,60,22.5,41.6,23.2,56498
10:53:35,61.88,22.46,60,22.5,41.6,23.2,56500
10:53:36,61.88,22.46,60,22.5,41.6,23.2,56498
10:53:37,61.9,22.46,60,22.5,41.6,23.2,56499
10:53:38,61.91,22.46,60,22.5,41.6,23.2,56499
10:53:39,61.89,22.46,60.1,22.5,41.6,23.2,56499
10:53:40,61.91,22.46,60.1,22.5,41.6,23.2,56500
10:53:41,61.89,22.46,60.1,22.5,41.6,23.2,56500
10:53:42,61.9,22.46,60.1,22.5,41.6,23.2,56499
10:53:43,61.91,22.46,60.1,22.5,41.6,23.2,56500
10:53:44,61.91,22.46,60.1,22.5,41.6,23.2,56499
10:53:45,61.89,22.46,60.1,22.5,41.7,23.2,56498
10:53:46,61.89,22.46,60.1,22.5,41.6,23.2,56497
10:53:47,61.89,22.46,60.1,22.5,41.6,23.2,56499
10:53:48,61.89,22.46,60.1,22.5,41.6,23.1,56499
10:53:49,61.89,22.46,60.1,22.5,41.6,23.1,56498
10:53:50,61.87,22.45,60.1,22.5,41.6,23.2,56498
10:53:51,61.86,22.45,60.1,22.5,41.6,23.2,56498
10:53:52,61.87,22.45,60.1,22.5,41.6,23.2,56499
10:53:53,61.9,22.45,60.1,22.5,41.6,23.2,56498
10:53:54,61.9,22.46,60.1,22.5,41.6,23.2,56498
10:53:55,61.91,22.45,60.1,22.5,41.6,23.2,56497
10:53:56,61.91,22.45,60.2,22.5,41.6,23.2,56497
10:53:57,61.9,22.45,60.2,22.5,41.6,23.2,56497
10:53:58,61.91,22.46,60.2,22.5,41.6,23.2,56497
10:53:59,61.92,22.46,60.2,22.5,41.5,23.2,56498
10:54:00,61.91,22.46,60.2,22.5,41.5,23.2,56498
10:54:01,61.92,22.46,60.2,22.5,41.5,23.2,56497
10:54:02,61.96,22.46,60.2,22.5,41.5,23.3,56496
10:54:03,61.92,22.46,60.2,22.5,41.5,23.2,56497
10:54:04,61.94,22.46,60.2,22.5,41.5,23.3,56499
10:54:05,61.94,22.46,60.2,22.5,41.5,23.2,56497
10:54:06,61.95,22.46,60.2,22.5,41.5,23.2,56497
10:54:07,61.97,22.46,60.2,22.5,41.5,23.2,56498
10:54:08,62.01,22.46,60.1,22.5,41.5,23.2,56497
10:54:09,62,22.46,60.1,22.5,41.5,23.2,56498
10:54:10,62.01,22.46,60.1,22.5,41.5,23.3,56497
10:54:11,62.02,22.46,60.1,22.5,41.5,23.2,56497
10:54:12,62.04,22.46,60.1,22.5,41.5,23.2,56498
10:54:13,62.03,22.46,60.1,22.5,41.5,23.2,56498
10:54:14,62.02,22.46,60.1,22.5,41.5,23.2,56498
10:54:15,62,22.46,60.1,22.5,41.5,23.2,56498
10:54:16,61.98,22.46,60.1,22.5,41.5,23.2,56498
10:54:17,62,22.46,60.1,22.5,41.5,23.2,56497
10:54:18,61.98,22.46,60.1,22.5,41.5,23.2,56499
10:54:19,61.97,22.46,60.2,22.5,41.5,23.2,56499
10:54:20,61.97,22.46,60.2,22.5,41.5,23.2,56500
10:54:21,62,22.46,60.2,22.5,41.5,23.2,56499
10:54:22,61.96,22.46,60.2,22.5,41.6,23.2,56499
10:54:23,61.92,22.46,60.2,22.5,41.6,23.2,56500
10:54:24,61.9,22.47,60.2,22.5,41.6,23.2,56498
10:54:25,61.91,22.47,60.2,22.5,41.6,23.2,56499
10:54:26,61.9,22.46,60.2,22.5,41.6,23.2,56500
10:54:27,61.88,22.47,60.2,22.5,41.6,23.2,56498
10:54:28,61.89,22.47,60.2,22.5,41.6,23.2,56498
10:54:29,61.89,22.46,60.2,22.5,41.6,23.2,56498
10:54:30,61.87,22.46,60.2,22.5,41.6,23.2,56498
10:54:31,61.88,22.47,60.2,22.5,41.6,23.3,56498
10:54:32,61.88,22.47,60.2,22.5,41.6,23.2,56499
10:54:33,61.88,22.47,60.2,22.5,41.6,23.2,56500
10:54:34,61.88,22.47,60.2,22.5,41.6,23.2,56499
10:54:35,61.91,22.47,60.2,22.5,41.6,23.3,56498
10:54:36,61.91,22.47,60.2,22.5,41.6,23.3,56499
10:54:37,61.92,22.47,60.2,22.5,41.6,23.3,56499
10:54:38,61.92,22.47,60.2,22.5,41.6,23.3,56497
10:54:39,61.92,22.48,60.2,22.5,41.6,23.3,56498
10:54:40,61.94,22.47,60.2,22.5,41.6,23.3,56498
10:54:41,61.97,22.45,60.2,22.5,41.6,23.3,56498
10:54:42,61.97,22.45,60.2,22.5,41.6,23.3,56497
10:54:43,61.97,22.46,60.2,22.5,41.6,23.3,56500
10:54:44,61.95,22.46,60.2,22.5,41.6,23.3,56499
10:54:45,61.95,22.47,60.2,22.5,41.6,23.3,56499
10:54:46,61.97,22.47,60.1,22.5,41.6,23.3,56499
10:54:47,61.97,22.47,60.1,22.5,41.6,23.3,56498
10:54:48,61.97,22.47,60.1,22.5,41.6,23.3,56498
10:54:49,61.97,22.47,60.1,22.5,41.6,23.3,56498
10:54:50,61.97,22.47,60.1,22.5,41.6,23.3,56500
10:54:51,62,22.47,60.1,22.5,41.6,23.3,56498
10:54:52,61.99,22.47,60.1,22.5,41.6,23.3,56500
10:54:53,61.98,22.47,60.1,22.5,41.6,23.3,56499
10:54:54,61.99,22.47,60.1,22.5,41.6,23.3,56500
10:54:55,62,22.47,60.1,22.5,41.6,23.3,56498
10:54:56,61.99,22.47,60.1,22.5,41.6,23.3,56500
10:54:57,61.97,22.47,60.1,22.5,41.6,23.3,56499
10:54:58,61.97,22.46,60.1,22.5,41.7,23.3,56499
10:54:59,61.96,22.46,60.1,22.5,41.6,23.3,56499
10:55:00,61.96,22.47,60.1,22.5,41.6,23.3,56499
10:55:01,61.98,22.47,60.1,22.5,41.6,23.3,56499
10:55:02,61.96,22.47,60.1,22.5,41.6,23.3,56500
10:55:03,61.92,22.46,60.1,22.5,41.7,23.3,56500
10:55:04,61.91,22.47,60.1,22.5,41.7,23.3,56500
10:55:05,61.92,22.47,60.1,22.5,41.7,23.3,56500
10:55:06,61.91,22.47,60.1,22.5,41.7,23.3,56500
10:55:07,61.88,22.47,60.1,22.5,41.7,23.3,56500
10:55:08,61.86,22.47,60.1,22.5,41.7,23.3,56499
10:55:09,61.86,22.47,60.1,22.5,41.7,23.3,56500
10:55:10,61.83,22.47,60.1,22.5,41.7,23.3,56499
10:55:11,61.83,22.47,60.1,22.5,41.7,23.3,56499
10:55:12,61.85,22.47,60.1,22.5,41.7,23.3,56499
10:55:13,61.84,22.47,60.1,22.5,41.7,23.3,56498
10:55:14,61.84,22.47,60.1,22.5,41.7,23.3,56499
10:55:15,61.84,22.47,60.1,22.5,41.7,23.3,56499
10:55:16,61.82,22.47,60.1,22.5,41.7,23.3,56499
10:55:17,61.82,22.47,60.1,22.5,41.7,23.4,56499
10:55:18,61.82,22.47,60.1,22.5,41.7,23.4,56499
10:55:19,61.84,22.47,60.1,22.5,41.7,23.4,56499
10:55:20,61.85,22.47,60.1,22.5,41.7,23.4,56499
10:55:21,61.83,22.47,60.1,22.5,41.7,23.3,56498
10:55:22,61.86,22.47,60.1,22.5,41.7,23.3,56499
10:55:23,61.87,22.47,60.1,22.5,41.6,23.3,56498
10:55:24,61.87,22.47,60.1,22.5,41.6,23.4,56499
10:55:25,61.86,22.47,60.1,22.5,41.6,23.4,56499
10:55:26,61.87,22.47,60.1,22.5,41.6,23.3,56499
10:55:27,61.89,22.47,60.1,22.5,41.6,23.4,56499
10:55:28,61.9,22.47,60.1,22.5,41.6,23.4,56499
10:55:29,61.9,22.47,60.1,22.5,41.6,23.3,56497
10:55:30,61.9,22.47,60.1,22.5,41.6,23.3,56499
10:55:31,61.91,22.47,60.1,22.5,41.6,23.3,56498
10:55:32,61.91,22.47,60.1,22.5,41.6,23.3,56497
10:55:33,61.94,22.47,60.1,22.5,41.6,23.3,56498
10:55:34,61.95,22.47,60.1,22.5,41.6,23.3,56498
10:55:35,61.94,22.47,60.1,22.5,41.6,23.3,56498
10:55:36,61.92,22.47,60.1,22.5,41.6,23.3,56498
10:55:37,61.95,22.47,60.1,22.5,41.6,23.3,56498
10:55:38,61.97,22.47,60,22.5,41.6,23.3,56498
10:55:39,61.97,22.47,60,22.5,41.6,23.3,56498
10:55:40,61.98,22.47,60,22.5,41.6,23.3,56498
10:55:41,61.96,22.47,60,22.5,41.6,23.3,56498
10:55:42,61.96,22.47,60,22.5,41.6,23.3,56497
10:55:43,61.95,22.47,60,22.5,41.5,23.3,56498
10:55:44,61.95,22.47,60,22.5,41.5,23.3,56498
10:55:45,61.95,22.47,60.1,22.5,41.5,23.3,56497
10:55:46,61.96,22.47,60.1,22.5,41.5,23.3,56497
10:55:47,61.92,22.47,60.1,22.5,41.5,23.3,56499
10:55:48,61.91,22.47,60.1,22.5,41.5,23.3,56500
10:55:49,61.96,22.47,60.1,22.5,41.6,23.3,56498
10:55:50,61.98,22.47,60.1,22.5,41.6,23.3,56499
10:55:51,61.99,22.47,60.1,22.5,41.6,23.3,56500
10:55:52,61.98,22.47,60.1,22.5,41.6,23.3,56499
10:55:53,61.98,22.47,60.1,22.5,41.6,23.3,56498
10:55:54,61.97,22.47,60.1,22.5,41.6,23.3,56499
10:55:55,61.97,22.47,60,22.5,41.6,23.3,56500
10:55:56,61.97,22.47,60,22.5,41.6,23.3,56500
10:55:57,61.97,22.47,60,22.5,41.6,23.3,56499
10:55:58,61.97,22.47,60,22.5,41.6,23.3,56500
10:55:59,61.98,22.47,60.1,22.5,41.6,23.3,56499
10:56:00,62.01,22.48,60.1,22.5,41.6,23.3,56500
10:56:01,62.03,22.48,60.1,22.5,41.7,23.3,56500
10:56:02,62.01,22.47,60.1,22.5,41.7,23.3,56500
10:56:03,62,22.47,60.1,22.5,41.7,23.3,56499
10:56:04,62.02,22.48,60.1,22.5,41.7,23.2,56500
10:56:05,62.02,22.48,60.1,22.5,41.7,23.2,56500
10:56:06,62.04,22.48,60.1,22.5,41.7,23.2,56499
10:56:07,62.06,22.47,60.1,22.5,41.7,23.2,56500
10:56:08,62.07,22.47,60.1,22.5,41.7,23.2,56500
10:56:09,62.04,22.47,60.1,22.5,41.7,23.2,56499
10:56:10,62.04,22.48,60.1,22.5,41.7,23.2,56499
10:56:11,61.99,22.47,60.1,22.5,41.7,23.3,56500
10:56:12,61.98,22.47,60.1,22.5,41.7,23.3,56501
10:56:13,61.98,22.47,60.1,22.5,41.7,23.3,56500
10:56:14,61.96,22.48,60.2,22.5,41.7,23.3,56500
10:56:15,61.97,22.48,60.2,22.5,41.7,23.3,56500
10:56:16,61.97,22.47,60.2,22.5,41.7,23.3,56499
10:56:17,61.97,22.47,60.2,22.5,41.7,23.3,56499
10:56:18,61.97,22.47,60.2,22.5,41.7,23.3,56500
10:56:19,61.94,22.47,60.2,22.5,41.7,23.3,56499
10:56:20,61.92,22.47,60.2,22.5,41.7,23.3,56501
10:56:21,61.95,22.48,60.2,22.5,41.7,23.3,56499
10:56:22,61.95,22.47,60.2,22.5,41.7,23.3,56501
10:56:23,61.94,22.48,60.2,22.5,41.7,23.3,56502
10:56:24,61.95,22.48,60.2,22.5,41.7,23.3,56501
10:56:25,61.92,22.47,60.2,22.5,41.7,23.3,56500
10:56:26,61.91,22.47,60.2,22.5,41.7,23.3,56500
10:56:27,61.91,22.47,60.2,22.5,41.7,23.3,56500
10:56:28,61.89,22.47,60.2,22.5,41.7,23.3,56501
10:56:29,61.9,22.47,60.2,22.5,41.7,23.3,56499
10:56:30,61.9,22.47,60.2,22.5,41.7,23.3,56500
10:56:31,61.9,22.48,60.2,22.5,41.7,23.3,56501
10:56:32,61.89,22.47,60.2,22.5,41.7,23.3,56502
10:56:33,61.91,22.48,60.2,22.5,41.7,23.3,56501
10:56:34,61.94,22.48,60.2,22.5,41.7,23.3,56501
