Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW
12:06:31,67.18,23.23,65.9,24.1,,,,84.4,23.2,60056
12:06:32,67.14,23.23,65.8,24.1,,,,84.4,23.2,60058
12:06:33,67.15,23.23,65.8,24.1,,,,84.4,23.2,60057
12:06:34,67.16,23.23,65.8,24.1,,,,84.4,23.2,60057
12:06:35,67.19,23.23,65.8,24.1,,,,84.4,23.2,60059
12:06:36,67.18,23.23,65.7,24.1,,,,84.4,23.2,60060
12:06:37,67.18,23.23,65.7,24.1,,,,84.4,23.2,60060
12:06:38,67.19,23.23,65.8,24.1,,,,84.4,23.3,60061
12:06:39,67.16,23.23,65.8,24.1,,,,84.4,23.3,60062
12:06:40,67.17,23.23,65.8,24.1,,,,84.4,23.3,60062
12:06:41,67.16,23.23,65.8,24.1,,,,84.4,23.3,60064
12:06:42,67.16,23.23,65.9,24.1,,,,84.5,23.3,60064
12:06:43,67.15,23.23,66,24.1,,,,84.5,23.3,60065
12:06:44,67.16,23.23,66,24.1,,,,84.5,23.3,60066
12:06:45,67.14,23.23,66,24.1,,,,84.5,23.3,60067
12:06:46,67.16,23.23,66.1,24.1,,,,84.5,23.3,60068
12:06:47,67.14,23.23,66.2,24.1,,,,84.5,23.2,60069
12:06:48,67.12,23.23,66.2,24.1,,,,84.6,23.3,60069
12:06:49,67.16,23.23,66.3,24.1,,,,84.6,23.3,60070
12:06:50,67.19,23.23,66.4,24.1,,,,84.6,23.2,60071
12:06:51,67.17,23.23,66.5,24.1,,,,84.6,23.3,60072
12:06:52,67.2,23.23,66.5,24.1,,,,84.6,23.3,60071
12:06:53,67.2,23.23,66.6,24.1,,,,84.6,23.3,60072
12:06:54,67.21,23.23,66.6,24.1,,,,84.7,23.3,60072
12:06:55,67.23,23.23,66.7,24.1,,,,84.7,23.3,60073
12:06:56,67.24,23.23,66.7,24.1,,,,84.7,23.3,60073
12:06:57,67.24,23.23,66.7,24.1,,,,84.7,23.3,60074
12:06:58,67.25,23.23,66.7,24.1,,,,84.7,23.3,60073
12:06:59,67.27,23.24,66.7,24.1,,,,84.7,23.2,60074
12:07:00,67.31,23.24,66.8,24.1,,,,84.7,23.2,60074
12:07:01,67.33,23.23,66.8,24.1,,,,84.7,23.2,60074
12:07:02,67.33,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:03,67.36,23.24,66.8,24.1,,,,84.7,23.2,60074
12:07:04,67.36,23.23,66.8,24.1,,,,84.7,23.2,60074
12:07:05,67.36,23.24,66.8,24.1,,,,84.7,23.2,60074
12:07:06,67.34,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:07,67.35,23.24,66.8,24.1,,,,84.7,23.2,60074
12:07:08,67.38,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:09,67.38,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:10,67.4,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:11,67.43,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:12,67.43,23.24,66.8,24.1,,,,84.7,23.2,60073
12:07:13,67.44,23.24,66.8,24.1,,,,84.7,23.3,60072
12:07:14,67.46,23.24,66.8,24.1,,,,84.7,23.2,60072
12:07:15,67.46,23.24,66.8,24.1,,,,84.7,23.2,60071
12:07:16,67.45,23.24,66.7,24.1,,,,84.7,23.2,60071
12:07:17,67.47,23.24,66.7,24.1,,,,84.7,23.2,60070
12:07:18,67.47,23.23,66.6,24.1,,,,84.7,23.2,60070
12:07:19,67.47,23.23,66.6,24.1,,,,84.7,23.2,60070
12:07:20,67.49,23.24,66.6,24.1,,,,84.7,23.2,60070
12:07:21,67.49,23.24,66.6,24.1,,,,84.7,23.2,60071
12:07:22,67.49,23.24,66.6,24.1,,,,84.7,23.2,60070
12:07:23,67.49,23.24,66.6,24.1,,,,84.7,23.2,60071
12:07:24,67.54,23.25,66.6,24.1,,,,84.7,23.2,60070
12:07:25,67.54,23.25,66.6,24.1,,,,84.7,23.2,60070
12:07:26,67.54,23.25,66.6,24.1,,,,84.7,23.2,60070
12:07:27,67.53,23.25,66.6,24.1,,,,84.7,23.2,60071
12:07:28,67.55,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:29,67.5,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:30,67.49,23.26,66.6,24.1,,,,84.7,23.2,60069
12:07:31,67.5,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:32,67.51,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:33,67.47,23.25,66.6,24.1,,,,84.7,23.2,60069
12:07:34,67.49,23.26,66.6,24.1,,,,84.7,23.2,60069
12:07:35,67.48,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:36,67.48,23.26,66.6,24.1,,,,84.7,23.2,60070
12:07:37,67.48,23.26,66.6,24.1,,,,84.7,23.2,60069
12:07:38,67.48,23.25,66.6,24.1,,,,84.7,23.2,60069
12:07:39,67.46,23.25,66.6,24.1,,,,84.7,23.2,60069
12:07:40,67.45,23.26,66.5,24.1,,,,84.7,23.2,60069
12:07:41,67.46,23.25,66.5,24.1,,,,84.7,23.2,60069
12:07:42,67.43,23.25,66.5,24.1,,,,84.7,23.2,60068
12:07:43,67.43,23.25,66.5,24.1,,,,84.6,23.2,60068
12:07:44,67.44,23.24,66.5,24.1,,,,84.6,23.2,60068
12:07:45,67.41,23.24,66.5,24.1,,,,84.6,23.2,60068
12:07:46,67.41,23.24,66.5,24.1,,,,84.6,23.2,60067
12:07:47,67.41,23.24,66.5,24.1,,,,84.6,23.2,60068
12:07:48,67.41,23.24,66.5,24.1,,,,84.6,23.2,60068
12:07:49,67.42,23.24,66.5,24.1,,,,84.6,23.2,60067
12:07:50,67.4,23.24,66.5,24.1,,,,84.6,23.2,60068
12:07:51,67.4,23.24,66.4,24.1,,,,84.6,23.2,60069
12:07:52,67.42,23.24,66.4,24.1,,,,84.6,23.2,60068
12:07:53,67.44,23.24,66.4,24.1,,,,84.6,23.2,60068
12:07:54,67.43,23.24,66.4,24.1,,,,84.6,23.2,60068
12:07:55,67.44,23.24,66.3,24.1,,,,84.6,23.2,60067
12:07:56,67.43,23.24,66.3,24.1,,,,84.6,23.2,60067
12:07:57,67.4,23.24,66.3,24.1,,,,84.6,23.2,60067
12:07:58,67.4,23.24,66.2,24.1,,,,84.6,23.2,60067
12:07:59,67.4,23.24,66.2,24.1,,,,84.6,23.2,60066
12:08:00,67.4,23.24,66.2,24.1,,,,84.6,23.2,60065
12:08:01,67.37,23.24,66.1,24.1,,,,84.6,23.2,60064
12:08:02,67.35,23.24,66.1,24.1,,,,84.6,23.2,60064
12:08:03,67.33,23.24,66,24.1,,,,84.5,23.2,60063
12:08:04,67.33,23.24,66,24.1,,,,84.5,23.2,60062
12:08:05,67.34,23.24,66,24.1,,,,84.5,23.2,60065
12:08:06,67.35,23.24,65.9,24.1,,,,84.5,23.2,60062
12:08:07,67.32,23.24,65.9,24.1,,,,84.5,23.2,60062
12:08:08,67.31,23.24,65.9,24.1,,,,84.5,23.2,60063
12:08:09,67.29,23.24,65.9,24.1,,,,84.5,23.3,60063
12:08:10,67.31,23.24,65.9,24.1,,,,84.5,23.3,60062
12:08:11,67.32,23.24,65.9,24.1,,,,84.5,23.3,60062
12:08:12,67.31,23.24,65.9,24.1,,,,84.5,23.3,60062
12:08:13,67.28,23.24,65.9,24.1,,,,84.5,23.3,60062
12:08:14,67.26,23.24,65.9,24.1,,,,84.5,23.3,60061
12:08:15,67.24,23.24,65.9,24.1,,,,84.5,23.3,60063
12:08:16,67.21,23.24,65.9,24.1,,,,84.5,23.3,60063
12:08:17,67.21,23.24,65.9,24.1,,,,84.5,23.3,60064
12:08:18,67.18,23.24,65.9,24.1,,,,84.5,23.2,60065
12:08:19,67.14,23.24,65.9,24.1,,,,84.5,23.2,60066
12:08:20,67.13,23.24,66,24.1,,,,84.5,23.2,60065
12:08:21,67.09,23.24,66,24.1,,,,84.5,23.2,60065
12:08:22,67.09,23.24,66,24.1,,,,84.5,23.2,60065
12:08:23,67.09,23.24,66,24.1,,,,84.5,23.2,60066
12:08:24,67.08,23.24,66,24.1,,,,84.5,23.2,60066
12:08:25,67.08,23.24,66,24.1,,,,84.6,23.2,60067
12:08:26,67.11,23.24,66,24.1,,,,84.6,23.2,60066
12:08:27,67.12,23.24,66,24.1,,,,84.6,23.2,60066
12:08:28,67.12,23.24,66,24.1,,,,84.6,23.2,60065
12:08:29,67.14,23.24,66,24.1,,,,84.6,23.2,60066
12:08:30,67.14,23.24,66,24.1,,,,84.6,23.2,60065
12:08:31,67.14,23.24,66,24.1,,,,84.6,23.2,60065
12:08:32,67.17,23.24,66,24.1,,,,84.6,23.2,60065
12:08:33,67.18,23.24,66,24.1,,,,84.6,23.2,60065
12:08:34,67.18,23.24,66,24.1,,,,84.6,23.2,60064
12:08:35,67.19,23.24,66,24.1,,,,84.6,23.2,60063
12:08:36,67.21,23.24,66,24.1,,,,84.5,23.2,60063
12:08:37,67.21,23.25,66,24.1,,,,84.5,23.2,60064
12:08:38,67.22,23.24,66,24.1,,,,84.5,23.2,60063
12:08:39,67.22,23.25,66,24.1,,,,84.5,23.2,60063
12:08:40,67.22,23.25,66,24.1,,,,84.5,23.2,60064
12:08:41,67.24,23.25,66,24.1,,,,84.5,23.2,60064
12:08:42,67.23,23.25,65.9,24.1,,,,84.5,23.2,60064
12:08:43,67.26,23.24,65.9,24.1,,,,84.5,23.2,60065
12:08:44,67.27,23.25,65.9,24.1,,,,84.5,23.2,60065
12:08:46,67.27,23.25,65.9,24.1,,,,84.5,23.2,60067
12:08:47,67.27,23.25,65.9,24.1,,,,84.5,23.2,60067
12:08:48,67.25,23.25,65.9,24.1,,,,84.6,23.1,60067
12:08:49,67.24,23.25,65.9,24.1,,,,84.6,23.1,60067
12:08:50,67.25,23.25,65.9,24.1,,,,84.6,23.1,60068
12:08:51,67.27,23.25,65.9,24.1,,,,84.6,23.2,60068
12:08:52,67.27,23.25,66,24.1,,,,84.6,23.2,60068
12:08:53,67.27,23.25,66,24.1,,,,84.6,23.2,60068
12:08:54,67.3,23.25,66,24.1,,,,84.6,23.2,60068
12:08:55,67.32,23.25,66,24.1,,,,84.6,23.2,60069
12:08:56,67.32,23.25,66,24.1,,,,84.6,23.3,60068
12:08:57,67.3,23.25,66.1,24.1,,,,84.6,23.3,60068
12:08:58,67.29,23.25,66.1,24.1,,,,84.6,23.2,60068
12:08:59,67.27,23.25,66.1,24.1,,,,84.6,23.3,60068
12:09:00,67.28,23.25,66.2,24.1,,,,84.6,23.2,60067
12:09:01,67.28,23.25,66.2,24.1,,,,84.6,23.2,60067
12:09:02,67.28,23.24,66.2,24.1,,,,84.6,23.3,60067
12:09:03,67.26,23.24,66.2,24.1,,,,84.6,23.3,60067
12:09:04,67.28,23.24,66.2,24.1,,,,84.6,23.3,60067
12:09:05,67.29,23.24,66.3,24.1,,,,84.6,23.3,60067
12:09:06,67.28,23.25,66.3,24.1,,,,84.6,23.2,60067
12:09:07,67.31,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:08,67.33,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:09,67.33,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:10,67.33,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:11,67.35,23.25,66.3,24.1,,,,84.6,23.2,60067
12:09:12,67.36,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:13,67.37,23.25,66.3,24.1,,,,84.6,23.3,60067
12:09:14,67.36,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:15,67.38,23.25,66.3,24.1,,,,84.6,23.3,60066
12:09:16,67.35,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:17,67.35,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:18,67.37,23.25,66.4,24.1,,,,84.6,23.3,60066
12:09:19,67.36,23.25,66.4,24.1,,,,84.6,23.3,60066
12:09:20,67.37,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:21,67.38,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:22,67.35,23.25,66.4,24.1,,,,84.6,23.3,60066
12:09:23,67.35,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:24,67.34,23.25,66.4,24.1,,,,84.6,23.2,60067
12:09:25,67.39,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:26,67.37,23.25,66.4,24.1,,,,84.6,23.2,60066
12:09:27,67.41,23.25,66.4,24.1,,,,84.6,23.2,60067
12:09:28,67.42,23.25,66.4,24.1,,,,84.6,23.3,60066
12:09:29,67.43,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:30,67.44,23.25,66.4,24.1,,,,84.6,23.3,60067
12:09:31,67.43,23.25,66.5,24.1,,,,84.6,23.3,60066
12:09:32,67.46,23.25,66.5,24.1,,,,84.6,23.3,60065
12:09:33,67.46,23.25,66.4,24.1,,,,84.6,23.3,60065
12:09:34,67.43,23.25,66.4,24.1,,,,84.6,23.3,60064
12:09:35,67.42,23.25,66.4,24.1,,,,84.6,23.3,60064
12:09:36,67.43,23.25,66.4,24.1,,,,84.6,23.3,60064
12:09:37,67.43,23.25,66.3,24.1,,,,84.6,23.3,60063
12:09:38,67.44,23.25,66.3,24.1,,,,84.5,23.2,60063
12:09:39,67.43,23.25,66.2,24.1,,,,84.5,23.2,60064
12:09:40,67.41,23.25,66.2,24.1,,,,84.5,23.2,60064
12:09:41,67.41,23.25,66.2,24.1,,,,84.5,23.2,60065
12:09:42,67.39,23.25,66.2,24.1,,,,84.5,23.2,60065
12:09:43,67.39,23.25,66.2,24.1,,,,84.5,23.3,60066
12:09:44,67.41,23.25,66.2,24.1,,,,84.5,23.2,60065
12:09:45,67.42,23.25,66.2,24.1,,,,84.5,23.3,60066
12:09:46,67.4,23.25,66.2,24.1,,,,84.6,23.3,60067
12:09:47,67.42,23.25,66.2,24.1,,,,84.6,23.3,60067
12:09:48,67.4,23.25,66.2,24.1,,,,84.6,23.3,60067
12:09:49,67.42,23.25,66.2,24.1,,,,84.6,23.3,60067
12:09:50,67.38,23.25,66.2,24.1,,,,84.6,23.2,60068
12:09:51,67.4,23.25,66.2,24.1,,,,84.6,23.2,60068
12:09:52,67.42,23.25,66.3,24.1,,,,84.6,23.3,60068
12:09:53,67.43,23.25,66.3,24.1,,,,84.6,23.3,60070
12:09:54,67.42,23.25,66.3,24.1,,,,84.6,23.2,60069
12:09:55,67.42,23.25,66.4,24.1,,,,84.6,23.2,60068
12:09:56,67.43,23.25,66.4,24.1,,,,84.6,23.2,60068
12:09:57,67.45,23.25,66.5,24.1,,,,84.6,23.2,60069
12:09:58,67.43,23.25,66.5,24.1,,,,84.6,23.2,60069
12:09:59,67.43,23.25,66.5,24.1,,,,84.6,23.2,60068
12:10:00,67.44,23.25,66.5,24.1,,,,84.6,23.2,60069
12:10:01,67.43,23.25,66.5,24.1,,,,84.6,23.2,60069
12:10:02,67.41,23.25,66.6,24.1,,,,84.6,23.3,60069
12:10:03,67.42,23.25,66.6,24.1,,,,84.6,23.2,60069
12:10:04,67.45,23.26,66.6,24.1,,,,84.6,23.2,60069
12:10:05,67.47,23.26,66.6,24.1,,,,84.6,23.2,60070
12:10:06,67.47,23.26,66.6,24.1,,,,84.6,23.2,60070
12:10:07,67.47,23.26,66.6,24.1,,,,84.7,23.3,60071
12:10:08,67.47,23.26,66.6,24.1,,,,84.7,23.2,60071
12:10:09,67.48,23.26,66.7,24.1,,,,84.7,23.2,60070
12:10:10,67.5,23.25,66.7,24.1,,,,84.7,23.2,60071
12:10:11,67.46,23.25,66.7,24.1,,,,84.7,23.3,60071
12:10:12,67.46,23.25,66.7,24.1,,,,84.7,23.3,60069
12:10:13,67.48,23.25,66.7,24.1,,,,84.7,23.3,60070
12:10:14,67.46,23.25,66.7,24.1,,,,84.7,23.3,60069
12:10:15,67.45,23.25,66.6,24.1,,,,84.7,23.3,60070
12:10:16,67.44,23.25,66.6,24.1,,,,84.7,23.3,60072
12:10:17,67.43,23.25,66.6,24.1,,,,84.7,23.3,60070
12:10:18,67.45,23.25,66.6,24.1,,,,84.7,23.2,60071
12:10:19,67.47,23.25,66.6,24.1,,,,84.7,23.2,60070
12:10:20,67.47,23.26,66.6,24.1,,,,84.7,23.2,60070
12:10:21,67.45,23.26,66.6,24.1,,,,84.7,23.2,60071
12:10:22,67.44,23.26,66.6,24,,,,84.7,23.3,60071
12:10:23,67.43,23.26,66.6,24,,,,84.7,23.3,60070
12:10:24,67.44,23.26,66.6,24,,,,84.7,23.3,60071
12:10:25,67.45,23.26,66.6,24,,,,84.7,23.3,60070
12:10:26,67.45,23.25,66.6,24,,,,84.7,23.3,60069
12:10:27,67.44,23.25,66.6,24,,,,84.7,23.3,60069
12:10:28,67.45,23.25,66.5,24,,,,84.7,23.3,60068
12:10:29,67.45,23.25,66.5,24,,,,84.6,23.3,60068
12:10:30,67.46,23.25,66.5,24,,,,84.6,23.3,60068
12:10:31,67.47,23.25,66.4,24,,,,84.6,23.3,60068
12:10:32,67.5,23.26,66.4,24,,,,84.6,23.3,60067
12:10:33,67.52,23.26,66.4,24,,,,84.6,23.3,60067
12:10:34,67.51,23.26,66.4,24,,,,84.6,23.3,60067
12:10:35,67.53,23.26,66.4,24,,,,84.6,23.3,60067
12:10:36,67.53,23.26,66.3,24,,,,84.6,23.3,60067
12:10:37,67.51,23.26,66.3,24,,,,84.6,23.2,60067
12:10:38,67.52,23.26,66.3,24,,,,84.6,23.2,60068
12:10:39,67.52,23.26,66.3,24,,,,84.6,23.2,60067
12:10:40,67.54,23.25,66.3,24,,,,84.6,23.2,60067
12:10:41,67.55,23.25,66.3,24,,,,84.6,23.3,60068
12:10:42,67.55,23.25,66.3,24,,,,84.6,23.3,60068
12:10:43,67.54,23.25,66.3,24,,,,84.6,23.3,60069
12:10:44,67.58,23.25,66.3,24,,,,84.6,23.3,60070
12:10:45,67.59,23.26,66.3,24,,,,84.6,23.3,60070
12:10:46,67.57,23.25,66.3,24,,,,84.6,23.3,60070
12:10:47,67.58,23.26,66.3,24,,,,84.6,23.3,60069
12:10:48,67.57,23.26,66.3,24,,,,84.6,23.3,60069
12:10:49,67.55,23.26,66.3,24,,,,84.6,23.3,60067
12:10:50,67.57,23.26,66.3,24,,,,84.6,23.3,60067
12:10:51,67.55,23.26,66.3,24,,,,84.6,23.3,60067
12:10:52,67.57,23.26,66.3,24,,,,84.6,23.3,60066
12:10:53,67.54,23.26,66.3,24,,,,84.6,23.3,60064
12:10:54,67.55,23.26,66.2,24,,,,84.6,23.3,60064
12:10:55,67.55,23.26,66.2,24,,,,84.6,23.3,60063
12:10:56,67.53,23.26,66.2,24,,,,84.5,23.3,60062
12:10:57,67.51,23.26,66.1,24,,,,84.5,23.3,60062
12:10:58,67.5,23.26,66,24,,,,84.5,23.3,60061
12:10:59,67.49,23.26,66,24,,,,84.5,23.3,60061
12:11:00,67.52,23.26,66,24,,,,84.5,23.3,60060
12:11:01,67.49,23.25,66,24,,,,84.5,23.3,60061
12:11:02,67.49,23.26,66,24,,,,84.5,23.3,60060
12:11:03,67.5,23.25,65.9,24,,,,84.5,23.3,60060
12:11:04,67.49,23.26,65.9,24,,,,84.5,23.3,60060
12:11:05,67.5,23.26,65.9,24,,,,84.5,23.3,60061
12:11:06,67.49,23.26,65.9,24,,,,84.5,23.2,60061
12:11:07,67.5,23.26,65.9,24,,,,84.5,23.2,60061
12:11:08,67.49,23.26,65.9,24,,,,84.5,23.2,60061
12:11:09,67.47,23.26,65.9,24,,,,84.5,23.3,60062
12:11:10,67.42,23.26,66,24,,,,84.5,23.3,60062
12:11:11,67.42,23.26,66,24,,,,84.5,23.2,60063
12:11:12,67.41,23.26,66,24,,,,84.5,23.2,60063
12:11:13,67.4,23.26,66,24,,,,84.5,23.2,60063
12:11:14,67.4,23.26,66,24,,,,84.5,23.3,60064
12:11:15,67.4,23.26,66,24,,,,84.5,23.2,60064
12:11:16,67.4,23.26,66,24,,,,84.5,23.2,60064
12:11:17,67.38,23.26,66,24,,,,84.5,23.2,60064
12:11:18,67.37,23.26,66,24,,,,84.5,23.2,60064
12:11:19,67.37,23.26,66,24,,,,84.5,23.2,60064
12:11:20,67.33,23.26,66.1,24,,,,84.5,23.2,60066
12:11:21,67.33,23.26,66.1,24,,,,84.5,23.2,60067
12:11:22,67.33,23.26,66.1,24.1,,,,84.5,23.3,60067
12:11:23,67.33,23.25,66.1,24.1,,,,84.5,23.3,60068
12:11:24,67.3,23.26,66.1,24,,,,84.6,23.3,60069
12:11:25,67.27,23.26,66.1,24,,,,84.6,23.3,60070
12:11:26,67.24,23.26,66.1,24,,,,84.6,23.3,60071
12:11:27,67.25,23.26,66.2,24,,,,84.6,23.3,60071
12:11:28,67.25,23.26,66.2,24.1,,,,84.6,23.3,60071
12:11:29,67.2,23.26,66.2,24.1,,,,84.6,23.2,60072
12:11:30,67.2,23.26,66.2,24,,,,84.6,23.2,60071
12:11:31,67.19,23.26,66.2,24,,,,84.6,23.3,60071
12:11:32,67.18,23.26,66.3,24,,,,84.7,23.3,60071
12:11:33,67.18,23.26,66.3,24,,,,84.7,23.3,60069
12:11:34,67.17,23.26,66.3,24,,,,84.7,23.3,60068
12:11:35,67.18,23.26,66.3,24,,,,84.6,23.3,60068
12:11:36,67.14,23.26,66.3,24,,,,84.6,23.3,60067
12:11:37,67.11,23.26,66.3,24,,,,84.6,23.3,60066
12:11:38,67.07,23.26,66.3,24,,,,84.6,23.3,60066
12:11:39,67.07,23.26,66.2,24,,,,84.6,23.2,60066
12:11:40,67.04,23.26,66.2,24,,,,84.6,23.3,60065
12:11:41,67.04,23.26,66.2,24,,,,84.6,23.2,60065
12:11:42,67.03,23.26,66.1,24.1,,,,84.6,23.3,60064
12:11:43,67.03,23.26,66,24.1,,,,84.6,23.3,60064
12:11:44,66.99,23.26,66,24.1,,,,84.6,23.3,60064
12:11:45,66.99,23.26,66,24.1,,,,84.6,23.3,60065
12:11:46,66.98,23.27,66,24.1,,,,84.6,23.3,60067
12:11:47,67.02,23.27,65.9,24.1,,,,84.6,23.3,60066
12:11:48,67.06,23.27,65.9,24.1,,,,84.6,23.3,60066
12:11:49,67.08,23.27,65.9,24.1,,,,84.6,23.3,60067
12:11:50,67.12,23.27,65.9,24.1,,,,84.6,23.3,60067
12:11:51,67.14,23.27,65.9,24.1,,,,84.6,23.3,60068
12:11:52,67.12,23.28,65.9,24.1,,,,84.6,23.3,60068
12:11:53,67.11,23.27,65.9,24.1,,,,84.6,23.3,60068
12:11:54,67.06,23.27,65.9,24.1,,,,84.6,23.3,60070
12:11:55,67.08,23.27,65.9,24.1,,,,84.6,23.3,60070
12:11:56,67.08,23.27,66,24.1,,,,84.6,23.3,60071
12:11:57,67.08,23.27,66,24.1,,,,84.6,23.3,60071
12:11:58,67.06,23.26,66.1,24.1,,,,84.6,23.3,60072
12:11:59,67.08,23.26,66.2,24.1,,,,84.6,23.3,60072
12:12:00,67.08,23.26,66.3,24.1,,,,84.6,23.3,60073
12:12:01,67.1,23.26,66.4,24.1,,,,84.6,23.3,60072
12:12:02,67.07,23.26,66.4,24.1,,,,84.7,23.3,60072
12:12:03,67.08,23.26,66.5,24.1,,,,84.7,23.3,60072
12:12:04,67.08,23.26,66.5,24.1,,,,84.7,23.3,60072
12:12:05,67.06,23.26,66.6,24.1,,,,84.7,23.3,60072
12:12:06,67.11,23.26,66.6,24.1,,,,84.7,23.3,60072
12:12:07,67.1,23.26,66.6,24.1,,,,84.7,23.3,60072
12:12:08,67.07,23.26,66.6,24.1,,,,84.7,23.3,60071
12:12:09,67.07,23.26,66.7,24.1,,,,84.7,23.3,60071
12:12:10,67.1,23.26,66.7,24.1,,,,84.7,23.3,60070
12:12:11,67.11,23.26,66.7,24.1,,,,84.7,23.3,60070
12:12:12,67.12,23.26,66.7,24.1,,,,84.7,23.3,60070
12:12:13,67.11,23.26,66.7,24.1,,,,84.7,23.3,60069
12:12:14,67.13,23.26,66.7,24.1,,,,84.7,23.3,60069
12:12:15,67.15,23.26,66.7,24.1,,,,84.7,23.3,60069
12:12:16,67.13,23.26,66.7,24.1,,,,84.7,23.3,60068
12:12:17,67.11,23.26,66.7,24.1,,,,84.6,23.3,60069
12:12:18,67.12,23.26,66.7,24.1,,,,84.6,23.3,60068
12:12:19,67.13,23.26,66.7,24.1,,,,84.6,23.3,60067
12:12:20,67.18,23.26,66.7,24.1,,,,84.6,23.3,60068
12:12:21,67.18,23.26,66.7,24.1,,,,84.6,23.3,60068
12:12:22,67.19,23.26,66.7,24.1,,,,84.6,23.3,60068
12:12:23,67.19,23.26,66.7,24.1,,,,84.6,23.3,60067
12:12:24,67.21,23.26,66.7,24.1,,,,84.6,23.3,60068
12:12:25,67.23,23.26,66.7,24.1,,,,84.6,23.3,60067
12:12:26,67.22,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:27,67.25,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:28,67.27,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:29,67.27,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:30,67.27,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:31,67.29,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:32,67.29,23.26,66.6,24.1,,,,84.6,23.3,60067
12:12:33,67.31,23.26,66.6,24.1,,,,84.6,23.2,60068
12:12:34,67.35,23.26,66.6,24.1,,,,84.6,23.3,60068
12:12:35,67.36,23.26,66.6,24.1,,,,84.6,23.3,60068
12:12:36,67.38,23.26,66.6,24.1,,,,84.6,23.3,60068
12:12:37,67.38,23.26,66.6,24.1,,,,84.6,23.3,60067
