Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 RevC Hum,SGS 2 RevC Temp,SGS 2 RevC RAW,SGS 2 Calc
13:33:25,,,,,,,,,,,,
13:33:26,,,,,,,,,,,,
13:33:27,,,,,,,,,,,,
13:33:28,,,,,,,,,,,,
13:33:29,,,,,,,,,,,,
13:33:30,,,,,,,,,,,,
13:33:31,,,,,,,,,,,,
13:33:32,,,,,,,,,,,,
13:33:33,,,,,,,,,,,,
13:33:34,,,,,,,,,,,,
13:33:35,,,,,,,,,,,,
13:33:36,,,,,,,,,,,,
13:33:37,,,,,,,,,,,,
13:33:38,,,,,,,,,,,,
13:33:40,,,,,,,,,,,,
13:33:41,,,,,,,,,,,,
13:33:42,,,,,,,,,,,,
13:33:43,,,,,,,,,,,,
13:33:44,,,,,,,,,,,,
13:33:45,,,,,,,,,,,,
13:33:46,,,,,,,,,,,,
13:33:47,,,,,,,,,,,,
