Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
13:01:38,53.43,22.74,55.9,22.8,,,,,57.8,22.4,58797,56.07
13:01:39,53.45,22.74,55.9,22.8,,,,,57.8,22.4,58798,56.09
13:01:40,53.47,22.75,55.9,22.8,,,,,57.9,22.4,58800,56.13
13:01:41,53.5,22.75,55.9,22.8,,,,,57.9,22.4,58805,56.23
13:01:42,53.55,22.75,56,22.8,,,,,58,22.4,58809,56.31
13:01:43,53.59,22.75,56,22.8,,,,,58,22.4,58811,56.35
13:01:44,53.63,22.75,56.2,22.8,,,,,58.1,22.5,58812,56.37
13:01:45,53.65,22.75,56.3,22.8,,,,,58.1,22.5,58816,56.46
13:01:46,53.68,22.75,56.3,22.8,,,,,58.2,22.5,58819,56.52
13:01:47,53.71,22.76,56.5,22.8,,,,,58.2,22.5,58824,56.62
13:01:48,53.78,22.76,56.8,22.8,,,,,58.3,22.4,58827,56.68
13:01:49,53.84,22.76,56.8,22.8,,,,,58.4,22.4,58830,56.74
13:01:50,53.9,22.76,56.9,22.8,,,,,58.4,22.4,58834,56.82
13:01:51,53.94,22.76,57.1,22.8,NaN,NaN,NaN,,58.5,22.5,58837,56.88
13:01:52,54.01,22.76,57.1,22.8,2.7,1.6,56561,,58.6,22.4,58840,56.94
13:01:53,54.05,22.76,57.1,22.8,5.8,3.2,56560,,58.6,22.5,58842,56.99
13:01:54,54.08,22.77,57.2,22.8,8.9,4.9,56559,,58.7,22.4,58844,57.03
13:01:55,54.14,22.77,57.3,22.8,12,6.5,56558,,58.8,22.5,58846,57.07
13:01:56,54.2,22.77,57.3,22.8,15.1,8.1,56557,,58.8,22.5,58849,57.13
13:01:57,54.23,22.77,57.4,22.8,18.2,9.8,56556,,58.9,22.5,58851,57.17
13:01:58,54.27,22.77,57.5,22.8,21.3,11.4,56555,,58.9,22.5,58852,57.19
13:01:59,54.33,22.77,57.5,22.8,24.4,13.1,56554,,59,22.5,58855,57.25
13:02:00,54.39,22.78,57.6,22.8,27.4,14.7,56552,,59,22.5,58857,57.29
13:02:01,54.44,22.77,57.6,22.8,30.5,16.4,56553,,59.1,22.5,58859,57.33
13:02:02,54.47,22.78,57.6,22.8,33.6,18,56552,,59.1,22.5,58860,57.35
13:02:03,54.53,22.78,57.7,22.8,36.6,19.7,56552,,59.1,22.5,58863,57.41
13:02:04,54.57,22.78,57.7,22.8,39.7,21.3,56553,,59.2,22.5,58864,57.43
13:02:05,54.61,22.78,57.8,22.8,42.8,23,56552,,59.2,22.5,58864,57.43
13:02:06,54.67,22.78,57.8,22.8,45.8,24.6,56551,,59.3,22.5,58864,57.43
13:02:07,54.72,22.79,57.8,22.8,46.1,24.6,56552,,59.3,22.5,58865,57.45
13:02:08,54.77,22.79,57.9,22.8,46,24.6,56552,,59.3,22.5,58865,57.45
13:02:09,54.8,22.79,57.9,22.8,46,24.7,56552,,59.3,22.5,58866,57.48
13:02:10,54.84,22.79,57.9,22.8,46,24.7,56553,,59.3,22.5,58867,57.5
13:02:11,54.85,22.79,57.9,22.8,45.9,24.7,56554,,59.4,22.5,58869,57.54
13:02:12,54.89,22.79,57.9,22.8,45.9,24.7,56554,,59.4,22.5,58873,57.62
13:02:13,54.9,22.79,57.9,22.8,45.9,24.7,56556,,59.4,22.5,58874,57.64
13:02:14,54.93,22.79,58,22.8,45.9,24.7,56560,,59.4,22.5,58874,57.64
13:02:15,54.95,22.79,58,22.8,45.9,24.7,56568,,59.5,22.5,58874,57.64
13:02:17,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:18,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:19,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:21,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:22,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:23,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:24,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:25,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:26,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
13:02:27,,,58,22.8,46,24.7,56569,,59.5,22.5,58874,57.64
