Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS Calc,SGS 2 Hum,SGS 2 Temp,SGS 2 RAW,SGS 2 Calc
11:27:23,67.74,22.5,67.6,22.7,66.8,24.3,NaN,NaN,84.9,22.1,526794,12332.56
11:27:24,67.82,22.5,67.7,22.7,66.9,24.2,NaN,NaN,84.9,22.1,526802,12332.77
11:27:25,67.84,22.5,67.7,22.7,66.9,24.2,NaN,NaN,84.9,22.1,526799,12332.69
11:27:26,67.9,22.5,67.8,22.7,67,24.3,NaN,NaN,84.9,22.1,526799,12332.69
11:27:27,67.94,22.49,67.8,22.7,67,24.3,NaN,NaN,84.9,22.1,526794,12332.56
11:27:28,67.96,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526798,12332.67
11:27:29,68.01,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526797,12332.64
11:27:30,68.01,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526805,12332.85
11:27:31,68.02,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526804,12332.83
11:27:32,68.04,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526807,12332.9
11:27:33,68.04,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526801,12332.75
11:27:34,68.02,22.49,67.8,22.7,67.1,24.3,NaN,NaN,84.9,22.1,526805,12332.85
11:27:35,68.04,22.49,67.8,22.7,67.2,24.3,NaN,NaN,84.9,22.1,526802,12332.77
11:27:36,68.1,22.49,67.8,22.6,67.2,24.2,NaN,NaN,84.9,22.1,526810,12332.98
11:27:37,68.17,22.49,67.8,22.6,67.3,24.2,NaN,NaN,84.9,22.1,526808,12332.93
11:27:38,68.25,22.49,67.8,22.6,67.3,24.2,NaN,NaN,84.9,22.1,526810,12332.98
11:27:39,68.31,22.49,67.8,22.6,67.4,24.2,NaN,NaN,84.9,22.1,526799,12332.69
11:27:40,68.38,22.49,67.8,22.6,67.5,24.2,NaN,NaN,84.9,22.1,526801,12332.75
11:27:41,68.52,22.49,67.8,22.6,67.5,24.2,NaN,NaN,84.9,22.2,526796,12332.62
11:27:42,68.68,22.49,67.8,22.6,67.6,24.1,NaN,NaN,84.9,22.2,526801,12332.75
