Time,IST Cap (pF),Vaisala Cap(pF),New IST Cap (pF),Open (Reference) (pF)
12:08:30,188.04059533803058,246.19042252105285,169.13025402206648,47.63500735004896
12:08:31,188.0331426677969,246.12724881371568,169.12480495621745,47.63552946836106
12:08:32,188.05935182038374,246.06581578049006,169.14796530493183,47.635085667248546
12:08:33,188.09736482617237,246.01856110906266,169.13989532217295,47.63523185987116
12:08:34,188.1158020066352,245.9836957682938,169.12714522787667,47.63574876061196
12:08:35,188.12358740786038,245.95257445008647,169.12672607117275,47.63541982280344
12:08:36,187.98462924572976,245.9243375778876,169.17427536284583,47.63531017762442
12:08:37,187.95843571177022,245.88073617072206,169.1788531710926,47.63541982280344
12:08:38,187.96588394089972,245.8400234181308,169.15879605955783,47.63534150477978
12:08:39,187.96330565763887,245.80384959313977,169.15722378869958,47.63563911429723
12:08:40,187.96764375199905,245.77416976187448,169.17308725977813,47.635085667248546
12:08:41,187.98904994453073,245.74590242671843,169.16725175877394,47.63541982280344
12:08:42,187.99211996599993,245.71959738370873,169.14562460111878,47.63467841991988
12:08:43,187.99469884215216,245.70559014251046,169.12986978443436,47.63534150477978
12:08:44,187.99121941857453,245.691951054296,169.12480495621745,47.634976023223196
12:08:45,188.059802338094,245.67947503547612,169.12400159057876,47.634976023223196
12:08:46,188.00648866607688,245.6651043288773,169.1062940712997,47.63489770629403
12:08:47,187.95454807571338,245.6518354769469,169.09703976846498,47.63500735004896
12:08:48,189.156179397662,245.6397293518198,169.22055122931363,47.63523185987116
12:08:49,190.16934805985795,245.81064305280952,170.06128223339053,47.634788062917686
12:08:50,189.254133759784,246.13405568491606,170.02469499426752,47.634459135059934
12:08:51,188.82914210856492,246.31659735356402,169.76076501370588,47.63467841991988
12:08:53,188.72847049349602,246.37075461668704,169.66845572308677,47.63500735004896
12:08:54,190.945355061363,246.52085492577257,170.42034994311481,47.63500735004896
12:08:55,190.64092099345794,246.93185844955437,170.84710249561886,47.63519531165242
12:08:56,190.1623098627344,247.28379247731917,170.6462345112648,47.634756736308255
12:08:57,189.7952834078738,247.5063827911095,170.41561566323105,47.635085667248546
12:08:58,191.88790656875744,247.69299172713573,171.12178258591487,47.63523185987116
12:08:59,190.88691453061492,248.098987367009,170.71550082929386,47.63574876061196
12:09:00,190.07126499519995,248.31286102986778,170.4257557427191,47.63585840730525
12:09:01,189.8702157366984,248.32491672798943,170.15941121052748,47.63563911429723
12:09:02,189.72363246187905,248.31348243614528,170.013780973095,47.63552946836106
12:09:03,189.60006149692686,248.29105114727855,169.90842671701492,47.63585840730525
12:09:04,189.39541283348169,248.23309183780938,169.74685586714742,47.63596805437713
12:09:05,189.12453614802925,248.14423547413054,169.67347479402096,47.63596805437713
12:09:06,188.66306064832472,248.01212583845276,169.4905455361371,47.63629699786424
12:09:07,188.67841182422194,247.85694347613264,169.37482463752798,47.63585840730525
12:09:08,188.66565334278323,247.71274155123538,169.3129850056787,47.63585840730525
12:09:09,188.58090403856187,247.57862541429807,169.31599396031163,47.63531017762442
12:09:10,188.56774422252965,247.4367060525351,169.32537121712372,47.635085667248546
12:09:11,188.53924971729595,247.3091755816109,169.33922858978525,47.635085667248546
12:09:12,188.5239155215973,247.19334677207377,169.3071072791745,47.634756736308255
12:09:13,188.41601242178362,247.08450733089617,169.25729883946534,47.63500735004896
12:09:14,188.28809521771228,246.9677268477392,169.20359751882737,47.634788062917686
