Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS 2 RevC Hum,SGS 2 RevC Temp,SGS 2 RevC RAW
10:52:42,0,0,51.2,14.1,355.5,767.9,474722,52.5,14.2,547551
10:52:43,0,0,51.2,14.1,354.9,767.9,474826,52.3,14.2,547562
10:52:44,0,0,51.2,14.1,354.4,767.9,474903,52.2,14.2,547567
10:52:45,0,0,50.8,14.1,353.9,767.9,474999,52,14.2,547567
10:52:46,0,0,50.8,14.1,353.3,767.9,475084,51.9,14.2,547590
10:52:47,0,0,50.5,14.1,352.8,767.9,475161,51.7,14.3,547594
10:52:48,0,0,50.3,14.1,352.4,767.9,475250,51.5,14.3,547609
10:52:49,0,0,50.2,14.1,351.9,767.9,475326,51.3,14.2,547622
10:52:50,0,0,50.1,14,351.5,767.9,475401,51,14.3,547629
10:52:51,0,0,50,14,351,767.9,475479,50.8,14.3,547637
10:52:52,0,0,50,14,350.6,767.9,475559,50.6,14.3,547648
10:52:53,0,0,49.9,14,350.2,767.9,475637,50.3,14.3,547656
10:52:54,0,0,49.7,14,349.8,767.9,475710,50.1,14.3,547665
10:52:55,0,0,49.5,14,349.4,767.9,475785,49.9,14.3,547674
10:52:56,0,0,49.4,14,349,767.9,475863,49.7,14.3,547684
10:52:57,0,0,49.4,14,348.6,767.9,475949,49.5,14.3,547698
10:52:58,0,0,49.2,14,348.2,767.9,476007,49.3,14.2,547707
10:52:59,0,0,49.2,14,347.8,767.9,476088,49.1,14.2,547718
10:53:00,0,0,49,14,346.9,767.9,477910,49,14.1,547733
10:53:01,0,0,48.8,13.9,345.3,767.9,477998,48.9,14.1,547748
10:53:02,0,0,48.8,13.9,343.7,767.9,478082,48.7,14.1,547759
10:53:03,0,0,48.6,13.9,342.1,767.9,478159,48.5,14.1,547769
10:53:04,0,0,48.4,13.9,341.3,767.9,478204,48.3,14,547781
10:53:05,0,0,48.2,13.9,339.6,767.9,478284,48.2,14.1,547795
10:53:06,0,0,48,13.9,338,767.9,478364,48,14.1,547804
10:53:07,0,0,47.9,13.9,336.4,767.9,478445,47.8,14.1,547819
10:53:08,0,0,47.9,13.9,335.4,767.9,478524,47.5,14.1,547834
10:53:09,0,0,47.6,13.9,335,767.9,478603,47.3,14.1,547846
10:53:10,0,0,47.4,13.8,334.5,767.9,478677,47,14.1,547857
10:53:11,0,0,47.3,13.8,334.1,767.9,478755,46.8,14.1,547868
10:53:12,0,0,47.1,13.8,333.7,767.9,478831,46.5,14.1,547881
10:53:13,0,0,46.9,13.8,333.3,767.9,478908,46.2,14.1,547897
10:53:14,0,0,46.8,13.8,332.9,767.9,478983,46,14.1,547907
10:53:15,0,0,46.7,13.8,332.5,767.9,479058,45.7,14.1,547917
10:53:16,0,0,46.5,13.8,332.1,767.9,479132,45.5,14.1,547934
10:53:17,0,0,46.5,13.8,331.7,767.9,479217,45.2,14.1,547940
10:53:18,0,0,46.5,13.8,331.3,767.9,479347,45.1,14.1,547947
10:53:19,0,0,46.2,13.8,330.9,767.9,479348,44.9,14.1,547960
10:53:20,0,0,46.1,13.8,330.5,767.9,479349,44.7,14.1,547968
10:53:21,0,0,45.9,13.7,330.2,767.9,479381,44.4,14,547981
10:53:22,0,0,45.8,13.7,329.9,767.9,479460,44.2,14,547992
10:53:23,0,0,45.8,13.7,329.6,767.9,479532,44.1,14,547997
10:53:24,0,0,45.7,13.7,329.3,767.9,479591,43.9,14,548002
10:53:25,0,0,45.6,13.7,329,767.9,479655,43.7,14,548012
10:53:26,0,0,45.5,13.7,328.8,767.9,479712,43.6,14,548018
10:53:27,0,0,45.4,13.7,328.5,767.9,479772,43.5,14,548034
10:53:28,0,0,45.3,13.7,328.2,767.9,479829,43.3,13.9,548047
10:53:29,0,0,45.2,13.7,327.9,767.9,479889,43.3,13.9,548057
10:53:30,0,0,45.1,13.6,327.6,767.9,479944,43.3,13.9,548069
10:53:31,0,0,45.1,13.6,327.3,767.9,480004,43.2,13.9,548077
10:53:32,0,0,45,13.6,327,767.9,480059,43.2,13.9,548085
10:53:33,0,0,44.8,13.6,326.7,767.9,480117,43.1,13.9,548096
10:53:34,0,0,44.8,13.6,326.4,767.9,480171,43,13.9,548103
10:53:35,0,0,44.7,13.6,326.1,767.9,480229,43,13.9,548113
10:53:36,0,0,44.7,13.6,325.9,767.9,480260,42.9,13.9,548126
10:53:37,0,0,44.5,13.6,325.6,767.9,480319,42.7,13.9,548136
10:53:38,0,0,44.3,13.5,325.4,767.9,480378,42.5,13.9,548147
10:53:39,0,0,44.3,13.5,325.1,767.9,480440,42.3,13.9,548158
10:53:40,0,0,44.3,13.5,324.8,767.9,480501,42.1,13.9,548163
10:53:41,0,0,44.1,13.5,324.5,767.9,480561,41.9,13.8,548170
10:53:42,0,0,43.9,13.5,324.1,767.9,480623,41.8,13.8,548181
10:53:43,0,0,43.8,13.5,323.8,767.9,480672,41.6,13.8,548189
10:53:44,0,0,43.8,13.5,323.5,767.9,480742,41.4,13.8,548196
10:53:45,0,0,43.6,13.5,323.2,767.9,480799,41.3,13.8,548211
10:53:46,0,0,43.6,13.5,322.9,767.9,480863,41.1,13.8,548226
10:53:47,0,0,43.3,13.5,322.6,767.9,480930,41,13.8,548237
10:53:48,0,0,43.3,13.5,322.3,767.9,480992,40.8,13.8,548247
10:53:49,0,0,43.1,13.4,321.9,767.9,481060,40.6,13.8,548262
10:53:50,0,0,42.9,13.4,321.6,767.9,481122,40.3,13.8,548269
10:53:51,0,0,42.9,13.4,321.3,767.9,481189,40.1,13.8,548279
10:53:52,0,0,42.6,13.4,321,767.9,481267,39.9,13.8,548289
10:53:53,0,0,42.4,13.4,320.6,767.9,481313,39.6,13.8,548302
10:53:54,0,0,42.4,13.4,320.3,767.9,481375,39.4,13.7,548315
10:53:55,0,0,42.2,13.4,320,767.9,481450,39.2,13.7,548320
10:53:56,0,0,42,13.3,319.6,767.9,481515,39.1,13.7,548338
10:53:57,0,0,42,13.3,319.3,767.9,481591,38.9,13.6,548349
10:53:58,0,0,41.6,13.3,318.9,767.9,481661,38.8,13.6,548355
10:53:59,0,0,41.6,13.3,318.6,767.9,481735,38.6,13.6,548367
10:54:00,0,0,41.3,13.3,318.3,767.9,481809,38.5,13.6,548378
10:54:01,0,0,41.3,13.3,317.9,767.9,481889,38.3,13.6,548389
10:54:02,0,0,41,13.3,317.5,767.9,481976,38.1,13.6,548399
10:54:03,0,0,41,13.3,317.1,767.9,482035,37.9,13.6,548412
10:54:04,0,0,40.6,13.2,316.8,767.9,482081,37.7,13.6,548425
10:54:05,0,0,40.5,13.2,316.4,767.9,482117,37.5,13.6,548433
10:54:06,0,0,40.5,13.2,316.1,767.9,482183,37.3,13.6,548447
10:54:07,0,0,40.2,13.2,315.7,767.9,482257,37,13.6,548460
10:54:08,0,0,39.9,13.2,315.4,767.9,482332,36.8,13.6,548473
10:54:09,0,0,39.8,13.2,315.1,767.9,482408,36.6,13.5,548481
10:54:10,0,0,39.8,13.2,314.7,767.9,482474,36.4,13.6,548489
10:54:11,0,0,39.5,13.2,314.4,767.9,482541,36.2,13.5,548495
10:54:12,0,0,39.5,13.2,314.2,767.9,482577,36,13.5,548509
10:54:13,0,0,39.2,13.1,313.9,767.9,482642,35.8,13.5,548523
10:54:14,0,0,39.2,13.1,313.5,767.9,482711,35.6,13.6,548534
10:54:15,0,0,38.9,13.1,313.2,767.9,482765,35.4,13.6,548536
10:54:16,0,0,38.7,13.1,312.8,767.9,482833,35.2,13.6,548542
10:54:17,0,0,38.6,13.1,312.5,767.9,482874,35,13.6,548556
10:54:18,0,0,38.6,13.1,312.2,767.9,482955,34.8,13.5,548567
10:54:19,0,0,38.3,13,311.9,767.9,482990,34.6,13.5,548580
10:54:20,0,0,38.2,13,311.6,767.9,483046,34.4,13.5,548591
10:54:21,0,0,38.1,13,311.2,767.9,483107,34.2,13.4,548599
10:54:22,0,0,38,13,310.9,767.9,483170,34.1,13.4,548610
10:54:23,0,0,37.8,13,310.6,767.9,483231,33.9,13.4,548620
10:54:24,0,0,37.7,13,310.4,767.9,483285,33.8,13.4,548628
10:54:25,0,0,37.7,13,310,767.9,483333,33.6,13.4,548637
10:54:26,0,0,37.5,13,309.8,767.9,483383,33.5,13.4,548647
10:54:27,0,0,37.4,13,309.5,767.9,483439,33.3,13.4,548661
10:54:28,0,0,37.3,12.9,309.2,767.9,483492,33.1,13.4,548672
10:54:29,0,0,37.2,12.9,308.9,767.9,483544,32.9,13.4,548679
10:54:30,0,0,37.1,12.9,308.6,767.9,483600,32.7,13.4,548690
10:54:31,0,0,37,12.9,308.4,767.9,483647,32.5,13.4,548705
10:54:32,0,0,37,12.9,308.1,767.9,483696,32.3,13.4,548717
10:54:33,0,0,36.9,12.9,307.8,767.9,483752,32,13.4,548728
10:54:34,0,0,36.9,12.9,307.6,767.9,483802,31.8,13.4,548735
10:54:35,0,0,36.7,12.8,307.3,767.9,483854,31.6,13.4,548740
10:54:36,0,0,36.6,12.8,307,767.9,483904,31.4,13.4,548754
10:54:37,0,0,36.6,12.8,306.8,767.9,483950,31.2,13.4,548761
10:54:38,0,0,36.5,12.8,306.5,767.9,483964,31.1,13.4,548768
10:54:39,0,0,36.5,12.8,306.3,767.9,484024,30.9,13.4,548777
10:54:40,0,0,36.3,12.8,306,767.9,484066,30.7,13.4,548783
10:54:41,0,0,36.3,12.8,305.8,767.9,484110,30.5,13.3,548787
10:54:42,0,0,36.1,12.7,305.6,767.9,484154,30.4,13.3,548787
10:54:43,0,0,36.1,12.7,305.3,767.9,484203,30.3,13.3,548789
10:54:44,0,0,36,12.7,305.1,767.9,484249,30.2,13.3,548793
10:54:45,0,0,36,12.7,304.9,767.9,484292,30.1,13.3,548798
10:54:46,0,0,36,12.7,304.7,767.9,484336,30.1,13.3,548803
10:54:47,0,0,35.8,12.7,304.4,767.9,484380,30,13.3,548816
10:54:48,0,0,35.8,12.7,304.3,767.9,484400,30,13.3,548831
10:54:49,0,0,35.7,12.7,304.1,767.9,484444,29.9,13.2,548840
10:54:50,0,0,35.6,12.6,303.9,767.9,484486,29.7,13.2,548846
10:54:51,0,0,35.6,12.6,303.6,767.9,484527,29.6,13.2,548860
10:54:52,0,0,35.5,12.6,303.4,767.9,484570,29.5,13.2,548867
10:54:53,0,0,35.4,12.6,303.2,767.9,484614,29.3,13.2,548876
10:54:54,0,0,35.4,12.6,303,767.9,484657,29.1,13.2,548881
10:54:55,0,0,35.4,12.6,302.7,767.9,484699,29,13.2,548888
10:54:56,0,0,35.2,12.6,302.5,767.9,484741,28.8,13.2,548892
10:54:57,0,0,35.2,12.6,302.3,767.9,484784,28.7,13.2,548896
10:54:58,0,0,35.1,12.5,302.1,767.9,484827,28.5,13.2,548911
10:54:59,0,0,35,12.5,301.9,767.9,484875,28.4,13.2,548924
10:55:00,0,0,35,12.5,301.7,767.9,484890,28.2,13.1,548932
10:55:01,0,0,35,12.5,301.4,767.9,484895,28.1,13.1,548942
10:55:02,0,0,34.9,12.5,301.3,767.9,484941,27.9,13.1,548950
10:55:03,0,0,34.8,12.5,301.1,767.9,484994,27.8,13.1,548951
10:55:04,0,0,34.7,12.5,300.9,767.9,485036,27.7,13,548962
10:55:05,0,0,34.7,12.5,300.7,767.9,485067,27.5,13,548969
10:55:06,0,0,34.7,12.4,300.5,767.9,485108,27.4,13,548982
10:55:07,0,0,34.6,12.4,300.4,767.9,485152,27.3,13.1,548984
10:55:08,0,0,34.6,12.4,300.2,767.9,485196,27.2,13,548987
10:55:09,0,0,34.4,12.4,300,767.9,485238,27.1,13.1,548993
10:55:10,0,0,34.4,12.4,299.7,767.9,485291,26.9,13.1,548995
10:55:11,0,0,34.3,12.4,299.5,767.9,485291,26.8,13.1,549003
10:55:12,0,0,34.2,12.3,299.3,767.9,485337,26.7,13.1,549014
10:55:13,0,0,34.2,12.3,299.1,767.9,485373,26.5,13,549022
10:55:14,0,0,34.1,12.3,298.9,767.9,485414,26.4,13,549029
10:55:15,0,0,34.1,12.3,298.7,767.9,485454,26.3,13,549037
10:55:16,0,0,34,12.3,298.5,767.9,485494,26.2,13,549045
10:55:17,0,0,34,12.3,298.4,767.9,485531,26.1,13,549048
10:55:18,0,0,33.9,12.3,298.2,767.9,485571,26,12.9,549055
10:55:19,0,0,33.9,12.3,298,767.9,485607,26,12.9,549062
10:55:20,0,0,33.8,12.2,297.8,767.9,485647,26,12.9,549068
10:55:21,0,0,33.7,12.2,297.6,767.9,485680,26,13,549072
10:55:22,0,0,33.6,12.2,297.4,767.9,485719,25.9,13,549080
10:55:23,0,0,33.6,12.2,297.2,767.9,485759,25.7,13,549086
10:55:24,0,0,33.5,12.2,297.1,767.9,485777,25.6,13,549095
10:55:25,0,0,33.5,12.2,296.9,767.9,485812,25.5,12.9,549101
10:55:26,0,0,33.4,12.2,296.7,767.9,485849,25.3,12.9,549111
10:55:27,0,0,33.4,12.2,296.5,767.9,485886,25.2,12.9,549115
10:55:28,0,0,33.3,12.1,296.3,767.9,485921,25,12.9,549125
10:55:29,0,0,33.3,12.1,296.2,767.9,485959,24.9,12.8,549130
10:55:30,0,0,33.2,12.1,296,767.9,485997,24.9,12.7,549134
10:55:31,0,0,33.2,12.1,295.8,767.9,486028,24.9,12.7,549147
10:55:32,0,0,33.1,12.1,295.6,767.9,486063,25,12.7,549147
10:55:33,0,0,33.1,12.1,295.4,767.9,486097,25,12.6,549160
10:55:34,0,0,33.1,12.1,295.2,767.9,486135,25,12.6,549170
10:55:35,0,0,33,12,295,767.9,486172,24.9,12.6,549179
10:55:36,0,0,32.9,12,294.8,767.9,486213,24.9,12.6,549186
10:55:37,0,0,32.9,12,294.6,767.9,486255,24.8,12.5,549191
10:55:38,0,0,32.9,12,294.4,767.9,486283,24.7,12.5,549196
10:55:39,0,0,32.8,12,294.3,767.9,486296,24.7,12.5,549199
10:55:40,0,0,32.8,12,294.1,767.9,486313,24.6,12.5,549206
10:55:41,0,0,32.7,12,293.9,767.9,486338,24.5,12.5,549215
10:55:42,0,0,32.6,11.9,293.8,767.9,486380,24.4,12.5,549222
10:55:43,0,0,32.6,11.9,293.6,767.9,486416,24.3,12.5,549226
10:55:44,0,0,32.6,11.9,293.5,767.9,486449,24.2,12.5,549234
10:55:45,0,0,32.6,11.9,293.4,767.9,486481,24.1,12.5,549244
10:55:46,0,0,32.5,11.9,293.2,767.9,486517,24,12.5,549245
10:55:47,0,0,32.4,11.9,293,767.9,486541,23.9,12.5,549249
10:55:48,0,0,32.4,11.9,292.9,767.9,486570,23.7,12.6,549252
10:55:49,0,0,32.4,11.9,292.7,767.9,486593,23.6,12.5,549252
10:55:50,0,0,32.4,11.8,292.5,767.9,486623,23.5,12.5,549254
10:55:51,0,0,32.3,11.8,292.4,767.9,486652,23.4,12.5,549258
10:55:52,0,0,32.3,11.8,292.2,767.9,486678,23.3,12.5,549258
10:55:53,0,0,32.3,11.8,292.1,767.9,486701,23.3,12.5,549262
10:55:54,0,0,32.3,11.8,292,767.9,486725,23.2,12.4,549265
10:55:55,0,0,32.2,11.8,291.8,767.9,486752,23.2,12.4,549269
10:55:56,0,0,32.2,11.8,291.7,767.9,486779,23.2,12.4,549272
10:55:57,0,0,32.2,11.8,291.6,767.9,486804,23.2,12.5,549275
10:55:58,0,0,32.2,11.7,291.4,767.9,486828,23.2,12.5,549279
10:55:59,0,0,32.1,11.7,291.3,767.9,486853,23.1,12.5,549282
10:56:00,0,0,32.1,11.7,291.2,767.9,486875,23.1,12.5,549284
10:56:01,0,0,32.1,11.7,291.1,767.9,486885,23,12.5,549294
10:56:02,0,0,32.1,11.7,291,767.9,486908,22.9,12.5,549299
10:56:03,0,0,32.1,11.7,290.8,767.9,486932,22.7,12.5,549306
10:56:04,0,0,32.1,11.6,290.7,767.9,486950,22.6,12.4,549307
10:56:05,0,0,32.1,11.6,290.6,767.9,486975,22.5,12.4,549317
10:56:06,0,0,32,11.6,290.5,767.9,486998,22.4,12.4,549320
10:56:07,0,0,32,11.6,290.4,767.9,487016,22.4,12.4,549319
10:56:08,0,0,32,11.6,290.3,767.9,487041,22.3,12.3,549333
10:56:09,0,0,32,11.6,290.1,767.9,487057,22.2,12.3,549340
10:56:10,0,0,32,11.6,290,767.9,487077,22.2,12.3,549343
10:56:11,0,0,32,11.6,289.9,767.9,487102,22.1,12.3,549352
10:56:12,0,0,32,11.6,289.8,767.9,487107,22.1,12.3,549359
10:56:13,0,0,32,11.5,289.7,767.9,487135,22,12.2,549360
10:56:14,0,0,32,11.5,289.6,767.9,487147,21.9,12.2,549369
10:56:15,0,0,31.9,11.5,289.5,767.9,487173,21.9,12.2,549380
10:56:16,0,0,31.9,11.5,289.4,767.9,487194,21.8,12.2,549384
10:56:17,0,0,31.9,11.5,289.3,767.9,487207,21.7,12.1,549384
10:56:18,0,0,31.9,11.5,289.2,767.9,487234,21.6,12.1,549387
10:56:19,0,0,31.9,11.5,289.1,767.9,487230,21.6,12.1,549395
10:56:20,0,0,31.9,11.5,289,767.9,487256,21.6,12.1,549400
10:56:21,0,0,31.9,11.4,288.9,767.9,487267,21.5,12.2,549400
10:56:22,0,0,31.9,11.4,288.9,767.9,487290,21.4,12.2,549405
10:56:23,0,0,31.9,11.4,288.8,767.9,487313,21.3,12.1,549410
10:56:24,0,0,31.8,11.4,288.7,767.9,487331,21.3,12.2,549409
10:56:25,0,0,31.8,11.4,288.6,767.9,487345,21.2,12.2,549413
10:56:26,0,0,31.8,11.4,288.5,767.9,487357,21.1,12.2,549419
10:56:27,0,0,31.8,11.4,288.4,767.9,487381,21,12.2,549425
10:56:28,0,0,31.8,11.4,288.3,767.9,487400,20.8,12.2,549426
10:56:29,0,0,31.8,11.3,288.2,767.9,487417,20.8,12.2,549433
10:56:30,0,0,31.8,11.3,288.1,767.9,487434,20.7,12.1,549435
10:56:31,0,0,31.8,11.3,288,767.9,487456,20.6,12.1,549440
10:56:32,0,0,31.8,11.3,287.9,767.9,487477,20.5,12,549442
10:56:33,0,0,31.8,11.3,287.8,767.9,487495,20.5,12.1,549450
10:56:34,0,0,31.8,11.3,287.7,767.9,487521,20.5,12,549458
10:56:35,0,0,31.7,11.3,287.6,767.9,487542,20.5,12,549455
10:56:36,0,0,31.7,11.3,287.5,767.9,487564,20.5,12,549461
10:56:37,0,0,31.7,11.3,287.4,767.9,487589,20.5,12,549464
10:56:38,0,0,31.7,11.2,287.4,767.9,487600,20.4,12.1,549468
10:56:39,0,0,31.7,11.2,287.3,767.9,487628,20.4,12.1,549468
10:56:40,0,0,31.7,11.2,287.1,767.9,487657,20.3,12,549473
10:56:41,0,0,31.7,11.2,287,767.9,487681,20.2,12,549479
10:56:42,0,0,31.7,11.2,286.9,767.9,487702,20.2,12,549483
10:56:43,0,0,31.6,11.2,286.8,767.9,487709,20.1,12,549491
10:56:44,0,0,31.6,11.2,286.7,767.9,487709,20,12,549496
10:56:45,0,0,31.6,11.2,286.6,767.9,487709,19.9,12,549498
10:56:46,0,0,31.6,11.2,286.5,767.9,487710,19.8,11.9,549504
10:56:47,0,0,31.6,11.1,286.4,767.9,487709,19.8,11.9,549503
10:56:48,0,0,31.6,11.1,286.4,767.9,487714,19.9,11.9,549507
10:56:49,0,0,31.5,11.1,286.4,767.9,487725,19.9,11.9,549511
10:56:50,0,0,31.5,11.1,286.3,767.9,487734,19.9,11.8,549518
10:56:51,0,0,31.5,11.1,286.3,767.9,487754,19.9,11.8,549517
10:56:52,0,0,31.5,11.1,286.3,767.9,487794,20,11.8,549523
10:56:53,0,0,31.4,11.1,286.2,767.9,487825,20.1,11.8,549527
10:56:54,0,0,31.4,11.1,286.1,767.9,487857,20.1,11.8,549533
10:56:55,0,0,31.4,11.1,286,767.9,487889,20,11.8,549538
10:56:56,0,0,31.4,11.1,285.9,767.9,487914,20,11.9,549544
10:56:57,0,0,31.3,11,285.8,767.9,487944,19.9,11.9,549546
10:56:58,0,0,31.3,11,285.6,767.9,487967,19.8,11.8,549551
10:56:59,0,0,31.2,11,285.5,767.9,487995,19.6,11.9,549553
10:57:00,0,0,31.2,11,285.3,767.9,488020,19.5,11.8,549561
10:57:01,0,0,31.2,11,285.2,767.9,488042,19.4,11.8,549566
10:57:02,0,0,31.2,11,285,767.9,488069,19.3,11.8,549572
10:57:03,0,0,31.1,11,284.9,767.9,488094,19.2,11.8,549574
10:57:04,0,0,31.1,11,284.8,767.9,488119,19.2,11.8,549581
10:57:05,0,0,31,11,284.6,767.9,488146,19.1,11.7,549584
10:57:06,0,0,31,11,284.5,767.9,488172,19,11.7,549585
10:57:07,0,0,30.9,11,284.4,767.9,488197,19,11.7,549591
10:57:08,0,0,30.9,10.9,284.2,767.9,488220,19,11.7,549589
10:57:09,0,0,30.8,10.9,284.1,767.9,488245,18.9,11.7,549592
10:57:10,0,0,30.8,10.9,284,767.9,488270,18.9,11.6,549599
10:57:11,0,0,30.8,10.9,283.9,767.9,488293,18.9,11.6,549600
10:57:12,0,0,30.7,10.9,283.7,767.9,488321,18.9,11.6,549605
10:57:13,0,0,30.7,10.9,283.6,767.9,488347,18.9,11.5,549611
10:57:14,0,0,30.6,10.9,283.5,767.9,488359,18.9,11.5,549618
10:57:15,0,0,30.6,10.9,283.4,767.9,488385,18.9,11.5,549619
10:57:16,0,0,30.6,10.9,283.3,767.9,488411,18.8,11.6,549627
10:57:17,0,0,30.6,10.9,283.1,767.9,488434,18.8,11.5,549636
10:57:18,0,0,30.5,10.9,283,767.9,488464,18.7,11.5,549637
10:57:19,0,0,30.4,10.8,282.9,767.9,488488,18.6,11.5,549638
10:57:20,0,0,30.4,10.8,282.7,767.9,488512,18.6,11.5,549645
10:57:21,0,0,30.4,10.8,282.6,767.9,488541,18.5,11.5,549648
10:57:22,0,0,30.3,10.8,282.5,767.9,488567,18.4,11.5,549655
10:57:23,0,0,30.3,10.8,282.4,767.9,488596,18.3,11.5,549657
10:57:24,0,0,30.2,10.8,282.2,767.9,488622,18.2,11.5,549661
10:57:25,0,0,30.2,10.8,282.1,767.9,488656,18.1,11.4,549671
10:57:26,0,0,30.1,10.8,281.9,767.9,488656,18.1,11.4,549675
10:57:27,0,0,30.1,10.8,281.8,767.9,488669,18,11.4,549679
10:57:28,0,0,30,10.8,281.7,767.9,488696,18,11.5,549682
10:57:29,0,0,30,10.8,281.6,767.9,488726,17.9,11.5,549688
10:57:30,0,0,30,10.8,281.4,767.9,488752,17.8,11.5,549690
10:57:31,0,0,30,10.8,281.3,767.9,488780,17.7,11.5,549694
10:57:32,0,0,29.9,10.7,281.2,767.9,488804,17.6,11.5,549700
10:57:33,0,0,29.9,10.7,281.1,767.9,488829,17.5,11.5,549702
10:57:34,0,0,29.8,10.7,281,767.9,488848,17.4,11.5,549705
10:57:35,0,0,29.8,10.7,280.9,767.9,488872,17.2,11.5,549708
10:57:36,0,0,29.7,10.7,280.7,767.9,488896,17.1,11.5,549717
10:57:37,0,0,29.7,10.7,280.6,767.9,488918,17,11.5,549722
10:57:38,0,0,29.7,10.7,280.5,767.9,488941,16.9,11.5,549725
10:57:39,0,0,29.6,10.7,280.4,767.9,488962,16.8,11.5,549722
10:57:40,0,0,29.6,10.7,280.2,767.9,488983,16.8,11.5,549729
10:57:41,0,0,29.6,10.7,280.1,767.9,489002,16.7,11.5,549731
10:57:42,0,0,29.6,10.7,280,767.9,489024,16.6,11.5,549735
10:57:43,0,0,29.5,10.7,279.9,767.9,489043,16.5,11.5,549736
10:57:44,0,0,29.5,10.7,279.8,767.9,489061,16.5,11.5,549741
10:57:45,0,0,29.4,10.6,279.7,767.9,489081,16.4,11.4,549747
10:57:46,0,0,29.4,10.6,279.6,767.9,489102,16.4,11.4,549750
10:57:47,0,0,29.4,10.6,279.5,767.9,489120,16.4,11.3,549753
10:57:48,0,0,29.4,10.6,279.4,767.9,489139,16.4,11.3,549760
10:57:49,0,0,29.3,10.6,279.3,767.9,489156,16.3,11.2,549766
10:57:50,0,0,29.3,10.6,279.2,767.9,489175,16.4,11.2,549768
10:57:51,0,0,29.3,10.6,279.1,767.9,489183,16.4,11.2,549773
10:57:52,0,0,29.3,10.6,279,767.9,489200,16.4,11.2,549774
10:57:53,0,0,29.3,10.6,278.9,767.9,489217,16.4,11.3,549778
10:57:54,0,0,29.2,10.6,278.8,767.9,489237,16.4,11.3,549783
10:57:55,0,0,29.2,10.6,278.8,767.9,489251,16.3,11.3,549787
10:57:56,0,0,29.2,10.6,278.7,767.9,489268,16.2,11.3,549792
10:57:57,0,0,29.2,10.6,278.6,767.9,489286,16.1,11.3,549792
10:57:58,0,0,29.2,10.6,278.5,767.9,489292,16,11.3,549800
10:57:59,0,0,29.2,10.5,278.4,767.9,489317,15.8,11.3,549805
10:58:00,0,0,29.2,10.5,278.3,767.9,489334,15.7,11.2,549807
10:58:01,0,0,29.1,10.5,278.2,767.9,489335,15.6,11.3,549810
10:58:02,0,0,29.1,10.5,278.2,767.9,489335,15.6,11.2,549819
10:58:03,0,0,29.1,10.5,278.1,767.9,489335,15.5,11.2,549822
10:58:04,0,0,29.1,10.5,278,767.9,489335,15.4,11.2,549818
10:58:05,0,0,29.1,10.5,278,767.9,489339,15.4,11.2,549821
10:58:06,0,0,29.1,10.5,278,767.9,489365,15.4,11.2,549825
10:58:07,0,0,29,10.5,277.9,767.9,489386,15.4,11.3,549828
10:58:08,0,0,29,10.5,277.9,767.9,489391,15.3,11.3,549833
10:58:09,0,0,29,10.5,277.9,767.9,489404,15.2,11.3,549828
10:58:10,0,0,29,10.5,277.8,767.9,489420,15.1,11.3,549834
10:58:11,0,0,29,10.5,277.8,767.9,489432,15.1,11.3,549838
10:58:12,0,0,29,10.5,277.7,767.9,489442,15,11.3,549841
10:58:13,0,0,29,10.5,277.6,767.9,489453,14.9,11.3,549845
