Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW,SGS 2 RevC Hum,SGS 2 RevC Temp,SGS 2 RevC RAW
11:50:45,0,0,25.8,29.3,266.9,767.9,491497,11,29.3,547447
11:50:46,0,0,25.8,29.3,266.9,767.9,491491,11,29.4,547448
11:50:47,0,0,25.8,29.3,266.9,767.9,491493,11,29.4,547447
11:50:48,0,0,25.8,29.3,266.9,767.9,491493,11,29.4,547448
11:50:49,0,0,25.8,29.3,266.9,767.9,491494,11,29.3,547446
11:50:50,0,0,25.8,29.3,266.9,767.9,491494,11,29.3,547446
11:50:51,0,0,25.8,29.3,266.9,767.9,491494,11,29.3,547449
11:50:52,0,0,25.8,29.3,266.9,767.9,491495,11,29.4,547450
11:50:53,0,0,25.8,29.3,266.9,767.9,491496,11,29.4,547449
11:50:54,0,0,25.8,29.3,266.9,767.9,491497,11,29.4,547449
11:50:55,0,0,25.8,29.3,266.9,767.9,491495,10.9,29.4,547446
11:50:56,0,0,25.8,29.3,266.9,767.9,491494,10.9,29.4,547446
11:50:57,0,0,25.8,29.3,266.9,767.9,491494,10.9,29.4,547449
11:50:58,0,0,25.8,29.3,266.9,767.9,491493,10.9,29.4,547451
11:50:59,0,0,25.8,29.3,266.9,767.9,491492,10.9,29.5,547450
11:51:00,0,0,25.9,29.3,266.9,767.9,491490,10.8,29.4,547448
11:51:01,0,0,25.9,29.3,266.9,767.9,491489,10.8,29.5,547445
11:51:02,0,0,25.9,29.3,266.9,767.9,491487,10.8,29.5,547446
11:51:03,0,0,25.9,29.3,266.9,767.9,491488,10.8,29.4,547446
11:51:04,0,0,25.9,29.3,266.9,767.9,491489,10.7,29.5,547447
11:51:05,0,0,25.9,29.3,266.9,767.9,491491,10.7,29.6,547448
11:51:06,0,0,25.9,29.3,266.9,767.9,491496,10.7,29.5,547449
11:51:07,0,0,25.9,29.3,266.9,767.9,491503,10.7,29.5,547448
11:51:08,0,0,25.9,29.3,266.8,767.9,491509,10.6,29.5,547448
11:51:09,0,0,25.9,29.3,266.8,767.9,491512,10.6,29.5,547449
11:51:10,0,0,25.9,29.3,266.8,767.9,491516,10.6,29.5,547451
11:51:11,0,0,25.8,29.3,266.8,767.9,491521,10.6,29.6,547448
11:51:12,0,0,25.8,29.3,266.8,767.9,491526,10.6,29.5,547446
11:51:13,0,0,25.8,29.3,266.8,767.9,491535,10.6,29.6,547452
11:51:14,0,0,25.8,29.3,266.7,767.9,491547,10.6,29.5,547453
11:51:15,0,0,25.8,29.3,266.7,767.9,491559,10.6,29.5,547458
11:51:16,0,0,25.8,29.3,266.7,767.9,491572,10.6,29.5,547457
11:51:17,0,0,25.8,29.3,266.6,767.9,491584,10.6,29.5,547457
11:51:18,0,0,25.8,29.3,266.6,767.9,491597,10.6,29.5,547459
11:51:19,0,0,25.8,29.3,266.5,767.9,491607,10.5,29.5,547459
11:51:20,0,0,25.7,29.3,266.5,767.9,491618,10.5,29.5,547462
11:51:21,0,0,25.7,29.3,266.4,767.9,491626,10.5,29.5,547461
11:51:22,0,0,25.7,29.3,266.3,767.9,491632,10.5,29.5,547459
11:51:23,0,0,25.7,29.3,266.3,767.9,491635,10.4,29.5,547458
11:51:24,0,0,25.6,29.3,266.2,767.9,491637,10.4,29.5,547459
11:51:25,0,0,25.6,29.3,266.2,767.9,491637,10.4,29.6,547459
11:51:26,0,0,25.6,29.3,266.2,767.9,491635,10.4,29.5,547461
11:51:27,0,0,25.6,29.3,266.2,767.9,491634,10.4,29.6,547458
11:51:28,0,0,25.6,29.3,266.2,767.9,491632,10.4,29.5,547457
11:51:29,0,0,25.6,29.3,266.2,767.9,491628,10.4,29.6,547457
11:51:30,0,0,25.6,29.3,266.2,767.9,491625,10.4,29.6,547459
11:51:31,0,0,25.6,29.3,266.2,767.9,491617,10.4,29.6,547456
11:51:32,0,0,25.6,29.3,266.2,767.9,491611,10.4,29.5,547456
11:51:33,0,0,25.6,29.3,266.2,767.9,491605,10.4,29.5,547458
11:51:34,0,0,25.6,29.3,266.2,767.9,491593,10.4,29.4,547459
11:51:35,0,0,25.6,29.3,266.2,767.9,491582,10.4,29.4,547456
11:51:36,0,0,25.6,29.3,266.3,767.9,491573,10.5,29.5,547458
11:51:37,0,0,25.6,29.3,266.3,767.9,491567,10.5,29.4,547456
11:51:38,0,0,25.6,29.3,266.3,767.9,491560,10.6,29.4,547456
11:51:39,0,0,25.7,29.3,266.4,767.9,491556,10.6,29.4,547457
11:51:40,0,0,25.7,29.3,266.4,767.9,491556,10.7,29.4,547456
