Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
15:58:43,74.2,24.8,63.6,27.4,479272
15:58:44,74.3,24.8,63.6,27.4,479250
15:58:45,74.4,24.8,63.7,27.4,479225
15:58:46,74.4,24.8,63.7,27.3,479201
15:58:47,74.5,24.8,63.8,27.3,479177
15:58:48,74.7,24.7,63.8,27.3,479154
15:58:49,74.7,24.7,63.9,27.3,479131
15:58:50,74.8,24.7,63.9,27.3,479106
15:58:51,74.9,24.7,64,27.3,479083
15:58:52,75,24.7,64,27.3,479060
15:58:53,75,24.7,64.1,27.3,479034
15:58:54,75.1,24.7,64.2,27.3,479012
15:58:55,75.2,24.7,64.2,27.3,478995
15:58:56,75.3,24.7,64.3,27.3,478972
15:58:57,75.4,24.7,64.3,27.3,478952
15:58:58,75.4,24.7,64.4,27.2,478928
15:58:59,75.5,24.7,64.4,27.2,478914
15:59:00,75.6,24.7,64.5,27.2,478892
15:59:01,75.6,24.7,64.5,27.2,478868
15:59:02,75.7,24.7,64.6,27.2,478850
15:59:03,75.8,24.7,64.6,27.2,478828
15:59:04,75.9,24.7,64.7,27.2,478806
15:59:05,76,24.7,64.7,27.2,478790
15:59:06,76,24.7,64.8,27.2,478769
15:59:07,76,24.7,64.8,27.2,478747
15:59:08,76.1,24.7,64.9,27.1,478725
15:59:09,76.2,24.7,65,27.2,478702
15:59:10,76.2,24.7,65,27.2,478687
15:59:11,76.3,24.7,65.1,27.1,478664
15:59:12,76.3,24.7,65.1,27.2,478643
15:59:13,76.4,24.7,65.2,27.2,478621
15:59:14,76.4,24.7,65.2,27.1,478600
15:59:15,76.5,24.7,65.3,27.1,478580
15:59:16,76.6,24.7,65.3,27.1,478558
15:59:17,76.7,24.7,65.4,27.1,478545
15:59:18,76.7,24.7,65.4,27.1,478527
15:59:19,76.8,24.7,65.5,27.1,478505
15:59:20,76.8,24.7,65.5,27.1,478484
15:59:21,76.8,24.7,65.6,27.1,478462
15:59:22,76.9,24.7,65.6,27.1,478441
15:59:23,77,24.7,65.7,27.1,478422
15:59:24,77,24.7,65.7,27.1,478403
15:59:25,77.1,24.7,65.8,27.1,478383
15:59:26,77.1,24.7,65.8,27.1,478361
15:59:27,77.2,24.7,65.9,27.1,478344
15:59:28,77.2,24.7,65.9,27.1,478319
15:59:29,77.3,24.7,66,27,478298
15:59:30,77.3,24.7,66,27,478289
15:59:31,77.4,24.7,66,27,478266
15:59:32,77.4,24.7,66.1,27,478245
15:59:33,77.5,24.7,66.1,27,478226
15:59:34,77.5,24.7,66.2,27,478203
15:59:35,77.6,24.7,66.2,27,478186
15:59:36,77.6,24.7,66.3,27,478164
15:59:37,77.6,24.7,66.3,27,478146
15:59:38,77.7,24.7,66.4,27,478124
15:59:39,77.8,24.7,66.4,27,478107
15:59:40,77.8,24.7,66.5,27,478102
15:59:41,77.8,24.7,66.5,27,478078
15:59:42,77.9,24.7,66.6,27,478059
15:59:43,77.9,24.7,66.6,27,478039
15:59:44,77.9,24.7,66.7,27,478018
15:59:45,78,24.7,66.7,27,478001
15:59:46,78,24.7,66.8,26.9,477983
15:59:47,78.1,24.7,66.8,26.9,477967
15:59:48,78.1,24.6,66.8,26.9,477947
15:59:49,78.2,24.6,66.9,26.9,477929
15:59:50,78.2,24.6,66.9,26.9,477913
15:59:51,78.3,24.6,67,26.9,477896
15:59:52,78.3,24.6,67,26.9,477880
15:59:53,78.4,24.6,67.1,26.9,477864
15:59:54,78.4,24.6,67.1,26.9,477847
15:59:55,78.4,24.6,67.2,26.9,477836
15:59:56,78.5,24.6,67.2,26.9,477825
15:59:57,78.5,24.6,67.2,26.9,477805
15:59:58,78.6,24.6,67.3,26.9,477790
15:59:59,78.6,24.6,67.3,26.9,477774
16:00:00,78.6,24.6,67.4,26.9,477758
16:00:01,78.7,24.6,67.4,26.9,477742
16:00:02,78.7,24.6,67.4,26.9,477726
16:00:03,78.7,24.6,67.5,26.9,477710
16:00:04,78.8,24.6,67.5,26.9,477694
16:00:05,78.8,24.6,67.6,26.8,477675
16:00:06,78.9,24.6,67.6,26.8,477661
16:00:07,78.9,24.6,67.6,26.8,477644
16:00:08,79,24.6,67.7,26.8,477628
