Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
12:57:47,67.4,27.8,46.4,28.3,475184
12:57:48,67.4,27.8,46.4,28.3,475181
12:57:49,67.4,27.8,46.4,28.3,475181
12:57:50,67.4,27.8,46.4,28.3,475180
12:57:51,67.4,27.8,46.4,28.3,475174
12:57:52,67.4,27.8,46.4,28.3,475175
12:57:53,67.4,27.8,46.5,28.3,475171
12:57:54,67.4,27.8,46.5,28.3,475171
12:57:55,67.4,27.8,46.5,28.3,475172
12:57:56,67.4,27.8,46.5,28.3,475171
12:57:57,67.4,27.8,46.5,28.3,475169
12:57:58,67.4,27.8,46.5,28.3,475167
12:57:59,67.4,27.8,46.5,28.3,475163
12:58:00,67.4,27.8,46.5,28.3,475164
12:58:01,67.4,27.8,46.5,28.3,475160
12:58:02,67.4,27.8,46.5,28.3,475158
12:58:03,67.4,27.8,46.5,28.3,475157
12:58:04,67.4,27.8,46.5,28.3,475154
12:58:05,67.4,27.8,46.5,28.3,475155
12:58:06,67.4,27.8,46.5,28.3,475155
12:58:07,67.4,27.8,46.5,28.3,475151
12:58:08,67.4,27.8,46.5,28.3,475152
12:58:09,67.4,27.8,46.5,28.3,475150
12:58:10,67.4,27.8,46.5,28.3,475147
12:58:11,67.5,27.8,46.5,28.3,475144
12:58:12,67.5,27.8,46.5,28.3,475143
12:58:13,67.5,27.8,46.5,28.3,475140
12:58:14,67.5,27.8,46.5,28.3,475137
12:58:15,67.5,27.8,46.6,28.3,475140
12:58:16,67.5,27.8,46.6,28.3,475139
12:58:17,67.5,27.8,46.6,28.3,475138
12:58:18,67.5,27.8,46.6,28.3,475137
12:58:19,67.5,27.8,46.5,28.3,475194
12:58:20,67.5,27.8,46.5,28.3,475372
12:58:21,67.5,27.8,46.4,28.3,475580
12:58:22,67.5,27.8,46.3,28.3,475761
12:58:23,67.5,27.8,46.1,28.3,475893
12:58:24,67.6,27.8,46,28.3,476006
12:58:25,67.7,27.8,45.8,28.3,476088
