Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
13:08:31,66.8,30.5,59.5,30.7,479449
13:08:32,66.8,30.5,59.5,30.7,479447
13:08:33,66.8,30.5,59.5,30.7,479445
13:08:34,66.8,30.5,59.5,30.7,479441
13:08:35,66.8,30.5,59.5,30.7,479439
13:08:36,66.8,30.5,59.5,30.7,479436
13:08:37,66.8,30.5,59.5,30.7,479434
13:08:38,66.8,30.5,59.5,30.7,479430
13:08:39,66.8,30.5,59.6,30.7,479428
13:08:40,66.8,30.5,59.6,30.7,479424
13:08:41,66.9,30.5,59.6,30.7,479421
13:08:42,66.9,30.5,59.6,30.7,479419
13:08:43,66.9,30.5,59.6,30.7,479417
13:08:44,66.9,30.5,59.6,30.7,479413
13:08:45,66.9,30.5,59.6,30.7,479410
13:08:46,66.9,30.5,59.6,30.7,479407
13:08:47,66.9,30.5,59.6,30.7,479404
13:08:48,66.9,30.5,59.6,30.7,479402
13:08:49,66.9,30.5,59.6,30.7,479398
13:08:50,66.9,30.5,59.7,30.7,479396
13:08:51,66.9,30.5,59.7,30.7,479393
13:08:52,66.9,30.5,59.7,30.7,479389
13:08:53,66.9,30.5,59.7,30.7,479387
13:08:54,67,30.5,59.7,30.7,479384
13:08:55,67,30.5,59.7,30.7,479380
13:08:56,67,30.5,59.7,30.7,479379
13:08:57,67,30.5,59.7,30.7,479375
13:08:58,67,30.5,59.7,30.7,479372
13:08:59,67,30.5,59.7,30.7,479370
13:09:00,67,30.5,59.7,30.7,479367
13:09:01,67,30.5,59.7,30.7,479363
13:09:02,67,30.5,59.7,30.7,479360
13:09:03,67,30.5,59.7,30.7,479354
13:09:04,67,30.5,59.7,30.7,479350
13:09:05,67,30.5,59.7,30.7,479349
13:09:06,67,30.5,59.7,30.7,479349
13:09:07,67,30.5,59.7,30.7,479349
13:09:08,67,30.5,59.7,30.7,479349
13:09:09,67,30.5,59.7,30.7,479349
13:09:10,67.1,30.5,59.7,30.7,479349
13:09:11,67.1,30.5,59.7,30.7,479349
13:09:12,67.1,30.5,59.7,30.7,479344
13:09:13,67.1,30.5,59.7,30.7,479338
13:09:14,67.1,30.5,59.8,30.7,479333
13:09:15,67.1,30.5,59.8,30.7,479245
13:09:16,67.1,30.5,59.8,30.7,479118
13:09:17,67.1,30.5,59.9,30.7,479102
13:09:18,67.2,30.5,59.9,30.7,479144
13:09:19,67.2,30.5,60,30.7,479098
13:09:20,67.3,30.5,60,30.7,479227
13:09:21,67.4,30.5,60,30.7,479150
13:09:22,67.5,30.5,60.1,30.7,479063
13:09:23,67.7,30.5,60.2,30.7,478993
13:09:24,67.8,30.5,60.3,30.6,478900
13:09:25,68,30.5,60.4,30.7,478810
13:09:26,68.2,30.5,60.5,30.7,478773
13:09:27,68.4,30.5,60.6,30.7,478694
13:09:28,68.5,30.5,60.8,30.6,478560
13:09:29,68.9,30.5,61,30.6,478384
13:09:30,69,30.5,61.2,30.6,478268
13:09:31,69.2,30.5,61.4,30.6,478222
13:09:32,69.3,30.5,61.6,30.6,478115
13:09:33,69.5,30.5,61.7,30.6,478124
13:09:34,69.8,30.5,61.9,30.6,478039
13:09:35,70,30.5,62.2,30.6,477895
13:09:36,70.2,30.5,62.4,30.6,477832
13:09:37,70.4,30.5,62.7,30.6,477749
13:09:38,70.5,30.5,63,30.6,477614
13:09:39,70.7,30.5,63.3,30.6,477543
13:09:40,71.1,30.5,63.5,30.6,477574
13:09:41,71.2,30.5,63.7,30.6,477519
13:09:42,71.6,30.5,64,30.6,477368
13:09:43,71.6,30.5,64.2,30.6,477235
13:09:44,72,30.5,64.5,30.6,477097
13:09:45,72.2,30.5,64.8,30.6,476974
