Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp
10:05:04,70.1,13.5,76.8,14.7
10:05:05,70.1,13.5,76.8,14.7
10:05:06,70.1,13.5,76.8,14.7
10:05:07,70.1,13.5,76.8,14.7
10:05:08,70.1,13.5,76.8,14.7
10:05:09,70.1,13.5,76.8,14.7
10:05:10,70.1,13.5,76.8,14.7
10:05:11,70.1,13.5,76.8,14.7
10:05:12,70.1,13.5,76.8,14.7
10:05:13,70.1,13.5,76.8,14.7
10:05:14,70.1,13.5,76.8,14.7
10:05:15,70.1,13.5,76.8,14.7
10:05:16,70.1,13.5,76.8,14.7
10:05:17,70.1,13.5,76.8,14.7
10:05:18,70.1,13.5,76.8,14.7
10:05:19,70.1,13.5,76.8,14.7
10:05:20,70.1,13.5,76.8,14.7
10:05:21,70.1,13.5,76.8,14.7
10:05:22,70.1,13.5,76.8,14.7
10:05:23,70.1,13.5,76.8,14.7
10:05:24,70.1,13.5,76.8,14.7
10:05:25,70.1,13.5,76.8,14.7
10:05:26,70.1,13.5,76.8,14.7
10:05:27,70.1,13.5,76.8,14.7
10:05:28,70.1,13.5,76.8,14.7
10:05:29,70.1,13.5,76.8,14.7
10:05:30,70.1,13.5,76.8,14.7
10:05:31,70.1,13.5,76.8,14.7
10:05:32,70.1,13.5,76.8,14.7
10:05:33,70.1,13.5,76.8,14.7
10:05:34,70.1,13.5,76.8,14.7
10:05:35,70,13.5,76.8,14.7
10:05:36,70,13.5,76.8,14.7
10:05:37,70,13.5,76.8,14.7
10:05:38,70,13.5,76.8,14.7
10:05:39,70.1,13.5,76.8,14.7
10:05:40,70.1,13.5,76.8,14.7
10:05:41,70.1,13.5,76.8,14.7
10:05:42,70,13.5,76.8,14.7
10:05:43,70,13.5,76.8,14.7
10:05:44,70,13.5,76.8,14.7
10:05:45,70,13.5,76.8,14.7
10:05:46,70,13.5,76.8,14.7
10:05:47,70.1,13.5,76.8,14.7
10:05:48,70.1,13.5,76.8,14.7
10:05:49,70.1,13.5,76.8,14.7
10:05:50,70.1,13.5,76.8,14.7
10:05:51,70.1,13.5,76.8,14.6
10:05:52,70.1,13.5,76.8,14.7
10:05:53,70.1,13.5,76.8,14.7
10:05:54,70.1,13.5,76.8,14.7
10:05:55,70.1,13.5,76.8,14.7
10:05:56,70.1,13.5,76.8,14.7
10:05:57,70.1,13.5,76.9,14.7
10:05:58,70.2,13.5,76.9,14.7
10:05:59,70.5,13.5,77,14.7
10:06:00,71,13.5,77.1,14.7
10:06:01,71.7,13.5,77.2,14.7
10:06:02,71.7,13.5,77.3,14.7
10:06:03,72.8,13.5,77.4,14.7
10:06:04,73.1,13.5,77.6,14.7
10:06:05,73.7,13.5,77.8,14.7
10:06:06,73.7,13.5,78,14.7
10:06:07,74.7,13.5,78.2,14.7
10:06:08,75,13.5,78.4,14.8
10:06:09,75,13.5,78.7,14.8
10:06:10,76.2,13.5,78.9,14.8
10:06:11,76.2,13.5,79.2,14.8
10:06:12,77,13.5,79.5,14.8
10:06:13,77,13.5,79.8,14.8
10:06:14,78,13.5,80.1,14.8
10:06:15,78,13.5,80.3,14.8
10:06:16,78.8,13.5,80.6,14.8
10:06:17,79.1,13.5,80.9,14.8
10:06:18,79.7,13.5,81.1,14.8
10:06:19,80.3,13.5,81.4,14.8
10:06:20,80.3,13.5,81.6,14.8
10:06:21,80.6,13.6,81.8,14.8
10:06:22,81.1,13.6,82,14.8
10:06:23,81.3,13.6,82.2,14.8
10:06:24,82,13.6,82.4,14.8
10:06:25,82.3,13.6,82.6,14.8
10:06:26,82.3,13.6,82.8,14.8
10:06:27,82.5,13.6,83,14.8
10:06:28,82.8,13.6,83.1,14.8
10:06:29,83.2,13.6,83.3,14.8
10:06:30,83.6,13.6,83.5,14.8
10:06:31,83.8,13.6,83.6,14.8
10:06:32,84,13.6,83.8,14.8
10:06:33,84.2,13.6,83.9,14.8
10:06:34,84.4,13.6,84,14.8
10:06:35,84.4,13.6,84.1,14.8
10:06:36,84.8,13.6,84.3,14.8
10:06:37,85,13.6,84.4,14.8
