Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
11:49:58,62.8,16.7,62.8,17.2,477215
11:49:59,62.8,16.7,62.8,17.2,477215
11:50:00,62.8,16.7,62.8,17.2,477212
11:50:01,62.8,16.7,62.8,17.2,477210
11:50:02,62.8,16.7,62.8,17.2,477209
11:50:03,62.8,16.7,62.8,17.1,477207
11:50:04,62.8,16.7,62.8,17.1,477205
11:50:05,62.8,16.7,62.8,17.1,477202
11:50:06,62.8,16.7,62.8,17.1,477200
11:50:07,62.8,16.7,62.8,17.1,477199
11:50:08,62.8,16.7,62.8,17.2,477198
11:50:09,62.8,16.7,62.8,17.1,477196
11:50:10,62.8,16.7,62.8,17.2,477196
11:50:11,62.8,16.7,62.8,17.1,477194
11:50:12,62.8,16.7,62.8,17.2,477195
11:50:13,62.8,16.7,62.8,17.2,477192
11:50:14,62.8,16.7,62.8,17.2,477192
11:50:15,62.9,16.7,62.8,17.2,477192
11:50:16,62.9,16.7,62.8,17.2,477190
11:50:17,62.9,16.7,62.8,17.2,477190
11:50:18,62.9,16.7,62.8,17.2,477189
11:50:19,62.9,16.7,62.8,17.2,477189
11:50:20,62.9,16.7,62.8,17.2,477189
11:50:21,62.9,16.7,62.8,17.2,477189
11:50:22,62.9,16.7,62.8,17.2,477188
11:50:23,62.9,16.7,62.8,17.2,477188
11:50:24,62.9,16.7,62.8,17.2,477188
11:50:25,62.9,16.7,62.8,17.2,477188
11:50:26,62.9,16.7,62.8,17.2,477188
11:50:27,62.9,16.7,62.8,17.2,477188
11:50:28,62.9,16.7,62.8,17.2,477186
11:50:29,62.9,16.7,62.8,17.2,477186
11:50:30,62.9,16.7,62.8,17.2,477185
11:50:31,62.9,16.7,62.8,17.2,477182
11:50:32,63,16.7,62.8,17.2,477180
11:50:33,63,16.7,62.8,17.2,477178
11:50:34,63,16.7,62.8,17.2,477176
11:50:35,63,16.7,62.8,17.2,477173
11:50:36,63,16.7,62.8,17.2,477170
11:50:37,63,16.7,62.8,17.2,477169
11:50:38,63,16.7,62.8,17.2,477167
11:50:39,63,16.7,62.8,17.2,477162
11:50:40,63,16.7,62.8,17.2,477159
11:50:41,63,16.7,62.9,17.2,477156
11:50:42,63,16.7,62.9,17.2,477153
11:50:43,63,16.7,62.9,17.2,477150
11:50:44,63,16.7,62.9,17.2,477147
11:50:45,63,16.7,62.9,17.2,477142
11:50:46,63,16.7,62.9,17.2,477138
11:50:47,63,16.7,62.9,17.2,477135
11:50:48,63,16.7,62.9,17.2,477131
11:50:49,63,16.7,62.9,17.2,477127
11:50:50,63,16.7,62.9,17.2,477123
11:50:51,63,16.7,62.9,17.2,477120
11:50:52,63.1,16.7,63,17.2,477116
11:50:53,63.1,16.7,63,17.2,477113
11:50:54,63.1,16.7,63,17.2,477110
11:50:55,63.1,16.7,63,17.2,477107
11:50:56,63.1,16.7,63,17.2,477103
11:50:57,63.1,16.7,63,17.2,477101
11:50:58,63.1,16.7,63,17.2,477098
11:50:59,63.1,16.7,63,17.2,477095
11:51:00,63.1,16.7,63,17.2,477093
11:51:01,63.1,16.7,63,17.2,477090
11:51:02,63.1,16.7,63.1,17.2,477086
11:51:03,63.1,16.7,63.1,17.2,477083
11:51:04,63.2,16.7,63.1,17.2,477079
11:51:05,63.2,16.7,63.1,17.2,477075
11:51:06,63.2,16.7,63.1,17.2,477070
11:51:07,63.2,16.7,63.1,17.2,477065
11:51:08,63.2,16.7,63.1,17.2,477061
11:51:09,63.2,16.7,63.1,17.2,477055
11:51:10,63.2,16.7,63.1,17.2,477050
11:51:11,63.2,16.7,63.1,17.2,477047
11:51:12,63.2,16.7,63.2,17.2,477041
11:51:13,63.2,16.7,63.2,17.2,477036
11:51:14,63.2,16.7,63.2,17.2,477031
11:51:15,63.2,16.7,63.2,17.2,477026
11:51:16,63.2,16.7,63.2,17.2,477021
11:51:17,63.2,16.7,63.2,17.2,477015
11:51:18,63.2,16.7,63.2,17.2,477011
11:51:19,63.2,16.7,63.3,17.2,477006
11:51:20,63.3,16.7,63.3,17.2,477001
11:51:21,63.3,16.7,63.3,17.2,476996
11:51:22,63.3,16.7,63.3,17.2,476992
11:51:23,63.3,16.7,63.3,17.2,476986
11:51:24,63.3,16.7,63.3,17.2,476980
