Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
10:27:28,98.1,17.4,109.8,17.6,462714
10:27:29,98.1,17.4,109.8,17.6,462711
10:27:30,98.1,17.4,109.8,17.6,462713
10:27:31,98.1,17.4,109.8,17.6,462714
10:27:32,98.1,17.4,109.8,17.6,462714
10:27:33,98.1,17.4,109.8,17.6,462713
10:27:34,98.1,17.4,109.8,17.6,462712
10:27:35,98.1,17.4,109.8,17.6,462714
10:27:36,98.1,17.4,109.8,17.6,462714
10:27:37,98.1,17.4,109.8,17.7,462714
10:27:38,98.1,17.4,109.8,17.7,462711
10:27:39,98.1,17.4,109.8,17.6,462712
10:27:40,98.1,17.4,109.8,17.7,462713
10:27:41,98.1,17.4,109.8,17.6,462714
10:27:42,98.1,17.4,109.8,17.6,462712
10:27:43,98.1,17.4,109.8,17.6,462712
10:27:44,98.1,17.4,109.8,17.6,462713
10:27:45,98.1,17.4,109.8,17.6,462712
10:27:46,98.1,17.4,109.8,17.6,462715
10:27:47,98.1,17.4,109.8,17.6,462714
10:27:48,98.1,17.4,109.8,17.6,462712
10:27:49,98.1,17.4,109.8,17.6,462712
10:27:50,98.1,17.4,109.8,17.6,462714
10:27:51,98.1,17.4,109.8,17.6,462715
10:27:52,98.1,17.4,109.8,17.6,462715
10:27:53,98.1,17.4,109.8,17.6,462713
10:27:54,98.1,17.4,109.8,17.6,462713
10:27:55,98.1,17.4,109.8,17.7,462712
10:27:56,98.1,17.4,109.8,17.7,462716
10:27:57,98.1,17.4,109.8,17.7,462713
10:27:58,98.1,17.4,109.8,17.7,462715
10:27:59,98.1,17.4,109.8,17.7,462712
10:28:00,98.1,17.4,109.8,17.7,462714
10:28:01,98.1,17.4,109.8,17.7,462714
10:28:02,98.1,17.4,109.8,17.7,462716
10:28:03,98.1,17.4,109.8,17.6,462713
10:28:04,98.1,17.4,109.8,17.6,462713
10:28:05,98.1,17.4,109.8,17.6,462716
10:28:06,98.1,17.4,109.8,17.6,462715
10:28:07,98.1,17.4,109.8,17.7,462714
10:28:08,98.1,17.4,109.8,17.7,462714
10:28:09,98.1,17.4,109.8,17.7,462713
10:28:10,98.1,17.4,109.8,17.7,462715
