Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp
16:29:00,80,16.2,90.4,17.1
16:29:01,80,16.2,90.4,17.1
16:29:02,80,16.2,90.4,17.1
16:29:03,80,16.2,90.4,17.1
16:29:04,80,16.2,90.4,17.1
16:29:05,80,16.2,90.4,17.1
16:29:06,80,16.2,90.4,17.1
16:29:07,80,16.2,90.4,17.1
16:29:08,80,16.2,90.4,17.1
16:29:09,80,16.2,90.4,17.1
16:29:10,80,16.2,90.4,17.1
16:29:11,80,16.2,90.4,17.1
16:29:12,80,16.2,90.4,17.1
16:29:13,80,16.2,90.4,17.1
16:29:14,80,16.2,90.4,17.1
16:29:15,80,16.2,90.4,17.1
16:29:16,80,16.2,90.4,17.1
16:29:17,80,16.2,90.4,17.1
16:29:18,80,16.2,90.4,17.1
16:29:19,79.9,16.2,90.4,17.1
16:29:20,79.9,16.2,90.4,17.1
16:29:21,79.9,16.2,90.4,17.1
16:29:22,79.9,16.2,90.4,17.1
16:29:23,79.9,16.2,90.4,17.1
16:29:24,79.9,16.2,90.4,17.1
16:29:25,79.9,16.2,90.4,17.1
16:29:26,79.9,16.2,90.4,17.1
16:29:27,79.9,16.2,90.4,17.1
16:29:28,79.9,16.2,90.4,17.1
16:29:29,79.9,16.2,90.4,17.1
16:29:30,79.9,16.2,90.3,17.1
16:29:31,79.9,16.2,90.3,17.1
16:29:32,79.9,16.2,90.3,17.1
16:29:33,79.9,16.2,90.3,17.1
16:29:34,79.9,16.2,90.3,17.1
16:29:35,79.9,16.2,90.3,17.1
16:29:36,79.8,16.2,90.3,17.1
16:29:37,79.8,16.2,90.3,17.1
16:29:38,79.8,16.2,90.3,17.1
16:29:39,79.8,16.2,90.3,17.1
16:29:40,79.8,16.2,90.3,17.1
16:29:41,79.8,16.2,90.3,17.1
16:29:42,79.8,16.2,90.3,17.1
16:29:43,79.8,16.2,90.3,17.1
16:29:44,79.8,16.2,90.3,17.1
16:29:45,79.8,16.2,90.3,17.1
16:29:46,79.8,16.2,90.3,17.1
16:29:47,79.8,16.2,90.3,17.1
16:29:48,79.8,16.2,90.3,17.1
16:29:49,79.8,16.2,90.3,17.1
16:29:50,79.8,16.2,90.3,17.1
16:29:51,79.8,16.2,90.3,17.1
16:29:52,79.8,16.2,90.3,17.1
16:29:53,79.8,16.2,90.3,17.1
16:29:54,79.8,16.2,90.3,17.1
16:29:55,79.8,16.2,90.3,17.1
16:29:56,79.7,16.2,90.3,17.1
16:29:57,79.7,16.2,90.3,17.1
16:29:58,79.7,16.2,90.3,17.1
16:29:59,79.7,16.2,90.3,17.1
16:30:00,79.7,16.2,90.3,17.1
16:30:01,79.7,16.2,90.3,17.1
16:30:02,79.7,16.2,90.3,17.1
16:30:03,79.7,16.2,90.3,17.1
16:30:04,79.7,16.2,90.3,17.1
16:30:05,79.7,16.2,90.3,17.1
16:30:06,79.7,16.2,90.3,17.1
16:30:07,79.7,16.2,90.3,17.1
16:30:08,79.8,16.2,90.3,17.1
16:30:09,79.8,16.2,90.3,17.1
16:30:10,79.8,16.2,90.3,17.1
16:30:11,79.8,16.2,90.3,17.1
16:30:12,79.8,16.2,90.3,17.1
16:30:13,79.8,16.2,90.3,17.1
16:30:14,79.8,16.2,90.3,17.1
16:30:15,79.9,16.2,90.3,17.1
16:30:16,79.9,16.2,90.4,17.1
16:30:17,79.9,16.2,90.3,17.1
16:30:18,79.9,16.2,90.4,17.1
16:30:19,80,16.2,90.4,17.1
16:30:20,80,16.2,90.4,17.1
16:30:21,80.1,16.2,90.4,17.1
16:30:22,80.1,16.2,90.5,17.1
16:30:23,80.1,16.2,90.5,17.1
16:30:24,80.2,16.2,90.5,17.1
16:30:25,80.2,16.2,90.5,17.1
16:30:26,80.2,16.2,90.5,17.1
16:30:27,80.3,16.2,90.5,17.1
16:30:28,80.3,16.2,90.6,17.1
16:30:29,80.4,16.2,90.5,17.1
16:30:30,80.4,16.2,90.5,17.1
16:30:31,80.4,16.2,90.5,17.1
16:30:32,80.5,16.2,90.6,17.1
16:30:33,80.5,16.2,90.6,17.1
16:30:34,80.5,16.2,90.6,17.1
16:30:35,80.6,16.2,90.6,17.1
16:30:36,80.6,16.2,90.6,17.1
16:30:37,80.6,16.2,90.6,17.1
16:30:38,80.6,16.2,90.6,17.1
16:30:39,80.7,16.2,90.6,17.1
16:30:40,80.7,16.2,90.6,17.1
16:30:41,80.7,16.2,90.6,17.1
16:30:42,80.7,16.2,90.5,17.1
16:30:43,80.7,16.2,90.5,17.1
16:30:44,80.7,16.2,90.6,17.1
16:30:45,80.7,16.2,90.6,17.1
16:30:46,80.7,16.2,90.6,17.1
16:30:47,80.7,16.2,90.6,17.1
16:30:48,80.8,16.2,90.6,17.1
16:30:49,80.8,16.2,90.6,17.1
16:30:50,80.9,16.2,90.6,17.1
16:30:51,81.1,16.2,90.7,17.1
16:30:52,81.3,16.2,90.8,17.1
16:30:53,81.5,16.2,90.8,17.1
16:30:54,81.5,16.2,90.9,17.2
16:30:55,81.8,16.2,91,17.2
16:30:56,82.2,16.3,91.1,17.2
16:30:57,82.2,16.3,91.3,17.2
16:30:58,82.6,16.3,91.4,17.2
16:30:59,82.7,16.3,91.5,17.2
16:31:00,82.9,16.3,91.6,17.2
16:31:01,83.2,16.3,91.8,17.2
16:31:02,83.2,16.3,92,17.2
16:31:03,83.8,16.3,92.2,17.2
16:31:04,84,16.3,92.3,17.2
16:31:05,84.3,16.3,92.5,17.2
16:31:06,84.5,16.3,92.7,17.2
16:31:07,84.8,16.3,92.9,17.2
16:31:08,85,16.3,93.1,17.2
16:31:09,85,16.3,93.2,17.2
16:31:10,85.8,16.4,93.4,17.2
16:31:11,86,16.4,93.6,17.2
16:31:12,86.3,16.4,93.8,17.2
16:31:13,86.5,16.4,94,17.2
16:31:14,87,16.5,94.2,17.3
16:31:15,87.2,16.5,94.3,17.3
16:31:16,87.4,16.5,94.5,17.3
16:31:17,87.4,16.5,94.7,17.3
16:31:18,88,16.6,94.9,17.3
16:31:19,88.2,16.6,95.1,17.3
16:31:20,88.4,16.6,95.2,17.3
16:31:21,88.6,16.7,95.4,17.4
16:31:22,88.6,16.7,95.6,17.4
16:31:23,89.2,16.8,95.8,17.4
16:31:24,89.4,16.8,95.9,17.4
16:31:25,89.4,16.8,96.1,17.4
16:31:26,89.9,16.9,96.3,17.4
16:31:27,90.1,17,96.4,17.5
16:31:28,90.3,17,96.6,17.5
16:31:29,90.4,17,96.7,17.5
16:31:30,90.8,17.1,96.9,17.5
16:31:31,91,17.1,97,17.5
16:31:32,91.1,17.2,97.1,17.5
16:31:33,91.3,17.2,97.2,17.6
16:31:34,91.4,17.3,97.4,17.6
16:31:35,91.4,17.3,97.4,17.6
16:31:36,91.8,17.4,97.5,17.6
16:31:37,91.9,17.4,97.6,17.7
16:31:38,92,17.5,97.6,17.7
16:31:39,92.1,17.5,97.6,17.7
16:31:40,92.4,17.6,97.7,17.8
16:31:41,92.4,17.6,97.7,17.8
16:31:42,92.6,17.6,97.8,17.8
16:31:43,92.7,17.7,97.9,17.8
16:31:44,92.7,17.7,98,17.9
16:31:45,92.8,17.8,98,17.9
16:31:46,92.9,17.8,98.1,17.9
16:31:47,93.1,17.9,98.1,18
16:31:48,93.1,17.9,98.2,18
16:31:49,93.2,17.9,98.2,18
16:31:50,93.3,18,98.3,18
16:31:51,93.3,18,98.4,18.1
16:31:52,93.4,18.1,98.4,18.1
16:31:53,93.5,18.1,98.4,18.1
16:31:54,93.5,18.1,98.5,18.1
16:31:55,93.6,18.2,98.5,18.1
16:31:56,93.7,18.2,98.6,18.2
16:31:57,93.8,18.3,98.6,18.2
16:31:58,93.8,18.3,98.6,18.2
16:31:59,93.8,18.3,98.6,18.2
16:32:00,93.8,18.3,98.6,18.3
16:32:01,94,18.4,98.6,18.3
16:32:02,94,18.5,98.6,18.3
16:32:03,94,18.5,98.6,18.3
16:32:04,94.1,18.5,98.6,18.4
16:32:05,94.1,18.6,98.6,18.4
16:32:06,94.1,18.6,98.6,18.5
16:32:07,94.2,18.6,98.6,18.5
16:32:08,94.2,18.7,98.6,18.5
16:32:09,94.2,18.7,98.6,18.5
16:32:10,94.3,18.7,98.6,18.6
16:32:11,94.3,18.8,98.5,18.6
16:32:12,94.3,18.8,98.5,18.6
16:32:13,94.3,18.8,98.5,18.7
16:32:14,94.4,18.9,98.5,18.7
16:32:15,94.4,18.9,98.5,18.7
16:32:16,94.4,19,98.5,18.8
16:32:17,94.4,19,98.5,18.8
16:32:18,94.5,19,98.4,18.8
16:32:19,94.5,19.1,98.4,18.9
16:32:20,94.5,19.1,98.4,18.9
16:32:21,94.5,19.1,98.3,18.9
16:32:22,94.5,19.1,98.3,18.9
16:32:23,94.5,19.2,98.2,19
16:32:24,94.5,19.2,98.2,19
16:32:25,94.6,19.3,98.2,19
16:32:26,94.6,19.3,98.1,19
16:32:27,94.6,19.3,98,19.1
16:32:28,94.6,19.3,98,19.1
16:32:29,94.6,19.4,97.9,19.1
16:32:30,94.6,19.4,97.8,19.1
16:32:31,94.6,19.4,97.8,19.2
16:32:32,94.6,19.4,97.8,19.2
16:32:33,94.6,19.5,97.8,19.2
16:32:34,94.6,19.5,97.7,19.3
16:32:35,94.6,19.5,97.7,19.3
16:32:36,94.6,19.5,97.7,19.3
16:32:37,94.5,19.6,97.6,19.3
16:32:38,94.5,19.6,97.6,19.4
16:32:39,94.5,19.6,97.5,19.4
16:32:40,94.3,19.6,97.5,19.4
16:32:41,94.2,19.6,97.4,19.5
16:32:42,94.1,19.6,97.3,19.5
16:32:43,94,19.7,97.3,19.5
16:32:44,93.8,19.7,97.2,19.5
16:32:45,93.7,19.7,97.2,19.6
16:32:46,93.5,19.7,97.1,19.6
16:32:47,93.3,19.7,97,19.6
16:32:48,93.2,19.7,96.9,19.7
16:32:49,93,19.7,96.8,19.7
16:32:50,92.8,19.7,96.8,19.7
16:32:51,92.8,19.7,96.6,19.7
16:32:52,92.2,19.8,96.5,19.8
16:32:53,92,19.8,96.4,19.8
16:32:54,91.5,19.8,96.3,19.8
16:32:55,91.2,19.8,96.2,19.8
16:32:56,91,19.8,96,19.9
16:32:57,90.4,19.8,95.9,19.9
16:32:58,90.4,19.8,95.8,19.9
16:32:59,89.8,19.8,95.6,19.9
16:33:00,89.5,19.8,95.4,19.9
16:33:01,88.8,19.9,95.2,20
