Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
11:16:21,82.3,16.9,,,
11:16:22,82.4,16.9,88.5,17.8,469073
11:16:23,82.4,16.9,88.5,17.8,469067
11:16:24,82.4,16.9,88.5,17.8,469060
11:16:25,82.4,16.9,88.5,17.8,469054
11:16:26,82.5,16.9,88.5,17.8,469047
11:16:27,82.5,16.9,88.5,17.8,469041
11:16:28,82.5,16.9,88.6,17.8,469035
11:16:29,82.5,16.9,88.6,17.8,469029
11:16:30,82.6,16.9,88.6,17.8,469023
11:16:31,82.6,16.9,88.6,17.8,469017
11:16:32,82.6,16.9,88.6,17.8,469011
11:16:33,82.6,16.9,88.7,17.8,469005
11:16:34,82.6,16.9,88.7,17.8,468999
11:16:35,82.7,16.9,88.7,17.8,468994
11:16:36,82.7,16.9,88.7,17.8,468988
11:16:37,82.7,16.9,88.7,17.8,468982
11:16:38,82.7,16.9,88.8,17.8,468975
11:16:39,82.8,16.9,88.8,17.8,468970
11:16:40,82.8,16.9,88.8,17.8,468963
11:16:41,82.8,16.9,88.8,17.8,468958
11:16:42,82.8,16.9,88.9,17.8,468953
11:16:43,82.9,16.9,88.9,17.8,468946
11:16:44,82.9,16.9,88.9,17.8,468940
11:16:45,82.9,16.9,88.9,17.8,468933
11:16:46,82.9,16.9,88.9,17.8,468928
11:16:47,82.9,16.9,89,17.8,468926
11:16:48,83,16.9,89,17.8,468918
11:16:49,83,16.9,89,17.8,468911
11:16:50,83,16.9,89,17.8,468906
11:16:51,83,16.9,89,17.8,468899
11:16:52,83.1,16.9,89,17.8,468894
11:16:53,83.1,16.9,89.1,17.8,468887
11:16:54,83.1,16.9,89.1,17.8,468882
11:16:55,83.1,16.9,89.1,17.8,468877
11:16:56,83.2,16.9,89.1,17.8,468869
11:16:57,83.2,16.9,89.1,17.8,468865
11:16:58,83.2,16.9,89.2,17.8,468858
11:16:59,83.2,16.9,89.2,17.8,468853
11:17:00,83.3,16.9,89.2,17.8,468847
11:17:01,83.3,16.9,89.2,17.8,468841
11:17:02,83.3,16.9,89.2,17.8,468834
11:17:03,83.3,16.9,89.3,17.8,468829
11:17:04,83.3,16.9,89.3,17.8,468823
11:17:05,83.3,16.9,89.3,17.8,468816
11:17:06,83.4,16.9,89.3,17.8,468810
11:17:07,83.4,16.9,89.3,17.8,468805
11:17:08,83.4,16.9,89.4,17.8,468800
11:17:09,83.5,16.9,89.4,17.8,468794
11:17:10,83.5,16.9,89.4,17.8,468787
11:17:11,83.5,16.9,89.4,17.8,468780
11:17:12,83.5,16.9,89.4,17.8,468777
11:17:13,83.5,16.9,89.4,17.8,468774
11:17:14,83.6,16.9,89.5,17.8,468768
11:17:15,83.6,16.9,89.5,17.8,468761
11:17:16,83.6,16.9,89.5,17.8,468756
11:17:17,83.6,16.9,89.5,17.8,468752
11:17:18,83.6,16.9,89.5,17.8,468744
11:17:19,83.7,16.9,89.6,17.8,468739
11:17:20,83.7,16.9,89.6,17.8,468733
11:17:21,83.7,16.9,89.6,17.7,468727
11:17:22,83.7,16.9,89.6,17.8,468722
11:17:23,83.8,16.9,89.6,17.8,468715
11:17:24,83.8,16.9,89.6,17.8,468710
11:17:25,83.8,16.9,89.7,17.8,468704
11:17:26,83.8,16.9,89.7,17.8,468697
11:17:27,83.9,16.9,89.7,17.7,468693
11:17:28,83.9,16.9,89.7,17.7,468686
11:17:29,83.9,16.9,89.7,17.7,468682
11:17:30,83.9,16.9,89.8,17.8,468675
11:17:31,84,16.9,89.8,17.7,468670
11:17:32,84,16.9,89.8,17.8,468665
11:17:33,84,16.9,89.8,17.8,468658
11:17:34,84,16.9,89.8,17.7,468653
11:17:35,84,16.9,89.9,17.8,468648
11:17:36,84.1,16.9,89.9,17.8,468642
11:17:37,84.1,16.9,89.9,17.8,468639
11:17:38,84.1,16.9,89.9,17.8,468641
11:17:39,84.1,16.9,89.9,17.8,468639
11:17:40,84.2,16.9,89.9,17.8,468632
11:17:41,84.3,16.9,90,17.8,468615
11:17:42,84.4,16.9,90,17.8,468595
11:17:43,84.6,16.9,90,17.8,468567
11:17:44,84.7,16.9,90,17.8,468535
11:17:45,84.9,16.9,90.1,17.8,468495
