Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp
16:35:57,32.6,16.6,35.6,19.2
16:35:58,32.5,16.6,35.6,19.2
16:35:59,32.5,16.6,35.5,19.2
16:36:00,32.4,16.5,35.5,19.2
16:36:01,32.4,16.5,35.4,19.1
16:36:02,32.4,16.5,35.4,19.1
16:36:03,32.4,16.4,35.3,19.1
16:36:04,32.3,16.4,35.3,19.1
16:36:05,32.3,16.3,35.2,19
16:36:06,32.3,16.3,35.2,19
16:36:07,32.2,16.3,35.1,19
16:36:08,32.2,16.2,35,19
16:36:09,32.2,16.2,35,18.9
16:36:10,32.1,16.2,34.9,18.9
16:36:11,32.1,16.1,34.8,18.9
16:36:12,32,16.1,34.8,18.9
16:36:13,32,16.1,34.7,18.8
16:36:14,31.9,16,34.6,18.8
16:36:15,31.8,16,34.6,18.8
16:36:16,31.8,16,34.5,18.8
16:36:17,31.7,16,34.4,18.7
16:36:18,31.6,15.9,34.3,18.7
16:36:19,31.4,15.9,34.2,18.7
16:36:20,31.4,15.9,34.1,18.7
16:36:21,31.4,15.8,34,18.7
16:36:22,31.3,15.8,33.9,18.6
16:36:23,31.2,15.8,33.8,18.6
16:36:24,31.1,15.7,33.7,18.6
16:36:25,30.9,15.7,33.6,18.6
16:36:26,30.9,15.7,33.5,18.6
16:36:27,30.8,15.6,33.4,18.5
16:36:28,30.8,15.6,33.3,18.5
16:36:29,30.6,15.5,33.1,18.5
16:36:30,30.6,15.5,33,18.5
16:36:31,30.5,15.5,32.9,18.4
16:36:32,30.4,15.5,32.7,18.4
16:36:33,30.3,15.4,32.6,18.4
16:36:34,30.2,15.4,32.5,18.3
16:36:35,30.2,15.4,32.3,18.3
16:36:36,30,15.3,32.2,18.3
16:36:37,30,15.3,32,18.3
16:36:38,29.9,15.2,31.9,18.2
16:36:39,29.9,15.2,31.7,18.2
16:36:40,29.8,15.2,31.6,18.2
16:36:41,29.7,15.1,31.4,18.1
16:36:42,29.6,15.1,31.3,18.1
16:36:43,29.5,15,31.1,18.1
16:36:44,29.5,15,31,18
16:36:45,29.5,15,30.9,18
16:36:46,29.4,15,30.8,18
16:36:47,29.3,14.9,30.7,18
16:36:48,29.2,14.9,30.6,18
16:36:49,29.2,14.9,30.5,17.9
16:36:50,29,14.8,30.4,17.9
16:36:51,29,14.7,30.3,17.9
16:36:52,29,14.7,30.2,17.8
16:36:53,28.9,14.7,30.2,17.8
16:36:54,28.9,14.7,30.1,17.8
16:36:55,28.8,14.6,30.1,17.8
16:36:56,28.7,14.6,30,17.7
16:36:57,28.7,14.6,29.9,17.7
16:36:58,28.6,14.5,29.9,17.7
16:36:59,28.6,14.5,29.8,17.6
16:37:00,28.5,14.5,29.8,17.6
16:37:01,28.5,14.4,29.7,17.6
16:37:02,28.4,14.4,29.6,17.5
16:37:03,28.4,14.4,29.6,17.5
16:37:04,28.3,14.3,29.5,17.5
16:37:05,28.2,14.2,29.4,17.5
16:37:06,28.2,14.2,29.4,17.4
16:37:07,28.2,14.2,29.3,17.4
16:37:08,28.1,14.2,29.2,17.4
16:37:09,28.1,14.2,29.1,17.4
16:37:10,28,14.1,29,17.3
16:37:11,28,14.1,28.9,17.3
16:37:12,28,14.1,28.8,17.3
16:37:13,27.9,14,28.7,17.2
16:37:14,27.9,14,28.6,17.2
16:37:15,27.9,14,28.5,17.2
16:37:16,27.9,13.9,28.5,17.2
16:37:17,27.8,13.9,28.4,17.1
16:37:18,27.8,13.9,28.3,17.1
16:37:19,27.8,13.8,28.2,17.1
16:37:20,27.8,13.8,28.2,17
16:37:21,27.7,13.8,28.1,17
16:37:22,27.7,13.7,28,17
16:37:23,27.7,13.7,28,17
16:37:24,27.7,13.7,27.9,16.9
16:37:25,27.7,13.7,27.9,16.9
16:37:26,27.7,13.6,27.9,16.9
16:37:27,27.7,13.6,27.9,16.8
16:37:28,27.7,13.5,27.9,16.8
16:37:29,27.7,13.5,27.9,16.8
16:37:30,27.7,13.5,27.8,16.8
16:37:31,27.7,13.4,27.8,16.7
16:37:32,27.7,13.4,27.8,16.7
16:37:33,27.7,13.4,27.7,16.7
16:37:34,27.7,13.4,27.7,16.7
16:37:35,27.7,13.3,27.7,16.6
16:37:36,27.7,13.3,27.6,16.6
16:37:37,27.7,13.3,27.6,16.6
16:37:38,27.7,13.3,27.6,16.5
16:37:39,27.7,13.3,27.5,16.5
16:37:40,27.7,13.2,27.5,16.5
16:37:41,27.7,13.2,27.4,16.5
16:37:42,27.7,13.2,27.4,16.5
16:37:43,27.7,13.1,27.4,16.4
16:37:44,27.7,13.1,27.3,16.4
16:37:45,27.7,13.1,27.3,16.4
16:37:46,27.7,13.1,27.2,16.4
16:37:47,27.7,13.1,27.2,16.3
16:37:48,27.7,13,27.2,16.3
16:37:49,27.7,13,27.2,16.3
16:37:50,27.7,13,27.1,16.3
16:37:51,27.8,12.9,27.1,16.2
16:37:52,27.8,12.9,27.1,16.2
16:37:53,27.8,12.9,27,16.2
16:37:54,27.8,12.9,27,16.2
16:37:55,27.8,12.9,26.9,16.1
16:37:56,27.8,12.8,26.9,16.1
16:37:57,27.8,12.8,26.8,16.1
16:37:58,27.8,12.8,26.8,16.1
16:37:59,27.8,12.8,26.7,16
16:38:00,27.8,12.7,26.7,16
16:38:01,27.8,12.7,26.7,16
16:38:02,27.8,12.7,26.7,16
16:38:03,27.7,12.6,26.6,16
16:38:04,27.7,12.6,26.6,15.9
16:38:05,27.7,12.6,26.5,15.9
16:38:06,27.7,12.6,26.5,15.9
16:38:07,27.7,12.6,26.5,15.8
16:38:08,27.7,12.5,26.4,15.8
16:38:09,27.7,12.5,26.4,15.8
16:38:10,27.7,12.5,26.4,15.8
16:38:11,27.7,12.5,26.3,15.7
16:38:12,27.7,12.5,26.3,15.7
16:38:13,27.7,12.5,26.3,15.7
16:38:14,27.7,12.4,26.2,15.7
16:38:15,27.7,12.4,26.2,15.6
16:38:16,27.7,12.4,26.2,15.6
16:38:17,27.7,12.4,26.1,15.6
16:38:18,27.6,12.3,26.1,15.6
16:38:19,27.6,12.3,26.1,15.5
16:38:20,27.6,12.3,26,15.5
16:38:21,27.6,12.3,26,15.5
16:38:22,27.6,12.3,26,15.5
16:38:23,27.6,12.2,25.9,15.5
16:38:24,27.6,12.2,25.9,15.5
16:38:25,27.6,12.2,25.9,15.4
16:38:26,27.6,12.2,25.9,15.4
16:38:27,27.6,12.2,25.8,15.4
16:38:28,27.6,12.2,25.8,15.4
16:38:29,27.6,12.1,25.8,15.4
16:38:30,27.5,12.1,25.7,15.3
16:38:31,27.5,12.1,25.7,15.3
16:38:32,27.5,12.1,25.6,15.3
16:38:33,27.5,12.1,25.6,15.3
16:38:34,27.5,12.1,25.6,15.3
16:38:35,27.5,12,25.5,15.2
16:38:36,27.5,12,25.5,15.2
16:38:37,27.5,12,25.4,15.2
16:38:38,27.5,12,25.4,15.2
16:38:39,27.5,12,25.3,15.1
16:38:40,27.5,12,25.3,15.1
16:38:41,27.4,11.9,25.2,15.1
16:38:42,27.4,11.9,25.2,15.1
16:38:43,27.4,11.9,25.1,15.1
16:38:44,27.4,11.9,25.1,15
16:38:45,27.4,11.9,25,15
16:38:46,27.4,11.8,25,15
16:38:47,27.4,11.8,24.9,15
16:38:48,27.4,11.8,24.9,15
16:38:49,27.4,11.8,24.8,14.9
16:38:50,27.4,11.8,24.8,14.9
16:38:51,27.4,11.8,24.7,14.9
16:38:52,27.3,11.8,24.7,14.9
16:38:53,27.3,11.7,24.6,14.8
16:38:54,27.3,11.7,24.6,14.8
16:38:55,27.3,11.7,24.6,14.8
16:38:56,27.3,11.7,24.5,14.8
16:38:57,27.3,11.7,24.5,14.8
16:38:58,27.3,11.7,24.4,14.8
16:38:59,27.3,11.6,24.4,14.8
16:39:00,27.3,11.6,24.4,14.7
16:39:01,27.2,11.6,24.3,14.7
16:39:02,27.2,11.6,24.3,14.7
16:39:03,27.2,11.6,24.3,14.7
16:39:04,27.2,11.6,24.2,14.7
16:39:05,27.2,11.6,24.2,14.6
16:39:06,27.2,11.5,24.2,14.6
16:39:07,27.2,11.5,24.1,14.6
16:39:08,27.2,11.5,24.1,14.6
16:39:09,27.1,11.5,24.1,14.6
16:39:10,27.1,11.5,24,14.5
16:39:11,27.1,11.5,24,14.5
16:39:12,27.1,11.5,24,14.5
16:39:13,27.1,11.4,23.9,14.5
16:39:14,27.1,11.4,23.9,14.4
16:39:15,27,11.4,23.8,14.4
16:39:16,27,11.4,23.8,14.4
16:39:17,27,11.4,23.7,14.4
16:39:18,27,11.4,23.7,14.4
16:39:19,27,11.4,23.6,14.4
16:39:20,27,11.4,23.6,14.4
16:39:21,26.9,11.3,23.5,14.3
16:39:22,26.9,11.3,23.5,14.3
16:39:23,26.9,11.3,23.5,14.3
16:39:24,26.9,11.3,23.4,14.3
16:39:25,26.9,11.3,23.4,14.3
16:39:26,26.9,11.3,23.4,14.3
16:39:27,26.8,11.3,23.3,14.3
16:39:28,26.8,11.3,23.3,14.2
16:39:29,26.8,11.3,23.3,14.2
16:39:30,26.8,11.2,23.3,14.2
16:39:31,26.8,11.2,23.3,14.2
16:39:32,26.8,11.2,23.3,14.2
16:39:33,26.8,11.2,23.3,14.2
16:39:34,26.8,11.2,23.3,14.2
16:39:35,26.7,11.2,23.3,14.1
16:39:36,26.7,11.2,23.2,14.1
16:39:37,26.7,11.2,23.2,14.1
16:39:38,26.7,11.2,23.2,14.1
16:39:39,26.7,11.1,23.2,14.1
16:39:40,26.7,11.1,23.2,14
16:39:41,26.7,11.1,23.2,14
16:39:42,26.7,11.1,23.1,14
16:39:43,26.7,11.1,23.1,14
16:39:44,26.7,11.1,23.1,14
16:39:45,26.7,11.1,23,14
16:39:46,26.7,11.1,23,14
16:39:47,26.6,11.1,23,14
16:39:48,26.6,11.1,22.9,13.9
16:39:49,26.6,11,22.9,13.9
16:39:50,26.6,11,22.8,13.9
16:39:51,26.6,11,22.8,13.9
16:39:52,26.6,11,22.8,13.9
16:39:53,26.6,11,22.7,13.9
16:39:54,26.6,11,22.7,13.9
16:39:55,26.6,11,22.7,13.9
16:39:56,26.6,11,22.7,13.9
16:39:57,26.6,11,22.7,13.9
16:39:58,26.6,11,22.7,13.8
16:39:59,26.6,10.9,22.6,13.8
16:40:00,26.6,10.9,22.6,13.8
16:40:01,26.6,10.9,22.6,13.8
16:40:02,26.6,10.9,22.6,13.8
16:40:03,26.6,10.9,22.6,13.8
16:40:04,26.6,10.9,22.6,13.8
16:40:05,26.6,10.9,22.6,13.8
16:40:06,26.6,10.9,22.5,13.8
16:40:07,26.6,10.9,22.5,13.7
16:40:08,26.6,10.9,22.5,13.7
16:40:09,26.6,10.9,22.5,13.7
16:40:10,26.6,10.8,22.5,13.7
16:40:11,26.6,10.8,22.4,13.7
16:40:12,26.6,10.8,22.4,13.7
16:40:13,26.6,10.8,22.4,13.6
16:40:14,26.6,10.8,22.4,13.6
16:40:15,26.6,10.8,22.3,13.6
16:40:16,26.6,10.8,22.3,13.6
16:40:17,26.6,10.8,22.3,13.6
16:40:18,26.6,10.8,22.3,13.6
16:40:19,26.6,10.8,22.3,13.5
16:40:20,26.6,10.8,22.2,13.5
16:40:21,26.6,10.8,22.2,13.5
16:40:22,26.6,10.8,22.2,13.5
16:40:23,26.6,10.7,22.2,13.5
16:40:24,26.6,10.7,22.1,13.5
16:40:25,26.6,10.7,22.1,13.4
16:40:26,26.6,10.7,22.1,13.4
16:40:27,26.6,10.7,22.1,13.4
16:40:28,26.6,10.7,22,13.4
16:40:29,26.6,10.7,22,13.4
16:40:30,26.6,10.7,22,13.4
16:40:31,26.6,10.7,21.9,13.4
16:40:32,26.6,10.7,21.9,13.3
16:40:33,26.6,10.7,21.9,13.3
16:40:34,26.6,10.7,21.9,13.3
16:40:35,26.6,10.7,21.8,13.3
16:40:36,26.6,10.7,21.8,13.3
16:40:37,26.6,10.6,21.8,13.3
16:40:38,26.6,10.6,21.8,13.3
16:40:39,26.6,10.6,21.8,13.3
16:40:40,26.6,10.6,21.8,13.3
16:40:41,26.7,10.6,21.8,13.3
16:40:42,26.7,10.6,21.8,13.3
16:40:43,26.7,10.6,21.8,13.2
16:40:44,26.7,10.6,21.8,13.2
16:40:45,26.7,10.6,21.8,13.2
16:40:46,26.7,10.6,21.8,13.2
16:40:47,26.7,10.6,21.8,13.2
16:40:48,26.7,10.6,21.8,13.2
16:40:49,26.8,10.6,21.8,13.2
16:40:50,26.8,10.6,21.8,13.2
16:40:51,26.8,10.6,21.8,13.2
16:40:52,26.8,10.6,21.8,13.2
16:40:53,26.8,10.5,21.8,13.2
16:40:54,26.8,10.5,21.8,13.2
16:40:55,26.9,10.5,21.8,13.2
16:40:56,26.9,10.5,21.7,13.2
16:40:57,26.9,10.5,21.7,13.1
16:40:58,26.9,10.5,21.7,13.1
16:40:59,26.9,10.5,21.7,13
16:41:00,26.9,10.5,21.7,12.9
16:41:01,27,10.5,21.7,12.9
16:41:02,27,10.5,21.8,13
16:41:03,27,10.5,21.8,13
16:41:04,27,10.5,21.8,13.1
16:41:05,27,10.5,21.8,13.1
16:41:06,27,10.5,21.8,13.1
16:41:07,27,10.5,21.8,13.1
16:41:08,27.1,10.5,21.8,13.3
16:41:09,27.1,10.5,21.8,13.2
16:41:10,27.1,10.5,21.8,13.2
16:41:11,27.1,10.5,21.8,13.3
16:41:12,27.1,10.4,21.8,13.4
16:41:13,27.1,10.4,21.8,13.3
16:41:14,27.1,10.4,21.8,13.3
16:41:15,27.1,10.4,21.8,13.4
16:41:16,27.1,10.4,21.8,13.3
16:41:17,27.1,10.4,21.8,13.2
16:41:18,27.1,10.4,21.8,13.1
16:41:19,27.2,10.4,21.8,13
16:41:20,27.2,10.4,21.8,12.9
16:41:21,27.2,10.4,21.8,12.9
16:41:22,27.2,10.4,21.8,12.8
16:41:23,27.2,10.4,21.8,12.7
16:41:24,27.2,10.4,21.8,12.8
16:41:25,27.2,10.4,21.8,12.7
16:41:26,27.2,10.4,21.8,12.6
16:41:27,27.2,10.4,21.8,12.6
16:41:28,27.2,10.4,21.8,12.7
16:41:29,27.2,10.4,21.7,12.7
16:41:30,27.2,10.4,21.7,12.7
16:41:31,27.2,10.4,21.7,12.8
16:41:32,27.2,10.4,21.7,12.9
16:41:33,27.2,10.4,21.7,12.9
16:41:34,27.3,10.4,21.7,12.8
16:41:35,27.3,10.4,21.7,12.9
16:41:36,27.3,10.4,21.7,12.8
16:41:37,27.3,10.3,21.7,12.9
16:41:38,27.3,10.3,21.7,12.9
16:41:39,27.3,10.3,21.6,12.8
16:41:40,27.3,10.3,21.6,12.8
16:41:41,27.3,10.3,21.6,12.8
16:41:42,27.3,10.3,21.6,12.8
16:41:43,27.3,10.3,21.6,12.8
16:41:44,27.3,10.3,21.6,12.8
16:41:45,27.3,10.3,21.5,12.7
16:41:46,27.3,10.3,21.5,12.7
16:41:47,27.3,10.3,21.5,12.7
16:41:48,27.3,10.3,21.5,12.7
16:41:49,27.4,10.3,21.5,12.7
16:41:50,27.4,10.3,21.5,12.7
16:41:51,27.4,10.3,21.5,12.6
16:41:52,27.4,10.3,21.5,12.6
16:41:53,27.4,10.3,21.5,12.6
16:41:54,27.4,10.3,21.5,12.6
16:41:55,27.4,10.3,21.5,12.6
16:41:56,27.4,10.3,21.5,12.6
16:41:57,27.4,10.3,21.5,12.6
16:41:58,27.4,10.3,21.5,12.6
16:41:59,27.5,10.3,21.5,12.6
16:42:00,27.5,10.3,21.6,12.6
16:42:01,27.5,10.3,21.6,12.6
16:42:02,27.5,10.3,21.6,12.6
16:42:03,27.5,10.3,21.6,12.6
16:42:04,27.5,10.3,21.6,12.6
16:42:05,27.5,10.3,21.6,12.6
16:42:06,27.6,10.3,21.6,12.6
16:42:07,27.6,10.3,21.6,12.6
16:42:08,27.6,10.3,21.6,12.5
16:42:09,27.6,10.3,21.6,12.5
16:42:10,27.6,10.2,21.6,12.6
16:42:11,27.6,10.2,21.6,12.5
16:42:12,27.6,10.2,21.6,12.5
16:42:13,27.7,10.2,21.6,12.5
16:42:14,27.7,10.2,21.6,12.5
16:42:15,27.7,10.2,21.6,12.5
16:42:16,27.7,10.2,21.6,12.5
16:42:17,27.7,10.2,21.6,12.5
16:42:18,27.7,10.2,21.6,12.5
16:42:19,27.7,10.2,21.6,12.5
16:42:20,27.7,10.2,21.7,12.5
16:42:21,27.7,10.2,21.7,12.5
16:42:22,27.7,10.2,21.7,12.5
16:42:23,27.7,10.2,21.7,12.5
16:42:24,27.8,10.2,21.7,12.5
16:42:25,27.8,10.2,21.7,12.5
16:42:26,27.8,10.2,21.7,12.5
16:42:27,27.8,10.2,21.7,12.5
16:42:28,27.8,10.2,21.7,12.5
16:42:29,27.8,10.2,21.7,12.4
16:42:30,27.8,10.2,21.7,12.4
16:42:31,27.8,10.2,21.7,12.4
16:42:32,27.8,10.2,21.7,12.4
16:42:33,27.8,10.2,21.7,12.4
16:42:34,27.8,10.2,21.7,12.4
16:42:35,27.8,10.2,21.7,12.4
16:42:36,27.8,10.2,21.7,12.4
16:42:37,27.8,10.2,21.7,12.4
16:42:38,27.8,10.2,21.7,12.4
16:42:39,27.8,10.2,21.7,12.4
16:42:40,27.8,10.2,21.7,12.4
16:42:41,27.8,10.2,21.7,12.4
16:42:42,27.8,10.2,21.7,12.4
16:42:43,27.8,10.2,21.7,12.4
16:42:44,27.8,10.2,21.7,12.4
16:42:45,27.8,10.2,21.7,12.4
16:42:46,27.8,10.2,21.7,12.4
16:42:47,27.8,10.2,21.7,12.4
16:42:48,27.9,10.2,21.7,12.4
16:42:49,27.9,10.2,21.7,12.4
16:42:50,27.9,10.2,21.7,12.4
16:42:51,27.9,10.2,21.7,12.4
16:42:52,27.9,10.2,21.7,12.4
16:42:53,27.9,10.2,21.7,12.4
16:42:54,27.9,10.2,21.7,12.4
16:42:55,27.9,10.2,21.7,12.3
16:42:56,27.9,10.2,21.7,12.3
16:42:57,27.9,10.2,21.7,12.3
16:42:58,28,10.2,21.7,12.3
16:42:59,28,10.1,21.7,12.3
16:43:00,28,10.2,21.7,12.3
16:43:01,28,10.1,21.7,12.3
16:43:02,28,10.1,21.7,12.3
16:43:03,28,10.1,21.7,12.3
16:43:04,28,10.1,21.7,12.3
16:43:05,28,10.1,21.7,12.3
16:43:06,28,10.1,21.7,12.3
16:43:07,28,10.1,21.7,12.3
16:43:08,28.1,10.1,21.7,12.2
16:43:09,28.1,10.1,21.7,12.2
16:43:10,28.1,10.1,21.7,12.2
16:43:11,28.1,10.1,21.7,12.2
16:43:12,28.1,10.1,21.7,12.2
16:43:13,28.1,10.1,21.7,12.2
16:43:14,28.1,10.1,21.7,12.2
16:43:15,28.1,10.1,21.7,12.2
16:43:16,28.1,10.1,21.7,12.2
16:43:17,28.2,10.1,21.7,12.2
16:43:18,28.2,10.1,21.7,12.2
16:43:19,28.2,10.1,21.7,12.2
16:43:20,28.2,10.1,21.7,12.2
16:43:21,28.2,10.1,21.7,12.2
16:43:22,28.2,10.1,21.7,12.2
16:43:23,28.2,10.1,21.7,12.2
16:43:24,28.2,10.1,21.7,12.2
16:43:25,28.3,10.1,21.7,12.2
16:43:26,28.3,10.1,21.7,12.2
16:43:27,28.3,10.1,21.7,12.2
16:43:28,28.3,10.1,21.7,12.2
16:43:29,28.3,10.1,21.7,12.2
16:43:30,28.3,10.1,21.7,12.2
16:43:31,28.3,10.1,21.7,12.2
16:43:32,28.3,10.1,21.7,12.2
16:43:33,28.4,10.1,21.7,12.2
16:43:34,28.4,10.1,21.7,12.2
