Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp
12:38:49,83.3,15.1,84.1,16.1
12:38:50,83.3,15.1,84.1,16.1
12:38:51,83.3,15.1,84.1,16.1
12:38:52,83.3,15.1,84.1,16.1
12:38:53,83.4,15.1,84.2,16.1
12:38:54,83.4,15.1,84.2,16.1
12:38:55,83.4,15.1,84.2,16.1
12:38:56,83.4,15.1,84.2,16.1
12:38:57,83.4,15.1,84.2,16.1
12:38:58,83.4,15.1,84.2,16.1
12:38:59,83.5,15.1,84.2,16.1
12:39:00,83.5,15.1,84.2,16.1
12:39:01,83.5,15.1,84.3,16.1
12:39:02,83.5,15.1,84.3,16.1
12:39:03,83.5,15.1,84.3,16.1
12:39:04,83.5,15.1,84.3,16.1
12:39:05,83.6,15.1,84.3,16.1
12:39:06,83.6,15.1,84.3,16.1
12:39:07,83.6,15.1,84.3,16.1
12:39:08,83.6,15.1,84.3,16.1
12:39:09,83.6,15.1,84.3,16.1
12:39:10,83.6,15.1,84.4,16.1
12:39:11,83.7,15.1,84.4,16.1
12:39:12,83.7,15.1,84.4,16.1
12:39:13,83.7,15.1,84.4,16.1
12:39:14,83.7,15.1,84.4,16.1
12:39:15,83.7,15.1,84.4,16.1
12:39:16,83.7,15.1,84.4,16.1
12:39:17,83.7,15.1,84.4,16.1
12:39:18,83.8,15.1,84.4,16.1
12:39:19,83.8,15.1,84.5,16.1
12:39:20,83.8,15.1,84.5,16.1
12:39:21,83.8,15.1,84.5,16.1
12:39:22,83.8,15.1,84.5,16.1
12:39:23,83.8,15.1,84.5,16.1
12:39:24,83.8,15.1,84.5,16.2
12:39:25,83.8,15.1,84.5,16.2
12:39:26,83.9,15.1,84.5,16.2
12:39:27,83.9,15.1,84.6,16.2
12:39:28,83.9,15.1,84.6,16.2
12:39:29,83.9,15.1,84.6,16.2
12:39:30,83.9,15.1,84.6,16.2
12:39:31,84,15.1,84.6,16.2
12:39:32,84,15.1,84.6,16.2
12:39:33,84,15.1,84.6,16.2
12:39:34,84,15.1,84.6,16.2
12:39:35,84,15.1,84.7,16.2
12:39:36,84,15.1,84.7,16.2
12:39:37,84.1,15.1,84.7,16.2
12:39:38,84.1,15.1,84.7,16.2
12:39:39,84.1,15.1,84.7,16.2
12:39:40,84.1,15.1,84.7,16.1
12:39:41,84.1,15.1,84.7,16.1
12:39:42,84.1,15.1,84.7,16.2
12:39:43,84.1,15.1,84.8,16.2
12:39:44,84.2,15.1,84.8,16.2
12:39:45,84.2,15.1,84.8,16.2
12:39:46,84.2,15.1,84.8,16.2
12:39:47,84.2,15.1,84.8,16.2
12:39:48,84.2,15.1,84.8,16.2
12:39:49,84.2,15.1,84.8,16.2
12:39:50,84.2,15.1,84.8,16.2
12:39:51,84.3,15.1,84.9,16.2
12:39:52,84.3,15.1,84.9,16.1
12:39:53,84.3,15.1,84.9,16.1
12:39:54,84.3,15.1,84.9,16.1
12:39:55,84.3,15.1,84.9,16.1
12:39:56,84.3,15.1,84.9,16.1
12:39:57,84.3,15.1,84.9,16.1
12:39:58,84.4,15.1,84.9,16.1
12:39:59,84.4,15.1,84.9,16.1
12:40:00,84.4,15.1,84.9,16.1
12:40:01,84.4,15.1,85,16.1
12:40:02,84.4,15.1,85,16.1
12:40:03,84.4,15.1,85,16.1
12:40:04,84.5,15.1,85,16.1
12:40:05,84.5,15.1,85,16.1
12:40:06,84.5,15.1,85,16.1
12:40:07,84.5,15.1,85,16.1
12:40:08,84.5,15.1,85,16.1
