Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS Raw
18:59:06,,,60.3,-5,478028
18:59:07,,,60.3,-5,478068
18:59:08,,,60.3,-5.61439,477990
18:59:09,,,60.3,-5.61439,477947
18:59:10,,,60.3,-5.61438,477886
18:59:11,,,60.3,-5.61438,477831
18:59:12,,,60.4,-5.61437,477862
18:59:13,,,60.4,-5.61437,477914
18:59:14,,,60.4,-5.61436,477938
18:59:15,,,60.4,-5.61436,477888
18:59:16,,,60.4,-5.61436,477981
18:59:17,,,60.4,-5.61435,477983
18:59:18,,,60.4,-5.61434,477997
18:59:19,,,60.4,-5.61434,477985
18:59:20,,,60.5,-5.61434,477972
18:59:21,,,60.5,-5.61433,478022
18:59:22,,,60.5,-5.61433,478074
18:59:23,,,60.4,-5.61432,478127
18:59:24,,,60.4,-5.61432,478159
18:59:25,,,60.3,-5.61431,478145
18:59:26,,,60.3,-5.61431,478110
18:59:27,,,60.2,-6,478035
18:59:28,,,60.2,-6.61439,478013
18:59:29,,,60.2,-6.61439,478020
18:59:30,,,60.2,-6.61438,478048
18:59:31,,,60.2,-6.61438,478031
18:59:32,,,60.2,-6.61438,477997
18:59:33,,,60.1,-6.61437,478022
18:59:34,,,60.1,-6.61436,477979
18:59:35,,,60.1,-6.61436,477966
18:59:36,,,60.2,-6.61436,477949
18:59:37,,,60.2,-6.61435,477961
18:59:38,,,60.2,-6.61435,477961
18:59:39,,,60.2,-6.61435,477986
18:59:40,,,60.2,-6.61434,478042
18:59:41,,,60.2,-6.61434,478124
18:59:42,,,60.2,-6.61433,478143
18:59:43,,,60.2,-6.61433,478149
18:59:44,,,60.2,-6.61432,478135
18:59:45,,,60.2,-6.61432,478177
18:59:46,,,60.1,-6.61431,478202
18:59:47,,,60.1,-6.61431,478252
18:59:48,,,60,-7,478316
18:59:49,,,59.9,-7,478332
18:59:50,,,59.9,-7,478367
18:59:51,,,59.8,-7.61439,478395
18:59:52,,,59.7,-7.61438,478403
18:59:53,,,59.6,-7.61438,478411
18:59:54,,,59.5,-7.61437,478471
18:59:55,,,59.4,-7.61437,478416
18:59:56,,,59.3,-7.61437,478483
18:59:57,,,59.3,-7.61436,478492
18:59:58,,,59.2,-7.61436,478421
18:59:59,,,59.2,-7.61435,478445
19:00:00,,,59.1,-7.61434,478504
19:00:01,,,59,-7.61434,478523
19:00:02,,,59,-7.61433,478504
19:00:03,,,58.9,-7.61433,478516
19:00:04,,,58.9,-7.61432,478526
19:00:05,,,58.8,-7.61432,478552
19:00:06,,,58.8,-7.61431,478571
19:00:07,,,58.8,-7.61431,478565
19:00:08,,,58.7,-8,478583
19:00:09,,,58.7,-8,478582
19:00:10,,,58.7,-8.61439,478580
19:00:11,,,58.7,-8.61438,478582
19:00:12,,,58.6,-8.61438,478579
19:00:13,,,58.6,-8.61437,478572
19:00:14,,,58.6,-8.61437,478569
19:00:15,,,58.6,-8.61436,478580
19:00:16,,,58.6,-8.61436,478578
19:00:17,,,58.6,-8.61435,478536
19:00:18,,,58.6,-8.61435,478548
19:00:19,,,58.6,-8.61434,478514
19:00:20,,,58.6,-8.61434,478547
19:00:21,,,58.6,-8.61434,478563
19:00:22,,,58.6,-8.61433,478588
19:00:23,,,58.6,-8.61433,478593
19:00:24,,,58.6,-8.61432,478589
19:00:25,,,58.5,-8.61432,478635
19:00:26,,,58.5,-8.61432,478634
19:00:27,,,58.5,-8.61431,478683
19:00:28,,,58.5,-8.61431,478751
19:00:29,,,58.4,-9,478751
19:00:30,,,58.4,-9,478766
19:00:31,,,58.3,-9.61439,478802
19:00:32,,,58.3,-9.61439,478768
19:00:33,,,58.2,-9.61438,478804
19:00:34,,,58.2,-9.61438,478743
19:00:35,,,58.1,-9.61437,478787
19:00:36,,,58.1,-9.61437,478787
19:00:37,,,58.1,-9.61437,478767
19:00:38,,,58.1,-9.61436,478751
19:00:39,,,58,-9.61435,478752
19:00:40,,,58,-9.61435,478789
19:00:41,,,58,-9.61434,478794
19:00:42,,,57.9,-9.61434,478809
19:00:43,,,57.9,-9.61434,478798
19:00:44,,,57.9,-9.61433,478830
19:00:45,,,57.9,-9.61433,478828
19:00:46,,,57.9,-9.61432,478839
19:00:47,,,57.9,-9.61432,478868
19:00:48,,,57.8,-9.61431,478902
19:00:49,,,57.8,-9.61431,478892
19:00:50,,,57.8,-10,478903
19:00:51,,,57.8,-10,478919
19:00:52,,,57.7,-10.61439,478907
19:00:53,,,57.7,-10.61439,478939
19:00:54,,,57.7,-10.61439,478927
19:00:55,,,57.6,-10.61438,478930
19:00:56,,,57.6,-10.61438,478960
19:00:57,,,57.6,-10.61437,478937
19:00:58,,,57.6,-10.61437,478897
19:00:59,,,57.5,-10.61436,478923
19:01:00,,,57.5,-10.61436,478955
19:01:01,,,57.5,-10.61435,478969
19:01:02,,,57.5,-10.61435,478964
19:01:03,,,57.4,-10.61435,479003
19:01:04,,,57.4,-10.61434,478998
19:01:05,,,57.4,-10.61434,478960
19:01:06,,,57.4,-10.61433,478911
19:01:07,,,57.4,-10.61433,478900
19:01:08,,,57.4,-10.61433,478857
19:01:09,,,57.4,-10.61432,478856
19:01:10,,,57.4,-10.61432,478894
19:01:11,,,57.4,-10.61432,478917
19:01:12,,,57.5,-10.61432,478855
19:01:13,,,57.5,-10.61431,478823
19:01:14,,,57.5,-10.61431,478788
19:01:15,,,57.5,-10.61431,478792
19:01:16,,,57.6,-10.61432,478826
19:01:17,,,57.6,-10.61432,478836
19:01:18,,,57.6,-10.61431,478873
19:01:19,,,57.6,-11,478900
19:01:20,,,57.6,-11.61439,478914
19:01:21,,,57.6,-11.61438,478932
19:01:22,,,57.6,-11.61437,478956
19:01:23,,,57.6,-11.61437,478979
19:01:24,,,57.6,-11.61436,478971
19:01:25,,,57.6,-11.61435,478969
19:01:26,,,57.6,-11.61435,478955
19:01:27,,,57.5,-11.61434,478968
19:01:28,,,57.5,-11.61434,478968
19:01:29,,,57.5,-11.61433,478973
19:01:30,,,57.5,-11.61432,478979
19:01:31,,,57.4,-11.61431,478994
19:01:32,,,57.4,-12,479017
19:01:33,,,57.4,-12.61438,479013
19:01:34,,,57.3,-12.61438,479049
19:01:35,,,57.3,-12.61438,479053
19:01:36,,,57.3,-12.61438,479033
19:01:37,,,57.2,-12.61438,479025
19:01:38,,,57.2,-12.61438,479044
19:01:39,,,57.2,-12.61437,479042
19:01:40,,,57.2,-12.61436,479044
19:01:41,,,57.2,-12.61436,479039
19:01:42,,,57.2,-12.61436,479026
19:01:43,,,57.1,-12.61435,479035
19:01:44,,,57.1,-12.61435,479031
19:01:45,,,57.1,-12.61435,479063
19:01:46,,,57.1,-12.61434,479069
19:01:47,,,57.1,-12.61434,479066
19:01:48,,,57.1,-12.61434,479084
19:01:49,,,57.1,-12.61434,479048
19:01:50,,,57.1,-12.61434,479055
19:01:51,,,57.1,-12.61433,479080
19:01:52,,,57.1,-12.61433,479077
19:01:53,,,57.1,-12.61432,479084
19:01:54,,,57,-12.61432,479085
19:01:55,,,57,-12.61432,479108
19:01:56,,,57,-12.61431,479142
19:01:57,,,57,-13,479118
19:01:58,,,57,-13,479156
19:01:59,,,56.9,-13.61439,479142
19:02:00,,,56.9,-13.61439,479141
19:02:01,,,56.9,-13.61438,479129
19:02:02,,,56.9,-13.61438,479093
19:02:03,,,56.9,-13.61437,479132
19:02:04,,,56.9,-13.61437,479170
19:02:05,,,56.8,-13.61436,479186
19:02:06,,,56.8,-13.61436,479170
19:02:07,,,56.8,-13.61435,479207
19:02:08,,,56.8,-13.61435,479195
19:02:09,,,56.8,-13.61434,479193
19:02:10,,,56.7,-13.61434,479199
19:02:11,,,56.7,-13.61433,479228
19:02:12,,,56.7,-13.61433,479203
19:02:13,,,56.7,-13.61433,479199
19:02:14,,,56.7,-13.61432,479221
19:02:15,,,56.7,-13.61432,479213
19:02:16,,,56.7,-13.61432,479201
19:02:17,,,56.6,-13.61431,479226
19:02:18,,,56.6,-13.61431,479239
19:02:19,,,56.6,-14,479250
19:02:20,,,56.6,-14,479250
19:02:21,,,56.6,-14,479290
19:02:22,,,56.5,-14,479322
19:02:23,,,56.5,-14.61439,479340
19:02:24,,,56.5,-14.61439,479344
19:02:25,,,56.5,-14.61438,479347
19:02:26,,,56.4,-14.61438,479346
19:02:27,,,56.4,-14.61437,479342
19:02:28,,,56.4,-14.61437,479346
19:02:29,,,56.3,-14.61437,479346
19:02:30,,,56.3,-14.61436,479348
19:02:31,,,56.3,-14.61436,479345
19:02:32,,,56.2,-14.61435,479345
19:02:33,,,56.2,-14.61435,479346
19:02:34,,,56.2,-14.61434,479347
19:02:35,,,56.2,-14.61434,479344
19:02:36,,,56.2,-14.61433,479348
19:02:37,,,56.2,-14.61433,479346
19:02:38,,,56.2,-14.61432,479349
19:02:39,,,56.2,-14.61432,479345
19:02:40,,,56.2,-14.61431,479347
19:02:41,,,56.2,-14.61431,479349
19:02:42,,,56.2,-14.61431,479347
19:02:43,,,56.2,-15,479345
19:02:44,,,56.2,-15,479347
19:02:45,,,56.2,-15.61439,479347
19:02:46,,,56.2,-15.61439,479346
19:02:47,,,56.2,-15.61439,479344
19:02:48,,,56.2,-15.61438,479347
19:02:49,,,56.2,-15.61438,479350
19:02:50,,,56.2,-15.61437,479345
19:02:51,,,56.2,-15.61437,479319
19:02:52,,,56.2,-15.61437,479314
19:02:53,,,56.2,-15.61437,479303
19:02:54,,,56.2,-15.61437,479332
19:02:55,,,56.2,-15.61437,479339
19:02:56,,,56.2,-15.61436,479341
19:02:57,,,56.2,-15.61436,479345
19:02:58,,,56.2,-15.61436,479350
19:02:59,,,56.2,-15.61436,479344
19:03:00,,,56.2,-15.61435,479347
19:03:01,,,56.2,-15.61435,479347
19:03:02,,,56.2,-15.61435,479347
19:03:03,,,56.2,-15.61434,479352
19:03:04,,,56.2,-15.61434,479350
19:03:05,,,56.2,-15.61433,479347
19:03:06,,,56.2,-15.61433,479346
19:03:07,,,56.2,-15.61432,479346
19:03:08,,,56.2,-15.61432,479345
19:03:09,,,56.2,-15.61432,479345
19:03:10,,,56.2,-15.61431,479349
19:03:11,,,56.2,-15.61431,479347
19:03:12,,,56.2,-15.61431,479351
19:03:13,,,56.2,-16,479347
19:03:14,,,56.2,-16,479349
19:03:15,,,56.2,-16.61439,479350
19:03:16,,,56.2,-16.61439,479359
19:03:17,,,56.2,-16.61438,479356
19:03:18,,,56.2,-16.61438,479366
19:03:19,,,56.2,-16.61438,479351
19:03:20,,,56.2,-16.61437,479358
19:03:21,,,56.1,-16.61437,479368
19:03:22,,,56.1,-16.61437,479372
19:03:23,,,56.1,-16.61436,479365
19:03:24,,,56.1,-16.61436,479388
19:03:25,,,56.1,-16.61435,479426
19:03:26,,,56.1,-16.61435,479428
19:03:27,,,56.1,-16.61434,479416
19:03:28,,,56.1,-16.61434,479387
19:03:29,,,56.1,-16.61434,479399
19:03:30,,,56.1,-16.61433,479425
19:03:31,,,56,-16.61433,479435
19:03:32,,,56,-16.61433,479393
19:03:33,,,56,-16.61432,479393
19:03:34,,,56,-16.61432,479396
19:03:35,,,56,-16.61432,479387
19:03:36,,,56,-16.61431,479376
19:03:37,,,56,-16.61431,479399
19:03:38,,,56,-17,479418
19:03:39,,,56,-17,479422
19:03:40,,,56,-17,479438
19:03:41,,,56,-17.61439,479439
19:03:42,,,56,-17.61439,479435
19:03:43,,,56,-17.61439,479438
19:03:44,,,56,-17.61439,479408
19:03:45,,,56,-17.61438,479423
19:03:46,,,56,-17.61438,479424
19:03:47,,,56,-17.61438,479444
19:03:48,,,55.9,-17.61437,479424
19:03:49,,,55.9,-17.61437,479403
19:03:50,,,55.9,-17.61436,479413
19:03:51,,,55.9,-17.61436,479424
19:03:52,,,55.9,-17.61436,479423
19:03:53,,,55.9,-17.61435,479425
19:03:54,,,55.9,-17.61435,479425
19:03:55,,,55.9,-17.61435,479413
19:03:56,,,55.9,-17.61435,479450
19:03:57,,,55.9,-17.61435,479450
19:03:58,,,55.9,-17.61434,479462
19:03:59,,,55.9,-17.61434,479480
19:04:00,,,55.9,-17.61433,479502
19:04:01,,,55.9,-17.61433,479517
19:04:02,,,55.9,-17.61432,479528
19:04:03,,,55.8,-17.61432,479539
19:04:04,,,55.8,-17.61431,479524
19:04:05,,,55.8,-17.61431,479509
19:04:06,,,55.8,-17.61431,479511
19:04:07,,,55.8,-18,479518
19:04:08,,,55.7,-18.61439,479513
19:04:09,,,55.7,-18.61439,479521
19:04:10,,,55.7,-18.61438,479495
19:04:11,,,55.7,-18.61438,479502
19:04:12,,,55.7,-18.61438,479492
19:04:13,,,55.7,-18.61437,479506
19:04:14,,,55.7,-18.61437,479499
19:04:15,,,55.7,-18.61437,479494
19:04:16,,,55.7,-18.61437,479520
19:04:17,,,55.7,-18.61437,479526
19:04:18,,,55.7,-18.61436,479538
19:04:19,,,55.7,-18.61436,479541
19:04:20,,,55.7,-18.61436,479557
19:04:21,,,55.6,-18.61436,479574
19:04:22,,,55.6,-18.61435,479588
19:04:23,,,55.6,-18.61435,479604
19:04:24,,,55.6,-18.61435,479597
19:04:25,,,55.6,-18.61434,479608
19:04:26,,,55.5,-18.61434,479629
19:04:27,,,55.5,-18.61434,479625
19:04:28,,,55.5,-18.61433,479625
19:04:29,,,55.5,-18.61433,479634
19:04:30,,,55.4,-18.61432,479620
19:04:31,,,55.4,-18.61432,479629
19:04:32,,,55.4,-18.61432,479640
19:04:33,,,55.4,-18.61431,479652
19:04:34,,,55.3,-18.61431,479648
19:04:35,,,55.3,-18.61431,479638
19:04:36,,,55.3,-19,479649
19:04:37,,,55.3,-19,479654
19:04:38,,,55.3,-19.61439,479662
19:04:39,,,55.3,-19.61439,479678
19:04:40,,,55.3,-19.61439,479664
19:04:41,,,55.2,-19.61439,479682
19:04:42,,,55.2,-19.61438,479676
19:04:43,,,55.2,-19.61438,479676
19:04:44,,,55.2,-19.61438,479690
19:04:45,,,55.2,-19.61437,479698
19:04:46,,,55.2,-19.61437,479708
19:04:47,,,55.2,-19.61437,479713
19:04:48,,,55.2,-19.61436,479730
19:04:49,,,55.1,-19.61436,479739
19:04:50,,,55.1,-19.61435,479748
19:04:51,,,55.1,-19.61435,479765
