Time,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp
12:28:31,71.2,20.1,72.9,21.4
12:28:32,71.2,20.1,72.9,21.4
12:28:33,71.2,20.1,72.9,21.4
12:28:34,71.2,20.1,72.9,21.4
12:28:35,71.2,20.1,72.9,21.4
12:28:36,71.2,20.1,72.9,21.4
12:28:37,71.2,20.1,72.9,21.4
12:28:38,71.1,20.1,72.9,21.4
12:28:39,71.1,20.1,72.9,21.4
12:28:40,71.1,20.1,72.9,21.4
12:28:41,71.1,20.1,72.9,21.4
12:28:42,71.1,20.1,72.9,21.4
12:28:43,71.1,20.1,72.9,21.4
12:28:44,71.1,20.1,72.9,21.4
12:28:45,71.1,20.1,72.9,21.4
12:28:46,71.1,20.1,72.9,21.4
12:28:47,71.1,20.1,72.9,21.4
12:28:48,71.1,20.1,72.9,21.4
12:28:49,71.1,20.1,72.9,21.4
12:28:50,71,20.1,72.9,21.4
12:28:51,71,20.1,72.9,21.4
12:28:52,71,20.1,72.9,21.4
12:28:53,71,20.1,72.9,21.4
12:28:54,71,20.1,72.9,21.4
12:28:55,71,20.1,72.9,21.4
12:28:56,71,20.1,72.9,21.4
12:28:57,71,20.1,72.9,21.4
12:28:58,71,20.1,72.9,21.4
12:28:59,71,20.1,72.9,21.4
12:29:00,71,20.1,72.9,21.4
12:29:01,71,20.1,72.9,21.4
12:29:02,71,20.1,72.9,21.4
12:29:03,71,20.1,72.9,21.4
12:29:04,71,20.1,72.9,21.4
12:29:05,71.1,20.1,72.9,21.4
12:29:06,71.1,20.1,72.9,21.4
12:29:07,71.1,20.1,72.9,21.4
12:29:08,71.1,20.1,72.9,21.4
12:29:09,71.1,20.1,72.9,21.4
12:29:10,71.1,20.1,72.9,21.4
12:29:11,71.1,20.1,72.9,21.4
12:29:12,71.1,20.1,72.9,21.4
12:29:13,71.2,20.1,72.9,21.4
12:29:14,71.2,20.1,72.9,21.4
12:29:15,71.2,20.1,72.9,21.4
12:29:16,71.2,20.1,72.9,21.4
12:29:17,71.2,20.1,72.9,21.4
12:29:18,71.2,20.1,72.9,21.4
12:29:19,71.3,20.1,72.9,21.4
12:29:20,71.3,20.1,73,21.4
12:29:21,71.3,20.1,73,21.4
12:29:22,71.4,20.1,73,21.4
12:29:23,71.4,20.1,73,21.4
12:29:24,71.4,20.1,73,21.4
12:29:25,71.4,20.1,73,21.4
12:29:26,71.4,20.1,73,21.4
12:29:27,71.5,20.1,73,21.4
12:29:28,71.5,20.1,73,21.4
12:29:29,71.5,20.1,73,21.4
12:29:30,71.5,20.1,73,21.4
12:29:31,71.5,20.1,73,21.4
12:29:32,71.5,20.1,73,21.4
12:29:33,71.5,20.1,73.1,21.4
12:29:34,71.5,20.1,73.1,21.4
12:29:35,71.5,20.1,73.1,21.4
12:29:36,71.6,20.1,73.1,21.4
12:29:37,71.6,20.1,73.1,21.4
12:29:38,71.6,20.1,73.1,21.4
12:29:39,71.6,20.1,73.1,21.4
12:29:40,71.6,20.1,73.1,21.4
12:29:41,71.6,20.1,73.1,21.4
12:29:42,71.6,20.1,73.1,21.4
12:29:43,71.6,20.1,73.1,21.4
12:29:44,71.6,20.1,73.1,21.4
12:29:45,71.6,20.1,73.1,21.4
12:29:46,71.6,20.1,73.1,21.4
12:29:47,71.6,20.1,73.1,21.4
12:29:48,71.6,20.1,73.1,21.4
12:29:49,71.6,20.1,73.1,21.4
12:29:50,71.6,20.1,73.1,21.4
12:29:51,71.6,20.1,73.1,21.4
12:29:52,71.6,20.1,73.1,21.4
12:29:53,71.7,20.1,73.2,21.4
12:29:54,71.7,20.1,73.2,21.4
12:29:55,71.7,20.1,73.2,21.4
12:29:56,71.7,20.1,73.2,21.4
12:29:57,71.7,20.1,73.2,21.4
12:29:58,71.6,20.1,73.2,21.4
12:29:59,71.6,20.1,73.2,21.4
12:30:00,71.6,20.1,73.2,21.4
12:30:01,71.6,20.1,73.2,21.4
12:30:02,71.6,20.1,73.2,21.4
12:30:03,71.6,20.1,73.2,21.4
12:30:04,71.6,20.1,73.2,21.4
12:30:05,71.6,20.1,73.2,21.4
