Time,Vaisala Hum,Vaisala Temp,RMY Hum,RMY Temp
14:59:13,42.3,32.5,0,0
14:59:14,42.3,32.5,42.07635,0
14:59:15,42.3,32.5,42.08863,0
14:59:16,42.3,32.5,42.10196,0
14:59:17,42.3,32.5,42.10032,0
14:59:18,42.3,32.5,42.12906,0
14:59:19,42.3,32.5,42.12112,0
14:59:20,42.3,32.5,42.11918,0
14:59:21,42.3,32.5,42.14793,0
14:59:22,42.3,32.5,42.15547,0
14:59:23,42.3,32.5,42.11341,0
14:59:24,42.3,32.5,42.11793,0
14:59:25,42.4,32.5,42.1528,0
14:59:26,42.4,32.5,42.17627,0
14:59:27,42.4,32.5,42.159600000000005,0
14:59:28,42.4,32.5,42.15663,0
14:59:29,42.4,32.5,42.13403,0
14:59:30,42.4,32.5,42.162729999999996,0
14:59:31,42.4,32.5,42.16781,0
14:59:32,42.4,32.5,42.16781,0
14:59:33,42.4,32.5,42.16624,0
14:59:34,42.4,32.5,42.15242,0
14:59:35,42.4,32.5,42.171969999999995,0
14:59:36,42.4,32.5,42.198609999999995,0
14:59:37,42.4,32.5,42.21007,0
14:59:38,42.4,32.5,42.20464,0
14:59:39,42.4,32.5,42.20237,0
14:59:40,42.4,32.5,42.24354,0
14:59:41,42.4,32.5,42.221959999999996,0
14:59:42,42.4,32.5,42.23471,0
14:59:43,42.4,32.5,42.24752,0
14:59:44,42.5,32.5,42.27087,0
14:59:45,42.5,32.5,42.20829,0
14:59:46,42.5,32.5,42.259600000000006,0
14:59:47,42.5,32.5,42.26153,0
14:59:48,42.5,32.5,42.25397,0
14:59:49,42.5,32.5,42.25141,0
14:59:50,42.5,32.5,42.26514,0
14:59:51,42.5,32.5,42.27988,0
14:59:52,42.5,32.5,42.2659,0
14:59:53,42.5,32.5,42.27336,0
14:59:54,42.5,32.5,42.310379999999995,0
14:59:55,42.5,32.5,42.26925,0
14:59:56,42.5,32.5,42.24537,0
14:59:57,42.5,32.5,42.31732,0
14:59:58,42.5,32.5,42.320859999999996,0
14:59:59,42.5,32.5,42.35941,0
15:00:00,42.5,32.5,42.3475,0
15:00:01,42.5,32.5,42.3429,0
15:00:02,42.5,32.5,42.39613,0
15:00:03,42.6,32.5,42.62172,0
15:00:04,42.6,32.5,42.79753,0
15:00:05,42.6,32.5,42.92494,0
15:00:06,42.7,32.5,42.9381,0
15:00:07,42.9,32.5,43.159530000000004,0
15:00:08,43,32.5,43.32181,0
15:00:09,43.3,32.5,43.47598,0
15:00:10,43.4,32.5,43.637550000000005,0
15:00:11,43.5,32.5,43.77608,0
15:00:12,43.7,32.5,43.909009999999995,0
15:00:13,43.7,32.5,44.07338,0
15:00:14,44,32.5,44.18747,0
15:00:15,44.1,32.5,44.29707,0
15:00:16,44.2,32.5,44.410090000000004,0
15:00:17,44.3,32.5,44.53991,0
15:00:18,44.5,32.5,44.53991,0
15:00:19,44.7,32.5,44.68802,0
15:00:20,44.7,32.5,44.80178,0
15:00:21,44.9,32.5,44.89263,0
15:00:22,45,32.5,44.95883,0
15:00:23,45,32.5,45.068180000000005,0
15:00:24,45.1,32.5,45.17979,0
15:00:25,45.3,32.5,45.23473,0
15:00:26,45.3,32.5,45.343129999999995,0
15:00:27,45.5,32.5,45.3895,0
15:00:28,45.6,32.5,45.35718,0
15:00:29,45.7,32.5,45.51397,0
15:00:30,45.8,32.5,45.57741,0
15:00:31,45.9,32.5,45.634209999999996,0
15:00:32,46,32.5,45.72123,0
15:00:33,46.1,32.5,45.80505,0
15:00:34,46.2,32.5,45.88938,0
15:00:35,46.2,32.5,45.94494,0
15:00:36,46.4,32.5,45.98588,0
15:00:37,46.4,32.5,46.11153,0
15:00:38,46.5,32.6,46.13082,0
15:00:39,46.6,32.6,46.175909999999995,0
15:00:40,46.7,32.6,46.28774,0
15:00:41,46.7,32.6,46.34775,0
15:00:42,46.8,32.6,46.40713,0
15:00:43,46.9,32.6,46.44377,0
15:00:44,46.9,32.6,46.52734,0
15:00:45,47.1,32.6,46.580890000000004,0
15:00:46,47.1,32.6,46.650619999999996,0
15:00:47,47.2,32.6,46.67492,0
15:00:48,47.3,32.6,46.760220000000004,0
15:00:49,47.3,32.6,46.72816,0
15:00:50,47.4,32.6,46.82066,0
15:00:51,47.5,32.6,46.86264,0
15:00:52,47.6,32.6,46.90083,0
15:00:53,47.7,32.6,46.92512,0
15:00:54,47.7,32.6,46.95504,0
15:00:55,47.7,32.6,46.9256,0
15:00:56,47.8,32.6,46.86828,0
15:00:57,47.8,32.6,46.819539999999996,0
15:00:58,47.8,32.6,46.6861,0
15:00:59,47.8,32.7,46.50381,0
15:01:00,47.8,32.7,46.31511,0
15:01:01,47.8,32.7,46.14134,0
15:01:02,47.7,32.7,45.90278,0
15:01:03,47.5,32.7,45.62674,0
15:01:04,47.4,32.7,45.62674,0
15:01:05,47,32.7,45.31404,0
15:01:06,47,32.7,45.042860000000005,0
15:01:07,46.6,32.7,44.73765,0
15:01:08,46.4,32.7,44.41216,0
15:01:09,46.2,32.7,44.130779999999994,0
15:01:10,45.9,32.7,43.9888,0
15:01:11,45.4,32.7,43.80084,0
15:01:12,45.2,32.7,43.54175,0
15:01:13,44.9,32.7,43.275960000000005,0
15:01:14,44.7,32.7,42.980180000000004,0
15:01:15,44.5,32.7,42.70424,0
15:01:16,44.2,32.7,42.45571,0
15:01:17,44,32.7,42.20897,0
15:01:18,43.8,32.8,41.92387,0
15:01:19,43.5,32.8,41.72214,0
15:01:20,43.3,32.8,41.4453,0
15:01:21,43.1,32.8,41.21799,0
15:01:22,42.8,32.8,40.95631,0
15:01:23,42.4,32.8,40.71819,0
15:01:24,42.2,32.8,40.48596,0
15:01:25,42,32.8,40.2228,0
15:01:26,41.8,32.8,39.94658,0
15:01:27,41.4,32.8,39.63004,0
15:01:28,41.2,32.8,39.369710000000005,0
15:01:29,41,32.8,39.052730000000004,0
15:01:30,40.8,32.8,38.78166,0
15:01:31,40.6,32.8,38.70648,0
15:01:32,40.1,32.8,38.45267,0
15:01:33,39.8,32.8,38.16189,0
15:01:34,39.6,32.8,37.84208,0
15:01:35,39.4,32.8,37.47996,0
15:01:36,38.9,32.8,37.15164,0
15:01:37,38.9,32.8,36.8373,0
15:01:38,38.4,32.9,36.508,0
15:01:39,38.2,32.9,36.2176,0
15:01:40,37.8,32.9,35.85486,0
15:01:41,37.5,32.9,35.531220000000005,0
15:01:42,37.2,32.9,35.219840000000005,0
15:01:43,37,32.9,34.921029999999995,0
15:01:44,36.7,32.9,34.58646,0
15:01:45,36.4,32.9,34.269929999999995,0
15:01:46,36.1,32.9,33.906330000000004,0
15:01:47,35.6,32.9,33.592290000000006,0
15:01:48,35.4,32.9,33.24327,0
15:01:49,35.1,32.9,33.24327,0
15:01:50,35.1,32.9,32.92308,0
15:01:51,34.5,32.9,32.6119,0
15:01:52,34.2,32.9,32.52036,0
15:01:53,33.9,32.9,32.26018,0
15:01:54,33.7,32.9,31.930989999999998,0
15:01:55,33.4,32.9,31.61005,0
15:01:56,33.1,32.9,31.287340000000004,0
15:01:57,32.8,32.9,30.969419999999996,0
15:01:58,32.6,32.9,30.652659999999997,0
15:01:59,32,33,30.303400000000003,0
15:02:00,31.7,33,29.96284,0
15:02:01,31.5,33,29.642810000000004,0
15:02:02,31.3,33,29.28887,0
15:02:03,30.8,33,28.94635,0
15:02:04,30.8,33,28.651680000000002,0
15:02:05,30.2,33,28.311380000000003,0
15:02:06,29.9,33,27.99687,0
15:02:07,29.7,33,27.655730000000002,0
15:02:08,29.2,33,27.30934,0
15:02:09,29.2,33,26.975880000000004,0
15:02:10,28.9,33,26.632240000000003,0
15:02:11,28.4,33,26.34628,0
15:02:12,28.2,33,26.275389999999998,0
15:02:13,27.7,33,25.950770000000002,0
15:02:14,27.5,33,25.63931,0
15:02:15,27.2,33,25.32605,0
15:02:16,26.9,33,24.95527,0
15:02:17,26.7,33.1,24.66321,0
15:02:18,26.2,33.1,24.33822,0
15:02:19,26,33.1,24.04924,0
15:02:20,25.8,33.1,23.76491,0
15:02:21,25.3,33.1,23.49113,0
15:02:22,25.3,33.1,23.19059,0
15:02:23,24.9,33.1,22.86961,0
15:02:24,24.7,33.1,22.642970000000002,0
15:02:25,24.3,33.1,22.40519,0
15:02:26,24.3,33.1,22.10641,0
15:02:27,23.9,33.1,21.85259,0
15:02:28,23.7,33.1,21.61362,0
15:02:29,23.3,33.1,21.36141,0
15:02:30,23.1,33.1,21.10699,0
15:02:31,22.9,33.1,20.9485,0
15:02:32,22.7,33.1,20.88849,0
15:02:33,22.5,33.1,20.69801,0
15:02:34,22.2,33.1,20.4788,0
15:02:35,22.2,33.1,20.4788,0
15:02:36,21.8,33.1,20.29119,0
15:02:37,21.6,33.2,20.05961,0
15:02:38,21.5,33.2,19.86503,0
15:02:39,21.2,33.2,19.68077,0
15:02:40,21.1,33.2,19.481589999999997,0
15:02:41,20.9,33.2,19.295109999999998,0
15:02:42,20.8,33.2,19.12331,0
15:02:43,20.5,33.2,18.957379999999997,0
15:02:44,20.4,33.2,18.75383,0
15:02:45,20.1,33.2,18.6417,0
15:02:46,20,33.2,18.49813,0
15:02:47,19.9,33.2,18.346049999999998,0
15:02:48,19.7,33.2,18.20471,0
15:02:49,19.6,33.2,18.06479,0
15:02:50,19.5,33.2,17.920279999999998,0
15:02:51,19.4,33.2,17.782980000000002,0
15:02:52,19.2,33.2,17.666490000000003,0
15:02:53,19.1,33.2,17.61174,0
15:02:54,19,33.2,17.547189999999997,0
15:02:55,18.9,33.2,17.413410000000002,0
15:02:56,18.7,33.2,17.31965,0
15:02:57,18.5,33.3,17.16763,0
15:02:58,18.4,33.3,17.05629,0
15:02:59,18.3,33.3,16.931189999999997,0
15:03:00,18.2,33.3,16.83977,0
15:03:01,18,33.3,16.75272,0
15:03:02,18,33.3,16.656589999999998,0
15:03:03,17.9,33.3,16.54254,0
15:03:04,17.8,33.3,16.4076,0
15:03:05,17.7,33.3,16.33407,0
15:03:06,17.6,33.3,16.24891,0
15:03:07,17.5,33.3,16.15102,0
15:03:08,17.4,33.3,16.06593,0
15:03:09,17.3,33.3,15.9696,0
15:03:10,17.3,33.3,15.860479999999999,0
15:03:11,17.1,33.3,15.77932,0
15:03:12,17.1,33.4,15.68514,0
15:03:13,17,33.4,15.6383,0
15:03:14,16.9,33.4,15.58232,0
15:03:15,16.9,33.4,15.5569,0
15:03:16,16.7,33.4,15.46284,0
15:03:17,16.7,33.4,15.442810000000001,0
15:03:18,16.6,33.4,15.313080000000001,0
15:03:19,16.6,33.4,15.25377,0
15:03:20,16.5,33.4,15.25377,0
15:03:21,16.4,33.4,15.18469,0
15:03:22,16.3,33.4,15.11591,0
15:03:23,16.3,33.4,15.043309999999998,0
15:03:24,16.2,33.4,14.99281,0
15:03:25,16.2,33.4,14.92779,0
15:03:26,16.1,33.4,14.86201,0
15:03:27,16.1,33.4,14.83722,0
15:03:28,16,33.5,14.79112,0
15:03:29,15.9,33.5,14.73842,0
15:03:30,15.9,33.5,14.6892,0
15:03:31,15.8,33.5,14.651819999999999,0
15:03:32,15.8,33.5,14.606,0
15:03:33,15.8,33.5,14.56973,0
15:03:34,15.7,33.5,14.516119999999999,0
15:03:35,15.7,33.5,14.497969999999999,0
15:03:36,15.6,33.5,14.469969999999998,0
15:03:37,15.6,33.5,14.448540000000001,0
15:03:38,15.6,33.5,14.40002,0
15:03:39,15.5,33.6,14.396690000000001,0
15:03:40,15.5,33.6,14.32424,0
15:03:41,15.4,33.6,14.279330000000002,0
15:03:42,15.4,33.6,14.22305,0
15:03:43,15.4,33.6,14.20438,0
15:03:44,15.4,33.6,14.18875,0
15:03:45,15.3,33.6,14.13825,0
15:03:46,15.3,33.6,14.14187,0
15:03:47,15.3,33.6,14.093339999999998,0
15:03:48,15.3,33.6,14.075019999999999,0
15:03:49,15.2,33.6,14.066709999999999,0
15:03:50,15.2,33.7,14.027029999999998,0
15:03:51,15.2,33.7,14.015820000000001,0
15:03:52,15.2,33.7,13.96317,0
15:03:53,15.1,33.7,13.97301,0
15:03:54,15.1,33.7,13.95319,0
15:03:55,15.1,33.7,13.928170000000001,0
15:03:56,15.1,33.7,13.895430000000001,0
15:03:57,15.1,33.7,13.88658,0
15:03:58,15,33.7,13.851700000000001,0
15:03:59,15,33.7,13.87673,0
15:04:00,15,33.8,13.88391,0
15:04:01,15,33.8,13.86103,0
15:04:02,15,33.8,13.81737,0
15:04:03,15,33.8,13.827919999999999,0
15:04:04,15,33.8,13.83246,0
15:04:05,14.9,33.8,13.78161,0
15:04:06,14.9,33.8,13.78161,0
15:04:07,14.9,33.8,13.778509999999999,0
15:04:08,14.9,33.8,13.77929,0
15:04:09,14.9,33.8,13.78791,0
15:04:10,14.9,33.9,13.74143,0
15:04:11,14.9,33.9,13.74585,0
15:04:12,14.9,33.9,13.73878,0
15:04:13,14.9,33.9,13.75453,0
15:04:14,14.9,33.9,13.703470000000001,0
15:04:15,14.9,33.9,13.707600000000001,0
15:04:16,14.9,33.9,13.70053,0
15:04:17,14.9,33.9,13.71282,0
15:04:18,14.8,34,13.65328,0
15:04:19,14.8,34,13.65393,0
15:04:20,14.8,34,13.640160000000002,0
15:04:21,14.8,34,13.67187,0
15:04:22,14.8,34,13.63587,0
15:04:23,14.8,34,13.624559999999999,0
15:04:24,14.8,34,13.605459999999999,0
15:04:25,14.8,34,13.602429999999998,0
15:04:26,14.8,34,13.598230000000001,0
15:04:27,14.8,34.1,13.5577,0
15:04:28,14.8,34.1,13.56987,0
15:04:29,14.8,34.1,13.559170000000002,0
15:04:30,14.8,34.1,13.553399999999998,0
15:04:31,14.8,34.1,13.52617,0
15:04:32,14.7,34.1,13.53002,0
15:04:33,14.7,34.1,13.53211,0
15:04:34,14.7,34.1,13.52582,0
15:04:35,14.7,34.1,13.521259999999998,0
15:04:36,14.7,34.2,13.523309999999999,0
15:04:37,14.7,34.2,13.536380000000001,0
15:04:38,14.7,34.2,13.528319999999999,0
15:04:39,14.7,34.2,13.517190000000001,0
15:04:40,14.7,34.2,13.52691,0
15:04:41,14.7,34.2,13.5128,0
15:04:42,14.7,34.2,13.51821,0
15:04:43,14.7,34.2,13.50719,0
15:04:44,14.7,34.3,13.538529999999998,0
15:04:45,14.7,34.3,13.51815,0
15:04:46,14.7,34.3,13.518849999999999,0
15:04:47,14.7,34.3,13.51277,0
15:04:48,14.7,34.3,13.500319999999999,0
15:04:49,14.7,34.3,13.51351,0
15:04:50,14.7,34.3,13.52323,0
15:04:51,14.7,34.3,13.52323,0
15:04:52,14.7,34.4,13.51897,0
15:04:53,14.7,34.4,13.54785,0
15:04:54,14.7,34.4,13.563939999999999,0
15:04:55,14.7,34.4,13.5633,0
15:04:56,14.7,34.4,13.576189999999999,0
15:04:57,14.7,34.4,13.61918,0
15:04:58,14.7,34.4,13.61502,0
15:04:59,14.7,34.5,13.618369999999999,0
15:05:00,14.7,34.5,13.649720000000002,0
15:05:01,14.8,34.5,13.64348,0
15:05:02,14.8,34.5,13.697500000000002,0
15:05:03,14.8,34.5,13.697989999999999,0
15:05:04,14.8,34.5,13.69013,0
15:05:05,14.8,34.5,13.73581,0
15:05:06,14.9,34.5,13.74579,0
15:05:07,14.9,34.6,13.77691,0
15:05:08,14.9,34.6,13.79679,0
15:05:09,14.9,34.6,13.81954,0
15:05:10,15,34.6,13.84762,0
15:05:11,15,34.6,13.89137,0
15:05:12,15,34.6,13.89866,0
15:05:13,15.1,34.6,13.94589,0
15:05:14,15.1,34.6,13.9937,0
15:05:15,15.1,34.7,13.994670000000001,0
15:05:16,15.2,34.7,14.047270000000001,0
15:05:17,15.2,34.7,14.09817,0
15:05:18,15.2,34.7,14.13502,0
15:05:19,15.3,34.7,14.15622,0
15:05:20,15.3,34.7,14.18131,0
15:05:21,15.4,34.8,14.225060000000001,0
15:05:22,15.4,34.8,14.28673,0
15:05:23,15.4,34.8,14.25998,0
15:05:24,15.4,34.8,14.306009999999999,0
15:05:25,15.5,34.8,14.274029999999998,0
15:05:26,15.5,34.8,14.34034,0
15:05:27,15.6,34.8,14.39676,0
15:05:28,15.6,34.8,14.42213,0
15:05:29,15.6,34.9,14.43458,0
15:05:30,15.6,34.9,14.45572,0
15:05:31,15.7,34.9,14.483080000000001,0
15:05:32,15.8,34.9,14.48411,0
15:05:33,15.8,34.9,14.52187,0
15:05:34,15.8,34.9,14.585049999999999,0
15:05:35,15.8,35,14.5709,0
15:05:36,15.9,35,14.61427,0
15:05:37,15.9,35,14.61427,0
15:05:38,15.9,35,14.67522,0
15:05:39,16,35,14.687629999999999,0
15:05:40,16,35,14.7142,0
15:05:41,16,35,14.76732,0
15:05:42,16.1,35.1,14.78815,0
15:05:43,16.1,35.1,14.80678,0
15:05:44,16.1,35.1,14.855260000000001,0
15:05:45,16.2,35.1,14.85733,0
15:05:46,16.2,35.1,14.88716,0
15:05:47,16.2,35.1,14.9265,0
15:05:48,16.3,35.2,14.924309999999998,0
15:05:49,16.3,35.2,14.9694,0
15:05:50,16.4,35.2,15.00069,0
15:05:51,16.4,35.2,15.02337,0
15:05:52,16.4,35.2,15.03913,0
15:05:53,16.5,35.2,15.09255,0
15:05:54,16.5,35.2,15.11569,0
15:05:55,16.5,35.3,15.12519,0
15:05:56,16.5,35.3,15.178920000000002,0
15:05:57,16.6,35.3,15.17755,0
15:05:58,16.6,35.3,15.20409,0
15:05:59,16.6,35.3,15.2406,0
15:06:00,16.7,35.3,15.288409999999999,0
15:06:01,16.7,35.4,15.30668,0
15:06:02,16.7,35.4,15.33159,0
15:06:03,16.7,35.4,15.34953,0
15:06:04,16.8,35.4,15.381079999999999,0
15:06:05,16.8,35.4,15.41489,0
15:06:06,16.8,35.4,15.416540000000001,0
15:06:07,16.9,35.4,15.455,0
15:06:08,16.9,35.4,15.48276,0
15:06:09,16.9,35.5,15.44051,0
15:06:10,17,35.5,15.514439999999999,0
15:06:11,17,35.5,15.53602,0
15:06:12,17,35.5,15.542800000000002,0
15:06:13,17,35.5,15.58853,0
15:06:14,17.1,35.5,15.63101,0
15:06:15,17.1,35.6,15.632399999999999,0
15:06:16,17.1,35.6,15.67678,0
15:06:17,17.1,35.6,15.73141,0
15:06:18,17.2,35.6,15.71511,0
15:06:19,17.2,35.6,15.770410000000002,0
15:06:20,17.2,35.6,15.79026,0
15:06:21,17.2,35.6,15.82914,0
15:06:22,17.3,35.7,15.82914,0
15:06:23,17.3,35.7,15.86985,0
15:06:24,17.3,35.7,15.900239999999998,0
15:06:25,17.3,35.7,15.905240000000001,0
15:06:26,17.4,35.7,15.923960000000001,0
15:06:27,17.4,35.7,15.971720000000001,0
15:06:28,17.4,35.7,15.959129999999998,0
15:06:29,17.4,35.7,15.95671,0
15:06:30,17.5,35.8,15.96671,0
15:06:31,17.5,35.8,15.954860000000002,0
15:06:32,17.5,35.8,15.940090000000001,0
15:06:33,17.5,35.8,15.9193,0
15:06:34,17.5,35.8,15.91207,0
15:06:35,17.5,35.8,15.874170000000001,0
15:06:36,17.5,35.8,15.808990000000001,0
15:06:37,17.5,35.8,15.77636,0
15:06:38,17.5,35.9,15.71777,0
15:06:39,17.5,35.9,15.681339999999999,0
15:06:40,17.4,35.9,15.61823,0
15:06:41,17.3,35.9,15.54819,0
15:06:42,17.3,35.9,15.47351,0
15:06:43,17.2,35.9,15.421080000000002,0
15:06:44,17.1,35.9,15.34204,0
15:06:45,17.1,35.9,15.268300000000002,0
15:06:46,17,35.9,15.19315,0
15:06:47,16.9,35.9,15.12028,0
15:06:48,16.9,35.9,15.045710000000001,0
15:06:49,16.8,36,14.96569,0
15:06:50,16.7,36,14.9061,0
15:06:51,16.6,36,14.91422,0
15:06:52,16.6,36,14.84095,0
15:06:53,16.4,36,14.77853,0
15:06:54,16.4,36,14.72819,0
15:06:55,16.3,36,14.617230000000001,0
15:06:56,16.2,36,14.569289999999999,0
15:06:57,16.2,36,14.470369999999999,0
15:06:58,16,36,14.43128,0
15:06:59,16,36,14.34432,0
15:07:00,15.9,36,14.29213,0
15:07:01,15.8,36,14.259939999999999,0
15:07:02,15.7,36,14.191809999999998,0
15:07:03,15.7,36,14.100779999999999,0
15:07:04,15.6,36,14.07851,0
15:07:05,15.5,36.1,14.040890000000001,0
15:07:06,15.5,36.1,14.01843,0
15:07:07,15.4,36.1,13.947209999999998,0
15:07:08,15.4,36.1,13.947209999999998,0
15:07:09,15.3,36.1,13.923849999999998,0
15:07:10,15.2,36.1,13.855,0
15:07:11,15.2,36.1,13.832159999999998,0
15:07:12,15.1,36.1,13.765740000000001,0
15:07:13,15.1,36.1,13.769039999999999,0
15:07:14,15,36.1,13.70853,0
15:07:15,15,36.1,13.680610000000001,0
15:07:16,14.9,36.1,13.64131,0
15:07:17,14.8,36.1,13.618459999999999,0
15:07:18,14.8,36.1,13.591320000000001,0
15:07:19,14.8,36.1,13.5215,0
15:07:20,14.7,36.1,13.482830000000002,0
15:07:21,14.6,36.1,13.45613,0
15:07:22,14.6,36.1,13.41649,0
15:07:23,14.5,36.1,13.397590000000001,0
15:07:24,14.5,36.1,13.363739999999998,0
15:07:25,14.5,36.1,13.336200000000002,0
15:07:26,14.4,36.1,13.349,0
15:07:27,14.4,36.1,13.322700000000001,0
15:07:28,14.4,36.1,13.298540000000001,0
15:07:29,14.3,36.1,13.24923,0
15:07:30,14.3,36.2,13.25602,0
15:07:31,14.3,36.2,13.21911,0
15:07:32,14.2,36.2,13.21039,0
15:07:33,14.2,36.2,13.167570000000001,0
15:07:34,14.2,36.2,13.165799999999999,0
15:07:35,14.2,36.2,13.1523,0
15:07:36,14.2,36.2,13.12692,0
15:07:37,14.1,36.2,13.12479,0
15:07:38,14.1,36.2,13.132269999999998,0
15:07:39,14.1,36.2,13.080900000000002,0
15:07:40,14,36.2,13.05977,0
15:07:41,14,36.2,13.064020000000001,0
15:07:42,14,36.2,13.05063,0
15:07:43,14,36.2,13.01842,0
15:07:44,14,36.2,13.01329,0
15:07:45,14,36.2,13.030349999999999,0
15:07:46,13.9,36.2,13.031899999999998,0
15:07:47,13.9,36.2,13.026219999999999,0
15:07:48,13.9,36.2,12.9839,0
15:07:49,13.9,36.2,13.02538,0
15:07:50,13.9,36.2,13.04161,0
15:07:51,13.9,36.2,13.04003,0
15:07:52,13.9,36.2,13.03798,0
15:07:53,13.9,36.2,13.0168,0
15:07:54,13.9,36.2,13.0168,0
15:07:55,13.9,36.2,13.022039999999999,0
15:07:56,13.8,36.2,13.04247,0
15:07:57,13.8,36.2,13.03888,0
15:07:58,13.8,36.2,13.030759999999999,0
15:07:59,13.8,36.2,13.04079,0
15:08:00,13.8,36.2,12.976270000000001,0
15:08:01,13.8,36.2,13.04243,0
15:08:02,13.8,36.2,13.04416,0
15:08:03,13.8,36.2,13.057730000000001,0
15:08:04,13.8,36.2,13.023589999999999,0
15:08:05,13.8,36.2,13.00899,0
15:08:06,13.8,36.2,13.037099999999999,0
15:08:07,13.8,36.2,13.04875,0
15:08:08,13.8,36.2,13.067139999999998,0
15:08:09,13.8,36.3,13.069320000000001,0
15:08:10,13.8,36.3,13.07595,0
15:08:11,13.8,36.3,13.06378,0
15:08:12,13.8,36.3,13.080490000000001,0
15:08:13,13.8,36.3,13.07376,0
15:08:14,13.8,36.3,13.10039,0
15:08:15,13.8,36.3,13.12769,0
15:08:16,13.8,36.3,13.12285,0
15:08:17,13.8,36.3,13.116579999999999,0
15:08:18,13.8,36.3,13.14099,0
15:08:19,13.8,36.3,13.16178,0
15:08:20,13.8,36.3,13.171269999999998,0
15:08:21,13.8,36.3,13.206470000000001,0
15:08:22,13.8,36.3,13.201270000000001,0
15:08:23,13.8,36.3,13.17538,0
15:08:24,13.9,36.3,13.23515,0
15:08:25,13.9,36.3,13.258700000000001,0
15:08:26,13.9,36.3,13.26812,0
15:08:27,13.9,36.3,13.2727,0
15:08:28,13.9,36.3,13.28564,0
15:08:29,13.9,36.3,13.283909999999999,0
15:08:30,13.9,36.3,13.32311,0
15:08:31,13.9,36.3,13.309960000000002,0
15:08:32,14,36.3,13.34494,0
15:08:33,14,36.3,13.32274,0
15:08:34,14,36.3,13.34388,0
15:08:35,14,36.3,13.3686,0
15:08:36,14,36.3,13.38513,0
15:08:37,14,36.3,13.38002,0
15:08:38,14,36.3,13.395779999999998,0
15:08:39,14.1,36.3,13.395779999999998,0
15:08:40,14.1,36.3,13.37817,0
15:08:41,14.1,36.3,13.376859999999999,0
15:08:42,14.1,36.3,13.40164,0
15:08:43,14.1,36.3,13.39999,0
15:08:44,14.1,36.3,13.38868,0
15:08:45,14.1,36.4,13.37701,0
15:08:46,14.1,36.4,13.419429999999998,0
15:08:47,14.1,36.4,13.42169,0
15:08:48,14.1,36.4,13.449459999999998,0
15:08:49,14.1,36.4,13.40526,0
15:08:50,14.1,36.4,13.41811,0
15:08:51,14.1,36.4,13.4132,0
15:08:52,14.2,36.4,13.411380000000001,0
15:08:53,14.2,36.4,13.42869,0
15:08:54,14.2,36.4,13.47221,0
15:08:55,14.2,36.4,13.454920000000001,0
15:08:56,14.2,36.4,13.451469999999999,0
15:08:57,14.2,36.4,13.48491,0
15:08:58,14.2,36.4,13.525680000000001,0
15:08:59,14.2,36.4,13.52303,0
15:09:00,14.2,36.4,13.50735,0
15:09:01,14.2,36.4,13.50741,0
15:09:02,14.2,36.4,13.50463,0
15:09:03,14.2,36.4,13.52046,0
15:09:04,14.2,36.4,13.51316,0
15:09:05,14.2,36.4,13.50469,0
15:09:06,14.2,36.4,13.503100000000002,0
15:09:07,14.3,36.4,13.516929999999999,0
15:09:08,14.3,36.4,13.52604,0
15:09:09,14.3,36.4,13.543009999999999,0
15:09:10,14.3,36.4,13.539200000000001,0
15:09:11,14.3,36.4,13.53523,0
15:09:12,14.3,36.4,13.56608,0
15:09:13,14.3,36.4,13.5403,0
15:09:14,14.3,36.4,13.583870000000001,0
15:09:15,14.3,36.4,13.580390000000001,0
15:09:16,14.3,36.4,13.595199999999998,0
15:09:17,14.3,36.5,13.59253,0
15:09:18,14.3,36.5,13.55864,0
15:09:19,14.3,36.5,13.5899,0
15:09:20,14.3,36.5,13.61634,0
15:09:21,14.3,36.5,13.64415,0
15:09:22,14.3,36.5,13.6523,0
15:09:23,14.3,36.5,13.646759999999999,0
15:09:24,14.4,36.5,13.637279999999999,0
15:09:25,14.4,36.5,13.637279999999999,0
15:09:26,14.4,36.5,13.65911,0
15:09:27,14.4,36.5,13.662170000000001,0
15:09:28,14.4,36.5,13.69177,0
15:09:29,14.4,36.5,13.64333,0
15:09:30,14.4,36.5,13.72006,0
15:09:31,14.4,36.5,13.70752,0
15:09:32,14.4,36.5,13.720509999999999,0
15:09:33,14.4,36.5,13.735230000000001,0
15:09:34,14.4,36.5,13.764619999999999,0
15:09:35,14.5,36.5,13.78128,0
15:09:36,14.5,36.5,13.79203,0
15:09:37,14.5,36.5,13.82495,0
15:09:38,14.5,36.5,13.84571,0
15:09:39,14.5,36.5,13.87654,0
15:09:40,14.6,36.5,13.900889999999999,0
15:09:41,14.6,36.5,13.9135,0
15:09:42,14.6,36.5,13.92486,0
15:09:43,14.6,36.6,13.92622,0
15:09:44,14.6,36.6,13.95565,0
15:09:45,14.6,36.6,13.942630000000001,0
15:09:46,14.7,36.6,13.940479999999999,0
15:09:47,14.7,36.6,13.92631,0
15:09:48,14.7,36.6,13.950650000000001,0
15:09:49,14.7,36.6,13.92187,0
15:09:50,14.7,36.6,13.94249,0
15:09:51,14.7,36.6,13.92302,0
15:09:52,14.7,36.6,13.921130000000002,0
15:09:53,14.7,36.6,13.941870000000002,0
15:09:54,14.7,36.6,13.947750000000001,0
15:09:55,14.7,36.6,13.94404,0
15:09:56,14.7,36.6,13.929910000000001,0
15:09:57,14.7,36.6,13.946159999999999,0
